rank,pos_tiers,player_name,tm,pos_rank,pos,bye,best,worst,avg,std dev,adp,adp_vor_delta,py_avg_ppg,py_std_dev,custom_points,vor
174,,Laviska Shenault Jr.,JAX,WR67,WR,7.0,99.0,327.0,188.5,41.3,,,,,103.19000000000001,0.42285948899346243
175,,Randall Cobb,HOU,WR68,WR,8.0,99.0,258.0,188.2,29.5,,,10.193333333333332,6.22718311307846,120.03000000000002,0.4494520418153682
176,1.0,Harrison Butker,KC,K1,K,10.0,116.0,213.0,173.5,7.5,,,,,,
177,8.0,Justin Jackson,LAC,RB54,RB,10.0,115.0,321.0,187.9,41.1,163.0,29.0,,,79.25,0.5294034046047437
178,1.0,Justin Tucker,BAL,K2,K,8.0,141.0,212.0,175.5,7.1,,,,,,
179,3.0,New Orleans (NO),NO,DST6,DST,6.0,139.0,230.0,177.9,19.0,,,,,,
180,,James Washington,PIT,WR69,WR,8.0,81.0,290.0,190.7,29.4,,,8.833333333333334,6.566980896518437,100.53,0.4186590026213562
181,3.0,Chicago (CHI),CHI,DST7,DST,11.0,132.0,248.0,176.7,21.3,,,,,,
182,,Alshon Jeffery,PHI,WR70,WR,9.0,90.0,340.0,193.6,43.5,,,12.220000000000002,9.801451139726426,100.4,0.4184537156933961
183,2.0,Wil Lutz,NO,K3,K,6.0,145.0,233.0,184.4,9.1,,,,,,
184,,Corey Davis,TEN,WR71,WR,7.0,111.0,271.0,193.4,23.8,,,7.606666666666669,5.574491221712739,136.22,0.4750181599974735
185,,Derek Carr,LV,QB27,QB,6.0,116.0,329.0,199.0,42.9,,,17.96,6.542607023707496,291.106,0.459694280390361
186,,Sam Darnold,NYJ,QB28,QB,11.0,125.0,332.0,200.0,35.0,,,17.166153846153847,9.941570582208106,290.42199999999997,0.4586141553232479
187,,Steven Sims,WAS,WR72,WR,8.0,97.0,365.0,196.2,46.6,,,6.40625,7.85429553386765,142.93,0.4856141237406437
188,4.0,Kansas City (KC),KC,DST8,DST,10.0,140.0,293.0,186.7,22.0,,,,,,
189,,Cole Beasley,BUF,WR73,WR,11.0,128.0,282.0,197.4,27.5,,,12.053333333333335,5.433870846914968,145.72,0.4900198970407101
190,8.0,Joshua Kelley,LAC,RB55,RB,10.0,84.0,347.0,192.3,45.8,169.0,30.0,,,76.28,0.5247133878659634
191,,A.J. Dillon,GB,RB56,RB,5.0,80.0,337.0,191.1,40.9,126.0,-8.5,,,74.52000000000001,0.521934118687427
192,,Darrynton Evans,TEN,RB57,RB,7.0,112.0,359.0,192.7,36.2,,,,,92.87,0.5509111581340997
193,,Dede Westbrook,JAX,WR74,WR,7.0,75.0,285.0,191.1,36.3,,,10.113333333333335,6.459308528524293,134.23,0.4718756908694692
194,2.0,Greg Zuerlein,DAL,K4,K,10.0,152.0,251.0,191.1,11.5,,,,,,
195,,Bryce Love,WAS,RB58,RB,8.0,96.0,319.0,195.6,57.3,139.0,-17.0,,,64.41,0.5059691122129931
196,4.0,Minnesota (MIN),MIN,DST9,DST,7.0,138.0,279.0,193.3,21.7,,,,,,
197,,Jamaal Williams,GB,RB59,RB,5.0,112.0,321.0,188.8,36.6,,,10.450000000000001,6.7012914943544795,88.77,0.544436724252282
198,,Carlos Hyde,SEA,RB60,RB,6.0,126.0,325.0,201.5,38.8,167.0,-19.0,9.325,4.378964870072987,54.800000000000004,0.490793670846098
199,,Greg Olsen,SEA,TE24,TE,6.0,127.0,315.0,206.8,38.2,,,8.835714285714285,7.015763256120752,109.24000000000001,0.4702965606543916
200,,Giovani Bernard,CIN,RB61,RB,9.0,144.0,313.0,196.0,30.3,,,4.15,2.434474618201362,91.37,0.5485424628114834
201,,Denzel Mims,NYJ,WR75,WR,11.0,89.0,315.0,200.1,30.5,,,,,80.89,0.3876448851972334
202,4.0,Los Angeles (LAR),LAR,DST10,DST,9.0,130.0,290.0,195.1,25.8,,,,,,
203,3.0,Robbie Gould,SF,K5,K,11.0,175.0,322.0,207.2,14.0,,,,,,
204,5.0,Denver (DEN),DEN,DST11,DST,8.0,157.0,314.0,211.3,23.3,,,,,,
205,,O.J. Howard,TB,TE25,TE,13.0,133.0,340.0,216.3,37.7,,,5.921428571428572,4.768192460530441,90.57000000000001,0.44081419953889406
206,,Anthony McFarland Jr.,PIT,RB62,RB,8.0,134.0,379.0,208.9,45.2,,,,,56.33,0.49320974007516666
207,,Bryan Edwards,LV,WR76,WR,6.0,97.0,407.0,196.6,62.3,175.0,-41.0,,,130.59,0.46612765688658697
208,5.0,Philadelphia (PHI),PHI,DST12,DST,9.0,164.0,314.0,210.6,19.4,,,,,,
209,,John Ross,CIN,WR77,WR,9.0,113.0,301.0,218.8,31.0,,,11.750000000000002,11.366492108700152,97.02,0.41311625556643405
210,,Danny Amendola,DET,WR78,WR,5.0,129.0,365.0,218.8,31.3,,,9.504,6.8218104006822955,143.68,0.48679847140195187
211,3.0,Matt Prater,DET,K6,K,5.0,180.0,309.0,218.8,14.5,,,,,,
212,,Los Angeles (LAC),LAC,DST13,DST,10.0,145.0,347.0,207.1,31.5,,,,,,
213,,Jalen Richard,LV,RB63,RB,6.0,115.0,316.0,211.2,40.4,,,5.050000000000001,3.2391356871857035,96.69,0.556943435555696
214,,Tennessee (TEN),TEN,DST14,DST,7.0,174.0,323.0,221.1,22.0,,,,,,
215,,Tee Higgins,CIN,WR79,WR,9.0,129.0,356.0,224.4,33.7,,,,,100.83,0.41913274168587944
216,,Kenny Stills,HOU,WR80,WR,8.0,128.0,319.0,223.8,29.8,,,9.238461538461538,5.268861113741511,92.78,0.4064207434545053
217,,Jerick McKinnon,SF,RB64,RB,11.0,114.0,359.0,224.2,51.6,161.0,54.0,,,99.60000000000001,0.5615387044815716
218,,Tyrod Taylor,LAC,QB29,QB,10.0,95.0,367.0,234.8,50.9,,,,,246.75000000000003,0.38965038057038187
219,,Kyle Rudolph,MIN,TE26,TE,7.0,133.0,341.0,226.4,40.6,,,6.98125,6.514519040829747,108.75,0.4695227868490036
220,3.0,Zane Gonzalez,ARI,K7,K,8.0,167.0,331.0,226.5,21.7,,,,,,
221,3.0,Jake Elliott,PHI,K8,K,9.0,171.0,292.0,225.3,18.1,,,,,,
222,,Ke'Shawn Vaughn,TB,RB65,RB,13.0,89.0,359.0,215.8,70.5,,,,,14.440000000000001,0.4270599753655687
223,,Russell Gage,ATL,WR81,WR,10.0,138.0,338.0,228.4,35.6,,,6.1125,5.981513186477148,101.46999999999998,0.42014338502352905
224,,Indianapolis (IND),IND,DST15,DST,7.0,152.0,303.0,225.4,29.9,,,,,,
225,,Dawson Knox,BUF,TE27,TE,11.0,148.0,319.0,236.3,31.3,,,5.313333333333333,4.394780453912941,97.76,0.4521681457853015
226,3.0,Ka'imi Fairbairn,HOU,K9,K,8.0,171.0,300.0,230.9,17.5,,,,,,
227,,Gerald Everett,LAR,TE28,TE,9.0,121.0,340.0,231.5,43.0,,,6.907692307692307,6.9194727085308,84.7,0.4315447051763889
228,,Seattle (SEA),SEA,DST16,DST,6.0,159.0,318.0,230.7,23.2,,,,,,
229,,Benny Snell Jr.,PIT,RB66,RB,8.0,122.0,324.0,231.1,45.0,170.0,14.0,,,68.5,0.5124277547926602
230,,Malcolm Brown,LAR,RB67,RB,9.0,126.0,368.0,231.9,44.7,,,4.221428571428571,5.089533539367989,60.44,0.49969996525913535
231,,Green Bay (GB),GB,DST17,DST,5.0,189.0,305.0,237.8,22.6,,,,,,
232,,Jace Sternberger,GB,TE29,TE,5.0,108.0,344.0,231.9,46.6,,,,,92.06,0.44316710355935957
233,,Miles Boykin,BAL,WR82,WR,8.0,128.0,345.0,232.2,34.7,,,3.1749999999999994,4.014556845614055,86.10000000000001,0.39587215361778744
234,,Adrian Peterson,DET,RB68,RB,5.0,104.0,361.0,218.7,65.9,,,,,,
235,,Dwayne Haskins,WAS,QB30,QB,8.0,143.0,327.0,249.7,35.5,,,9.966666666666665,7.619415988118774,228.02999999999997,0.36008906294413034
236,,Chris Conley,JAX,WR83,WR,7.0,102.0,332.0,234.5,29.7,,,9.656250000000002,6.8420239451982825,111.99000000000001,0.4367558348861448
237,4.0,Michael Badgley,LAC,K10,K,10.0,183.0,324.0,244.0,26.5,,,,,,
238,,Tampa Bay (TB),TB,DST18,DST,13.0,157.0,337.0,238.3,31.2,,,,,,
239,,Darrel Williams,KC,RB69,RB,10.0,83.0,386.0,232.5,70.8,151.0,24.0,5.566666666666666,6.525660305612178,83.38,0.5359252123930139
240,,Dallas (DAL),DAL,DST19,DST,10.0,162.0,318.0,245.2,28.2,,,,,,
241,4.0,Mason Crosby,GB,K11,K,5.0,183.0,302.0,245.6,18.9,,,,,,
242,,Josh Reynolds,LAR,WR84,WR,9.0,174.0,361.0,241.4,32.2,,,3.86875,4.483409231079997,100.52999999999999,0.4186590026213562
243,,Chase Claypool,PIT,WR85,WR,8.0,157.0,374.0,243.7,35.7,,,,,79.76,0.38586046805419577
244,4.0,Dan Bailey,MIN,K12,K,7.0,196.0,300.0,245.1,15.8,,,,,,
245,,Younghoe Koo,ATL,K13,K,10.0,188.0,324.0,242.8,29.8,,,,,,
246,,Jimmy Graham,CHI,TE30,TE,11.0,133.0,335.0,247.4,35.1,,,6.231250000000001,5.5463764447309805,96.64999999999999,0.4504153112465654
247,,Will Dissly,SEA,TE31,TE,6.0,78.0,379.0,247.9,39.8,,,12.149999999999999,9.07165916467324,65.17,0.4007042920759247
248,,Cleveland (CLE),CLE,DST20,DST,9.0,143.0,307.0,251.1,24.6,,,,,,
249,,Ito Smith,ATL,RB70,RB,10.0,123.0,322.0,240.3,36.4,,,,,80.33000000000001,0.5311088652370275
250,,Tre'Quan Smith,NO,WR86,WR,6.0,124.0,377.0,244.8,36.3,,,6.490909090909091,5.287051077009669,80.57,0.3871395635284086
251,,Tyler Eifert,JAX,TE32,TE,7.0,106.0,372.0,247.0,45.4,,,6.537500000000001,4.145499567804424,100.06,0.45580014527997986
252,,Adam Humphries,TEN,WR87,WR,7.0,148.0,369.0,246.2,32.8,,,7.125,4.019073841751921,99.82000000000001,0.41753782016865115
253,,Jason Myers,SEA,K14,K,6.0,181.0,292.0,254.0,20.4,,,,,,
254,,Brandon McManus,DEN,K15,K,8.0,198.0,308.0,256.0,20.4,,,,,,
255,,Rex Burkhead,NE,RB71,RB,6.0,123.0,316.0,241.2,33.0,,,7.700000000000002,6.131612077314307,74.69,0.5222025708239902
256,,New York (NYJ),NYJ,DST21,DST,11.0,145.0,345.0,254.8,38.8,,,,,,
257,,Ryan Fitzpatrick,MIA,QB31,QB,11.0,146.0,361.0,267.3,42.2,,,18.897333333333336,11.103175521744516,156.62,0.2473233742854436
258,,Chris Boswell,PIT,K16,K,8.0,190.0,302.0,260.5,23.2,,,,,,
259,,Andy Isabella,ARI,WR88,WR,8.0,148.0,368.0,250.8,36.7,,,2.36,4.617791680013294,61.2,0.35655181126235674
260,,Rashaad Penny,SEA,RB72,RB,6.0,159.0,388.0,249.3,49.9,,,7.43,9.412999285857593,56.08,0.4928149575213973
261,,Marquez Valdes-Scantling,GB,WR89,WR,5.0,151.0,372.0,252.5,33.0,,,,,67.12,0.3659002621356158
262,,Royce Freeman,DEN,RB73,RB,8.0,120.0,386.0,248.3,52.9,,,8.887500000000001,4.326334090967394,54.43999999999999,0.49022518396867004
263,,Van Jefferson,LAR,WR90,WR,9.0,138.0,415.0,250.2,50.0,,,,,78.27,0.38350756403373026
264,,Matt Gay,FA,K17,K,,164.0,323.0,218.6,24.4,,,,,,
265,,Kendrick Bourne,SF,WR91,WR,11.0,109.0,408.0,252.1,45.1,,,5.9875,5.072524026557193,96.13,0.41171082967501504
266,,Joey Slye,CAR,K18,K,13.0,200.0,341.0,271.2,24.7,,,,,,
267,,KJ Hamler,DEN,WR92,WR,8.0,206.0,379.0,255.8,32.7,,,,,78.88000000000001,0.38447083346492755
268,,J.J. Arcega-Whiteside,PHI,WR93,WR,9.0,151.0,388.0,262.7,42.1,,,,,49.010000000000005,0.3373022139405616
269,,David Njoku,CLE,TE33,TE,9.0,128.0,383.0,267.9,39.1,,,,,91.16000000000001,0.4417458863657898
270,,Frank Gore,NYJ,RB74,RB,11.0,143.0,365.0,256.7,53.9,,,5.9312499999999995,5.215198142608453,67.37,0.5106433376496226
271,,Jaylen Samuels,PIT,RB75,RB,8.0,132.0,363.0,251.4,46.9,,,7.457142857142858,6.931408369012893,41.160000000000004,0.46925433471244044
272,,Auden Tate,CIN,WR94,WR,9.0,128.0,401.0,261.7,40.4,,,8.374999999999998,4.219247024594017,59.95,0.3545778984935098
273,,Dion Lewis,NYG,RB76,RB,11.0,177.0,361.0,255.3,34.8,,,4.08125,2.9953783845562265,64.13000000000001,0.5055269557527715
274,,Mohamed Sanu,FA,WR95,WR,,157.0,372.0,226.9,35.2,,,,,,
275,,Houston (HOU),HOU,DST22,DST,8.0,150.0,330.0,275.3,25.6,,,,,,
276,,Devine Ozigbo,JAX,RB77,RB,7.0,96.0,361.0,204.5,73.2,165.0,49.0,,,92.94000000000001,0.5510216972491553
277,,Justice Hill,BAL,RB78,RB,8.0,144.0,383.0,264.6,56.3,,,3.0937499999999996,4.0807627963409,38.54,0.4651170135489373
278,,Peyton Barber,WAS,RB79,RB,8.0,156.0,362.0,261.9,46.8,,,7.09375,4.874760677886317,60.14,0.4992262261946121
279,,DeAndre Washington,FA,RB80,RB,,141.0,390.0,244.5,60.1,,,,,,
280,,Austin Seibert,CLE,K19,K,9.0,220.0,339.0,283.5,22.2,,,,,,
281,,Nick Foles,CHI,QB32,QB,11.0,150.0,379.0,289.3,38.7,,,10.435,10.67525955968597,108.38600000000001,0.17115560749139377
282,,Antonio Gandy-Golden,WAS,WR96,WR,8.0,151.0,391.0,267.7,42.2,,,,,70.48,0.3712061396582763
283,,Brian Hill,ATL,RB81,RB,10.0,170.0,382.0,274.3,44.2,,,5.6000000000000005,4.489786388925626,56.57000000000001,0.49358873132678527
284,,Josh Lambo,JAX,K20,K,7.0,168.0,353.0,285.4,22.9,,,,,,
285,,Phillip Dorsett,SEA,WR97,WR,6.0,194.0,380.0,271.5,36.8,,,7.2,7.737222717785457,58.44,0.35219341186874276
286,,Washington (WAS),WAS,DST23,DST,8.0,140.0,355.0,285.9,33.3,,,,,,
287,,Gus Edwards,BAL,RB82,RB,8.0,156.0,362.0,273.2,38.9,,,5.6625000000000005,4.1851921501089215,40.669999999999995,0.4684805609070524
288,,Vance McDonald,PIT,TE34,TE,8.0,139.0,360.0,282.2,35.0,,,5.892857142857143,5.86258859676722,77.61,0.42034867195148923
289,,Zach Pascal,IND,WR98,WR,7.0,196.0,385.0,275.0,32.8,,,8.33125,8.71762343378821,68.79,0.36853740959479525
290,,Mitch Trubisky,CHI,QB33,QB,11.0,155.0,371.0,295.3,39.8,,,15.988000000000001,11.432474547783356,209.01600000000005,0.3300634810346462
291,,Tua Tagovailoa,MIA,QB34,QB,11.0,125.0,384.0,295.2,43.8,,,,,180.632,0.28524144900988535
292,,Demarcus Robinson,KC,WR99,WR,10.0,201.0,389.0,282.5,35.3,,,6.30625,8.670906815322143,48.220000000000006,0.33605470107065033
293,,Jacksonville (JAC),JAX,DST24,DST,7.0,145.0,347.0,289.2,32.2,,,,,,
294,,Lynn Bowden Jr.,MIA,RB83,RB,11.0,146.0,363.0,266.4,56.9,,,,,32.669999999999995,0.4558475191864321
295,,LeSean McCoy,TB,RB84,RB,13.0,123.0,375.0,262.8,54.5,,,8.892307692307693,6.476169333083349,55.06000000000001,0.49120424470201823
296,,Darwin Thompson,KC,RB85,RB,10.0,190.0,382.0,285.3,35.5,,,,,44.220000000000006,0.47408647317057767
297,,Jakobi Meyers,NE,WR100,WR,6.0,175.0,402.0,282.9,33.8,,,4.126666666666667,3.9352739361295996,72.18,0.3738906610239081
298,,Nelson Agholor,LV,WR101,WR,6.0,173.0,410.0,280.0,42.5,,,8.181818181818182,7.921593044560947,60.86,0.3560149069892304
299,,Atlanta (ATL),ATL,DST25,DST,10.0,158.0,347.0,296.5,29.1,,,,,,
300,,Devin Duvernay,BAL,WR102,WR,8.0,137.0,413.0,282.8,44.0,,,,,64.4,0.3616050279506049
301,,Daniel Carlson,LV,K21,K,6.0,191.0,351.0,299.5,25.1,,,,,,
302,,Willie Snead,BAL,WR103,WR,8.0,208.0,414.0,286.3,33.1,,,5.9437500000000005,4.913650204617067,85.33999999999999,0.3946720146543284
303,,Detroit (DET),DET,DST26,DST,5.0,152.0,347.0,305.1,26.5,,,,,,
304,,Cameron Brate,TB,TE35,TE,13.0,212.0,376.0,302.9,31.2,,,5.6937500000000005,5.441135757664325,54.34,0.38360231184663496
305,,Carolina (CAR),CAR,DST27,DST,13.0,145.0,355.0,304.0,33.3,,,,,,
306,,Devonta Freeman,FA,RB86,RB,,125.0,385.0,272.6,54.7,,,,,,
307,,Stephen Gostkowski,TEN,K22,K,7.0,177.0,342.0,256.1,40.6,,,,,,
308,,David Moore,SEA,WR104,WR,6.0,194.0,403.0,296.1,34.1,,,4.114285714285714,3.758039002306541,61.85000000000001,0.3575782459021572
309,,Stephen Hauschka,FA,K23,K,,216.0,324.0,280.9,19.4,,,,,,
310,,Dustin Hopkins,WAS,K24,K,8.0,178.0,353.0,308.1,27.1,,,,,,
311,,Lamical Perine,NYJ,RB87,RB,11.0,195.0,366.0,299.8,34.2,,,,,42.92000000000001,0.47203360389097687
312,,C.J. Uzomah,CIN,TE36,TE,9.0,163.0,382.0,279.5,40.0,,,3.9499999999999993,5.047771785649585,92.6,0.4440198338755015
313,,DaeSean Hamilton,DEN,WR105,WR,8.0,189.0,421.0,296.6,43.3,,,3.9812499999999997,5.122397713310957,29.52,0.30652496604870044
314,,Greg Ward,PHI,WR106,WR,9.0,90.0,390.0,277.1,51.4,,,8.557142857142859,6.453644227064568,60.08,0.35478318542146986
315,,Darren Fells,HOU,TE37,TE,8.0,173.0,356.0,286.2,38.6,,,6.8812500000000005,6.972538394778954,88.44,0.4374506521807789
316,,Dare Ogunbowale,FA,RB88,RB,,130.0,363.0,279.8,42.8,,,,,,
317,,DeeJay Dallas,SEA,RB89,RB,6.0,168.0,393.0,296.5,45.5,,,,,41.38,0.4696017433597575
318,,Justin Herbert,LAC,QB35,QB,10.0,124.0,381.0,317.1,34.3,,,,,72.73999999999998,0.11486593184473984
319,,Mike Boone,MIN,RB90,RB,7.0,198.0,359.0,310.1,29.5,,,3.125,7.1064759198916585,27.169999999999998,0.4471623030035057
320,,Jordan Akins,HOU,TE38,TE,8.0,179.0,347.0,285.6,33.2,,,5.612500000000002,5.145855937872079,67.49,0.40436787417490455
321,,Trey Burton,IND,TE39,TE,7.0,139.0,388.0,294.9,47.3,,,,,70.11,0.4085051953384077
322,,Lamar Miller,FA,RB91,RB,,126.0,368.0,278.2,54.7,,,,,,
323,,Olabisi Johnson,MIN,WR107,WR,7.0,169.0,361.0,263.4,43.2,,,4.937500000000001,4.03796565942142,71.75,0.37321163503142474
324,,Chase McLaughlin,FA,K25,K,,199.0,332.0,296.3,25.9,,,,,,
325,,Brett Maher,FA,K26,K,,169.0,353.0,295.1,31.7,,,,,,
326,,Arizona (ARI),ARI,DST28,DST,8.0,140.0,355.0,307.8,32.3,,,,,,
327,,Patrick Laird,MIA,RB92,RB,11.0,217.0,393.0,311.1,32.7,,,4.413333333333333,5.51295444082995,30.199999999999996,0.4519470675551907
328,,Randy Bullock,CIN,K27,K,9.0,182.0,342.0,309.2,24.1,,,,,,
329,,Scott Miller,TB,WR108,WR,13.0,141.0,369.0,278.6,50.7,,,4.0600000000000005,5.089029595337625,54.550000000000004,0.34605059533209115
330,,Ted Ginn,CHI,WR109,WR,11.0,223.0,425.0,303.7,39.1,,,5.36875,4.799405345109607,54.62,0.3461611344471466
331,,Las Vegas (LV),LV,DST29,DST,6.0,207.0,354.0,310.7,31.7,,,,,,
332,,Dan Arnold,ARI,TE40,TE,8.0,115.0,409.0,275.5,51.9,,,,,58.18000000000001,0.38966617187253266
333,,Keke Coutee,HOU,WR110,WR,8.0,174.0,422.0,312.0,38.3,,,5.7555555555555555,4.144306670334348,16.85,0.28651738622366807
334,,Justin Rohrwasser,FA,K28,K,,212.0,353.0,292.5,28.9,,,,,,
335,,J.D. McKissic,WAS,RB93,RB,8.0,112.0,392.0,277.7,67.7,,,,,50.470000000000006,0.48395603701481227
336,,Aldrick Rosas,FA,K29,K,,203.0,339.0,298.6,24.5,,,,,,
337,,James Robinson,JAX,RB94,RB,7.0,126.0,404.0,237.9,74.3,,,,,71.91,0.5178125888260746
338,,Devin Asiasi,NE,TE41,TE,6.0,165.0,365.0,297.9,40.4,,,,,76.69,0.41889587215361784
339,,Wayne Gallman,NYG,RB95,RB,11.0,147.0,386.0,325.1,31.5,,,4.720000000000001,8.704890068869977,7.5,0.41610081167293056
340,,T.J. Yeldon,BUF,RB96,RB,11.0,186.0,393.0,324.5,29.6,,,,,32.86000000000001,0.4561475539272969
341,,Reggie Bonnafon,FA,RB97,RB,,186.0,382.0,317.4,27.8,,,,,,
342,,Logan Thomas,WAS,TE42,TE,8.0,180.0,371.0,280.4,46.6,,,,,51.53,0.37916495594226707
343,,Eno Benjamin,ARI,RB98,RB,8.0,187.0,386.0,320.4,37.1,,,,,25.629999999999995,0.44473044247228627
344,,Nick Boyle,BAL,TE43,TE,8.0,191.0,394.0,307.2,36.6,,,4.69375,4.228548805441413,78.16000000000001,0.4212171935697819
345,,Ryan Succop,TB,K30,K,13.0,185.0,353.0,245.4,33.5,,,,,,
346,,Qadree Ollison,ATL,RB99,RB,10.0,165.0,390.0,330.3,30.7,,,3.7125,3.762763991687873,13.920000000000002,0.42623882765372834
347,,Jordan Wilkins,IND,RB100,RB,7.0,217.0,382.0,327.3,28.7,,,3.8571428571428577,4.492337799086228,20.06,0.4359346871743045
348,,Trent Taylor,SF,WR111,WR,11.0,189.0,378.0,289.0,52.8,,,,,41.800000000000004,0.3259166850898526
349,,Jacob Hollister,SEA,TE44,TE,6.0,211.0,374.0,309.7,37.4,,,8.536363636363637,6.441005003456017,51.35000000000001,0.37888071250355315
350,,Bo Scarbrough,DET,RB101,RB,5.0,269.0,388.0,336.9,23.6,,,7.033333333333334,2.9588285970408403,25.17,0.44400404257335063
351,,Jakeem Grant,MIA,WR112,WR,11.0,223.0,383.0,290.3,38.6,,,3.7900000000000005,4.3365244660262725,103.53,0.4233963932665888
352,,Jason Witten,LV,TE45,TE,6.0,141.0,391.0,317.3,46.4,,,8.55625,4.124555531609841,49.57,0.3760698607207151
353,,Jarrett Stidham,NE,QB36,QB,6.0,239.0,394.0,329.6,34.0,,,,,13.430000000000001,0.02120771878849131
354,,Miami (MIA),MIA,DST30,DST,11.0,200.0,355.0,310.4,37.0,,,,,,
355,,Sam Sloman,LAR,K31,K,9.0,204.0,365.0,281.0,36.6,,,,,,
356,,Cole Kmet,CHI,TE46,TE,11.0,180.0,380.0,325.0,38.4,,,,,66.47,0.4027571613555255
357,,Travis Homer,SEA,RB102,RB,6.0,262.0,383.0,336.6,25.3,,,,,20.72,0.43697691311625564
358,,Keelan Cole,JAX,WR113,WR,7.0,222.0,396.0,318.3,37.7,,,4.91875,5.099963235161603,67.45,0.36642137510659134
359,,Ryan Griffin,NYJ,TE47,TE,11.0,178.0,391.0,326.2,37.4,,,7.384615384615385,7.8345225502096545,61.120000000000005,0.3943088147048606
360,,Mike Davis,CAR,RB103,RB,13.0,188.0,406.0,323.0,46.0,,,,,44.260000000000005,0.47414963837918084
361,,Taysom Hill,NO,QB37,QB,6.0,167.0,387.0,328.0,39.0,,,6.3875,5.59748931813779,27.099999999999998,0.042794428828601246
362,,Dante Pettis,SF,WR114,WR,11.0,194.0,392.0,317.1,45.5,,,,,17.740000000000002,0.2879228121150871
363,,Myles Gaskin,MIA,RB104,RB,11.0,259.0,392.0,338.0,27.4,,,,,26.23,0.4456779206013328
364,,Josh Gordon,SEA,WR115,WR,6.0,199.0,383.0,294.1,55.9,,,6.790909090909091,5.0331808124593636,112.3,0.4372453652528188
365,,Corey Clement,PHI,RB105,RB,9.0,132.0,388.0,312.1,59.3,,,,,33.8,0.45763193632946975
366,,Ty Montgomery,NO,RB106,RB,6.0,183.0,389.0,329.3,34.8,,,,,28.15,0.4487098506142817
367,,Cordarrelle Patterson,CHI,WR116,WR,11.0,184.0,390.0,304.8,52.2,,,,,45.75000000000001,0.33215424943940886
368,,Jason Sanders,MIA,K32,K,11.0,231.0,353.0,309.8,28.8,,,,,,
369,,New York (NYG),NYG,DST31,DST,11.0,208.0,355.0,317.6,35.3,,,,,,
370,,Tyler Bass,BUF,K33,K,11.0,232.0,353.0,295.8,30.1,,,,,,
371,,Jameis Winston,NO,QB38,QB,6.0,256.0,389.0,341.9,31.3,,,23.835000000000004,11.086348361836734,17.595999999999997,0.027786375264504316
372,,Antonio Brown,FA,WR117,WR,,64.0,398.0,296.0,45.0,,,,,,
373,,Kyle Juszczyk,SF,RB107,RB,11.0,245.0,388.0,329.3,37.9,,,,,59.61,0.4983892871806209
374,,Marcus Mariota,LV,QB39,QB,6.0,255.0,387.0,339.2,33.5,,,14.002857142857144,11.837626049009593,29.075999999999997,0.04591479013359445
375,,Justin Watson,TB,WR118,WR,13.0,212.0,393.0,330.4,30.9,,,2.6812500000000004,5.451265143676894,20.029999999999998,0.29153902030761464
376,,Cincinnati (CIN),CIN,DST32,DST,9.0,205.0,355.0,325.1,25.5,,,,,,
377,,Eddy Pineiro,CHI,K34,K,11.0,245.0,364.0,316.0,30.5,,,,,,
378,,Isaiah Ford,MIA,WR119,WR,11.0,203.0,396.0,298.0,50.2,,,6.0625,6.468812542830849,64.03,0.36102074977102616
379,,Jeff Wilson,SF,RB108,RB,11.0,160.0,382.0,333.3,38.0,,,4.690000000000001,5.905449460738221,20.31,0.4363294697280739
380,,Tajae Sharpe,MIN,WR120,WR,7.0,205.0,383.0,315.6,39.4,,,5.459999999999999,6.264845226682437,35.22,0.3155260082746424
381,,Jeremy Sprinkle,WAS,TE48,TE,8.0,250.0,417.0,336.4,34.4,,,3.4437499999999996,2.157457994956101,48.8,0.3748539304551054
382,,Graham Gano,NYG,K35,K,11.0,235.0,353.0,310.8,25.8,,,,,,
383,,Tyler Johnson,TB,WR121,WR,13.0,210.0,392.0,327.8,40.4,,,,,26.370000000000005,0.3015507058712062
384,,Rashard Higgins,CLE,WR122,WR,9.0,240.0,379.0,333.0,38.3,,,,,41.19,0.32495341565865526
385,,Quintez Cephus,DET,WR123,WR,5.0,223.0,396.0,318.4,44.7,,,,,7.4,0.2715946056911854
386,,Damiere Byrd,NE,WR124,WR,6.0,216.0,387.0,313.5,43.2,,,6.445454545454546,5.776220846948917,65.23,0.36291570602911927
387,,Rodrigo Blankenship,IND,K36,K,7.0,221.0,318.0,283.4,22.3,,,,,,
388,,Adam Vinatieri,FA,K37,K,,177.0,370.0,309.3,33.7,,,,,,
389,,Drew Sample,CIN,TE49,TE,9.0,180.0,420.0,340.3,32.9,,,,,30.44,0.34586109970628187
390,,Adam Trautman,NO,TE50,TE,6.0,240.0,411.0,344.9,27.3,,,,,35.68,0.3541357420332881
391,,Ty Johnson,DET,RB109,RB,5.0,238.0,391.0,337.3,34.6,,,,,22.24,0.43937719104317347
392,,Andy Dalton,DAL,QB40,QB,10.0,257.0,403.0,349.2,35.2,,,18.281538461538464,8.45804729843503,11.918000000000001,0.018820073903294075
393,,KeeSean Johnson,ARI,WR125,WR,8.0,242.0,395.0,337.1,36.5,,,,,16.96,0.2866910905473266
394,,Jalen Hurts,PHI,QB41,QB,9.0,215.0,397.0,343.4,40.5,,,,,44.504,0.07027761109181066
395,,Equanimeous St. Brown,GB,WR126,WR,5.0,196.0,396.0,314.7,37.9,,,,,77.55,0.3823705902788745
