rank,pos_tiers,player_name,tm,pos_rank,pos,bye,best,worst,avg,std dev,adp,adp_vor_delta,py_avg_ppg,py_std_dev,custom_points,vor
14,2.0,Puka Nacua,LAR,WR8,WR,6,9,46,15.67,6.23,15.0,-2.0,17.5,8.877429245001053,273.76000000000005,0.7929749742044624
15,2.0,Travis Etienne Jr.,JAX,RB7,RB,12,7,67,21.85,8.43,18.0,-6.0,16.376470588235293,8.11846116974799,239.53999999999996,0.7700570401536215
16,2.0,Marvin Harrison Jr.,ARI,WR9,WR,11,7,62,17.63,8.16,14.0,-27.0,,,245.55,0.7354024979706262
17,1.0,Josh Allen,BUF,QB1,QB,12,12,49,23.54,6.55,28.0,21.5,26.802352941176473,8.96984638205399,419.96999999999997,0.8517910104826735
18,2.0,Davante Adams,LV,WR10,WR,10,9,64,19.64,8.63,21.0,-23.0,15.611764705882354,11.1086611678085,244.5,0.7332596018328903
19,1.0,Jalen Hurts,PHI,QB2,QB,5,13,54,27.42,6.85,39.0,30.0,24.048235294117646,9.338816999019548,412.97999999999996,0.8375254447657463
20,2.0,Chris Olave,NO,WR11,WR,12,14,44,22.84,7.02,27.0,-11.5,14.331250000000002,5.594964253683844,248.58,0.7415862839680925
21,2.0,De'Von Achane,MIA,RB8,RB,6,11,67,29.35,12.35,23.0,-11.0,17.245454545454542,14.617069722510298,230.65,0.7519138528541249
22,2.0,Drake London,ATL,WR12,WR,12,10,53,19.65,6.33,22.0,-23.0,10.77375,7.238385524410813,243.2,0.7306064923290269
23,2.0,Isiah Pacheco,KC,RB9,RB,6,11,80,30.49,11.13,20.0,-13.0,15.207142857142857,7.554974345597565,232.02,0.7547098221005041
24,2.0,Cooper Kupp,LAR,WR13,WR,6,12,64,27.35,10.25,19.0,-30.0,13.533333333333333,9.12113762176361,237.63000000000002,0.7192389385317044
25,1.0,Patrick Mahomes II,KC,QB3,QB,6,8,54,32.65,8.60,32.0,19.0,21.451249999999998,8.15636183192809,406.018,0.8233170229458254
26,2.0,Derrick Henry,BAL,RB10,RB,14,11,69,32.83,11.58,17.0,-10.0,14.74470588235294,8.237683319391941,236.75,0.7643630589876378
27,2.0,Kyren Williams,LAR,RB11,RB,6,13,72,33.65,12.76,16.0,-7.0,20.833333333333332,8.946338340179725,240.17000000000002,0.7713427778362633
28,1.0,Sam LaPorta,DET,TE1,TE,5,22,88,33.80,14.58,31.0,17.0,13.841176470588236,7.791666928803603,221.23,0.8206370422046794
29,2.0,Jaylen Waddle,MIA,WR14,WR,6,12,83,29.27,9.77,30.0,-28.0,14.185714285714287,6.426729894966581,230.57000000000002,0.7048305130722616
30,2.0,Nico Collins,HOU,WR15,WR,14,12,68,29.49,9.22,34.0,-17.0,17.160000000000004,11.158072030085279,237.28000000000003,0.7185246398191258
31,1.0,Lamar Jackson,BAL,QB4,QB,14,16,57,34.96,7.34,46.0,30.0,23.32625,11.340710662623104,393.73,0.7982390155739226
32,1.0,Travis Kelce,KC,TE2,TE,6,23,97,35.24,15.09,26.0,16.0,14.560000000000002,8.000696398260772,229.07999999999998,0.8366577419010854
33,2.0,Mike Evans,TB,WR16,WR,11,12,68,30.70,8.62,36.0,-12.0,16.61764705882353,8.635626446161684,237.76000000000002,0.7195042494820907
34,2.0,Michael Pittman Jr.,IND,WR17,WR,14,12,66,31.22,10.95,47.0,-9.0,15.2625,6.366042726843732,232.22000000000003,0.7081979212887036
35,2.0,Josh Jacobs,GB,RB12,RB,10,11,70,36.70,11.52,25.0,-5.5,13.7,7.198379447255241,232.56,0.7558118829713396
36,2.0,Brandon Aiyuk,SF,WR18,WR,9,12,65,33.29,9.99,50.0,-7.0,15.512500000000001,7.569048817387823,230.95999999999998,0.7056264459234205
37,2.0,Alvin Kamara,NO,RB13,RB,12,16,86,38.20,17.26,35.0,9.0,17.461538461538463,7.061106908214234,237.08,0.7650365406309263
38,2.0,Rachaad White,TB,RB14,RB,11,16,79,38.80,12.14,29.0,1.0,15.582352941176472,6.3043868946668455,235.29000000000002,0.7613834129294529
39,2.0,DeVonta Smith,PHI,WR19,WR,5,19,65,37.24,7.30,40.0,-12.0,14.1625,7.090545348090888,234.86,0.7135857744350108
40,2.0,James Cook,BUF,RB15,RB,12,15,72,42.01,10.27,33.0,2.5,13.452941176470588,8.497655385976978,232.56,0.7558118829713396
41,2.0,Deebo Samuel Sr.,SF,WR20,WR,9,14,71,37.51,9.71,24.0,-30.0,16.18,10.73360543872774,233.18,0.7101571406146334
42,2.0,DJ Moore,CHI,WR21,WR,7,9,65,37.55,9.56,45.0,-18.0,16.794117647058822,11.760392775553635,224.60999999999999,0.69266702642378
43,2.0,DK Metcalf,SEA,WR22,WR,10,22,62,37.77,8.54,44.0,-15.5,14.087499999999999,7.747332874394043,228.41,0.7004222695889192
44,2.0,Malik Nabers,NYG,WR23,WR,11,15,83,39.10,12.20,41.0,-25.0,,,223.54000000000005,0.690483313216754
45,2.0,Joe Mixon,HOU,RB16,RB,14,22,78,46.87,8.54,37.0,-3.0,15.588235294117647,6.377879972308705,224.62,0.7396075064631276
46,2.0,Kenneth Walker III,SEA,RB17,RB,10,18,72,48.01,8.53,38.0,-15.0,13.226666666666665,7.462426517146383,211.18,0.712178435900109
47,1.0,Trey McBride,ARI,TE3,TE,11,23,97,52.18,18.03,52.0,31.0,10.617647058823529,7.53958182644416,204.08,0.7856364052883273
48,3.0,Rashee Rice,KC,WR24,WR,6,15,102,48.30,15.82,68.0,-2.0,13.15625,5.658735871788563,218.98,0.6811770214185869
49,3.0,Amari Cooper,CLE,WR25,WR,10,25,90,48.56,8.66,51.0,-17.0,14.866666666666667,12.041337530515849,220.69,0.6846668808428995
50,3.0,Stefon Diggs,HOU,WR26,WR,14,14,94,49.05,14.83,42.0,-17.5,15.870588235294118,8.324118925288905,228.41,0.7004222695889192
51,2.0,Anthony Richardson,IND,QB5,QB,14,23,86,53.94,11.66,57.0,11.0,18.17,10.64166027146767,356.06000000000006,0.7213600655658189
52,2.0,C.J. Stroud,HOU,QB6,QB,14,25,85,55.72,9.20,53.0,17.0,21.134666666666664,10.798937690258946,369.5079999999999,0.7488054629565534
53,2.0,Kyler Murray,ARI,QB7,QB,11,21,86,56.51,9.46,77.0,22.0,20.295,5.088179579041155,350.00399999999996,0.7090006569847441
54,3.0,Terry McLaurin,WAS,WR27,WR,14,30,92,53.55,11.57,75.0,-17.0,11.952941176470588,5.900542098724789,204.67000000000002,0.6519724083414442
55,3.0,James Conner,ARI,RB18,RB,11,23,101,59.77,10.91,49.0,-31.0,15.5,8.43879928267839,190.83,0.6706470678973239
56,3.0,Tee Higgins,CIN,WR28,WR,12,35,102,55.30,10.37,54.0,-17.0,11.466666666666667,9.807449240554886,218.82999999999998,0.6808708933989103
57,1.0,Mark Andrews,BAL,TE4,TE,14,26,97,60.36,19.05,43.0,23.0,13.440000000000001,6.866699029049952,205.73000000000002,0.7890038135047693
58,3.0,Zay Flowers,BAL,WR29,WR,14,22,109,55.86,12.47,60.0,-9.0,12.774999999999999,6.517207991156949,220.28,0.6838301309224503
59,3.0,Aaron Jones,MIN,RB19,RB,6,36,91,61.82,9.58,48.0,-13.0,12.081818181818182,7.194139028656339,204.44,0.6984230835493094
60,3.0,Rhamondre Stevenson,NE,RB20,RB,14,27,122,62.48,11.69,64.0,-11.0,12.058333333333335,7.084998021855544,193.76000000000002,0.6766267685483391
61,3.0,Joe Burrow,CIN,QB8,QB,12,34,125,62.74,10.15,58.0,20.0,18.116,10.928815326669424,367.87199999999996,0.7454666266886146
62,3.0,George Pickens,PIT,WR30,WR,9,31,111,58.18,13.30,63.0,-13.0,12.105882352941178,9.03620983794058,216.42,0.6759524365494404
63,3.0,Dak Prescott,DAL,QB9,QB,7,29,115,65.06,13.10,74.0,39.0,24.46117647058824,11.476877777924262,370.28200000000004,0.7503850835380846
64,4.0,Tank Dell,HOU,WR31,WR,14,34,165,61.86,15.33,61.0,-18.0,14.909090909090907,10.644665757594696,214.2,0.6714217418582274
65,1.0,Dalton Kincaid,BUF,TE5,TE,12,29,117,66.45,16.03,62.0,37.0,9.331249999999999,5.642424862887705,196.08,0.7693095775722447
66,3.0,Christian Kirk,JAX,WR32,WR,12,37,109,62.65,13.70,56.0,-25.0,12.355000000000002,5.866075813910475,213.48999999999998,0.6699727358984252
67,3.0,David Montgomery,DET,RB21,RB,5,45,95,67.41,9.58,55.0,-23.0,14.514285714285716,7.015023125446521,192.7,0.6744634638759581
68,2.0,Jordan Love,GB,QB10,QB,10,36,90,69.16,9.30,78.0,31.0,22.415294117647054,7.258696609625466,355.834,0.7208988326828394
69,3.0,Chris Godwin,TB,WR33,WR,11,24,94,65.45,12.58,71.0,-3.0,12.188235294117648,5.382481113870858,217.34,0.67783002173679
70,3.0,Javonte Williams,DEN,RB22,RB,14,30,117,71.85,13.65,81.0,-8.0,10.887500000000001,5.6864605277213816,185.64000000000001,0.6600550384165152
71,3.0,D'Andre Swift,CHI,RB23,RB,7,42,114,72.14,10.55,59.0,-32.0,12.268749999999999,6.786036521171005,182.61,0.653871252419049
72,3.0,Diontae Johnson,CAR,WR34,WR,11,37,103,68.87,13.84,95.0,-5.5,11.66923076923077,6.135740191069671,198.3,0.6389721717725134
73,3.0,Najee Harris,PIT,RB24,RB,9,41,113,73.86,10.30,70.0,-17.0,11.382352941176475,6.904729836687824,187.46,0.6637693917219241
74,4.0,Keenan Allen,CHI,WR35,WR,7,27,139,72.21,16.84,65.0,-32.0,21.450769230769232,11.777485909945907,202.44,0.6474213051155862
75,4.0,Calvin Ridley,TEN,WR36,WR,5,38,117,73.02,14.27,79.0,-7.0,13.347058823529414,8.77540010819014,211.04000000000002,0.6649726449103749
76,4.0,Raheem Mostert,MIA,RB25,RB,6,48,146,78.49,13.91,67.0,-26.0,17.580000000000002,10.979799633873107,181.53,0.6516671306773778
77,4.0,Jayden Daniels,WAS,QB11,QB,14,28,174,79.16,16.78,106.0,33.0,,,335.14000000000004,0.6786654110882628
78,2.0,Evan Engram,JAX,TE6,TE,12,49,103,79.57,11.35,83.0,54.0,13.37058823529412,7.225195906157349,189.59,0.7560644385875728
79,3.0,Tony Pollard,TEN,RB26,RB,5,35,116,80.39,12.54,86.0,-9.0,12.799999999999999,5.8449764755728495,181.10999999999999,0.6508099722222834
80,3.0,Zamir White,LV,RB27,RB,10,52,124,81.46,14.56,72.0,-5.0,4.288235294117648,6.459574517038756,193.04000000000002,0.6751573540538918
81,1.0,Kyle Pitts,ATL,TE7,TE,12,26,108,83.18,16.97,76.0,39.0,8.076470588235296,4.304580323876636,185.79999999999998,0.7483296039570786
82,5.0,Brock Purdy,SF,QB12,QB,9,41,126,83.53,11.28,109.0,59.0,22.6625,9.265125651243665,354.794,0.7187763450797486
83,3.0,Jaylen Warren,PIT,RB28,RB,9,40,137,84.67,15.64,84.0,-12.0,11.317647058823532,5.150877994832246,179.91000000000003,0.6483609480648712
84,4.0,Jaxon Smith-Njigba,SEA,WR37,WR,10,35,130,85.05,15.36,97.0,-14.0,8.811764705882352,4.181190373706569,189.85,0.6217269599974011
85,4.0,Brian Robinson Jr.,WAS,RB29,RB,14,67,137,86.60,13.75,100.0,-3.0,12.806666666666668,6.753038116990294,171.64,0.6314830899133707
86,4.0,Devin Singletary,NYG,RB30,RB,11,56,129,89.29,13.22,90.0,-12.0,9.90235294117647,6.7413532853312965,172.21,0.6326463763881416
87,4.0,Jayden Reed,GB,WR38,WR,10,53,126,85.13,14.67,69.0,-36.0,13.325,6.802891542082185,193.15,0.6284617764302851
88,3.0,Tyjae Spears,TEN,RB31,RB,5,39,132,90.18,14.18,94.0,-13.5,8.988235294117645,5.378880268343633,169.28999999999996,0.6266870842717713
89,5.0,Caleb Williams,CHI,QB13,QB,7,46,136,90.37,15.14,120.0,56.0,,,341.612,0.6918738147105736
90,2.0,George Kittle,SF,TE8,TE,9,50,113,90.71,10.24,73.0,41.0,12.700000000000001,8.510385811857573,188.94,0.7547378838356411
91,5.0,Tua Tagovailoa,MIA,QB14,QB,6,43,127,92.23,12.11,91.0,9.0,19.37411764705882,8.11748657130359,330.71599999999995,0.669636675361269
92,4.0,DeAndre Hopkins,TEN,WR39,WR,5,21,130,93.27,16.14,107.0,-9.0,13.152941176470588,8.590555689757418,183.79,0.6093593880024685
93,5.0,Jared Goff,DET,QB15,QB,5,42,131,95.06,12.17,99.0,27.0,20.65294117647059,8.727006763995519,336.18399999999997,0.6807960621052115
94,5.0,Trevor Lawrence,JAX,QB16,QB,12,51,141,96.54,14.26,130.0,63.0,19.03375,8.111870211815111,340.18399999999997,0.6889594759632528
95,2.0,Jake Ferguson,DAL,TE9,TE,7,62,133,97.25,9.19,93.0,51.0,10.417647058823531,5.463885441482742,179.38,0.7352273247149222
96,4.0,Courtland Sutton,DEN,WR40,WR,14,34,138,98.63,15.78,114.0,-1.0,11.699999999999998,5.880589539606836,186.21,0.6142982533865836
97,2.0,David Njoku,CLE,TE10,TE,10,76,114,99.39,6.29,104.0,61.0,12.450000000000001,7.086513011818059,178.85000000000002,0.7341456723787319
98,4.0,Chase Brown,CIN,RB32,RB,12,70,162,100.43,17.08,96.0,-17.0,4.375,5.452959996852418,164.4,0.6167073108303159
99,5.0,Rome Odunze,CHI,WR41,WR,7,62,182,98.72,22.97,105.0,-18.0,,,179.68,0.6009714802633311
100,4.0,Zack Moss,CIN,RB33,RB,12,55,161,103.89,17.71,80.0,-32.0,11.971428571428572,9.109287616445146,166.49,0.6209726945711425
101,4.0,Jerome Ford,CLE,RB34,RB,10,49,148,105.80,16.91,102.0,-16.5,12.24705882352941,6.379274806655028,159.48000000000002,0.6066663117849251
102,4.0,Austin Ekeler,WAS,RB35,RB,14,58,159,102.68,19.40,89.0,-15.0,12.885714285714288,7.850414701721877,170.88,0.6299320412803427
103,5.0,Brian Thomas Jr.,JAX,WR42,WR,12,57,178,103.12,20.15,117.0,-13.0,,,177.23000000000002,0.5959713892752809
104,3.0,Brock Bowers,LV,TE11,TE,10,81,198,107.81,15.82,125.0,63.0,,,159.01,0.693655139642847
105,6.0,Xavier Worthy,KC,WR43,WR,6,52,197,99.96,22.11,82.0,-44.0,,,177.98999999999998,0.5975224379083087
106,3.0,Dallas Goedert,PHI,TE12,TE,5,94,161,108.85,9.22,112.0,47.0,9.735714285714284,6.83076830264324,158.07,0.6917367373862074
107,5.0,Christian Watson,GB,WR44,WR,10,63,167,106.18,18.95,87.0,-42.0,11.255555555555556,7.900492249080292,177.51000000000005,0.5965428282453439
108,6.0,Kirk Cousins,ATL,QB17,QB,12,57,149,110.58,13.75,137.0,49.0,22.9675,8.851472436025222,327.636,0.6633508466905774
109,6.0,Ladd McConkey,LAC,WR45,WR,5,68,212,102.29,19.54,103.0,-22.5,,,177.99,0.5975224379083087
110,6.0,Justin Herbert,LAC,QB18,QB,5,61,144,111.01,14.96,121.0,38.0,21.166153846153847,10.910002702765887,330.6460000000001,0.6694938156187535
111,6.0,Matthew Stafford,LAR,QB19,QB,6,70,151,114.56,10.55,129.0,35.0,19.87333333333333,6.447195034239604,321.57599999999996,0.6509832746956447
112,5.0,Jordan Addison,MIN,WR46,WR,6,71,167,111.30,17.90,136.0,18.0,13.017647058823528,8.688443135432669,183.61,0.6089920343788567
113,5.0,Marquise Brown,KC,WR47,WR,6,56,178,112.88,22.05,85.0,-50.0,9.621428571428572,6.4781500886772125,169.44,0.5800731407867454
114,5.0,Jonathon Brooks,CAR,RB36,RB,11,55,245,113.49,24.28,88.0,-60.0,,,137.52,0.5618491697042786
115,4.0,Pat Freiermuth,PIT,TE13,TE,9,96,205,120.18,19.29,143.0,42.0,6.233333333333333,5.785928594181723,136.15,0.6470012294441411
116,7.0,Tyler Lockett,SEA,WR48,WR,10,78,197,120.76,19.30,110.0,-22.0,11.670588235294117,7.194248110980948,173.16,0.5876651156747238
117,4.0,Gus Edwards,LAC,RB37,RB,5,59,150,120.99,16.21,101.0,-33.0,10.705882352941178,7.7346194628626765,149.34999999999997,0.5859924661894356
118,5.0,Jakobi Meyers,LV,WR49,WR,10,71,176,121.44,16.27,142.0,0.0,13.786249999999999,7.408649787016975,167.98000000000002,0.5770934947285604
119,4.0,Dalton Schultz,HOU,TE14,TE,14,108,181,122.11,14.11,127.0,43.0,9.966666666666667,7.145694674484238,146.28,0.6676750750396306
120,6.0,Joshua Palmer,LAC,WR50,WR,5,44,208,122.32,24.90,134.0,-3.0,10.57,6.105380141045,168.37,0.5778894275797194
121,7.0,Aaron Rodgers,NYJ,QB20,QB,12,86,192,125.43,17.03,126.0,27.0,,,317.678,0.6430280278909836
122,6.0,Ezekiel Elliott,DAL,RB38,RB,7,71,221,125.63,21.68,98.0,-26.0,10.147058823529411,6.23870155231227,155.96,0.5994825075898489
123,7.0,Chuba Hubbard,CAR,RB39,RB,11,55,177,127.16,15.55,116.0,-36.5,10.676470588235292,5.143871281895171,135.23999999999998,0.557196023805195
124,7.0,Jameson Williams,DET,WR51,WR,5,83,210,123.26,19.36,111.0,-25.0,6.608333333333333,4.515117703757885,169.37,0.5799302810442297
125,7.0,Zach Charbonnet,SEA,RB40,RB,10,78,162,129.85,12.62,138.0,-35.0,6.631249999999999,4.504918608217763,123.16000000000001,0.5325425139539103
126,8.0,Keon Coleman,BUF,WR52,WR,12,64,269,125.82,25.59,92.0,-58.0,,,159.70999999999998,0.56021563657706
127,7.0,Romeo Doubs,GB,WR53,WR,10,92,201,130.39,18.42,108.0,-45.0,10.200000000000001,5.993225342000749,157.67999999999998,0.5560727040441039
128,,Geno Smith,SEA,QB21,QB,10,93,216,132.80,18.86,190.0,67.0,17.817333333333337,8.560944095689669,310.052,0.6274644793706279
129,6.0,Blake Corum,LAR,RB41,RB,6,67,224,129.59,17.06,115.0,-56.5,,,123.88,0.5340119284483577
130,,Deshaun Watson,CLE,QB22,QB,10,61,257,133.68,24.90,162.0,68.0,15.633333333333335,9.459223364878676,328.54200000000003,0.6651998599294238
131,8.0,Khalil Shakir,BUF,WR54,WR,12,66,234,134.60,25.44,119.0,-24.0,6.594117647058825,6.169427707275134,163.92000000000002,0.5688076296626485
132,7.0,Jaleel McLaughlin,DEN,RB42,RB,14,45,191,135.11,18.33,131.0,-33.0,6.235294117647059,5.511685447355303,126.75000000000001,0.5398691778915023
133,5.0,Rico Dowdle,DAL,RB43,RB,7,46,239,135.90,26.27,124.0,-45.0,5.718750000000001,4.948160432591759,124.63,0.5355425685467403
134,,Baker Mayfield,TB,QB23,QB,11,106,244,136.46,18.68,180.0,74.0,19.29764705882353,7.778148501902433,323.002,0.6538935317360365
135,7.0,Curtis Samuel,BUF,WR55,WR,12,81,210,136.48,21.58,132.0,-8.0,9.825000000000001,6.453371212010045,167.07,0.575236318075856
136,5.0,Nick Chubb,CLE,RB44,RB,10,59,239,133.74,23.70,66.0,-83.0,,,136.78,0.5603389381405408
137,7.0,Rashid Shaheed,NO,WR56,WR,12,93,201,140.13,18.59,147.0,-17.0,9.906666666666668,7.1815703283441,153.34,0.5472154000081293
138,7.0,Brandin Cooks,DAL,WR57,WR,7,83,201,141.92,19.92,146.0,-4.0,10.6375,8.117378476659402,161.54999999999998,0.5639708069517589
139,5.0,T.J. Hockenson,MIN,TE15,TE,6,88,261,138.11,29.74,118.0,17.0,14.533333333333335,6.862909281749528,130.63,0.635735718320044
140,7.0,Trey Benson,ARI,RB45,RB,11,74,173,138.55,16.50,113.0,-68.0,,,118.20000000000002,0.5224198807699391
141,8.0,Ty Chandler,MIN,RB46,RB,6,57,299,144.93,21.89,133.0,-34.0,5.941176470588236,6.652730531850195,125.05000000000001,0.5363997270018348
142,,Will Levis,TEN,QB24,QB,5,93,244,145.13,19.92,186.0,49.0,12.557777777777778,10.072598693705832,297.41400000000004,0.6016721732861464
143,6.0,Antonio Gibson,NE,RB47,RB,14,84,224,146.78,19.46,177.0,6.0,7.7125,4.1119135853436095,134.18,0.555032719132814
144,7.0,Mike Williams,NYJ,WR58,WR,12,92,214,143.31,20.62,123.0,-24.0,16.733333333333334,8.300803173990657,160.56999999999996,0.5619707705565388
145,6.0,Tyler Allgeier,ATL,RB48,RB,12,69,221,147.66,14.64,128.0,-46.0,7.976470588235295,6.144665309413189,121.93,0.5300322641925627
146,6.0,J.K. Dobbins,LAC,RB49,RB,5,70,240,142.60,24.50,122.0,-33.0,,,134.26,0.5551959874099748
147,7.0,Jerry Jeudy,CLE,WR59,WR,10,78,220,150.86,18.44,135.0,2.0,8.8,3.7446851224991753,172.73000000000002,0.5867875486849844
148,,Luke Musgrave,GB,TE16,TE,10,103,281,149.19,24.66,168.0,39.0,6.836363636363635,3.949246188140903,117.54000000000002,0.609020946469604
149,,Cole Kmet,CHI,TE17,TE,7,100,276,156.64,35.50,145.0,32.0,10.594117647058823,7.608011450786213,125.94000000000001,0.6261641155714908
150,7.0,Josh Downs,IND,WR60,WR,14,87,232,149.23,25.00,165.0,-31.0,,,137.38000000000002,0.5146433787145446
151,,Hunter Henry,NE,TE18,TE,14,108,263,154.14,25.37,,,8.492857142857144,7.2544378232822515,124.10000000000001,0.6224089451967917
152,,Adam Thielen,CAR,WR61,WR,11,94,241,159.48,27.04,179.0,22.0,13.352941176470589,9.01159791928288,165.25000000000003,0.5715219647704471
153,,Gabe Davis,JAX,WR62,WR,12,76,207,162.42,20.43,181.0,11.5,9.31764705882353,9.673238553744401,157.35999999999999,0.5554196309354608
154,,Tyler Conklin,NYJ,TE19,TE,12,103,270,162.99,36.01,,,7.241176470588234,3.8286843078806805,126.22000000000001,0.6267355545415536
155,,Dontayvion Wicks,GB,WR63,WR,10,83,279,164.60,28.16,169.0,-32.0,7.784000000000002,6.337810347430728,136.31,0.5124596655075184
156,8.0,Ray Davis,BUF,RB50,RB,12,72,292,162.61,29.41,161.0,-55.0,,,89.89,0.46464331918965185
157,,Darnell Mooney,ATL,WR64,WR,12,97,243,168.86,23.96,183.0,-3.0,5.260000000000001,4.589864610514905,147.45000000000002,0.5351947731021636
158,,MarShawn Lloyd,GB,RB51,RB,10,77,299,163.04,27.90,182.0,-35.5,,,93.39000000000001,0.47178630631543794
159,,Bryce Young,CAR,QB25,QB,11,106,288,175.15,34.54,,,10.836250000000001,6.972629226721677,269.1460000000001,0.5439813275513686
160,,Derek Carr,NO,QB26,QB,12,110,287,176.88,37.27,,,16.948235294117648,8.622349038468371,297.35800000000006,0.6015578854921338
161,,Ja'Lynn Polk,NE,WR65,WR,14,90,267,167.20,29.38,189.0,9.0,,,149.78,0.5399499616744724
162,,Khalil Herbert,CHI,RB52,RB,7,80,277,171.50,30.19,148.0,-46.0,9.125,7.431031373418314,112.77,0.511338046457648
163,,Jaylen Wright,MIA,RB53,RB,6,89,303,164.05,32.17,184.0,-108.0,,,66.85000000000001,0.41762205536733393
164,,DeMario Douglas,NE,WR66,WR,14,109,229,167.98,21.45,,,7.442857142857143,3.911465254806751,159.61,0.560011551230609
165,,Adonai Mitchell,IND,WR67,WR,14,100,286,168.16,25.72,166.0,-33.0,,,136.79999999999998,0.5134596837051285
166,,Daniel Jones,NYG,QB27,QB,11,110,284,172.21,36.91,,,10.493333333333334,12.588036648606751,282.38199999999995,0.5709940640076271
167,,Michael Wilson,ARI,WR68,WR,11,111,226,175.24,20.67,,,8.653846153846153,7.181412974317262,137.03000000000003,0.5139290800019659
168,,Cade Otton,TB,TE20,TE,11,126,258,179.76,27.08,,,6.676470588235295,5.150185604879293,120.69999999999999,0.6154700434174566
169,,Bucky Irving,TB,RB54,RB,11,71,294,170.04,28.72,172.0,-35.5,,,102.45,0.4902764387039015
170,,Taysom Hill,NO,TE21,TE,12,97,574,180.03,54.77,170.0,-34.0,,,68.22999999999999,0.5083864621345999
171,1.0,Baltimore Ravens,BAL,DST1,DST,14,149,225,159.21,11.77,,,,,,
172,,Bo Nix,DEN,QB28,QB,14,110,313,196.54,45.31,,,,,269.23799999999994,0.5441690860701034
173,,Sam Darnold,MIN,QB29,QB,6,110,323,187.94,51.11,,,,,292.312,0.5912597389102147
174,,Noah Fant,SEA,TE22,TE,10,114,329,188.21,39.46,,,4.31764705882353,3.580543829873761,111.46000000000001,0.5966125574053812
175,,Roschon Johnson,CHI,RB55,RB,7,100,273,177.99,29.35,,,6.74,5.018223931688524,69.66000000000001,0.42335685360260794
176,,Rashod Bateman,BAL,WR69,WR,14,108,243,186.07,22.62,192.0,-19.0,4.781250000000001,2.5372475243854313,127.96,0.4954185390788572
177,1.0,San Francisco 49ers,SF,DST2,DST,9,150,190,167.00,8.21,,,,,,
178,,Wan'Dale Robinson,NYG,WR70,WR,11,96,241,183.01,22.45,,,8.879999999999999,5.582139886664048,142.97000000000003,0.5260517495811572
179,1.0,New York Jets,NYJ,DST3,DST,12,153,187,167.51,8.24,,,,,,
180,,Braelon Allen,NYJ,RB56,RB,12,87,299,186.24,33.50,,,,,81.75000000000001,0.4480307719885378
181,2.0,Dallas Cowboys,DAL,DST4,DST,7,153,280,173.47,13.66,,,,,,
182,3.0,Cleveland Browns,CLE,DST5,DST,10,153,237,175.29,10.27,,,,,,
183,,Isaiah Likely,BAL,TE23,TE,14,123,293,207.52,34.94,176.0,23.0,5.947058823529412,6.961242493896009,102.02000000000001,0.5773469007004037
184,,Xavier Legette,CAR,WR71,WR,11,106,285,193.49,26.37,160.0,-45.0,,,124.84,0.48905107626958505
185,,Juwan Johnson,NO,TE24,TE,12,133,311,203.50,35.05,,,,,111.59,0.5968778683557675
186,3.0,Kansas City Chiefs,KC,DST6,DST,6,153,237,186.91,8.13,,,,,,
187,3.0,Pittsburgh Steelers,PIT,DST7,DST,9,163,237,186.95,9.64,,,,,,
