rank,pos_tiers,player_name,tm,pos_rank,pos,bye,best,worst,avg,std dev,adp,adp_vor_delta,py_avg_ppg,py_std_dev,custom_points,vor
44,5.0,Melvin Gordon III,DEN,RB21,RB,5,15,121,43.10,10.54,115.0,84.0,13.316666666666668,6.773589532258,184.74,0.7160244275013141
45,3.0,D.J. Chark Jr.,JAX,WR19,WR,8,16,111,48.03,13.21,49.0,-61.0,12.486666666666668,8.884003816383906,171.87,0.5077976783511082
46,3.0,Terry McLaurin,WAS,WR20,WR,8,14,99,48.35,14.31,48.0,-52.0,11.635714285714286,7.198355276125143,176.22,0.5167711909209853
47,1.0,Zach Ertz,PHI,TE4,TE,9,29,78,49.32,6.95,37.0,3.0,11.306666666666668,6.976846060533439,168.95,0.6364180251860134
48,5.0,Mark Ingram II,BAL,RB22,RB,7,23,124,47.90,13.12,107.0,74.0,15.033333333333335,8.124976190441304,162.51,0.6701666839545628
49,3.0,Tyler Lockett,SEA,WR21,WR,6,20,128,50.66,13.76,26.0,-52.0,12.137500000000001,9.062514367804702,188.99,0.5431141232238199
50,3.0,D.K. Metcalf,SEA,WR22,WR,6,24,109,53.35,14.85,20.0,-81.0,9.75625,5.606896794722253,175.68000000000004,0.5156572376364489
51,4.0,Keenan Allen,LAC,WR23,WR,6,21,190,55.54,17.98,28.0,-61.0,13.09375,8.317970004754764,184.24999999999997,0.5333360888373331
52,1.0,Dak Prescott,DAL,QB3,QB,10,8,92,56.62,10.62,36.0,-7.0,19.35982186625,8.553701128548408,295.57572072199997,0.6097361943101962
53,5.0,Raheem Mostert,SF,RB23,RB,11,21,116,52.90,15.04,21.0,-9.0,9.887500000000001,8.420995586429592,155.68,0.6560772377816294
54,5.0,Courtland Sutton,DEN,WR24,WR,5,32,147,59.95,17.50,,,11.624107146250001,5.523332622804681,177.11,0.5186071509640177
55,6.0,Cam Akers,LAR,RB24,RB,9,27,142,56.30,15.87,90.0,55.0,,,153.37,0.6513119931755567
56,2.0,Darren Waller,LV,TE5,TE,6,34,146,59.31,13.89,51.0,2.0,,,153.11,0.6037420621729438
57,5.0,Kareem Hunt,CLE,RB25,RB,9,25,122,56.99,14.01,27.0,-6.0,10.362499999999999,3.4842246524257625,151.75,0.6479701333219473
58,1.0,Russell Wilson,SEA,QB4,QB,6,10,91,61.57,10.00,14.0,-32.0,19.41428608125,9.756573304340728,293.615719858,0.6056929546802942
59,1.0,Deshaun Watson,HOU,QB5,QB,8,9,104,64.07,9.85,62.0,18.0,20.03047655733333,10.543559412980088,298.21143431300004,0.6151733458135146
60,1.0,Kyler Murray,ARI,QB6,QB,8,11,116,65.01,12.91,17.0,-39.0,16.046428903749998,7.033081247040551,280.26143423900004,0.5781447133322883
61,4.0,DeVante Parker,MIA,WR25,WR,7,29,213,67.96,20.80,103.0,1.0,13.1375,7.460819883453382,179.60999999999999,0.5237643420961309
62,6.0,David Montgomery,CHI,RB26,RB,11,34,164,64.17,21.86,39.0,3.0,9.868750000000002,6.371051064515702,143.57999999999998,0.6311164327022011
63,3.0,T.Y. Hilton,IND,WR26,WR,7,12,119,67.42,15.95,100.0,-6.0,10.26,7.047489702802772,175.57000000000002,0.5154303212266359
64,5.0,Stefon Diggs,BUF,WR27,WR,11,36,131,70.63,15.35,46.0,-69.0,12.039999999999997,9.41979678276402,169.47000000000003,0.5028467748642795
65,6.0,Leonard Fournette,TB,RB27,RB,13,6,148,64.23,22.76,,,14.76,6.9230257629367316,136.17,0.6158305181866172
66,5.0,Michael Gallup,DAL,WR28,WR,10,37,133,74.62,16.77,,,12.835714285714287,7.6845106087963275,169.53,0.5029705474514502
67,5.0,Devin Singletary,BUF,RB28,RB,11,14,129,65.89,16.86,,,11.116666666666667,5.345828166699598,156.91000000000003,0.6586145758186291
68,3.0,Evan Engram,NYG,TE6,TE,11,33,188,75.67,21.87,123.0,49.5,10.924999999999999,7.318811378905731,136.12,0.5686937912391019
69,6.0,Marquise Brown,BAL,WR29,WR,7,35,178,75.95,20.20,,,8.814285714285713,8.14926680447692,162.33000000000004,0.488117836990964
70,4.0,Tyler Boyd,CIN,WR30,WR,9,41,200,76.93,18.75,85.0,-52.0,11.11875,7.546850888505308,161.97,0.4873752014679396
71,5.0,Jarvis Landry,CLE,WR31,WR,9,45,148,79.37,16.20,80.0,-35.0,12.24375,7.068518821742879,170.03000000000003,0.5040019856778729
72,7.0,D'Andre Swift,DET,RB29,RB,5,35,185,72.89,20.98,38.0,-9.0,,,131.15,0.6054748783933338
73,2.0,Josh Allen,BUF,QB7,QB,11,14,152,78.35,15.08,56.0,-3.0,16.703571704374998,7.517621094899879,279.76857644499995,0.5771280085944442
74,4.0,A.J. Green,CIN,WR32,WR,9,29,207,82.79,19.50,68.0,-56.0,,,168.26,0.5003506943563366
75,4.0,Julian Edelman,NE,WR33,WR,5,32,195,85.79,22.99,105.0,-18.5,12.796428575625,6.308509532335621,168.52,0.5008870422340764
76,7.0,Will Fuller V,HOU,WR34,WR,8,42,255,85.13,26.09,60.0,-96.0,9.954545454545455,13.025387797402704,148.16,0.4588868776541458
77,2.0,Matt Ryan,ATL,QB8,QB,10,15,157,79.13,16.01,98.0,23.0,16.02000042533333,7.934250256154115,268.591435252,0.5540709472172773
78,7.0,James White,NE,RB30,RB,5,32,200,78.50,20.62,,,10.786666669999999,7.2495188668168415,140.57,0.6249071745791367
79,8.0,Antonio Gibson,WAS,RB31,RB,8,40,262,76.53,34.66,35.0,7.0,,,161.94,0.668990844376441
80,5.0,Marvin Jones Jr.,DET,WR35,WR,5,50,162,88.29,16.74,84.0,-58.0,12.53076923076923,9.815836236696343,157.41,0.47796848484296495
81,3.0,Hunter Henry,LAC,TE7,TE,6,38,150,84.14,18.55,96.0,24.0,10.058333333333335,6.248411919452136,130.12,0.55631653252203
82,3.0,Carson Wentz,PHI,QB9,QB,9,20,217,89.67,19.37,,,15.793750360624998,5.510655069918569,262.29429142799995,0.5410807175025674
83,3.0,Hayden Hurst,ATL,TE8,TE,10,42,174,87.51,22.13,88.0,-2.0,3.8687499999999995,3.4379681499397288,119.51000000000002,0.5344294133573413
84,3.0,Tyler Higbee,LAR,TE9,TE,9,42,163,83.59,23.09,,,8.393333333333334,6.922475472449626,129.97000000000003,0.5560071010541032
85,7.0,Zack Moss,BUF,RB32,RB,11,34,206,87.71,26.94,,,,,119.27000000000001,0.5809679061335314
86,3.0,Drew Brees,NO,QB10,QB,6,26,223,91.60,22.36,59.0,-23.0,19.792208179090906,11.076683393889692,261.11572026199997,0.5386494707962235
87,7.0,J.K. Dobbins,BAL,RB33,RB,7,35,203,82.25,23.50,72.0,13.5,,,117.53000000000002,0.5773785011055806
88,7.0,Jordan Howard,PHI,RB34,RB,9,47,177,85.11,20.85,,,10.639999999999999,8.944669424361702,123.96000000000001,0.590642796697376
89,3.0,Tom Brady,TB,QB11,QB,13,19,202,93.57,22.19,42.0,-41.0,14.957143219375,6.7350257932535404,259.805720478,0.5359471030885775
90,7.0,Diontae Johnson,PIT,WR36,WR,4,49,234,102.69,24.70,,,7.975000000000001,5.936384983023479,151.4,0.46557059736136464
91,3.0,Matthew Stafford,DET,QB12,QB,5,23,226,98.53,21.25,94.0,-23.0,19.62500044625,7.398580637583967,244.27286324999997,0.5039047376675282
92,7.0,Phillip Lindsay,DEN,RB35,RB,5,50,200,90.27,22.29,,,11.262500000000001,6.805867566543838,132.29000000000002,0.6078265575495775
93,,Tarik Cohen,CHI,RB36,RB,11,45,219,89.26,25.19,55.0,16.0,7.775,3.6204051338673873,139.32000000000002,0.62232857901308
94,8.0,Brandin Cooks,HOU,WR37,WR,8,46,199,100.66,25.28,93.0,-70.0,6.892857142857144,4.899366408913627,145.72,0.45385345910920327
95,7.0,Jamison Crowder,NYJ,WR38,WR,10,59,253,103.14,26.44,,,9.91875,7.272342011576005,157.28,0.4777003109040951
96,4.0,Jared Cook,NO,TE10,TE,6,48,203,108.07,26.64,64.0,-12.0,10.42857142857143,6.264482122549019,126.26,0.5483538294140471
97,7.0,Deebo Samuel,SF,WR39,WR,11,45,243,107.34,28.18,89.0,-71.0,10.573333333333332,6.543641042664098,148.08999999999997,0.45874247630244663
98,,Marlon Mack,IND,RB37,RB,7,54,184,100.37,25.25,,,12.307142857142859,6.337855046733603,131.51,0.6062175139163581
99,8.0,Christian Kirk,ARI,WR40,WR,8,59,188,107.58,22.55,108.0,-50.0,10.169230769230769,8.523534538302817,148.7,0.46000083093868227
100,,Ronald Jones II,TB,RB38,RB,13,52,229,97.29,26.87,47.0,7.0,9.425,5.790739733977573,136.54000000000002,0.6165937824741701
101,4.0,Aaron Rodgers,GB,QB13,QB,5,26,267,108.33,27.29,45.0,-40.0,15.790178928749999,10.384775341084842,259.31714865799995,0.5349392397855757
102,,Matt Breida,MIA,RB39,RB,7,53,235,99.27,27.77,,,7.2153846153846155,7.0270721918693555,123.24000000000002,0.5891575256513274
103,,John Brown,BUF,WR41,WR,11,57,232,115.49,24.40,,,12.30000000266667,6.422505073167101,140.07000000000002,0.4421982071506273
104,,Sterling Shepard,NYG,WR42,WR,11,68,221,114.10,23.85,,,11.13,5.50717713533894,153.45000000000002,0.46979949408969757
105,,CeeDee Lamb,DAL,WR43,WR,10,30,222,116.05,28.32,67.0,-123.0,,,132.83000000000004,0.42726298163202725
106,4.0,Rob Gronkowski,TB,TE11,TE,13,45,192,109.83,25.86,30.0,-62.0,,,116.82999999999998,0.5289009044637157
107,5.0,Austin Hooper,CLE,TE12,TE,9,63,286,118.63,25.57,91.0,-7.0,11.707692307692309,6.038965355431555,115.33,0.5258065897844477
108,4.0,Mike Gesicki,MIA,TE13,TE,7,47,221,116.77,24.85,,,6.90625,6.387954158675009,116.23,0.5276631785920086
109,,Tevin Coleman,SF,RB40,RB,11,57,236,109.38,29.31,,,8.921428571428573,9.178836743076104,115.69000000000001,0.5735828084323453
110,4.0,Cam Newton,NE,QB14,QB,5,47,312,110.23,27.11,111.0,5.0,,,251.838576575,0.5195118695346487
111,4.0,Daniel Jones,NYG,QB15,QB,11,48,252,115.86,24.13,,,15.414286046923074,11.609792482475717,246.69714837499998,0.5089057383668738
112,4.0,T.J. Hockenson,DET,TE14,TE,5,55,188,119.53,22.52,113.0,0.0,5.391666666666668,6.061571703374589,107.66,0.5099843273911242
113,,Latavius Murray,NO,RB41,RB,6,54,239,107.49,28.18,116.0,44.0,8.762500000000001,9.438917663941492,113.08,0.568198700890419
114,,Anthony Miller,CHI,WR44,WR,11,73,232,125.51,29.52,,,6.34375,6.805582879763741,129.85000000000002,0.4211156098025482
115,3.0,Ben Roethlisberger,PIT,QB16,QB,4,43,177,117.62,20.29,41.0,-103.0,,,229.60286284599997,0.47364233927088534
116,,Sony Michel,NE,RB42,RB,5,56,227,113.24,28.48,,,9.162500000000001,5.900607313376028,107.45,0.5565847064608999
117,,Darius Slayton,NYG,WR45,WR,11,75,204,122.04,24.27,,,10.428571428571429,9.456249750332281,136.42,0.43466870809774183
118,,Kerryon Johnson,DET,RB43,RB,5,65,197,115.57,26.89,,,10.0,4.8083261120685235,127.93,0.5988324162151719
119,4.0,Jared Goff,LAR,QB17,QB,9,29,275,122.42,28.03,,,13.53214327125,8.212983850294194,238.01000621499998,0.49098523736249006
120,4.0,Noah Fant,DEN,TE15,TE,5,47,192,123.55,23.22,,,5.6875,5.85558138303391,117.72,0.5307368645067481
121,,Emmanuel Sanders,NO,WR46,WR,6,43,198,126.48,25.19,76.0,-114.5,9.170588238235295,8.75583839618096,132.81,0.42722172410297027
122,,Dallas Goedert,PHI,TE16,TE,9,46,283,130.90,28.03,,,7.713333333333333,4.84530209387943,107.24000000000001,0.5091179192809292
123,,Jonnu Smith,TEN,TE17,TE,4,63,284,129.84,27.59,97.0,-25.5,5.45,5.550735686975797,103.25,0.5008870422340764
124,,Preston Williams,MIA,WR47,WR,7,64,294,128.61,30.19,,,9.350000000000001,5.335862495551077,143.22000000000003,0.44869626797709006
125,,Henry Ruggs III,LV,WR48,WR,6,71,295,131.47,36.00,,,,,135.60999999999999,0.4329977781709371
126,,Jerry Jeudy,DEN,WR49,WR,5,64,231,131.52,27.43,,,,,124.72,0.4105330535994517
127,5.0,Baker Mayfield,CLE,QB18,QB,9,60,226,131.70,25.68,,,12.840178913125001,6.500694349657129,231.554291198,0.4776678948676409
128,4.0,Joe Burrow,CIN,QB19,QB,9,24,313,130.72,28.39,81.0,-70.0,,,226.131434072,0.4664812105952711
129,,Golden Tate,NYG,WR50,WR,11,73,258,138.54,28.04,,,11.609090909090908,5.979540876263753,137.93,0.4377836515415383
130,5.0,Ryan Tannehill,TEN,QB20,QB,4,57,211,133.30,23.63,99.0,-22.5,17.73690508833333,9.017932073081901,242.81000519599996,0.5008870422340764
131,,Chris Herndon IV,NYJ,TE18,TE,10,73,288,142.79,31.62,,,,,108.37000000000002,0.5114489696726444
132,,Blake Jarwin,DAL,TE19,TE,10,52,330,138.81,32.08,,,4.375,3.5375132508585745,99.74,0.4936463458845894
133,,Duke Johnson Jr.,HOU,RB44,RB,8,71,242,130.20,33.54,,,8.25,5.175197258720354,115.89,0.5739953837229144
134,,DeSean Jackson,PHI,WR51,WR,9,39,242,137.08,38.14,122.0,-64.5,10.799999999999999,17.847128620593285,137.74,0.4373917050154977
135,5.0,Gardner Minshew II,JAX,QB21,QB,8,51,240,144.38,27.47,,,14.775510537857144,6.143888090607195,238.034291162,0.491035334207815
136,,Alexander Mattison,MIN,RB45,RB,7,71,245,132.24,32.70,,,4.8769230769230765,3.461009931160231,92.44000000000001,0.5256209309036918
137,,Boston Scott,PHI,RB46,RB,9,60,238,130.47,35.03,,,7.718181818181819,10.681649515109374,102.36,0.5460846653159173
138,,Chris Thompson,JAX,RB47,RB,8,57,272,141.10,42.07,,,6.6,3.501142670614838,114.61,0.5713549018632723
139,,Eric Ebron,PIT,TE20,TE,4,54,334,148.31,30.45,,,6.454545454545456,4.341281754588992,98.4,0.49088209143777667
140,,Jack Doyle,IND,TE21,TE,7,65,336,145.67,29.95,,,5.64375,4.439514800816263,106.56,0.5077151632929944
141,,Mecole Hardman,KC,WR52,WR,10,75,284,145.83,33.95,,,6.28125,6.138210244036938,108.77,0.37763017417656897
142,,Chase Edmonds,ARI,RB48,RB,8,84,260,148.43,36.38,104.0,-19.5,5.907692307692309,9.939522250294658,80.45,0.5008870422340764
143,,Jalen Reagor,PHI,WR53,WR,9,54,440,153.15,44.91,,,,,118.42999999999999,0.39755756071105464
144,,Mike Williams,LAC,WR54,WR,6,70,339,147.36,35.89,,,9.120000000000001,3.490026606529772,124.05,0.4091509263760453
145,,Tony Pollard,DAL,RB49,RB,10,84,247,145.76,33.71,,,5.3133333333333335,7.26811693697369,97.5,0.536059085755089
146,6.0,Jimmy Garoppolo,SF,QB22,QB,11,77,197,152.06,22.59,,,14.05357178375,8.545213165287336,231.7500055,0.47807162929272173
147,,Allen Lazard,GB,WR55,WR,5,82,239,153.57,28.74,,,5.33125,5.763299836031438,120.41000000000001,0.4016420560876884
148,,Darrell Henderson,LAR,RB50,RB,9,58,281,143.17,38.87,70.0,-16.0,,,96.98,0.5349863899996095
149,7.0,Kirk Cousins,MIN,QB23,QB,7,70,251,154.77,26.02,117.0,-35.0,15.149524152666666,7.600870555749536,229.725719769,0.4738957779244111
150,1.0,San Francisco 49ers,SF,DST1,DST,11,31,231,139.50,22.52,,,,,,
151,1.0,Pittsburgh Steelers,PIT,DST2,DST,4,32,189,138.75,18.86,,,,,,
152,,N'Keal Harry,NE,WR56,WR,5,79,296,162.38,36.67,,,4.771428571428572,3.5882745555091353,119.65,0.40007426998352597
153,1.0,Baltimore Ravens,BAL,DST3,DST,7,34,207,144.60,20.01,,,,,,
154,,Breshad Perriman,NYJ,WR57,WR,10,90,259,158.69,33.28,,,8.578571428571427,9.604740702176398,131.97,0.4254889078825802
155,,Robby Anderson,CAR,WR58,WR,13,79,264,159.33,28.66,74.0,-130.0,8.393749999999999,6.686849656851375,126.22,0.41362736827871965
156,7.0,Philip Rivers,IND,QB24,QB,7,88,275,163.56,31.08,,,12.734821840625,6.5750817671093635,214.828577041,0.44316481297614413
157,2.0,Buffalo Bills,BUF,DST4,DST,11,44,252,153.38,21.83,,,,,,
158,7.0,Teddy Bridgewater,CAR,QB25,QB,13,52,272,168.16,33.89,,,9.293651013333331,9.936977866294955,212.390005536,0.4381343412399
159,,Brandon Aiyuk,SF,WR59,WR,11,54,266,164.33,32.29,,,,,107.85999999999999,0.37575295660447966
160,,Nyheim Hines,IND,RB51,RB,7,82,296,158.61,38.77,,,5.2437499999999995,3.0962275433178355,91.63,0.523950000976887
161,,Curtis Samuel,CAR,WR60,WR,13,90,240,160.99,28.87,,,9.043750000000001,5.590822092203138,119.21000000000001,0.39916660434427403
162,,Justin Jefferson,MIN,WR61,WR,7,56,261,161.49,32.08,54.0,-168.0,,,116.27,0.39310174757290883
163,,Drew Lock,DEN,QB26,QB,5,95,254,165.26,30.48,,,12.66857172,6.880988358191825,219.82429105,0.4534703537704597
164,,Irv Smith Jr.,MIN,TE22,TE,7,108,350,173.71,33.92,,,3.81875,3.2371219212957265,79.52,0.4519349840080571
165,,Sammy Watkins,KC,WR62,WR,10,54,257,166.09,29.16,,,7.8928571428571415,10.394559544870969,127.2,0.4156489872025081
166,2.0,New England Patriots,NE,DST5,DST,5,66,225,157.41,22.88,,,,,,
167,1.0,Harrison Butker,KC,K1,K,10,37,235,164.87,21.79,,,,,,
168,2.0,New Orleans Saints,NO,DST6,DST,6,33,250,167.68,25.68,,,,,,
169,1.0,Justin Tucker,BAL,K2,K,7,35,230,166.01,21.61,,,,,,
170,,Ian Thomas,CAR,TE23,TE,13,98,339,174.33,35.18,,,,,95.28999999999999,0.4844665456694277
171,,Parris Campbell,IND,WR63,WR,7,86,349,170.42,32.78,,,,,95.02,0.3492656229499459
172,1.0,Wil Lutz,NO,K3,K,6,40,236,173.52,22.18,,,,,,
173,3.0,Chicago Bears,CHI,DST7,DST,11,45,293,168.14,28.06,,,,,,
174,,Joshua Kelley,LAC,RB52,RB,6,77,295,169.09,43.17,,,,,74.03,0.48764337540680947
175,,Derek Carr,LV,QB27,QB,6,92,279,184.54,40.64,130.0,-31.0,13.68928607625,5.491991754646342,227.680005625,0.46967572238750094
176,4.0,Kansas City Chiefs,KC,DST8,DST,10,73,293,176.17,27.30,,,,,,
177,,Damien Harris,NE,RB53,RB,5,80,334,171.58,50.45,,,,,69.33000000000001,0.47794785607843654
178,2.0,Greg Zuerlein,DAL,K4,K,10,86,251,182.04,22.57,,,,,,
179,,Michael Pittman Jr.,IND,WR64,WR,7,63,251,176.96,29.22,,,,,110.27000000000001,0.38072448885583693
180,5.0,Minnesota Vikings,MIN,DST9,DST,7,53,265,180.84,28.36,,,,,,
181,,Sam Darnold,NYJ,QB28,QB,10,117,279,190.20,32.94,,,12.892308024615385,8.921611873299629,210.88286241199998,0.4350252911783327
182,,AJ Dillon,GB,RB54,RB,5,60,325,178.94,44.43,,,,,67.6,0.4743790798150141
183,3.0,Los Angeles Rams,LAR,DST10,DST,9,48,317,181.84,33.21,,,,,,
184,,Laviska Shenault Jr.,JAX,WR65,WR,8,101,351,184.93,41.09,,,,,92.41,0.34388151540801964
185,,Justin Jackson,LAC,RB55,RB,6,97,305,183.92,42.13,82.0,-51.0,,,74.95,0.4895412217434272
186,,Larry Fitzgerald,ARI,WR66,WR,8,102,257,185.77,28.38,,,8.743750000000002,4.915006781955308,104.75999999999999,0.3693580396006592
187,2.0,Robbie Gould,SF,K5,K,11,98,257,193.86,22.73,,,,,,
188,,Carlos Hyde,SEA,RB56,RB,6,106,322,187.10,42.38,,,9.2625,4.547655073405047,54.900000000000006,0.44818054886387865
189,,Philadelphia Eagles,PHI,DST11,DST,9,40,287,196.01,27.91,,,,,,
190,,Hunter Renfrow,LV,WR67,WR,6,86,304,188.26,28.31,,,8.384615384615385,6.831525714636782,115.76,0.3920496805819577
191,,Greg Olsen,SEA,TE24,TE,6,108,356,192.76,40.82,,,6.9785714285714295,6.100085569567362,83.4,0.459938944645097
192,,Darrel Williams,KC,RB57,RB,10,59,334,182.19,66.48,,,5.025,6.047708055724311,80.43,0.5008457847050195
193,,O.J. Howard,TB,TE25,TE,13,94,354,198.45,41.73,,,4.778571428571429,3.9851992656344284,70.69,0.433719784929433
194,,Bryce Love,WAS,RB58,RB,8,66,335,183.03,54.19,,,,,60.74999999999999,0.4602483761130237
195,,Tennessee Titans,TEN,DST12,DST,4,67,323,204.52,31.91,,,,,,
196,,Los Angeles Chargers,LAC,DST13,DST,6,56,347,192.21,34.59,,,,,,
197,,Denver Broncos,DEN,DST14,DST,5,61,318,200.60,34.03,,,,,,
198,,Randall Cobb,HOU,WR68,WR,8,96,262,191.57,26.20,,,8.493333333333332,5.728683053181554,99.91,0.35935308880435946
199,,Tyrod Taylor,LAC,QB29,QB,6,82,368,212.78,52.87,86.0,-221.0,,,166.934289349,0.34436481467051827
200,3.0,Matt Prater,DET,K6,K,5,100,319,204.44,26.22,,,,,,
