rank,pos_tiers,player_name,tm,pos_rank,pos,bye,best,worst,avg,std dev,adp,adp_vor_delta,py_avg_ppg,py_std_dev,custom_points,vor
34,1.0,George Kittle,SF,TE3,TE,6,20,55,36.81,9.88,30.0,-8.0,12.637500000000001,9.373661809255,202.08,0.6820263330315801
35,3.0,Mike Evans,TB,WR13,WR,9,23,57,37.22,6.46,40.0,-14.0,13.35,8.166843535499705,200.56,0.6343099608516578
36,3.0,Robert Woods,LAR,WR14,WR,11,24,64,37.28,7.18,38.0,-10.0,12.50625,6.679667531646566,204.33000000000004,0.6419714056181957
37,3.0,Chris Godwin,TB,WR15,WR,9,23,65,37.56,6.97,46.0,-17.0,13.208333333333334,6.50362952278933,190.01999999999998,0.6128904309208069
38,3.0,Amari Cooper,DAL,WR16,WR,7,26,63,37.62,6.38,42.0,-4.0,11.799999999999999,6.486498798787114,206.72000000000003,0.6468283958017568
39,1.0,Josh Allen,BUF,QB2,QB,7,19,69,41.58,11.39,34.0,14.0,23.789286120000003,8.570531009251024,370.495720943,0.752926393168007
40,2.0,Miles Sanders,PHI,RB19,RB,14,21,74,42.13,10.14,37.0,11.0,12.700000000000001,7.4824643485467215,209.85000000000002,0.7314023462086745
41,3.0,D.J. Moore,CAR,WR17,WR,13,28,84,43.68,10.05,62.0,1.0,11.899999999999999,5.927418132229725,195.29999999999998,0.6236205180208916
42,3.0,Cooper Kupp,LAR,WR18,WR,11,27,82,44.19,8.32,47.0,-8.0,10.846666666666668,5.381962821269189,199.85000000000002,0.632867089290851
43,3.0,Julio Jones,TEN,WR19,WR,13,28,88,44.40,9.93,48.0,-8.0,13.400000000000002,8.420213774008355,199.41,0.631972915365844
44,2.0,Josh Jacobs,LV,RB20,RB,8,28,79,44.97,9.34,33.0,5.0,14.320000000000002,8.645742139507583,203.78,0.7190668104705089
45,3.0,Tyler Lockett,SEA,WR20,WR,9,30,80,46.61,9.78,56.0,3.0,13.4625,11.900301116638465,201.29000000000002,0.6357934766817832
46,2.0,Gus Edwards,BAL,RB21,RB,8,28,129,48.45,14.28,54.0,11.0,7.73125,4.713911150343559,176.6,0.6638312484666636
47,3.0,Diontae Johnson,PIT,WR21,WR,7,30,98,49.20,11.46,50.0,-9.0,11.853333333333332,7.729800095979813,196.84,0.6267501267584162
48,2.0,Mike Davis,ATL,RB22,RB,6,29,73,50.52,8.84,41.0,9.0,11.800000000000002,7.253275122315436,198.95,0.7092512194300905
49,2.0,Darrell Henderson,LAR,RB23,RB,11,27,80,50.78,11.48,44.0,5.0,8.153333333333334,7.011405673886623,183.19,0.6772235352071103
50,1.0,Kyler Murray,ARI,QB3,QB,12,19,79,52.60,11.52,39.0,5.0,22.459821783124998,9.876147688789501,344.287148935,0.6996649802106808
51,3.0,Adam Thielen,MIN,WR22,WR,7,32,94,54.04,11.99,58.0,0.0,14.333333333333334,8.55082841990568,199.17000000000002,0.6314851841340219
52,2.0,Mark Andrews,BAL,TE4,TE,8,36,79,54.63,6.86,55.0,-9.0,10.078571428571427,6.38967659846467,167.89,0.6125449546315995
53,2.0,Myles Gaskin,MIA,RB24,RB,14,31,98,54.99,12.64,43.0,8.0,14.37,6.699427836265822,191.64999999999998,0.6944160611288369
54,2.0,Kareem Hunt,CLE,RB25,RB,13,33,85,55.30,9.43,53.0,-4.0,12.468749999999998,6.628495932964984,160.86,0.6318442085130019
55,2.0,T.J. Hockenson,DET,TE5,TE,9,31,100,55.68,10.10,59.0,-16.0,8.737500000000002,4.190286386394133,154.76,0.5858619918240024
56,2.0,Kyle Pitts,ATL,TE6,TE,6,27,90,56.24,10.82,45.0,-54.0,,,135.71,0.5471483252981286
57,2.0,Damien Harris,NE,RB26,RB,14,23,89,56.54,12.55,51.0,4.5,8.88,3.8780865843293855,166.71999999999997,0.6437529794233232
58,2.0,Lamar Jackson,BAL,QB4,QB,8,18,105,56.96,13.08,49.0,19.0,21.68476216733333,6.700947389693609,350.90429050399996,0.7131124244131355
59,3.0,Tee Higgins,CIN,WR23,WR,10,31,96,58.37,13.38,67.0,1.0,10.068750000000001,6.42139328079714,187.94,0.6086634269116825
60,3.0,Brandon Aiyuk,SF,WR24,WR,6,38,98,59.95,12.71,57.0,-14.0,12.875,6.061071762410582,181.95,0.596490468250791
61,2.0,Javonte Williams,DEN,RB27,RB,11,18,106,61.54,12.98,60.0,-10.0,,,143.55,0.5966665934178379
62,3.0,Chase Edmonds,ARI,RB28,RB,12,39,100,63.17,13.13,64.0,27.0,8.843750000000002,5.275221164399967,188.21000000000004,0.6874252468060545
63,2.0,Dak Prescott,DAL,QB5,QB,7,33,97,63.58,10.76,61.0,16.0,23.785714816000002,10.394474782796086,323.56429265500003,0.6575517126260335
64,4.0,Chase Claypool,PIT,WR25,WR,7,43,145,68.99,14.92,65.0,-13.0,11.49375,9.41123220766902,172.87,0.5780379699801907
65,2.0,Russell Wilson,SEA,QB6,QB,9,25,113,69.12,10.36,70.0,30.0,21.852678947499996,8.698370710233828,328.342863321,0.6672627882813535
66,3.0,Raheem Mostert,SF,RB29,RB,6,42,118,69.20,14.20,52.0,-8.5,11.4625,6.199985599061619,157.58,0.6251785483447675
67,4.0,Odell Beckham Jr.,CLE,WR26,WR,13,42,128,70.47,14.50,73.0,1.0,10.73061224857143,12.139717880810558,181.03000000000003,0.5946208318621399
68,4.0,Jerry Jeudy,DEN,WR27,WR,11,39,125,71.64,16.81,68.0,-17.0,8.100000000000001,6.508046301822588,169.14000000000001,0.57045781375229
69,3.0,Aaron Rodgers,GB,QB7,QB,13,44,129,72.35,10.91,63.0,21.0,23.851786098125004,7.154031077355364,327.02572084199994,0.6645860735989876
70,3.0,Trey Sermon,SF,RB30,RB,6,36,143,74.44,18.84,69.0,-29.0,,,119.65,0.548096691582227
71,4.0,Kenny Golladay,NYG,WR28,WR,10,38,131,75.59,16.28,78.0,5.0,11.16,6.297062807372974,179.58,0.5916741223365484
72,2.0,Justin Herbert,LAC,QB8,QB,7,45,112,76.26,9.13,66.0,17.0,20.68571469866667,8.801242326351122,315.07286376800005,0.6402953164969265
73,3.0,Melvin Gordon III,DEN,RB31,RB,11,34,127,76.36,16.42,74.0,12.0,12.16,6.9013249245551185,154.51,0.6189396530043773
74,4.0,Ja'Marr Chase,CIN,WR29,WR,10,44,131,77.71,17.08,81.0,-4.5,,,169.06,0.5702952366750159
75,4.0,Courtland Sutton,DEN,WR30,WR,11,48,120,78.92,14.37,83.0,4.0,,,172.8,0.577895715037576
76,4.0,Robby Anderson,CAR,WR31,WR,13,35,134,78.97,17.20,86.0,6.0,10.9125,4.842296287231228,171.75,0.5757618908983546
77,3.0,Ronald Jones II,TB,RB32,RB,9,50,136,79.13,17.51,75.0,-8.0,12.307142857142859,6.948986011887389,132.17000000000002,0.5735400041756098
78,4.0,JuJu Smith-Schuster,PIT,WR32,WR,7,48,125,80.03,14.51,91.0,17.0,11.475,6.6123621598739835,178.38,0.5892354661774383
79,3.0,Noah Fant,DEN,TE7,TE,11,57,133,84.92,15.23,82.0,-24.5,7.753333333333333,4.837925568828422,131.9,0.5394055919929539
80,4.0,Tyler Boyd,CIN,WR33,WR,10,55,130,85.28,15.43,101.0,11.0,10.197142858666666,6.512744181481444,164.70000000000002,0.5614347859635823
81,3.0,Logan Thomas,WAS,TE8,TE,9,51,142,87.44,19.46,71.0,-31.0,,,133.89,0.5434496967901448
82,4.0,Michael Carter,NYJ,RB33,RB,6,53,181,89.28,21.61,79.0,-32.0,,,113.09,0.5347653712457581
83,4.0,James Conner,ARI,RB34,RB,12,52,168,89.37,18.79,96.0,15.0,11.315384615384614,6.594801760205553,132.78,0.574779654389824
84,4.0,Ryan Tannehill,TEN,QB9,QB,13,51,146,90.42,12.70,95.0,28.0,20.450893198125,7.69450724816684,295.930005977,0.6013929431177663
85,3.0,Tom Brady,TB,QB10,QB,9,49,133,87.33,12.56,76.0,25.0,20.310714699375,10.05713550435963,313.91572117199996,0.6379437557313395
86,4.0,Zack Moss,BUF,RB35,RB,7,54,148,91.29,18.15,85.0,1.0,7.276923076923077,5.463996377218456,132.07999999999998,0.5733571049636764
87,5.0,Brandin Cooks,HOU,WR34,WR,10,51,170,91.78,17.41,108.0,42.0,12.766666666666667,9.265347627945035,189.73000000000002,0.6123010890156886
88,5.0,Deebo Samuel,SF,WR35,WR,6,39,170,91.97,19.23,92.0,16.0,9.171428571428573,6.365719201502762,175.64,0.5836672012808033
89,4.0,Jalen Hurts,PHI,QB11,QB,14,60,157,93.75,14.67,102.0,33.0,6.834285815333334,10.631396254019709,294.308576633,0.5980978525708432
90,5.0,Corey Davis,NYJ,WR36,WR,6,54,170,95.17,22.32,99.0,-27.0,11.35,8.361519000755782,145.47,0.5223553210138419
91,4.0,Leonard Fournette,TB,RB36,RB,9,59,193,95.49,21.56,90.0,22.0,8.76923076923077,7.532638384101618,144.44,0.5984752634025112
92,4.0,AJ Dillon,GB,RB37,RB,13,59,179,96.52,20.60,80.0,-45.0,3.5727272727272723,7.358544816618419,107.22,0.5228362782007775
93,3.0,Robert Tonyan,GB,TE9,TE,13,62,149,96.92,17.18,87.0,-32.0,9.412500000000001,7.410341872455459,127.03,0.5295087124138984
94,3.0,Matthew Stafford,LAR,QB12,QB,11,64,135,97.18,11.87,88.0,-13.0,14.742857507499998,6.787004482229959,267.437149394,0.5434893762871199
95,5.0,Kenyan Drake,LV,RB38,RB,8,57,256,99.00,22.02,104.0,27.0,11.979999999999999,6.720778016186605,134.92000000000002,0.579128591206904
96,5.0,Antonio Brown,TB,WR37,WR,9,45,175,99.22,24.31,77.0,-45.0,11.825,9.169164161938177,147.83999999999997,0.5271716669280845
97,4.0,Jamaal Williams,DET,RB39,RB,9,68,172,99.49,17.43,93.0,1.0,7.685714285714285,5.343991182462949,124.62,0.5581967925078749
98,3.0,Dallas Goedert,PHI,TE10,TE,14,54,159,99.58,18.43,98.0,-26.0,8.490909090909092,6.374394801932894,125.17,0.5257287953672777
99,5.0,DeVonta Smith,PHI,WR38,WR,14,35,163,100.40,21.77,84.0,-37.0,,,148.32,0.5281471293917286
100,4.0,Tyler Higbee,LAR,TE11,TE,11,62,236,100.83,25.36,100.0,-17.0,6.946666666666668,6.255953355081252,127.71,0.5308906175707275
101,5.0,Laviska Shenault Jr.,JAX,WR39,WR,7,63,168,101.24,22.38,89.0,-23.0,9.15,5.418451382509157,151.55,0.5347111788866667
102,5.0,Will Fuller V,MIA,WR40,WR,14,61,170,101.33,20.73,121.0,3.0,14.763636363636364,8.387523201431126,150.02,0.5316018922838014
103,5.0,D.J. Chark Jr.,JAX,WR41,WR,7,52,183,101.63,24.55,110.0,14.0,9.776923076923076,7.430023984500751,161.15,0.5542204281595482
104,4.0,Devin Singletary,BUF,RB40,RB,7,70,169,105.73,17.58,94.0,-9.0,7.787500000000001,4.603169198135852,117.26000000000002,0.543239701398666
105,4.0,Nyheim Hines,IND,RB41,RB,14,68,186,109.34,20.70,120.0,14.0,9.98125,7.225899597973944,117.23000000000002,0.5431787349946882
106,3.0,Mike Gesicki,MIA,TE12,TE,14,65,165,109.57,17.61,114.0,-7.0,8.853333333333333,7.09777295722968,126.55000000000001,0.5285332499502543
107,6.0,Jarvis Landry,CLE,WR42,WR,13,57,182,110.23,20.54,128.0,37.0,10.140952387999999,5.6405313403092,166.13000000000002,0.5643408512198553
108,6.0,Tony Pollard,DAL,RB42,RB,7,76,226,111.97,20.80,106.0,-2.0,6.675000000000001,6.708452379896078,114.57,0.5377730471753273
109,6.0,Mike Williams,LAC,WR43,WR,7,62,217,112.46,23.57,126.0,15.0,8.646666666666667,7.729984907272889,153.38,0.5384301295293098
110,5.0,Joe Burrow,CIN,QB13,QB,10,70,178,108.14,15.66,115.0,18.0,15.600000384000001,8.177481471424842,272.47429194100005,0.5537259252009178
111,5.0,David Johnson,HOU,RB43,RB,10,57,257,115.19,33.80,111.0,21.0,13.583333333333334,6.801448152393501,126.39999999999999,0.5618141324772217
112,6.0,Curtis Samuel,WAS,WR44,WR,9,72,186,115.25,21.92,143.0,46.0,11.573333333333336,6.004934478846384,164.35,0.5607235112505085
113,3.0,Jonnu Smith,NE,TE13,TE,14,69,167,116.46,19.07,129.0,-20.5,7.98,6.415071539518703,112.16000000000001,0.4992896981755916
114,6.0,Michael Gallup,DAL,WR45,WR,7,65,192,118.76,20.32,151.0,55.0,8.9875,7.4602837300824785,165.07999999999998,0.5622070270806339
115,6.0,Marvin Jones Jr.,JAX,WR46,WR,7,69,185,120.83,21.99,137.0,51.0,11.862500000000002,8.871142354097733,171.2,0.5746441734920957
116,6.0,Michael Pittman Jr.,IND,WR47,WR,14,77,194,121.81,24.65,97.0,-33.0,6.06923076923077,4.342692063567754,141.73000000000002,0.5147548426512819
117,6.0,James White,NE,RB44,RB,14,71,260,127.83,25.32,150.0,33.0,6.578571428571428,4.316547511331529,114.39,0.5374072487514607
118,6.0,Marquez Callaway,NO,WR48,WR,6,63,197,127.98,28.22,105.0,-71.0,,,116.49,0.4634617747713314
119,6.0,Jaylen Waddle,MIA,WR49,WR,14,60,203,129.24,27.21,109.0,-39.0,,,133.02,0.49705426336307396
120,6.0,Sony Michel,LAR,RB45,RB,11,56,222,114.20,34.63,103.0,9.0,7.977777777777779,6.735498826697579,123.23,0.555372015790239
121,6.0,Phillip Lindsay,HOU,RB46,RB,10,66,234,122.40,29.62,113.0,-15.0,5.6818181818181825,4.352658539747447,105.64,0.5196253809246159
122,6.0,Matt Ryan,ATL,QB14,QB,6,70,238,122.90,22.41,135.0,16.0,15.880357551874999,8.87952151443561,262.24857801900004,0.5329450916699312
123,7.0,Darnell Mooney,CHI,WR50,WR,10,85,205,134.04,24.58,117.0,-16.0,7.474999999999999,4.4147480109288235,141.39000000000001,0.5140638900728673
124,8.0,Michael Thomas,NO,WR51,WR,6,63,281,133.97,36.46,72.0,-42.0,9.128571428571428,4.9925659019901065,150.97,0.5335324950764301
125,4.0,Evan Engram,NYG,TE14,TE,10,68,232,135.22,23.46,166.0,-2.0,6.84375,3.8505356770194976,109.06,0.4929898364312236
126,5.0,Rob Gronkowski,TB,TE15,TE,9,74,280,138.78,29.04,123.0,-33.0,7.925000000000001,5.899208986522402,107.1,0.4890066980380104
127,7.0,DeVante Parker,MIA,WR52,WR,14,88,194,139.57,24.04,179.0,48.0,9.62857142857143,5.12346465879195,152.72,0.537088868641799
128,6.0,Trevor Lawrence,JAX,QB15,QB,7,89,215,123.62,22.51,139.0,16.0,,,260.751434528,0.5299025765070988
129,6.0,J.D. McKissic,WAS,RB47,RB,9,68,240,133.60,27.57,131.0,30.0,,,120.7,0.5502305157214484
130,7.0,Marquise Brown,BAL,WR53,WR,8,88,210,137.21,22.43,152.0,51.0,9.625,5.481666413296843,161.95000000000002,0.5558461989322881
131,,Hunter Henry,NE,TE16,TE,14,91,254,141.90,25.19,184.0,-13.0,8.235714285714284,3.886981653368893,95.19,0.46480303565884196
132,6.0,Alexander Mattison,MIN,RB48,RB,7,85,252,144.17,28.92,118.0,-38.0,6.184615384615385,7.91168399202999,88.91000000000001,0.4856264496396882
133,6.0,Kirk Cousins,MIN,QB16,QB,7,90,227,127.50,21.95,189.0,67.0,17.653571809375002,7.699323317789988,267.53572044000003,0.5436896936941514
134,7.0,Tua Tagovailoa,MIA,QB17,QB,14,94,250,140.41,29.64,169.0,28.0,12.372857402,7.3207266111713905,258.744291459,0.5258236333342388
135,,Gerald Everett,SEA,TE17,TE,9,84,255,147.45,32.43,163.0,-41.0,4.525,3.1058010238906157,85.95,0.4460253832336937
136,7.0,Giovani Bernard,TB,RB49,RB,9,76,312,152.99,38.40,134.0,-58.0,8.4125,7.210258895028205,69.21,0.445591844360963
137,8.0,Elijah Moore,NYJ,WR54,WR,6,89,297,152.99,36.07,149.0,-24.0,,,120.75,0.47211900413617247
138,,Jared Cook,LAC,TE18,TE,7,76,289,159.62,33.76,188.0,33.0,7.260000000000001,4.955199289635081,118.03,0.5112187912205721
139,8.0,Jakobi Meyers,NE,WR55,WR,14,77,286,152.29,41.26,127.0,-17.0,8.037755106428571,6.571286690354623,135.42000000000002,0.5019315756812943
140,7.0,Baker Mayfield,CLE,QB18,QB,13,89,273,143.77,29.93,141.0,31.0,14.462500318124999,8.813290714473231,267.264291592,0.5431380923342053
141,7.0,Henry Ruggs III,LV,WR56,WR,8,92,234,156.84,28.01,130.0,-22.5,5.4692307692307685,5.438655565392458,132.97,0.4969526526897777
142,,Cole Kmet,CHI,TE19,TE,10,95,262,156.91,32.84,,,3.0,3.6720566444432743,92.31,0.45895026087697754
143,8.0,Russell Gage,ATL,WR57,WR,6,87,272,157.33,31.36,147.0,11.0,9.100892860624999,6.036777242790081,142.25,0.515811593653563
144,7.0,Mecole Hardman,KC,WR58,WR,12,94,221,154.42,29.20,112.0,-26.0,6.2250000000000005,5.383245613320401,135.83,0.5027647832023237
145,,Austin Hooper,CLE,TE20,TE,13,91,265,160.98,30.23,,,6.961538461538463,3.9229110070495827,107.85,0.49053085813745423
146,7.0,Cole Beasley,BUF,WR59,WR,7,80,222,158.70,28.40,186.0,32.0,11.151428573333334,6.182668335485274,140.8,0.5128648841279715
147,,Blake Jarwin,DAL,TE21,TE,7,106,271,161.84,28.30,205.0,10.0,,,97.92999999999999,0.4703713005554768
148,7.0,Tevin Coleman,NYJ,RB50,RB,6,86,318,148.63,38.90,132.0,-14.0,,,96.72,0.5014980368085635
149,7.0,Latavius Murray,NO,RB51,RB,6,83,284,147.91,44.95,125.0,-35.0,8.313333333333334,6.543793860998229,88.59,0.4849761413305922
150,8.0,Sterling Shepard,NYG,WR60,WR,10,104,260,167.92,27.82,,,10.625,7.40897796902208,135.45000000000002,0.5019925420852721
151,7.0,Ryan Fitzpatrick,WAS,QB19,QB,9,89,282,149.69,31.51,185.0,35.0,15.14920668111111,9.085388965571505,255.03429179,0.5182841220483191
152,7.0,Justin Fields,CHI,QB20,QB,10,93,315,156.55,42.41,136.0,-76.0,,,206.134289914,0.4189088797521473
153,,Ben Roethlisberger,PIT,QB21,QB,7,109,256,151.40,31.87,177.0,21.0,16.850476552666667,6.577587825089454,251.35286331999998,0.5108026735377449
154,,Nelson Agholor,NE,WR61,WR,14,110,295,168.13,31.06,195.0,26.0,10.1,7.089428749906441,134.3,0.4996554965994581
155,,Zach Ertz,PHI,TE22,TE,14,108,289,170.16,34.08,172.0,-32.0,5.227272727272727,3.064014004240486,89.19999999999999,0.4526300769979503
156,,Jalen Reagor,PHI,WR62,WR,14,111,286,173.50,26.44,,,5.790909090909091,2.1992974084714167,121.64,0.4739276741208458
157,,Gabriel Davis,BUF,WR63,WR,7,90,316,181.05,34.93,183.0,-35.0,7.4625,5.905011995471869,102.77000000000001,0.4355798060188385
158,,Jameis Winston,NO,QB22,QB,6,93,323,165.45,45.99,146.0,-4.0,,,246.24286289399998,0.5004180618611445
159,,Anthony Firkser,TEN,TE23,TE,13,106,341,174.97,40.32,,,4.0125,5.1137559581974585,105.36000000000001,0.4854706466073006
160,8.0,Rashaad Penny,SEA,RB52,RB,9,115,322,169.39,41.29,145.0,-36.0,,,79.45,0.4664017102520364
161,,Derek Carr,LV,QB23,QB,8,98,271,166.88,33.58,,,15.639286080625002,8.416272810422871,263.008577723,0.534489573302499
162,,Bryan Edwards,LV,WR64,WR,8,103,339,186.08,38.10,159.0,-67.0,,,93.43,0.4165989322470977
163,,Rondale Moore,ARI,WR65,WR,12,101,284,175.06,37.33,180.0,-38.0,,,101.41,0.4328159957051803
164,,Emmanuel Sanders,BUF,WR66,WR,7,121,252,181.89,27.25,,,9.592857142857145,5.402060046616731,139.84,0.5109139592006834
165,,Jamison Crowder,NYJ,WR67,WR,6,119,300,183.37,28.36,,,11.919047624166666,8.342221861755165,118.27000000000001,0.46707911474067815
166,,Tre'Quan Smith,NO,WR68,WR,6,96,277,186.43,36.26,,,6.1499999999999995,5.4745214051444355,119.78999999999999,0.4701680792088843
167,,Trey Lance,SF,QB24,QB,6,91,331,169.46,56.47,119.0,-115.0,,,195.160003827,0.396606787787231
168,,Daniel Jones,NYG,QB25,QB,10,96,283,177.09,37.17,,,11.098979892142856,5.867783079109708,246.808576845,0.5015677133702284
169,,Mac Jones,NE,QB26,QB,14,136,331,206.72,43.08,187.0,-5.0,,,229.945719871,0.467298788353696
170,,Terrace Marshall Jr.,CAR,WR69,WR,13,106,338,184.68,42.41,167.0,-49.0,,,101.14,0.43226729806938047
171,,Rashod Bateman,BAL,WR70,WR,8,119,305,188.01,35.49,,,,,99.93,0.4298083197756111
172,1.0,Los Angeles Rams,LAR,DST1,DST,11,135,330,153.01,26.48,,,,,,
173,1.0,Pittsburgh Steelers,PIT,DST2,DST,7,134,333,153.47,24.48,,,,,,
174,,Parris Campbell,IND,WR71,WR,14,124,301,189.72,30.69,,,,,104.73,0.4395629444120518
175,,Adam Trautman,NO,TE24,TE,6,104,344,176.43,44.42,,,,,76.43,0.42667871103808636
176,2.0,Baltimore Ravens,BAL,DST3,DST,8,140,331,161.36,23.44,,,,,,
177,,Carson Wentz,IND,QB27,QB,14,111,275,181.13,37.55,,,14.53809555,7.085809480995607,247.16857677499996,0.5022993100757065
178,,Christian Kirk,ARI,WR72,WR,12,125,265,192.82,21.48,,,8.742857142857144,7.026402327673079,107.27,0.4447247666155016
179,,Eric Ebron,PIT,TE25,TE,7,125,342,196.68,34.21,,,7.453333333333333,4.432488283227873,112.49000000000001,0.49996032861934686
180,2.0,Washington Football Team,WAS,DST4,DST,9,134,332,165.36,28.32,,,,,,
181,,Zach Wilson,NYJ,QB28,QB,6,103,314,186.26,39.30,,,,,247.431434281,0.5028334926390192
182,8.0,Darrel Williams,KC,RB53,RB,12,117,325,184.36,40.22,173.0,-10.0,2.71875,3.2237077514357075,82.62,0.4728438269390191
183,,Sam Darnold,CAR,QB29,QB,13,114,317,184.41,36.87,,,9.648809786666666,6.585176103895101,234.60000561999996,0.47675729052707716
184,8.0,Rhamondre Stevenson,NE,RB54,RB,14,96,362,176.81,55.67,133.0,-75.0,,,59.67,0.42620452789603713
185,7.0,Kenneth Gainwell,PHI,RB55,RB,14,86,296,187.48,47.44,175.0,-71.0,,,48.74,0.4039924347134754
186,,Malcolm Brown,MIA,RB56,RB,14,85,334,185.69,46.38,199.0,18.0,6.1000000000000005,6.707210050883054,86.08000000000001,0.4798752855311201
187,2.0,San Francisco 49ers,SF,DST5,DST,6,131,329,173.56,23.41,,,,,,
188,1.0,Justin Tucker,BAL,K1,K,8,158,362,176.52,21.20,,,,,,
189,2.0,Tampa Bay Buccaneers,TB,DST6,DST,9,134,328,173.34,27.08,,,,,,
