rank,pos_tiers,player_name,tm,pos_rank,pos,bye,best,worst,avg,std dev,adp,adp_vor_delta,py_avg_ppg,py_std_dev,custom_points,vor
25,1.0,Tee Higgins,CIN,WR15,WR,7,14,45,27.10,6.65,26.0,-14.0,13.681250000000002,8.81885999813279,229.15999999999997,0.7713272171253821
26,1.0,Jalen Hurts,PHI,QB2,QB,10,23,59,27.92,5.78,28.0,-7.0,27.66933333333333,8.590213257511353,428.214,0.7866311926605505
27,1.0,Josh Allen,BUF,QB3,QB,13,23,68,28.60,5.90,25.0,2.0,28.907500000000002,8.184127320612749,449.94200000000006,0.8264990825688074
28,3.0,Joe Mixon,CIN,RB9,RB,7,10,81,30.19,10.61,34.0,19.0,17.107142857142858,11.696578348172814,239.63000000000002,0.8701100917431194
29,3.0,Rhamondre Stevenson,NE,RB10,RB,11,10,85,30.24,9.77,24.0,5.0,14.41764705882353,7.829610087204028,229.64000000000001,0.8517798165137616
30,1.0,DK Metcalf,SEA,WR16,WR,5,12,57,30.90,7.78,33.0,-6.0,13.223529411764707,7.11235978875548,229.25,0.7714923547400611
31,2.0,Calvin Ridley,JAX,WR17,WR,9,13,70,31.47,10.15,31.0,-19.0,,,223.47000000000003,0.7608868501529051
32,1.0,Mark Andrews,BAL,TE2,TE,13,6,71,31.78,9.04,29.0,-24.5,12.499999999999998,9.107532204562489,202.71000000000004,0.7514189602446483
33,2.0,Amari Cooper,CLE,WR18,WR,5,20,56,35.47,5.77,36.0,-17.0,14.529411764705882,8.783917456485629,219.53000000000003,0.7536574923547401
34,3.0,Jahmyr Gibbs,DET,RB11,RB,9,15,80,37.65,12.81,39.0,14.0,,,209.92,0.8155963302752294
35,3.0,Najee Harris,PIT,RB12,RB,6,16,98,37.81,14.10,32.0,10.0,12.968235294117648,4.93136927649679,218.18,0.8307522935779816
36,3.0,Aaron Jones,GB,RB13,RB,6,21,77,39.38,10.24,41.0,25.0,14.211764705882354,8.153287860806612,237.07,0.8654128440366972
37,3.0,Travis Etienne Jr.,JAX,RB14,RB,9,14,86,40.69,11.85,37.0,13.0,11.652941176470588,7.647966857853368,215.64000000000001,0.8260917431192661
38,2.0,Lamar Jackson,BAL,QB4,QB,13,24,108,41.03,11.03,38.0,-19.0,22.506666666666664,13.674406972904018,404.884,0.7438238532110092
39,2.0,Deebo Samuel,SF,WR19,WR,9,13,73,42.04,10.65,40.0,-11.0,12.723076923076926,5.563445252442328,220.5,0.7554373088685014
40,2.0,DJ Moore,CHI,WR20,WR,13,20,67,43.62,8.54,47.0,-13.0,11.711764705882354,8.453910511779533,206.67,0.7300611620795106
41,2.0,DeAndre Hopkins,TEN,WR21,WR,7,19,73,43.98,9.89,42.0,-21.0,16.633333333333333,8.649855490122363,205.99,0.7288134556574922
42,2.0,Chris Godwin,TB,WR22,WR,5,19,96,44.78,10.52,50.0,-8.5,14.58666666666667,5.6953447991278265,212.66,0.741051987767584
43,2.0,Drake London,ATL,WR23,WR,11,27,91,45.24,8.70,45.0,-25.5,10.211764705882352,5.790928504236301,200.90999999999997,0.7194923547400609
44,2.0,Diontae Johnson,PIT,WR24,WR,6,20,80,47.48,11.03,55.0,-15.0,10.33529411764706,4.002490033789995,201.19,0.7200061162079511
45,2.0,Joe Burrow,CIN,QB5,QB,7,29,79,48.51,7.86,43.0,1.0,26.293750000000003,9.156560398606747,419.194,0.7700807339449541
46,2.0,Christian Watson,GB,WR25,WR,6,27,76,49.54,10.23,48.0,-7.0,11.721428571428572,9.860034215218258,217.08,0.7491620795107032
47,2.0,Tyler Lockett,SEA,WR26,WR,5,20,104,49.55,12.11,57.0,-11.0,14.706250000000002,6.9443952220477785,202.67000000000002,0.7227217125382263
48,2.0,Brandon Aiyuk,SF,WR27,WR,9,32,87,51.27,9.90,59.0,-20.0,13.341176470588234,6.527160449185524,191.62000000000003,0.7024464831804281
49,2.0,Justin Fields,CHI,QB6,QB,13,29,102,51.62,12.05,49.0,-33.5,21.532,11.759360526831381,376.1,0.6910091743119267
50,2.0,Terry McLaurin,WAS,WR28,WR,14,34,87,51.74,10.95,52.0,-13.0,13.411764705882353,5.504416675831915,205.0,0.7269969418960243
51,2.0,Justin Herbert,LAC,QB7,QB,5,26,101,52.49,9.97,53.0,-24.0,19.485882352941175,7.598199670665028,383.938,0.7053908256880733
52,1.0,T.J. Hockenson,MIN,TE3,TE,13,26,97,54.08,12.37,44.0,-12.0,12.376470588235296,10.014335313175105,199.23000000000002,0.7450336391437308
53,4.0,Breece Hall,NYJ,RB15,RB,7,18,100,54.42,17.79,35.0,1.0,16.3,6.030478145774735,195.76000000000002,0.7896146788990827
54,2.0,Mike Williams,LAC,WR29,WR,5,32,111,54.14,12.02,65.0,3.0,13.576923076923075,8.40080887436381,206.05,0.7289235474006116
55,2.0,Christian Kirk,JAX,WR30,WR,9,32,89,57.06,11.23,63.0,-4.0,14.170588235294117,8.242706223222623,204.18,0.7254923547400611
56,4.0,Dameon Pierce,HOU,RB16,RB,7,31,108,58.18,16.73,61.0,32.0,12.492307692307692,6.355766612358358,202.65,0.802256880733945
57,2.0,Darren Waller,NYG,TE4,TE,13,29,106,60.47,13.56,64.0,-11.0,9.422222222222222,5.776845544451093,179.66,0.7091253822629969
58,4.0,Kenneth Walker III,SEA,RB17,RB,5,26,117,60.78,15.18,51.0,20.0,13.5,7.755182598937122,200.55,0.7984036697247706
59,2.0,Mike Evans,TB,WR31,WR,5,16,94,62.00,10.21,69.0,8.0,15.026666666666669,11.348786383616199,206.37000000000003,0.7295107033639143
60,3.0,Marquise Brown,ARI,WR32,WR,14,40,119,62.09,12.93,74.0,0.0,12.916666666666666,7.40661047901662,195.61999999999998,0.7097859327217124
61,3.0,Michael Pittman Jr.,IND,WR33,WR,11,37,102,62.24,12.94,66.0,-12.0,13.406249999999998,6.893907334257788,192.65,0.7043363914373088
62,4.0,Alexander Mattison,MIN,RB18,RB,13,25,126,62.89,19.62,60.0,32.0,5.2,5.204565303654092,207.34,0.810862385321101
63,4.0,Miles Sanders,CAR,RB19,RB,7,37,113,63.26,15.17,54.0,18.0,12.629411764705884,9.412542477054378,192.25,0.7831743119266055
64,3.0,Jahan Dotson,WAS,WR34,WR,14,35,112,66.21,12.64,75.0,-9.0,10.716666666666667,7.503675866876947,183.45000000000002,0.6874556574923547
65,3.0,Trevor Lawrence,JAX,QB8,QB,9,50,105,67.24,12.19,62.0,-36.0,19.74235294117647,9.702324160614666,359.568,0.6606752293577981
66,4.0,J.K. Dobbins,BAL,RB20,RB,13,23,114,67.95,18.31,58.0,20.0,10.15,7.235428706816796,186.96999999999997,0.77348623853211
67,3.0,Jerry Jeudy,DEN,WR35,WR,9,39,144,69.04,18.59,46.0,-34.5,13.613333333333337,8.79706661065954,191.02,0.7013455657492353
68,4.0,James Conner,ARI,RB21,RB,14,25,99,69.33,14.54,68.0,42.0,15.169230769230769,6.321970238170036,208.83999999999997,0.8136146788990825
69,4.0,Rachaad White,TB,RB22,RB,5,38,115,69.33,14.87,70.0,40.0,8.005882352941176,5.687867635177011,202.23000000000005,0.8014862385321102
70,3.0,George Pickens,PIT,WR36,WR,6,34,125,70.78,13.05,73.0,-13.0,9.676470588235293,6.393994194922755,179.15,0.679565749235474
71,4.0,Cam Akers,LAR,RB23,RB,10,28,124,71.49,14.68,67.0,19.0,9.286666666666667,9.1882585530717,182.34000000000003,0.7649908256880734
72,2.0,George Kittle,SF,TE5,TE,9,31,133,72.29,12.62,56.0,-26.0,13.300000000000002,8.917398723843181,174.9,0.7003914373088684
73,3.0,Jordan Addison,MIN,WR37,WR,13,38,122,73.49,13.77,82.0,-13.0,,,172.87,0.6680428134556573
74,4.0,James Cook,BUF,RB24,RB,13,32,121,74.58,16.43,81.0,40.0,6.54375,5.662151387355634,185.51000000000002,0.7708073394495414
75,2.0,Dallas Goedert,PHI,TE6,TE,10,51,111,75.79,10.43,72.0,-16.0,11.683333333333335,5.097919956098553,161.73,0.6762262996941896
76,2.0,Kyle Pitts,ATL,TE7,TE,11,49,137,77.44,13.97,77.0,-10.0,7.56,5.294273636046151,161.77,0.6762996941896025
77,4.0,Javonte Williams,DEN,RB25,RB,9,28,123,77.56,17.23,76.0,29.0,,,182.86,0.7659449541284403
78,4.0,Alvin Kamara,NO,RB26,RB,11,38,115,77.61,15.45,71.0,22.0,13.846666666666666,9.652746956671134,181.66,0.7637431192660551
79,3.0,Courtland Sutton,DEN,WR38,WR,9,40,120,78.01,13.72,88.0,-5.0,10.626666666666669,5.706445812370764,173.05,0.6683730886850152
80,4.0,Brandin Cooks,DAL,WR39,WR,7,56,122,79.72,12.08,87.0,-3.0,11.200000000000001,4.938285802448727,175.90999999999997,0.6736207951070334
81,4.0,Gabe Davis,BUF,WR40,WR,13,53,134,80.71,15.79,92.0,-2.0,11.373333333333333,7.802423310985475,172.97,0.6682262996941895
82,4.0,David Montgomery,DET,RB27,RB,9,38,122,80.76,14.03,80.0,37.0,10.981250000000001,6.774188143239011,184.11,0.7682385321100917
83,4.0,Jaxon Smith-Njigba,SEA,WR41,WR,5,43,134,82.26,16.77,85.0,-23.0,,,159.97000000000003,0.6443730886850152
84,5.0,Jonathan Taylor,IND,RB28,RB,11,17,168,82.34,26.36,27.0,-25.0,13.036363636363637,8.46466452108679,176.84000000000003,0.7548990825688073
85,4.0,D'Andre Swift,PHI,RB29,RB,10,31,121,84.93,16.60,79.0,20.0,13.435714285714285,7.409308816809916,167.36,0.7375045871559633
86,5.0,Zay Flowers,BAL,WR42,WR,13,42,242,88.15,24.37,104.0,-2.0,,,160.45000000000002,0.6452538226299693
87,4.0,Treylon Burks,TEN,WR43,WR,7,60,145,88.29,17.06,90.0,-9.0,8.009090909090908,4.798219366693138,166.15,0.6557125382262996
88,4.0,Dalvin Cook,NYJ,RB30,RB,7,37,128,90.23,16.06,,,13.752941176470586,7.470367933296427,161.75000000000003,0.727211009174312
89,4.0,JuJu Smith-Schuster,NE,WR44,WR,11,53,140,90.44,16.35,96.0,7.0,11.39375,7.327616142602813,176.48,0.6746666666666665
90,6.0,Isiah Pacheco,KC,RB31,RB,10,52,135,90.63,11.69,83.0,37.0,7.705882352941178,5.423613946004465,183.06,0.7663119266055045
91,6.0,Elijah Moore,CLE,WR45,WR,5,48,175,92.69,18.80,100.0,-61.0,5.4437500000000005,4.513825982467645,128.83,0.5872354740061161
92,6.0,Antonio Gibson,WAS,RB32,RB,14,58,124,94.40,11.17,89.0,23.0,10.993333333333334,5.199377252087389,161.38000000000002,0.7265321100917432
93,4.0,Deshaun Watson,CLE,QB9,QB,5,64,146,96.01,15.93,78.0,-18.0,17.263333333333335,7.631570393219646,362.86400000000003,0.6667229357798166
94,4.0,Michael Thomas,NO,WR46,WR,11,44,143,93.61,17.16,93.0,-4.0,17.033333333333335,6.5248243909957715,171.55,0.6656207951070336
95,6.0,Khalil Herbert,CHI,RB33,RB,13,66,155,99.10,14.37,97.0,24.0,9.061538461538463,8.200766068030726,155.4,0.715559633027523
96,4.0,Daniel Jones,NYG,QB10,QB,13,50,148,99.83,16.30,107.0,-7.0,19.625,8.166068005268304,346.264,0.6362642201834863
97,4.0,Dak Prescott,DAL,QB11,QB,7,64,139,100.21,14.01,84.0,-8.0,21.3,8.330020189869671,363.828,0.668491743119266
98,2.0,Evan Engram,JAX,TE8,TE,9,51,139,100.40,14.99,91.0,-9.0,10.288235294117648,9.177886627169485,149.38,0.653565749235474
99,6.0,Skyy Moore,KC,WR47,WR,10,61,195,101.01,27.63,113.0,0.0,,,155.89999999999998,0.6369051987767582
100,2.0,Pat Freiermuth,PIT,TE9,TE,6,59,133,102.28,13.58,98.0,-3.0,9.262500000000001,5.194724888448537,148.70000000000002,0.6523180428134556
101,6.0,Jakobi Meyers,LV,WR48,WR,13,63,218,102.35,18.30,115.0,10.0,12.592857142857143,6.59049015169285,160.87000000000003,0.6460244648318042
102,4.0,Tua Tagovailoa,MIA,QB12,QB,10,64,148,103.63,13.86,86.0,-43.0,21.76307692307692,12.451676851342409,338.95399999999995,0.6228513761467889
103,6.0,Rashod Bateman,BAL,WR49,WR,13,57,203,102.36,22.36,106.0,-74.0,,,120.58,0.572097859327217
104,6.0,AJ Dillon,GB,RB34,RB,6,81,138,104.36,11.63,94.0,25.0,9.8,6.640124245825526,158.78000000000003,0.7217614678899082
105,6.0,Brian Robinson Jr.,WAS,RB35,RB,14,60,141,106.35,12.86,95.0,14.0,9.225,5.340773692674465,147.49,0.701045871559633
106,5.0,Kirk Cousins,MIN,QB13,QB,13,84,137,107.67,10.08,103.0,12.0,20.62235294117647,9.074276506567731,364.788,0.6702532110091743
107,5.0,Geno Smith,SEA,QB14,QB,5,83,148,109.08,11.68,112.0,9.0,21.581176470588236,7.156121402646253,354.286,0.6509834862385321
108,7.0,Quentin Johnston,LAC,WR50,WR,5,60,212,108.41,24.38,102.0,-44.0,,,136.82000000000002,0.6018960244648317
109,7.0,Nico Collins,HOU,WR51,WR,7,69,205,110.94,21.88,117.0,5.0,9.71,3.336814848524463,156.73000000000002,0.6384281345565748
110,7.0,Samaje Perine,DEN,RB36,RB,9,80,227,113.06,17.75,101.0,25.0,8.88125,8.349308853631738,149.91,0.7054862385321101
111,4.0,Anthony Richardson,IND,QB15,QB,11,55,170,114.24,21.49,128.0,-52.0,,,312.438,0.5741981651376147
112,7.0,Zach Charbonnet,SEA,RB37,RB,5,65,198,114.96,18.29,111.0,7.0,,,119.48000000000002,0.649651376146789
113,8.0,Kadarius Toney,KC,WR52,WR,10,60,295,113.98,28.35,105.0,-49.0,6.2555555555555555,6.232999099773541,132.73000000000002,0.5943914373088683
114,2.0,David Njoku,CLE,TE10,TE,5,70,152,117.62,16.02,109.0,-11.0,10.071428571428571,6.659224784107736,137.22,0.6312538226299693
115,7.0,Allen Lazard,NYJ,WR53,WR,7,67,195,118.30,21.76,120.0,-1.0,11.653333333333332,4.737067608110479,152.81000000000003,0.6312354740061161
116,6.0,Aaron Rodgers,NYJ,QB16,QB,7,88,172,121.66,14.30,108.0,-17.0,17.129411764705882,4.836347369901477,342.0,0.6284403669724771
117,7.0,Jerick McKinnon,KC,RB38,RB,10,59,231,121.96,22.63,114.0,12.0,11.370588235294118,9.482204695235858,120.88999999999999,0.6522385321100916
118,7.0,Romeo Doubs,GB,WR54,WR,6,68,208,122.26,26.72,131.0,-1.0,7.661538461538461,5.992570186146962,146.83999999999997,0.6202813455657491
119,7.0,Jamaal Williams,NO,RB39,RB,11,84,172,123.79,16.89,110.0,25.0,12.994117647058822,8.258213380344088,138.82000000000002,0.6851376146788991
120,7.0,Zay Jones,JAX,WR55,WR,9,60,208,123.81,23.46,138.0,20.0,12.25625,9.540228421444287,153.47,0.6324464831804281
121,6.0,Jared Goff,DET,QB17,QB,9,101,193,127.53,12.99,127.0,-2.0,19.901176470588233,10.628222971381987,339.11,0.623137614678899
122,7.0,Raheem Mostert,MIA,RB40,RB,10,81,245,128.02,25.30,122.0,50.0,10.45625,7.026233580897617,156.81,0.7181467889908256
123,7.0,Tyler Boyd,CIN,WR56,WR,7,87,217,127.12,18.76,140.0,21.0,10.32,7.184130659539352,153.33,0.6321896024464831
124,3.0,Tyler Higbee,LAR,TE11,TE,10,94,182,130.01,19.10,134.0,13.5,8.941176470588237,7.717760266386341,137.23999999999998,0.6312905198776757
125,7.0,Adam Thielen,CAR,WR57,WR,7,69,208,130.62,25.62,130.0,-6.0,10.470588235294116,5.8078357313506155,142.89000000000001,0.6130336391437308
126,8.0,Odell Beckham Jr.,BAL,WR58,WR,13,72,261,127.49,29.67,124.0,-6.5,,,148.03,0.6224648318042812
127,4.0,Dalton Schultz,HOU,TE12,TE,7,76,232,131.33,21.75,118.0,0.0,9.446666666666667,7.4480933961716165,137.69,0.6321162079510704
128,8.0,Jaylen Warren,PIT,RB41,RB,6,88,312,132.11,30.85,125.0,16.5,5.76875,4.173682426826459,116.97,0.645045871559633
129,7.0,Darnell Mooney,CHI,WR59,WR,13,69,220,130.01,21.75,133.0,-0.5,8.458333333333334,5.760754106780455,144.77,0.6164831804281344
130,6.0,Russell Wilson,DEN,QB18,QB,9,101,193,135.15,17.83,135.0,-2.0,17.517333333333333,8.425599992765811,332.724,0.6114201834862385
131,8.0,Rondale Moore,ARI,WR60,WR,14,79,261,130.29,29.49,,,10.9875,8.138170643859185,151.97999999999996,0.6297125382262996
132,8.0,Damien Harris,BUF,RB42,RB,13,92,257,136.74,24.64,116.0,-10.0,8.263636363636365,5.256096027903739,107.64,0.6279266055045872
133,8.0,De'Von Achane,MIA,RB43,RB,10,86,280,138.95,35.75,121.0,-11.0,,,103.44,0.6202201834862385
134,8.0,Rashaad Penny,PHI,RB44,RB,10,92,257,141.49,27.99,99.0,-10.0,10.24,10.636164722304747,116.56,0.6442935779816513
135,3.0,Chigoziem Okonkwo,TEN,TE13,TE,7,103,195,141.88,13.06,145.0,1.0,5.600000000000001,5.305068331322416,125.72000000000001,0.6101529051987767
136,8.0,Kenneth Gainwell,PHI,RB45,RB,10,96,287,146.24,30.68,136.0,13.0,5.170588235294119,4.264352926570799,108.84,0.6301284403669725
137,8.0,Elijah Mitchell,SF,RB46,RB,9,92,264,146.55,24.90,119.0,4.0,8.720000000000002,5.324659613533996,111.77999999999999,0.6355229357798166
138,,Michael Gallup,DAL,WR61,WR,7,87,210,143.34,21.83,150.0,8.0,7.528571428571429,4.97770855088789,143.85000000000002,0.614795107033639
139,5.0,Dalton Kincaid,BUF,TE14,TE,13,72,319,148.53,36.29,159.0,-2.0,,,120.69999999999999,0.6009418960244648
140,,Jameson Williams,DET,WR62,WR,9,79,285,143.78,29.74,126.0,-63.0,,,115.28,0.5623730886850152
141,4.0,Cole Kmet,CHI,TE15,TE,13,101,236,149.99,22.71,154.0,2.0,8.605882352941176,6.704147092307426,124.42000000000002,0.6077675840978594
142,8.0,Tyler Allgeier,ATL,RB47,RB,11,99,280,151.55,31.71,129.0,17.0,9.837500000000002,5.797341344674012,113.45,0.6385871559633027
143,,DJ Chark Jr.,CAR,WR63,WR,7,85,265,148.35,22.30,151.0,6.0,8.927272727272726,6.96636072983461,141.93,0.6112721712538226
144,8.0,Tank Bigsby,JAX,RB48,RB,9,94,316,153.43,43.04,146.0,-3.0,,,96.05,0.6066605504587156
145,7.0,Derek Carr,NO,QB19,QB,11,124,254,154.06,18.74,148.0,-44.0,18.472,7.750383584977308,306.878,0.5639963302752293
146,,Gerald Everett,LAC,TE16,TE,5,104,246,153.77,23.16,169.0,12.0,8.59375,4.697441679609587,125.02000000000001,0.6088685015290519
147,7.0,Kenny Pickett,PIT,QB20,QB,6,119,241,157.54,20.13,173.0,-58.0,12.68153846153846,4.737879001821115,289.65200000000004,0.5323889908256881
148,8.0,Devin Singletary,HOU,RB49,RB,7,100,237,156.21,25.64,,,10.93125,6.110615762752556,108.47,0.6294495412844037
149,8.0,Ezekiel Elliott,NE,RB50,RB,11,86,257,156.04,36.97,,,12.386666666666665,5.333166664062418,114.73,0.6409357798165137
150,,Matthew Stafford,LAR,QB21,QB,10,105,268,160.18,20.55,165.0,-52.0,14.597777777777777,6.127686712328272,297.18,0.5462018348623854
151,,Greg Dulcich,DEN,TE17,TE,9,82,291,162.24,34.61,132.0,-9.0,8.610000000000001,4.940411588791633,125.38,0.6095290519877675
152,,Van Jefferson,LAR,WR64,WR,10,90,280,160.95,34.19,,,7.172727272727273,4.471038114149981,128.41000000000003,0.5864648318042813
153,,Jordan Love,GB,QB22,QB,6,112,241,162.97,19.46,189.0,-22.0,,,301.97,0.5549908256880735
154,,Juwan Johnson,NO,TE18,TE,11,106,346,164.63,32.00,,,,,115.76,0.5918776758409786
155,,Jonathan Mingo,CAR,WR65,WR,7,73,286,160.47,40.73,,,,,137.04,0.6022996941896024
156,,Marvin Mims Jr.,DEN,WR66,WR,9,75,294,155.74,50.44,160.0,-9.0,,,132.63000000000002,0.5942079510703363
157,,K.J. Osborn,MIN,WR67,WR,13,86,229,154.14,27.37,174.0,5.0,9.094117647058825,8.275601986278348,132.89000000000001,0.5946850152905198
158,,Donovan Peoples-Jones,CLE,WR68,WR,5,91,244,157.95,26.44,158.0,-23.0,9.41764705882353,5.531188309725774,125.67,0.5814373088685014
159,,Sam LaPorta,DET,TE19,TE,9,106,352,166.42,42.47,170.0,-5.5,,,113.87000000000002,0.5884097859327218
160,,Alec Pierce,IND,WR69,WR,11,117,244,165.95,25.43,176.0,-19.0,6.95625,5.790102906396973,118.88000000000001,0.5689785932721712
161,,Curtis Samuel,WAS,WR70,WR,14,90,256,165.49,27.14,,,10.311764705882355,6.559809672633533,134.73000000000002,0.5980611620795105
162,,Brock Purdy,SF,QB23,QB,9,116,341,172.26,37.03,166.0,-47.0,15.139999999999999,11.097292462578428,299.66600000000005,0.5507633027522937
163,,Isaiah Hodgins,NYG,WR71,WR,13,94,271,168.45,30.74,,,,,119.96000000000001,0.570960244648318
164,,Jayden Reed,GB,WR72,WR,6,82,310,172.30,40.90,,,,,128.49,0.5866116207951069
165,1.0,San Francisco 49ers,SF,DST1,DST,9,141,234,161.38,9.48,,,,,,
166,,Roschon Johnson,CHI,RB51,RB,13,98,364,175.97,45.36,168.0,-45.0,,,66.13,0.5517614678899082
167,,Hunter Renfrow,LV,WR73,WR,13,110,240,169.84,30.62,171.0,15.5,7.6,5.484726266845249,141.03000000000003,0.6096207951070336
168,2.0,Dallas Cowboys,DAL,DST2,DST,7,142,248,167.71,10.84,,,,,,
169,,Kendre Miller,NO,RB52,RB,11,113,357,180.32,43.74,,,,,84.68,0.5857981651376146
170,,Sam Howell,WAS,QB24,QB,14,116,320,184.97,41.76,,,,,264.754,0.4867045871559633
171,,Rashid Shaheed,NO,WR74,WR,11,123,298,174.44,26.46,,,8.291666666666666,5.3333357007570505,105.82000000000001,0.5450152905198776
172,1.0,Justin Tucker,BAL,K1,K,13,149,224,174.14,6.95,,,,,,
173,1.0,Philadelphia Eagles,PHI,DST3,DST,10,143,230,174.92,12.32,,,,,,
174,,Jeff Wilson Jr.,MIA,RB53,RB,10,108,386,184.28,54.46,,,9.71875,6.621099480700569,91.03,0.5974495412844036
175,,Chuba Hubbard,CAR,RB54,RB,7,128,276,191.50,33.58,186.0,42.0,5.713333333333334,6.293745950961008,107.53,0.6277247706422019
176,,Marquez Valdes-Scantling,KC,WR75,WR,10,107,265,180.27,29.63,175.0,8.5,,,133.45000000000002,0.5957125382262997
177,,Bryce Young,CAR,QB25,QB,7,145,284,188.36,28.03,,,,,280.78000000000003,0.5161100917431193
178,2.0,Buffalo Bills,BUF,DST4,DST,13,144,250,177.92,12.74,,,,,,
179,,DeVante Parker,NE,WR76,WR,11,104,271,184.24,28.80,,,7.915384615384616,8.104406841738033,136.8,0.6018593272171253
180,,Darius Slayton,NYG,WR77,WR,13,103,242,183.05,27.04,,,7.9,6.424432530063129,108.81,0.5505015290519877
181,,Rashee Rice,KC,WR78,WR,10,104,330,188.07,40.35,,,,,99.49,0.533400611620795
182,1.0,Tyler Bass,BUF,K2,K,13,151,233,181.90,10.53,,,,,,
183,,Parris Campbell,NYG,WR79,WR,13,120,262,188.56,26.98,,,8.711764705882354,6.633050048143499,99.44,0.533308868501529
184,,Irv Smith Jr.,CIN,TE20,TE,7,135,360,196.05,40.55,,,6.7749999999999995,4.2764304206729635,108.39,0.578354740061162
185,,Ryan Tannehill,TEN,QB26,QB,7,136,318,197.39,36.35,,,15.686666666666666,7.360466059025108,263.398,0.48421651376146796
186,,Tyjae Spears,TEN,RB55,RB,7,118,360,199.68,54.83,,,,,86.6,0.5893211009174312
187,,Robert Woods,HOU,WR80,WR,7,90,299,193.05,33.15,,,6.747058823529413,4.653374803174952,123.19999999999999,0.5769051987767584
188,1.0,Harrison Butker,KC,K3,K,10,152,233,189.35,10.77,,,,,,
189,3.0,New York Jets,NYJ,DST5,DST,7,146,329,187.96,20.05,,,,,,
