rank,pos_tiers,player_name,tm,pos_rank,pos,bye,best,worst,avg,std dev,adp,adp_vor_delta,py_avg_ppg,py_std_dev,custom_points,vor
202,,Boston Scott,PHI,RB61,RB,7,132,359,198.15,36.60,,,5.75625,7.312816944698307,55.31999999999999,0.1779789032136996
203,,Romeo Doubs,GB,WR80,WR,14,103,298,182.07,44.91,,,,,84.03999999999999,0.2650791022555126
204,4.0,Los Angeles Chargers,LAC,DST9,DST,8,148,338,201.39,27.08,,,,,,
205,,Curtis Samuel,WAS,WR81,WR,14,146,295,213.52,25.26,,,,,106.55000000000001,0.32449799751052466
206,2.0,Evan McPherson,CIN,K4,K,10,164,358,201.88,29.29,,,,,,
207,5.0,Dallas Cowboys,DAL,DST10,DST,9,154,324,199.72,27.50,,,,,,
208,,Brevin Jordan,HOU,TE26,TE,6,131,314,206.81,38.12,,,5.0888888888888895,4.711009563895101,80.56,0.366037550968086
209,,Zach Wilson,NYJ,QB27,QB,10,122,323,220.09,42.51,,,10.014285970769233,7.371128666038596,196.09000447599996,0.5176122361845522
210,2.0,Daniel Carlson,LV,K5,K,6,148,360,203.12,25.46,,,,,,
211,,Davis Mills,HOU,QB28,QB,6,153,326,232.22,43.56,,,10.654945347692307,9.024848361457027,198.510005392,0.5240002317840564
212,5.0,Green Bay Packers,GB,DST11,DST,14,143,327,204.40,27.01,,,,,,
213,4.0,Miami Dolphins,MIA,DST12,DST,11,155,334,207.47,25.44,,,,,,
214,,David Bell,CLE,WR82,WR,9,126,315,220.86,34.73,,,,,72.59,0.2348549196402356
215,,Jamison Crowder,BUF,WR83,WR,7,111,316,217.32,35.69,,,6.683333333333333,4.492384127778384,78.27000000000001,0.24984822595069622
216,,A.J. Green,ARI,WR84,WR,13,145,313,227.63,31.95,,,8.1125,5.062920764407306,87.48,0.2741595553731156
217,3.0,Ryan Succop,TB,K6,K,11,178,369,219.30,25.72,,,,,,
218,,Samaje Perine,CIN,RB62,RB,10,143,339,219.55,36.30,,,4.35625,4.564496138677303,59.67,0.18946145294090097
219,,Sterling Shepard,NYG,WR85,WR,9,146,293,219.78,29.26,,,8.528571428571428,7.049755146035046,109.55,0.3324169973223876
220,3.0,Harrison Butker,KC,K7,K,8,172,363,214.02,23.86,,,,,,
221,,Kendrick Bourne,NE,WR86,WR,10,133,335,223.11,32.55,,,9.042016808823531,6.694668285867726,98.39999999999999,0.3029847146882968
222,,Sony Michel,LAC,RB63,RB,8,104,376,193.07,54.59,,,7.988235294117648,6.57950248432026,59.25,0.18835279296724014
223,,Marcus Mariota,ATL,QB29,QB,14,153,338,253.27,50.57,,,,,186.49286128399999,0.49227897780726215
224,,Kansas City Chiefs,KC,DST13,DST,8,159,342,218.12,32.80,,,,,,
225,,Baltimore Ravens,BAL,DST14,DST,10,134,330,221.67,32.89,,,,,,
226,,Rex Burkhead,HOU,RB64,RB,6,127,365,215.71,50.50,,,5.737500000000001,7.211368339873739,91.89000000000001,0.2745115109203095
227,,Mike Davis,BAL,RB65,RB,10,116,381,223.68,47.44,,,6.8352941176470585,4.507346943667443,46.10000000000001,0.15364117712524072
228,,Mo Alie-Cox,IND,TE27,TE,14,140,305,220.98,36.99,,,3.9764705882352946,4.727119817045669,83.19,0.37297987413648587
229,,Cleveland Browns,CLE,DST15,DST,9,151,326,221.16,24.17,,,,,,
230,,Zay Jones,JAX,WR87,WR,11,130,296,232.29,32.37,,,4.847058823529412,4.482900518506241,91.96000000000001,0.285985261758831
231,,Jerick McKinnon,KC,RB66,RB,8,129,322,216.45,46.29,,,,,76.62,0.23420380187792686
232,,Philadelphia Eagles,PHI,DST16,DST,7,144,343,229.43,32.30,,,,,,
233,,Pittsburgh Steelers,PIT,DST17,DST,9,155,339,227.00,30.58,,,,,,
234,,Ronald Jones II,KC,RB67,RB,8,93,373,211.19,59.40,,,4.6375,4.356738076435932,53.53,0.17325389999262136
235,,Tyrion Davis-Price,SF,RB68,RB,9,125,364,214.06,51.95,,,,,46.94,0.15585849707256233
236,,Damien Williams,ATL,RB69,RB,14,116,304,218.24,40.99,,,4.391666666666667,5.7725775451830454,71.13,0.21971203222221755
237,3.0,Matt Prater,ARI,K8,K,13,179,363,224.88,25.27,,,,,,
238,4.0,Jason Sanders,MIA,K9,K,11,181,384,235.96,29.59,,,,,,
239,4.0,Rodrigo Blankenship,IND,K10,K,14,175,372,232.87,24.77,,,,,,
240,,Jonnu Smith,NE,TE28,TE,10,135,334,233.80,35.56,,,3.3375,2.834754545517713,63.97,0.32224548200848363
241,,D'Ernest Johnson,CLE,RB70,RB,9,135,393,227.83,39.50,,,5.564705882352942,7.822159322756616,40.18,0.13801435082983107
242,3.0,Brandon McManus,DEN,K11,K,9,187,361,241.37,22.68,,,,,,
243,4.0,Younghoe Koo,ATL,K12,K,14,174,383,240.13,35.20,,,,,,
244,,Nick Folk,NE,K13,K,10,191,389,241.41,30.40,,,,,,
245,,Kenyan Drake,BAL,RB71,RB,10,117,379,216.10,54.85,,,7.291666666666667,6.278601224264313,52.9,0.17159091003213015
246,,Robbie Gould,SF,K14,K,9,196,403,250.05,28.26,,,,,,
247,,Laviska Shenault Jr.,CAR,WR88,WR,13,147,367,236.42,35.13,,,5.968750000000001,3.1905524599981114,80.99999999999999,0.25705451577949145
248,,Chuba Hubbard,CAR,RB72,RB,13,125,348,227.58,39.93,,,7.358823529411764,5.3935214405258245,49.78,0.16335515022779262
249,,Jake Elliott,PHI,K15,K,7,181,392,253.31,28.57,,,,,,
250,,Tennessee Titans,TEN,DST18,DST,6,153,337,252.56,26.92,,,,,,
251,,Eno Benjamin,ARI,RB73,RB,13,117,377,230.74,63.10,,,,,52.290000000000006,0.169980713403718
252,,Dustin Hopkins,LAC,K16,K,8,174,388,255.71,28.93,,,,,,
253,,Arizona Cardinals,ARI,DST19,DST,13,196,343,246.99,25.86,,,,,,
254,,Cincinnati Bengals,CIN,DST20,DST,10,157,340,251.24,31.34,,,,,,
255,,Sammy Watkins,GB,WR89,WR,14,149,350,239.44,39.01,,,4.3769230769230765,4.613414109267641,79.4,0.25283104921316457
256,,Byron Pringle,CHI,WR90,WR,14,150,314,247.27,24.91,,,6.223529411764707,5.711668912385056,77.08000000000001,0.24670702269199057
257,,Minnesota Vikings,MIN,DST21,DST,7,178,345,266.79,28.87,,,,,,
258,,Braxton Berrios,NYJ,WR91,WR,10,182,356,246.76,28.71,,,5.7562500000000005,5.553133499805913,73.14000000000001,0.2363067362724105
259,,Mitch Trubisky,PIT,QB30,QB,9,150,367,277.86,50.35,,,,,167.08143238099996,0.44103927719697916
260,,Zack Moss,BUF,RB74,RB,7,153,365,242.92,39.49,,,7.207692307692309,5.048673346940022,33.540000000000006,0.12048696457957436
261,,Carolina Panthers,CAR,DST22,DST,13,190,347,265.12,26.66,,,,,,
262,,Terrace Marshall Jr.,CAR,WR92,WR,13,150,561,249.99,44.65,,,,,47.010000000000005,0.16733224791108384
263,,Wil Lutz,NO,K17,K,14,196,386,269.26,25.93,,,,,,
264,,Randall Cobb,GB,WR93,WR,14,156,339,251.31,32.74,,,6.633333333333333,6.844683847315154,98.90999999999998,0.3043309446563135
265,,Chris Boswell,PIT,K18,K,9,191,373,271.81,23.91,,,,,,
266,,Bryan Edwards,ATL,WR94,WR,14,155,329,250.12,26.25,,,5.75625,4.885484452266052,86.47000000000001,0.27149349210312174
267,,Cameron Brate,TB,TE29,TE,11,145,321,239.53,37.13,,,3.7352941176470593,2.525356701653894,67.48,0.33151071178836333
268,,Nelson Agholor,NE,WR95,WR,10,196,353,262.10,30.56,,,5.659999999999999,4.567556395773502,73.60000000000001,0.2375209829102295
269,,Mason Crosby,GB,K19,K,14,200,399,274.28,27.29,,,,,,
270,,Deshaun Watson,CLE,QB31,QB,9,125,385,284.59,53.89,,,,,88.884287333,0.23462488488920097
271,,Greg Zuerlein,NYJ,K20,K,10,173,408,268.86,41.44,,,,,,
272,,Washington Commanders,WAS,DST23,DST,14,171,348,282.94,27.60,,,,,,
273,,Greg Joseph,MIN,K21,K,7,187,382,273.21,33.46,,,,,,
274,,Chicago Bears,CHI,DST24,DST,14,201,346,282.64,31.63,,,,,,
275,,Graham Gano,NYG,K22,K,9,200,395,289.08,25.36,,,,,,
276,,Cedrick Wilson Jr.,MIA,WR96,WR,11,173,340,260.90,29.89,,,7.644642865,7.05443726455138,91.69999999999999,0.2852989484418028
277,,New York Giants,NYG,DST25,DST,9,203,346,293.21,25.42,,,,,,
278,,Matt Breida,NYG,RB75,RB,9,158,350,268.17,34.68,,,4.355555555555556,6.2540209287927535,58.61,0.18666340634070935
279,,Adam Trautman,NO,TE30,TE,14,178,356,247.94,33.93,,,3.8307692307692305,4.203051394599051,66.42,0.3287126651881717
280,,Myles Gaskin,MIA,RB76,RB,11,139,428,260.20,47.65,,,8.770588235294117,7.210648783733191,36.39,0.1280100144008441
281,,Jason Myers,SEA,K23,K,11,206,382,290.03,26.41,,,,,,
282,,Seattle Seahawks,SEA,DST26,DST,11,205,349,299.15,24.54,,,,,,
283,,New York Jets,NYJ,DST27,DST,10,194,354,300.62,26.29,,,,,,
284,,Chris Evans,CIN,RB77,RB,10,137,385,258.03,53.27,,,3.021428571428572,4.841833500684595,37.2,0.13014814435004712
285,,Randy Bullock,TEN,K24,K,6,219,397,295.21,24.11,,,,,,
286,,Cairo Santos,CHI,K25,K,14,207,381,296.49,24.67,,,,,,
287,,Marquez Callaway,NO,WR97,WR,14,184,404,263.90,38.84,,,7.576470588235295,5.7798712584888845,44.370000000000005,0.16036352807664442
288,,Joshua Kelley,LAC,RB78,RB,8,162,364,276.61,39.55,,,,,34.71,0.1235753745062009
289,,C.J. Uzomah,NYJ,TE31,TE,10,183,471,263.51,37.65,,,6.4875,6.953644128560696,69.5,0.33684283832835105
290,,Trey Sermon,PHI,RB79,RB,7,139,397,256.89,48.60,,,,,28.310000000000002,0.10668150824089317
291,,Kenny Pickett,PIT,QB32,QB,9,193,385,307.27,39.10,,,,,78.93428769399999,0.208360203132775
292,,Dan Arnold,JAX,TE32,TE,11,167,415,268.84,36.82,,,,,54.72,0.29782856592190604
293,,Hassan Haskins,TEN,RB80,RB,6,161,370,275.67,41.16,,,,,50.980000000000004,0.16652275015253784
294,,Geno Smith,SEA,QB33,QB,11,208,378,293.67,38.39,,,12.814285965,6.44217609814496,154.75000384900002,0.4084884171220094
295,,Jacoby Brissett,CLE,QB34,QB,9,188,381,298.10,39.18,,,5.5142858809090916,6.327307330345258,159.824289637,0.42188283985551295
296,,Ka'imi Fairbairn,HOU,K26,K,6,210,385,303.36,25.00,,,,,,
297,,Ameer Abdullah,LV,RB81,RB,6,133,362,237.93,58.81,,,4.147058823529412,4.293180296566117,72.0,0.22200854216765784
298,,Ke'Shawn Vaughn,TB,RB82,RB,11,188,368,284.88,30.50,,,,,39.449999999999996,0.13608739420894436
299,,Quez Watkins,PHI,WR98,WR,7,192,371,278.94,31.12,,,5.4411764705882355,4.057563743111347,65.95000000000002,0.21732753338997887
300,,Nick Westbrook-Ikhine,TEN,WR99,WR,6,172,357,250.58,41.27,,,5.5375,4.967343354349486,89.84,0.2803891685584478
301,,Trey McBride,ARI,TE33,TE,13,190,374,274.11,30.70,,,,,40.06,0.2591310535079356
302,,Josh Reynolds,DET,WR100,WR,6,231,694,288.29,50.26,,,5.508333333333333,5.550996361560744,52.57,0.18200879422906988
303,,Jacksonville Jaguars,JAX,DST28,DST,11,211,355,310.07,26.18,,,,,,
304,,Odell Beckham Jr.,FA,WR101,WR,,196,389,260.45,39.75,,,,,,
305,,Kyren Williams,LAR,RB83,RB,7,158,380,289.89,40.79,,,,,27.44,0.10438499829545289
306,,Devin Duvernay,BAL,WR102,WR,10,149,372,264.36,41.89,,,3.79375,2.7299496332350164,82.67999999999998,0.2614891556741347
307,,Isaiah Likely,BAL,TE34,TE,10,139,364,247.85,53.09,,,,,68.53999999999999,0.3343087583885549
308,,William Fuller V,FA,WR103,WR,,163,597,258.85,53.13,,,,,,
309,,Velus Jones Jr.,CHI,WR104,WR,14,188,350,267.64,37.41,,,,,67.31,0.22091747997135674
310,,Kyle Rudolph,TB,TE35,TE,11,166,351,265.01,37.52,,,2.79375,2.3956818792708408,68.94,0.33536462503013664
311,,Jalen Reagor,MIN,WR105,WR,7,238,411,295.88,33.47,,,3.6235294117647063,3.9106472309204627,26.57,0.11337746252625731
312,,Giovani Bernard,TB,RB84,RB,11,177,424,303.91,36.25,,,3.9666666666666663,5.12770253947451,31.020000000000003,0.11383500473760942
313,,Tyler Conklin,NYJ,TE36,TE,10,170,371,258.54,40.49,,,6.341176470588236,4.242943969629079,62.43000000000001,0.318180395438394
314,,Tre'Quan Smith,NO,WR106,WR,14,230,912,287.70,79.08,,,6.518181818181819,5.0284825110202345,12.030000000000001,0.07499671010476137
315,,Dontrell Hilliard,TEN,RB85,RB,6,127,393,245.43,65.21,,,7.9,6.65518058142892,67.22,0.20939093580075613
316,,Drew Lock,SEA,QB35,QB,11,226,387,318.80,38.89,,,7.397619235,8.024393584220572,64.304287327,0.16974187974816554
317,,Daniel Bellinger,NYG,TE37,TE,9,166,352,258.74,36.70,,,,,49.84,0.28494699289460895
318,,Darius Slayton,NYG,WR107,WR,9,224,933,299.17,80.41,,,4.276923076923077,4.269104872248562,38.92,0.1459773450850933
319,,Marlon Mack,FA,RB86,RB,,138,610,238.88,76.63,,,,,,
320,,Ty Johnson,NYJ,RB87,RB,10,198,923,308.72,76.90,,,6.250000000000001,5.298679080676617,25.82,0.10010873839704687
321,,Pierre Strong Jr.,NE,RB88,RB,10,223,367,300.98,30.93,,,,,26.700000000000003,0.10243164500852667
322,,Kyle Philips,TEN,WR108,WR,6,180,376,266.90,44.68,,,,,32.480000000000004,0.12897789215562738
323,,Jimmy Garoppolo,SF,QB36,QB,9,253,397,323.36,33.27,,,13.463809886666668,4.652686223520601,13.580000381999998,0.035846673490052466
324,,Dyami Brown,WAS,WR109,WR,14,239,579,302.21,42.90,,,,,27.860000000000003,0.11678263244535846
325,,Jaylen Warren,PIT,RB89,RB,9,152,386,269.41,59.51,,,,,25.810000000000002,0.10008234173100734
326,,Quintez Cephus,DET,WR110,WR,6,231,456,303.22,36.12,,,7.980000000000001,4.940850129279373,37.64,0.1425985718320318
327,,O.J. Howard,HOU,TE38,TE,6,166,385,278.88,42.39,,,,,39.49,0.25762644354368164
328,,Salvon Ahmed,MIA,RB90,RB,11,250,847,324.00,69.06,,,,,5.65,0.04686666299528807
329,,Jerome Ford,CLE,RB91,RB,9,189,383,317.61,33.46,,,,,21.09,0.08762311536034291
330,,Justin Jackson,DET,RB92,RB,6,188,432,303.41,43.49,,,5.371428571428571,7.832420646697495,36.42,0.12808920439896282
331,,Greg Dulcich,DEN,TE39,TE,9,184,366,284.46,39.60,,,,,36.14,0.24878356042043462
332,,Snoop Conner,JAX,RB93,RB,11,214,382,309.46,36.86,,,,,25.979999999999997,0.10053108505367955
333,,Darrynton Evans,CHI,RB94,RB,14,272,426,311.03,24.49,,,,,19.59,0.08366361545441142
334,,Phillip Lindsay,IND,RB95,RB,14,217,442,295.22,32.61,,,3.1,3.032135576428955,38.96,0.1347939575730068
335,,Las Vegas Raiders,LV,DST29,DST,6,198,355,296.19,37.40,,,,,,
336,,Harrison Bryant,CLE,TE40,TE,9,193,376,289.13,41.74,,,3.2375000000000003,2.893872837565604,59.410000000000004,0.3102086022944519
337,,Tommy Tremble,CAR,TE41,TE,13,217,414,289.24,37.15,,,,,54.660000000000004,0.29767018592566885
338,,Cade York,CLE,K27,K,9,237,387,308.46,26.67,,,,,,
339,,Ty Montgomery,NE,RB96,RB,10,181,399,296.09,52.75,,,,,30.240000000000002,0.11177606478652505
340,,Desmond Ridder,ATL,QB37,QB,14,226,387,313.83,43.60,,,,,58.26714447299999,0.15380583537316017
341,,Brett Maher,DAL,K28,K,9,204,607,287.46,60.51,,,,,,
342,,Duke Johnson Jr.,BUF,RB97,RB,7,283,576,330.65,50.47,,,11.420000000000002,10.091432009383011,56.150000000000006,0.18016982649498173
343,,James Proche II,BAL,WR111,WR,10,179,350,283.52,45.65,,,,,49.71000000000001,0.17445934774176056
344,,Detroit Lions,DET,DST30,DST,6,234,353,308.84,30.17,,,,,,
345,,Chase McLaughlin,FA,K29,K,,250,340,305.44,17.54,,,,,,
346,,Jaret Patterson,WAS,RB98,RB,14,266,439,331.82,25.77,,,2.994117647058824,4.535481036813419,0.0,0.03195254668294609
347,,Danny Gray,SF,WR112,WR,9,210,396,292.87,48.17,,,,,18.68,0.09255049302105768
348,,Jalen Guyton,LAC,WR113,WR,8,223,387,305.26,39.03,,,5.10625,5.045191605215141,57.17000000000001,0.19415126060725987
349,,Donald Parham Jr.,LAC,TE42,TE,8,242,419,305.07,38.40,,,3.357142857142857,3.9428053826830314,45.85000000000001,0.2744147231448312
350,,Foster Moreau,LV,TE43,TE,6,223,371,310.89,40.23,,,4.135294117647058,4.707698638463197,55.04,0.29867325923517146
351,,Tevin Coleman,FA,RB99,RB,,299,591,338.17,48.94,,,,,,
352,,Emmanuel Sanders,FA,WR114,WR,,216,938,300.12,104.42,,,,,,
353,,Josh Lambo,FA,K30,K,,252,344,304.90,19.75,,,,,,
354,,DeeJay Dallas,SEA,RB100,RB,11,237,389,317.23,39.36,,,2.9176470588235297,3.9659858947866997,23.740000000000002,0.09461823186082191
355,,Khalil Shakir,BUF,WR115,WR,7,219,377,292.56,39.87,,,,,21.3,0.09946641952341805
356,,Atlanta Falcons,ATL,DST31,DST,14,253,355,317.24,27.48,,,,,,
357,,Jelani Woods,IND,TE44,TE,14,235,470,323.66,46.70,,,,,47.39,0.2784798097149208
358,,Olamide Zaccheaus,ATL,WR116,WR,14,212,409,300.79,47.62,,,4.370588235294118,4.700500599122709,67.92,0.22252767659976888
359,,Tyquan Thornton,NE,WR117,WR,10,229,452,301.16,43.20,,,,,18.810000000000002,0.09289364967957174
360,,Taysom Hill,NO,TE45,TE,14,161,360,266.53,57.63,,,,,41.7,0.2634601067384207
361,,Travis Homer,SEA,RB101,RB,11,201,382,288.28,52.38,,,3.414285714285714,4.3864927540483505,31.04,0.11388779806968846
362,,Demarcus Robinson,BAL,WR118,WR,10,244,554,327.76,58.39,,,3.347058823529412,4.096357779640779,35.16,0.13605219865422502
363,,Houston Texans,HOU,DST32,DST,6,245,355,312.65,30.01,,,,,,
364,,Cole Beasley,FA,WR119,WR,,209,510,295.56,53.59,,,,,,
365,,Sam Darnold,CAR,QB38,QB,13,247,848,346.19,94.58,,,11.283333634166667,9.31326159161253,16.907143288,0.04462922150560424
366,,John Bates,WAS,TE46,TE,14,241,674,327.18,68.51,,,,,34.42,0.2442433338616332
367,,Amari Rodgers,GB,WR120,WR,14,228,383,317.24,45.39,,,,,49.2,0.17311311777374383
368,,Tyler Badie,BAL,RB102,RB,10,196,590,324.82,62.32,,,,,28.400000000000002,0.10691907823524907
369,,Joey Slye,WAS,K31,K,14,252,376,311.23,25.52,,,,,,
370,,Keaontay Ingram,ARI,RB103,RB,13,250,393,326.31,41.87,,,,,17.39,0.07785634892571185
371,,Cade Otton,TB,TE47,TE,11,245,391,321.00,37.92,,,,,40.66,0.2607148534703082
372,,Noah Brown,DAL,WR121,WR,9,209,390,308.79,53.17,,,,,39.06,0.1463468984096469
373,,Austin Seibert,DET,K32,K,6,279,609,328.03,56.99,,,,,,
374,,Calvin Austin III,PIT,WR122,WR,9,252,482,330.70,44.94,,,,,27.41,0.11559478247357896
375,,Equanimeous St. Brown,CHI,WR123,WR,14,204,396,312.75,50.74,,,,,31.86,0.1273412988611757
376,,Jauan Jennings,SF,WR124,WR,9,245,378,311.63,38.26,,,4.3875,6.440069875397316,63.650000000000006,0.2112563002008839
377,,Kylen Granson,IND,TE48,TE,14,245,376,325.63,38.56,,,,,38.39,0.25472281027933186
378,,James Washington,DAL,WR125,WR,9,235,649,337.50,78.62,,,3.5866666666666664,4.269972677508214,76.39999999999999,0.24491204940130157
379,,Anthony Schwartz,CLE,WR126,WR,9,241,458,326.85,45.86,,,,,29.630000000000003,0.12145484233435756
380,,Malcolm Brown,FA,RB104,RB,,284,755,342.32,81.24,,,,,,
381,,David Johnson,FA,RB105,RB,,249,543,327.22,49.56,,,,,,
382,,Rashard Higgins,CAR,WR127,WR,13,208,384,303.68,53.60,,,3.033333333333333,3.471242401435517,38.37,0.14452552845291844
383,,Dee Eskridge,SEA,WR128,WR,11,231,523,323.64,54.56,,,,,61.85000000000001,0.20650490031376612
384,,T.Y. Hilton,FA,WR129,WR,,268,883,333.48,116.05,,,,,,
385,,Josiah Deguara,GB,TE49,TE,14,190,701,341.46,90.43,,,3.0625000000000004,4.004976071505713,37.67,0.25282225032448474
386,,Devontae Booker,FA,RB106,RB,,305,566,339.08,47.41,,,,,,
387,,Trestan Ebner,CHI,RB107,RB,14,214,393,314.88,50.61,,,,,19.92,0.08453470543371638
388,,Latavius Murray,FA,RB108,RB,,277,748,344.08,83.42,,,,,,
389,,Benny Snell Jr.,PIT,RB109,RB,9,258,398,331.67,39.21,,,,,29.66,0.1102450581562315
390,,Kene Nwangwu,MIN,RB110,RB,7,266,393,333.75,37.70,,,,,16.82,0.0763517389614579
391,,Malik Willis,TEN,QB39,QB,6,257,398,317.41,39.63,,,,,9.718571698,0.02565378914934634
392,,Tyler Johnson,HOU,WR130,WR,6,267,396,332.00,40.12,,,3.1764705882352944,2.9999019591823135,38.8,0.14566058509261873
393,,Zach Pascal,PHI,WR131,WR,7,210,932,356.00,131.36,,,4.718750000000001,4.9233076618604015,29.94,0.12227313898158342
394,,Anthony Firkser,ATL,TE50,TE,14,250,628,343.35,73.75,,,3.7399999999999998,3.6935851727788043,46.01,0.2748370698014639
395,,Ashton Dulin,IND,WR132,WR,14,263,393,332.62,40.04,,,2.2941176470588234,3.2631408543448006,21.099999999999998,0.09893848620262713
396,,Jared Cook,FA,TE51,TE,,236,653,309.11,87.93,,,,,,
397,,Craig Reynolds,DET,RB111,RB,6,238,392,328.25,43.57,,,,,43.42000000000001,0.14656687062664314
398,,John Metchie III,HOU,WR133,WR,6,247,346,277.59,26.93,,,,,,
399,,Devonta Freeman,FA,RB112,RB,,288,565,347.14,54.43,,,,,,
400,,Mack Hollins,LV,WR134,WR,6,259,404,310.33,41.38,,,3.135294117647059,4.57314732657808,47.7,0.16915361786781233
401,,Brandon Bolden,LV,RB113,RB,6,211,565,318.50,76.55,,,5.976470588235295,5.400061274162163,37.050000000000004,0.12975219435945404
402,,Will Dissly,SEA,TE52,TE,11,245,934,366.70,134.84,,,,,36.67,0.2501825837205304
403,,Tutu Atwell,LAR,WR135,WR,7,256,405,351.53,37.84,,,,,30.64,0.12412090560435149
404,,Juwan Johnson,NO,TE53,TE,14,276,704,355.26,94.03,,,,,12.38,0.18606508191047974
405,,Ty Chandler,MIN,RB114,RB,7,202,388,298.87,54.65,,,,,17.69,0.07864824890689817
406,,Riley Patterson,JAX,K33,K,11,279,386,322.00,29.51,,,,,,
407,,Jamal Agnew,JAX,WR136,WR,11,262,646,360.72,89.86,,,,,40.53,0.15022720831745978
408,,Pharaoh Brown,HOU,TE54,TE,6,286,816,370.94,110.66,,,,,41.480000000000004,0.26287938008555073
409,,Jordan Mason,SF,RB115,RB,9,157,393,262.38,60.75,,,,,18.32,0.08031123886738939
410,,Justin Watson,KC,WR137,WR,8,220,396,332.60,50.32,,,,,13.459999999999999,0.07877143334841609
411,,Wayne Gallman Jr.,FA,RB116,RB,,309,379,335.00,21.33,,,,,,
412,,Joe Flacco,NYJ,QB40,QB,10,254,672,356.50,94.75,,,,,39.015715363,0.10298848087309898
413,,Deonte Harty,NO,WR138,WR,14,233,558,323.93,83.12,,,,,23.680000000000003,0.10574882604082933
414,,Chris Conley,HOU,WR139,WR,6,242,587,357.27,85.12,,,3.35,4.421312022465729,53.97,0.18570432747460597
415,,Eddy Pineiro,CAR,K34,K,13,281,611,347.50,77.14,,,,,,
416,,Geoff Swaim,TEN,TE55,TE,6,273,598,370.27,71.75,,,3.40625,3.6645088347553485,50.79,0.28745467616836556
417,,Jonathan Garibay,FA,K35,K,,293,342,314.75,15.45,,,,,,
418,,Demetric Felton Jr.,CLE,RB117,RB,9,247,555,343.08,80.18,,,,,21.94,0.08986683197370408
419,,Tony Jones Jr.,NO,RB118,RB,14,282,902,404.60,145.79,,,,,19.58,0.08363721878837183
420,,Phillip Dorsett II,HOU,WR140,WR,6,213,812,369.54,136.61,,,,,48.88,0.1722684244604784
421,,Durham Smythe,MIA,TE56,TE,11,276,420,356.69,36.65,,,3.11764705882353,2.554954817143947,43.61,0.26850186995197345
422,,Tylan Wallace,BAL,WR141,WR,10,269,921,402.86,150.65,,,,,22.680000000000003,0.103109159436875
423,,Laquon Treadwell,NE,WR142,WR,10,287,744,379.00,112.19,,,5.491666666666667,4.361704907140062,50.66000000000001,0.17696703101551717
424,,Ian Thomas,CAR,TE57,TE,13,256,417,357.75,37.93,,,,,33.510000000000005,0.24184123725203474
425,,Kyle Juszczyk,SF,RB119,RB,9,273,738,354.64,129.89,,,,,46.38,0.1543802837743479
426,,Teddy Bridgewater,MIA,QB41,QB,11,263,893,372.91,167.05,,,13.12857174,5.179657783755248,11.418571712999999,0.0301412224156637
427,,Jake Ferguson,DAL,TE58,TE,9,286,478,353.64,55.41,,,,,27.75,0.2266367576132578
428,,Justice Hill,BAL,RB120,RB,10,283,533,359.82,64.34,,,,,10.540000000000001,0.05977463268862471
429,,Ben Skowronek,LAR,WR143,WR,7,317,451,368.55,44.99,,,,,35.92,0.13805834527323027
430,,Kalif Raymond,DET,WR144,WR,6,277,707,377.27,109.81,,,6.775,6.2225932429065836,28.59,0.11870958906624508
431,,Tyrod Taylor,NYG,QB42,QB,9,289,428,354.00,45.12,,,12.616666896666667,8.61733150113126,17.901428986,0.04725380425740426
432,,Denzel Mims,NYJ,WR145,WR,10,298,460,356.80,46.20,,,,,13.729999999999999,0.07948414333148371
433,,Jeremy Ruckert,NYJ,TE59,TE,10,299,475,358.80,48.16,,,,,7.66,0.1736058555398153
434,,Dare Ogunbowale,HOU,RB121,RB,6,264,431,328.67,48.85,,,2.564705882352941,4.642593722326803,27.950000000000003,0.10573122826346958
435,,Mike Boone,DEN,RB122,RB,9,280,388,333.11,35.31,,,,,16.58,0.07571821897650884
436,,Jonathan Williams,WAS,RB123,RB,14,274,437,323.63,48.06,,,,,20.540000000000003,0.086171298728168
437,,Drew Sample,CIN,TE60,TE,10,290,575,392.20,76.52,,,,,20.520000000000003,0.20755196806666798
438,,Noah Gray,KC,TE61,TE,8,306,802,410.80,138.40,,,,,21.3,0.20961090801775237
439,,Tyler Huntley,BAL,QB43,QB,10,300,397,352.13,31.94,,,10.469387975714286,11.852088590702854,16.884286054999997,0.04456888603099527
440,,Antonio Brown,FA,WR146,WR,,255,383,313.00,46.78,,,,,,
441,,Gary Brightwell,NYG,RB124,RB,9,303,410,359.63,35.98,,,,,22.92,0.09245370524557937
442,,Sam Howell,WAS,QB44,QB,14,282,850,387.63,177.77,,,,,7.091428727,0.018719007584984248
443,,Tristan Vizcaino,FA,K36,K,,279,324,303.67,14.92,,,,,,
444,,Ihmir Smith-Marsette,CHI,WR147,WR,14,337,395,361.29,19.59,,,,,18.060000000000002,0.09091389972660599
445,,Chris Moore,HOU,WR148,WR,6,231,502,371.00,85.25,,,3.766666666666667,5.96342386908932,38.13,0.14389200846796937
446,,Marcedes Lewis,GB,TE62,TE,14,297,759,427.63,142.49,,,,,32.35,0.23877922399144774
447,,Cam Sims,WAS,WR149,WR,14,366,463,389.86,30.69,,,2.9499999999999997,4.266100723683794,22.680000000000003,0.103109159436875
448,,Maxx Williams,ARI,TE63,TE,13,280,776,413.57,159.53,,,,,26.72,0.22391790101118483
