rank,pos_tiers,player_name,tm,pos_rank,pos,bye,best,worst,avg,std dev,adp,adp_vor_delta,py_avg_ppg,py_std_dev,custom_points,vor
39,3.0,Malik Nabers,NYG,WR23,WR,11,15,80,37.66,11.86,41.0,-25.0,,,222.26,0.6897390431217822
40,2.0,Derrick Henry,BAL,RB11,RB,14,13,55,38.24,11.43,17.0,-12.0,14.74470588235294,8.237683319391941,234.94,0.7599970571846248
41,2.0,Rachaad White,TB,RB12,RB,11,17,66,43.11,9.61,29.0,2.0,15.582352941176472,6.3043868946668455,238.03000000000003,0.766311848510404
42,3.0,Amari Cooper,CLE,WR24,WR,10,25,63,43.84,6.89,50.0,-18.0,14.866666666666667,12.041337530515849,220.76999999999998,0.6866940466572479
43,2.0,Alvin Kamara,NO,RB13,RB,12,16,79,45.67,15.38,35.0,11.0,17.461538461538463,7.061106908214234,241.24000000000004,0.7728718744507765
44,4.0,Stefon Diggs,HOU,WR25,WR,14,20,89,45.92,14.16,42.0,-17.0,15.870588235294118,8.324118925288905,228.01,0.701489868404381
45,2.0,James Cook,BUF,RB14,RB,12,17,71,46.96,9.72,32.0,2.0,13.452941176470588,8.497655385976978,234.76000000000002,0.7596292052627347
46,2.0,Josh Jacobs,GB,RB15,RB,10,17,69,48.80,8.84,25.0,-14.0,13.7,7.198379447255241,226.07999999999998,0.7418905681404812
47,2.0,Anthony Richardson,IND,QB5,QB,14,29,83,49.61,9.16,56.0,8.0,18.17,10.64166027146767,355.75600000000003,0.7217172962611257
48,1.0,Trey McBride,ARI,TE3,TE,11,23,94,50.04,15.42,52.0,30.0,10.617647058823529,7.53958182644416,204.29999999999998,0.7852272711790742
49,4.0,Tee Higgins,CIN,WR26,WR,12,32,68,51.20,8.02,54.0,-21.0,11.466666666666667,9.807449240554886,215.30999999999997,0.6755358716932496
50,4.0,Zay Flowers,BAL,WR27,WR,14,28,87,51.75,10.00,59.0,-10.0,12.774999999999999,6.517207991156949,220.30999999999997,0.6857539806346399
51,2.0,Joe Mixon,HOU,RB16,RB,14,36,77,51.91,7.90,37.0,-3.0,15.588235294117647,6.377879972308705,225.18,0.740051308531031
52,2.0,C.J. Stroud,HOU,QB6,QB,14,34,83,52.69,8.47,53.0,18.0,21.134666666666664,10.798937690258946,368.9319999999999,0.7486440569434771
53,4.0,Terry McLaurin,WAS,WR28,WR,14,30,87,54.80,11.23,74.0,-16.0,11.952941176470588,5.900542098724789,206.61999999999998,0.6577767983531133
54,2.0,Kenneth Walker III,SEA,RB17,RB,10,33,76,55.25,7.43,38.0,-15.0,13.226666666666665,7.462426517146383,210.5,0.710050940679109
55,4.0,George Pickens,PIT,WR29,WR,9,32,106,55.41,12.90,63.0,-10.0,12.105882352941178,9.03620983794058,216.95,0.6788874114260256
56,4.0,Rashee Rice,KC,WR30,WR,6,23,109,55.69,17.61,68.0,-10.0,13.15625,5.658735871788563,213.01,0.6708355415802102
57,4.0,Christian Kirk,JAX,WR31,WR,12,21,95,56.02,13.23,57.0,-20.0,12.355000000000002,5.866075813910475,213.48999999999998,0.6718164800385835
58,2.0,Kyler Murray,ARI,QB7,QB,11,34,83,56.84,10.43,80.0,24.0,20.295,5.088179579041155,348.61,0.7071135749620907
59,4.0,Tank Dell,HOU,WR32,WR,14,32,99,57.17,12.74,60.0,-23.0,14.909090909090907,10.644665757594696,212.13,0.6690371544065254
60,1.0,Mark Andrews,BAL,TE4,TE,14,25,94,59.55,17.16,44.0,24.0,13.440000000000001,6.866699029049952,205.78,0.7882518314257259
61,3.0,Joe Burrow,CIN,QB8,QB,12,46,118,59.93,10.27,62.0,25.0,18.116,10.928815326669424,368.02799999999996,0.7467966228468739
62,4.0,Chris Godwin,TB,WR33,WR,11,23,93,62.18,12.89,72.0,-2.0,12.188235294117648,5.382481113870858,216.50000000000003,0.6779677816213006
63,3.0,Dak Prescott,DAL,QB9,QB,7,34,105,63.35,11.86,75.0,43.0,24.46117647058824,11.476877777924262,371.742,0.7543866341685388
64,4.0,Keenan Allen,CHI,WR34,WR,7,35,95,65.08,13.51,66.0,-32.0,21.450769230769232,11.777485909945907,201.51,0.6473338910150125
65,3.0,James Conner,ARI,RB18,RB,11,42,86,65.46,8.72,49.0,-32.0,15.5,8.43879928267839,190.91,0.6700163898467418
66,1.0,Dalton Kincaid,BUF,TE5,TE,12,27,96,65.54,14.87,61.0,36.0,9.331249999999999,5.642424862887705,197.32000000000002,0.7709627910968936
67,3.0,Aaron Jones,MIN,RB19,RB,6,42,88,66.49,7.08,48.0,-13.0,12.081818181818182,7.194139028656339,204.12,0.697012633669895
68,4.0,Diontae Johnson,CAR,WR35,WR,11,37,93,66.58,12.42,97.0,-5.0,11.66923076923077,6.135740191069671,197.69,0.6395272557837902
69,3.0,Rhamondre Stevenson,NE,RB20,RB,14,42,113,66.81,9.75,64.0,-7.0,12.058333333333335,7.084998021855544,196.76,0.6819715773081684
70,3.0,Jordan Love,GB,QB10,QB,10,51,103,68.37,9.65,79.0,32.0,22.415294117647054,7.258696609625466,355.854,0.7219175711963769
71,4.0,Calvin Ridley,TEN,WR36,WR,5,32,106,70.03,13.38,78.0,-10.0,13.347058823529414,8.77540010819014,209.14000000000001,0.6629267252595741
72,3.0,David Montgomery,DET,RB21,RB,5,53,101,71.15,8.87,55.0,-25.0,14.514285714285716,7.015023125446521,191.17000000000002,0.6705477315116942
73,3.0,Najee Harris,PIT,RB22,RB,9,55,113,76.51,10.41,71.0,-14.0,11.382352941176475,6.904729836687824,189.88,0.6679114594048154
74,3.0,D'Andre Swift,CHI,RB23,RB,7,50,116,76.81,10.41,58.0,-35.0,12.268749999999999,6.786036521171005,181.77000000000004,0.6513376867018805
75,4.0,Jayden Daniels,WAS,QB11,QB,14,54,128,76.92,15.18,106.0,33.0,,,335.4200000000001,0.6801582035747032
76,5.0,Brock Purdy,SF,QB12,QB,9,58,112,80.16,9.81,111.0,59.0,22.6625,9.265125651243665,354.626,0.7194080036403714
77,3.0,Zamir White,LV,RB24,RB,10,52,117,80.30,15.55,70.0,-6.0,4.288235294117648,6.459574517038756,192.39,0.6730409500933933
78,2.0,Evan Engram,JAX,TE6,TE,12,48,100,80.58,10.74,84.0,53.0,13.37058823529412,7.225195906157349,189.62,0.7552269033271525
79,5.0,Jayden Reed,GB,WR37,WR,10,50,135,81.83,14.55,69.0,-35.0,13.325,6.802891542082185,193.13,0.6302083404292423
80,2.0,Kyle Pitts,ATL,TE7,TE,12,34,105,82.70,13.34,76.0,40.0,8.076470588235296,4.304580323876636,186.15,0.7481355357218276
81,3.0,Raheem Mostert,MIA,RB25,RB,6,55,121,83.29,14.34,67.0,-30.0,17.580000000000002,10.979799633873107,180.81,0.6493758097851335
82,3.0,Javonte Williams,DEN,RB26,RB,14,62,121,84.54,12.82,81.0,-14.0,10.887500000000001,5.6864605277213816,181.56,0.6509085261263421
83,5.0,Jaxon Smith-Njigba,SEA,WR38,WR,10,50,125,85.71,13.97,95.0,-21.0,8.811764705882352,4.181190373706569,182.35999999999999,0.6081985337694876
84,2.0,George Kittle,SF,TE8,TE,9,48,97,86.71,10.83,73.0,40.0,12.700000000000001,8.510385811857573,189.12,0.7542050924330135
85,3.0,Tony Pollard,TEN,RB27,RB,5,66,129,87.59,13.52,86.0,-15.0,12.799999999999999,5.8449764755728495,176.95,0.6414874296823803
86,4.0,Caleb Williams,CHI,QB13,QB,7,60,133,88.37,13.73,120.0,56.0,,,341.272,0.6921174782797063
87,3.0,Jaylen Warren,PIT,RB28,RB,9,66,131,88.92,15.52,82.0,-10.0,11.317647058823532,5.150877994832246,181.86,0.6515216126628254
88,5.0,Tua Tagovailoa,MIA,QB14,QB,6,70,121,89.67,11.04,91.0,11.0,19.37411764705882,8.11748657130359,330.768,0.6706512750156335
89,5.0,Jared Goff,DET,QB15,QB,5,58,117,91.48,10.67,100.0,29.0,20.65294117647059,8.727006763995519,336.31,0.6819770269662706
90,5.0,DeAndre Hopkins,TEN,WR39,WR,5,63,127,93.12,13.94,108.0,-5.0,13.152941176470588,8.590555689757418,185.94000000000003,0.6155146997715232
91,5.0,Xavier Worthy,KC,WR40,WR,6,61,115,93.86,16.03,83.0,-42.0,,,176.28,0.5957733132967571
92,3.0,Brian Robinson Jr.,WAS,RB29,RB,14,69,137,93.90,14.96,101.0,-3.0,12.806666666666668,6.753038116990294,171.76000000000002,0.6308810326012171
93,3.0,Jake Ferguson,DAL,TE9,TE,7,73,111,94.62,7.16,93.0,49.0,10.417647058823531,5.463885441482742,179.32,0.7341775989078885
94,3.0,Tyjae Spears,TEN,RB30,RB,5,64,134,95.69,13.77,94.0,-15.0,8.988235294117645,5.378880268343633,169.16,0.6255676159516941
95,6.0,Trevor Lawrence,JAX,QB16,QB,12,70,138,96.46,12.70,136.0,67.0,19.03375,8.111870211815111,339.464,0.6884226100864995
96,3.0,Devin Singletary,NYG,RB31,RB,11,71,129,96.84,13.95,89.0,-14.0,9.90235294117647,6.7413532853312965,172.26000000000002,0.6319028434953561
97,3.0,David Njoku,CLE,TE10,TE,10,73,116,96.85,6.61,104.0,58.0,12.450000000000001,7.086513011818059,178.29000000000002,0.7320726684659621
98,6.0,Rome Odunze,CHI,WR41,WR,7,62,169,97.84,21.90,102.0,-22.0,,,178.22,0.5997379395660165
99,5.0,Courtland Sutton,DEN,WR42,WR,14,68,136,98.57,13.96,114.0,-6.0,11.699999999999998,5.880589539606836,179.47000000000003,0.6022924668013642
100,7.0,Ladd McConkey,LAC,WR43,WR,5,59,220,100.21,20.33,99.0,-26.0,,,177.73000000000002,0.5987365648897603
101,6.0,Jordan Addison,MIN,WR44,WR,6,75,153,101.48,15.64,139.0,21.0,13.017647058823528,8.688443135432669,181.01000000000002,0.6054396443553123
102,6.0,Hollywood Brown,KC,WR45,WR,6,62,162,102.11,18.51,,,,,172.32,0.5876805710151759
103,5.0,Christian Watson,GB,WR46,WR,10,53,136,103.13,18.47,87.0,-41.0,11.255555555555556,7.900492249080292,176.10000000000002,0.5954054613748672
104,4.0,Brock Bowers,LV,TE11,TE,10,73,137,104.00,11.43,125.0,62.0,,,158.97,0.69258989551643
105,4.0,Dallas Goedert,PHI,TE12,TE,5,94,137,104.62,8.01,112.0,46.5,9.735714285714284,6.83076830264324,157.97000000000003,0.690546273728152
106,6.0,Kirk Cousins,ATL,QB17,QB,12,58,146,108.01,11.82,137.0,46.0,22.9675,8.851472436025222,326.01,0.6609277225470066
107,6.0,Brian Thomas Jr.,JAX,WR47,WR,12,64,173,108.02,19.03,117.0,-12.0,,,175.88,0.5949558645814459
108,4.0,Austin Ekeler,WAS,RB32,RB,14,64,155,108.48,18.37,90.0,-17.0,12.885714285714288,7.850414701721877,170.92,0.6291643902990635
109,6.0,Justin Herbert,LAC,QB18,QB,5,70,137,108.92,13.25,121.0,38.0,21.166153846153847,10.910002702765887,330.45200000000006,0.6700054905305378
110,4.0,Chase Brown,CIN,RB33,RB,12,69,174,109.05,18.76,96.0,-18.0,4.375,5.452959996852418,163.9,0.6148181653453515
111,4.0,Zack Moss,CIN,RB34,RB,12,67,156,110.00,18.59,77.0,-34.0,11.971428571428572,9.109287616445146,164.64,0.6163304454686772
112,4.0,Jonathon Brooks,CAR,RB35,RB,11,64,176,111.73,20.71,88.0,-54.0,,,143.46,0.5730465359929481
113,6.0,Tyler Lockett,SEA,WR48,WR,10,75,165,112.14,17.21,110.0,-25.0,11.670588235294117,7.194248110980948,171.45000000000002,0.5859026200593741
114,7.0,Matthew Stafford,LAR,QB19,QB,6,90,154,112.62,10.05,130.0,35.0,19.87333333333333,6.447195034239604,321.316,0.6513349618728294
115,6.0,Jakobi Meyers,LV,WR49,WR,10,81,165,115.64,15.68,141.0,3.0,13.786249999999999,7.408649787016975,168.05,0.5789543059792286
116,5.0,Pat Freiermuth,PIT,TE13,TE,9,96,225,115.85,18.89,140.0,51.0,6.233333333333333,5.785928594181723,144.56,0.6631413055473432
117,5.0,Dalton Schultz,HOU,TE14,TE,14,97,202,119.24,15.13,127.0,42.0,9.966666666666667,7.145694674484238,146.98999999999998,0.6681073064928589
118,4.0,Jerome Ford,CLE,RB36,RB,10,74,152,122.34,14.77,105.0,-40.0,12.24705882352941,6.379274806655028,142.06,0.5701854654893588
119,6.0,Jameson Williams,DET,WR50,WR,5,80,173,122.59,17.84,109.0,-31.0,6.608333333333333,4.515117703757885,165.66,0.5740700499052441
120,7.0,Aaron Rodgers,NYJ,QB20,QB,12,90,178,122.83,15.17,132.0,32.0,,,317.86600000000004,0.6442844667032701
121,6.0,Keon Coleman,BUF,WR51,WR,12,65,167,123.08,20.99,92.0,-59.0,,,159.70999999999998,0.5619105002649896
122,,Deshaun Watson,CLE,QB21,QB,10,83,168,124.22,15.87,160.0,71.0,15.633333333333335,9.459223364878676,327.90599999999995,0.6648024294575816
123,6.0,Joshua Palmer,LAC,WR52,WR,5,75,175,124.66,20.68,133.0,-3.0,10.57,6.105380141045,168.31,0.5794856476441809
124,4.0,Gus Edwards,LAC,RB37,RB,5,92,151,124.79,12.04,103.0,-29.0,10.705882352941178,7.7346194628626765,151.57,0.5896203086958831
125,4.0,Ezekiel Elliott,DAL,RB38,RB,7,86,181,126.35,16.09,98.0,-24.0,10.147058823529411,6.23870155231227,157.04000000000002,0.6007989198777641
126,4.0,Nick Chubb,CLE,RB39,RB,10,74,188,128.90,18.11,65.0,-73.0,,,144.81,0.5758054254071234
127,8.0,Curtis Samuel,BUF,WR53,WR,12,91,184,129.42,20.27,126.0,-12.0,9.825000000000001,6.453371212010045,167.06,0.5769311204088333
128,5.0,T.J. Hockenson,MIN,TE15,TE,6,100,260,130.22,24.89,124.0,27.0,14.533333333333335,6.862909281749528,138.20999999999998,0.6501643071917775
129,8.0,Romeo Doubs,GB,WR54,WR,10,93,175,131.01,17.98,107.0,-46.0,10.200000000000001,5.993225342000749,157.85,0.5581093637387925
130,5.0,Zach Charbonnet,SEA,RB40,RB,10,102,161,132.92,10.68,131.0,-33.0,6.631249999999999,4.504918608217763,126.9,0.5392041591790634
131,,Geno Smith,SEA,QB22,QB,10,104,213,133.02,19.66,202.0,76.0,17.817333333333337,8.560944095689669,310.346,0.628916430855419
132,,Baker Mayfield,TB,QB23,QB,11,107,213,134.92,15.02,177.0,74.0,19.29764705882353,7.778148501902433,322.734,0.6542328175686076
133,7.0,Khalil Shakir,BUF,WR55,WR,12,68,222,137.00,25.93,119.0,-25.0,6.594117647058825,6.169427707275134,164.0,0.5706776377367025
134,8.0,Rashid Shaheed,NO,WR56,WR,12,93,194,137.01,17.04,146.0,-18.0,9.906666666666668,7.1815703283441,150.74999999999997,0.5435996490420182
135,5.0,Chuba Hubbard,CAR,RB41,RB,11,107,176,139.18,13.38,115.0,-55.0,10.676470588235292,5.143871281895171,123.27000000000001,0.5317858120876141
136,8.0,Brandin Cooks,DAL,WR57,WR,7,95,194,139.60,18.30,143.0,-9.0,10.6375,8.117378476659402,160.72,0.5639745582711505
137,8.0,Mike Williams,NYJ,WR58,WR,12,96,204,141.73,20.59,123.0,-25.0,16.733333333333334,8.300803173990657,161.3,0.5651598589083517
138,7.0,Josh Downs,IND,WR59,WR,14,89,220,142.24,23.20,184.0,-4.0,,,139.79999999999998,0.5212219904603735
139,,Will Levis,TEN,QB24,QB,5,118,213,142.45,15.60,183.0,48.0,12.557777777777778,10.072598693705832,296.166,0.5999378738976362
140,,Luke Musgrave,GB,TE16,TE,10,105,245,143.37,23.09,169.0,44.0,6.836363636363635,3.949246188140903,115.94,0.6046528499668252
141,6.0,Rico Dowdle,DAL,RB42,RB,7,97,230,143.50,20.08,122.0,-51.0,5.718750000000001,4.948160432591759,121.72,0.528618198315783
142,6.0,Blake Corum,LAR,RB43,RB,6,116,236,142.04,16.96,116.0,-64.0,,,117.64,0.5202802214196086
143,6.0,Antonio Gibson,NE,RB44,RB,14,117,222,145.32,17.17,191.0,20.0,7.7125,4.1119135853436095,130.05,0.5456415678121393
144,5.0,Trey Benson,ARI,RB45,RB,11,107,176,141.36,12.76,113.0,-72.5,,,114.44999999999999,0.5137610679150015
145,7.0,Jerry Jeudy,CLE,WR60,WR,10,108,203,146.55,17.97,138.0,4.0,8.8,3.7446851224991753,172.71000000000004,0.5884775835126045
146,,Cole Kmet,CHI,TE17,TE,7,97,253,147.86,33.12,150.0,43.0,10.594117647058823,7.608011450786213,123.83999999999999,0.6207974620942218
147,6.0,Jaleel McLaughlin,DEN,RB46,RB,14,98,242,150.01,18.25,129.0,-55.0,6.235294117647059,5.511685447355303,114.63000000000001,0.5141289198368917
148,6.0,Ty Chandler,MIN,RB47,RB,6,117,236,150.75,17.27,135.0,-35.0,5.941176470588236,6.652730531850195,123.95000000000002,0.5331754749036431
149,,Hunter Henry,NE,TE18,TE,14,110,253,152.58,26.86,,,8.492857142857144,7.2544378232822515,122.19000000000001,0.6174254861435631
150,6.0,Tyler Allgeier,ATL,RB48,RB,12,117,215,153.66,13.42,128.0,-43.0,7.976470588235295,6.144665309413189,122.94000000000001,0.5311114168974823
151,7.0,J.K. Dobbins,LAC,RB49,RB,5,113,277,155.68,27.06,118.0,-41.0,,,130.01,0.5455598229406081
152,,Adam Thielen,CAR,WR61,WR,11,91,243,160.78,26.01,174.0,23.0,13.352941176470589,9.01159791928288,165.45000000000002,0.5736408893297057
153,,Gabe Davis,JAX,WR62,WR,12,115,198,161.41,17.47,197.0,25.0,9.31764705882353,9.673238553744401,154.6,0.5514675929268887
154,,Dontayvion Wicks,GB,WR63,WR,10,96,243,161.84,26.60,176.0,-23.0,7.784000000000002,6.337810347430728,134.64,0.5106769020328588
155,,Tyler Conklin,NYJ,TE19,TE,12,110,255,162.69,33.94,,,7.241176470588234,3.8286843078806805,128.20000000000002,0.6297076530911142
156,,Daniel Jones,NYG,QB25,QB,11,112,281,166.02,37.75,,,10.493333333333334,12.588036648606751,282.282,0.5715642289891836
157,,DeMario Douglas,NE,WR64,WR,14,109,229,166.46,20.57,,,7.442857142857143,3.911465254806751,157.91,0.5582319810460892
158,1.0,Baltimore Ravens,BAL,DST1,DST,14,149,210,156.18,11.29,,,,,,
159,,Jahan Dotson,PHI,WR65,WR,5,108,269,168.49,29.63,157.0,-103.0,7.341176470588235,6.556776916245647,93.57,0.4267453551882789
160,,Derek Carr,NO,QB26,QB,12,124,254,171.74,36.48,,,16.948235294117648,8.622349038468371,296.75000000000006,0.6011313490219907
161,,Cade Otton,TB,TE20,TE,11,123,253,173.78,25.85,,,6.676470588235295,5.150185604879293,119.94,0.6128273371199374
162,,Adonai Mitchell,IND,WR66,WR,14,120,257,171.90,24.66,181.0,-16.0,,,135.42,0.5122709270277156
163,,Ja'Lynn Polk,NE,WR67,WR,14,114,257,172.38,29.96,198.0,15.0,,,146.51000000000002,0.5349346926597194
164,8.0,Ray Davis,BUF,RB50,RB,12,140,270,172.57,26.51,155.0,-65.0,,,85.32,0.45423036522246174
165,8.0,Khalil Herbert,CHI,RB51,RB,7,121,274,175.25,31.37,144.0,-47.0,9.125,7.431031373418314,112.74,0.5102664746570461
166,8.0,MarShawn Lloyd,GB,RB52,RB,10,125,270,172.55,30.56,189.0,-25.5,,,94.10000000000001,0.4721733645235431
167,,Michael Wilson,ARI,WR68,WR,11,123,229,177.51,18.30,206.0,0.0,8.653846153846153,7.181412974317262,135.27,0.511964383759474
168,,Bryce Young,CAR,QB27,QB,11,124,277,177.81,36.45,,,10.836250000000001,6.972629226721677,268.702,0.5438118451043676
169,2.0,San Francisco 49ers,SF,DST2,DST,9,150,187,164.36,8.73,,,,,,
170,,Darnell Mooney,ATL,WR69,WR,12,118,268,178.81,25.81,180.0,4.0,5.260000000000001,4.589864610514905,147.78,0.5375300923308325
171,2.0,New York Jets,NYJ,DST3,DST,12,150,184,165.57,7.72,,,,,,
172,,Wan'Dale Robinson,NYG,WR70,WR,11,115,240,180.13,22.37,,,8.879999999999999,5.582139886664048,138.19,0.5179317593812458
173,2.0,Dallas Cowboys,DAL,DST4,DST,7,150,193,169.96,6.21,,,,,,
174,,Taysom Hill,NO,TE21,TE,12,100,311,182.52,44.15,178.0,-26.0,,,65.35000000000001,0.5012660236978382
175,1.0,Cleveland Browns,CLE,DST5,DST,10,150,218,171.97,8.67,,,,,,
176,,Rashod Bateman,BAL,WR71,WR,14,106,245,184.32,23.69,195.0,-15.0,4.781250000000001,2.5372475243854313,127.84999999999998,0.49680071009045074
177,8.0,Kendre Miller,NO,RB53,RB,12,140,275,180.32,32.75,170.0,-60.0,5.4125,5.468203544126719,83.69,0.4508992617075685
178,8.0,Jaylen Wright,MIA,RB54,RB,6,129,312,180.43,37.25,167.0,-129.0,,,65.23,0.41317400349595557
179,8.0,Roschon Johnson,CHI,RB55,RB,7,124,289,185.26,31.38,188.0,-98.0,6.74,5.018223931688524,68.72000000000001,0.420306243537046
180,,Sam Darnold,MIN,QB28,QB,6,118,314,191.80,54.88,,,,,291.956,0.5913342261689857
181,,Noah Fant,SEA,TE22,TE,10,123,260,191.92,36.26,,,4.31764705882353,3.580543829873761,111.58,0.5957426589699328
182,,Xavier Legette,CAR,WR72,WR,11,114,276,190.29,28.10,151.0,-41.0,,,125.66,0.49232517837412176
183,3.0,Pittsburgh Steelers,PIT,DST6,DST,9,166,219,184.13,8.68,,,,,,
184,3.0,Kansas City Chiefs,KC,DST7,DST,6,166,234,184.60,8.04,,,,,,
185,1.0,Justin Tucker,BAL,K1,K,14,175,214,187.95,4.34,,,,,,
186,,Chigoziem Okonkwo,TEN,TE23,TE,5,123,301,200.69,38.56,,,6.670588235294117,3.9429945323767495,115.35000000000001,0.6034471131117412
187,4.0,Buffalo Bills,BUF,DST8,DST,12,150,279,188.88,18.05,,,,,,
