player_name,positive,negative,neutral,compound,num_tweets,pos,id,avg_sentiment
D.K. Metcalf,0.0,0.289,3.711,-0.7271,4.0,WR,DK_METCALF_WR,-0.181775
T.Y. Hilton,0.0,0.0,0.0,0.0,0.0,WR,TY_HILTON_WR,
Courtland Sutton,0.0,0.0,1.0,0.0,1.0,WR,COU_SUTTON_WR,0.0
Keenan Allen,0.356,0.259,4.385,0.5342,5.0,WR,KEE_ALLEN_WR,0.10684
Kareem Hunt,0.39,0.8180000000000001,9.791999999999998,-0.7825999999999999,11.0,RB,KAR_HUNT_RB,-0.07114545454545453
Tyler Lockett,0.328,0.289,9.383000000000001,-0.11589999999999995,10.0,WR,TYL_LOCKETT_WR,-0.011589999999999994
Zach Ertz,0.0,0.0,3.0,0.0,3.0,TE,ZAC_ERTZ_TE,0.0
Cam Akers,0.79,0.0,2.21,1.6582,3.0,RB,CAM_AKERS_RB,0.5527333333333333
D.J. Chark,0.0,0.0,0.0,0.0,0.0,WR,DJ_CHARK_WR,
Terry McLaurin,0.22099999999999997,0.0,1.779,0.7,2.0,WR,TER_MCLAURIN_WR,0.35
Stefon Diggs,0.219,0.0,2.781,0.4215,3.0,WR,STE_DIGGS_WR,0.14049999999999999
Darren Waller,0.0,0.0,2.0,0.0,2.0,TE,DAR_WALLER_TE,0.0
Russell Wilson,0.0,0.0,3.0,0.0,3.0,QB,RUS_WILSON_QB,0.0
D'Andre Swift,0.631,0.077,1.292,1.0889,2.0,RB,DA_SWIFT_RB,0.54445
Dak Prescott,0.13,0.0,0.87,0.128,1.0,QB,DAK_PRESCOTT_QB,0.128
Rob Gronkowski,0.0,0.384,1.616,-1.1148,2.0,TE,ROB_GRONKOWSKI_TE,-0.5574
A.J. Green,1.733,1.375,13.890999999999998,0.9399,17.0,WR,AJ_GREEN_WR,0.055288235294117645
Marquise Brown,0.0,0.286,2.714,-0.296,3.0,WR,MAR_BROWN_WR,-0.09866666666666667
DeVante Parker,0.792,0.0,5.208,1.3755,6.0,WR,DEV_PARKER_WR,0.22924999999999998
Derrius Guice,0.0,0.0,0.0,0.0,0.0,RB,DER_GUICE_RB,
Deshaun Watson,0.785,0.0,2.215,1.7546,3.0,QB,DES_WATSON_QB,0.5848666666666666
Brandin Cooks,0.8899999999999999,1.089,3.021,-0.3068,5.0,WR,BRA_COOKS_WR,-0.061360000000000005
Damien Williams,0.649,0.0,7.351,1.098,8.0,RB,DAM_WILLIAMS_RB,0.13725
Evan Engram,0.0,0.0,0.0,0.0,0.0,TE,EVA_ENGRAM_TE,
J.K. Dobbins,0.0,0.0,0.0,0.0,0.0,RB,JK_DOBBINS_RB,
Jarvis Landry,0.376,0.28800000000000003,2.336,0.0675,3.0,WR,JAR_LANDRY_WR,0.022500000000000003
Ke'Shawn Vaughn,0.0,0.0,1.0,0.0,1.0,RB,KE_VAUGHN_RB,0.0
Hayden Hurst,0.0,0.0,1.0,0.0,1.0,TE,HAY_HURST_TE,0.0
Deebo Samuel,0.225,0.175,6.6,0.416,7.0,WR,DEE_SAMUEL_WR,0.05942857142857143
Tyler Higbee,0.0,0.0,2.0,0.0,2.0,TE,TYL_HIGBEE_TE,0.0
Ronald Jones II,0.0,0.0,0.0,0.0,0.0,RB,RON_JONES_RB,
Tom Brady,0.954,0.122,5.924,1.6894,7.0,QB,TOM_BRADY_QB,0.24134285714285714
