rk,player_name,pos,year,age,tm,games,games_started,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,scoring_2pm,fumbles,fumbles_lost,fantasy_posrank,fantasy_ovrank
40,Terrell Owens,WR,2010,37,CIN,14,11,0,0,0,0,0,0,0,0,0,139,72,983,13.65,9,0,0,0,15,40
41,Larry Fitzgerald,WR,2010,27,ARI,16,15,0,0,0,0,0,0,0,0,0,173,90,1137,12.63,6,1,0,0,16,41
42,Marcedes Lewis,TE,2010,26,JAX,16,16,0,0,0,0,0,0,0,0,0,89,58,700,12.07,10,0,2,2,4,42
43,Josh Freeman,QB,2010,22,TAM,16,16,291,474,3451,25,6,68,364,5.35,0,0,0,0,0,0,1,7,3,7,43
44,Mario Manningham,WR,2010,24,NYG,16,8,0,0,0,0,0,1,2,2.00,0,93,60,944,15.73,9,0,1,1,17,44
45,Santana Moss,WR,2010,31,WAS,16,16,0,0,0,0,0,5,-6,-1.20,0,145,93,1115,11.99,6,0,3,2,18,45
46,Matt Ryan,QB,2010,25,ATL,16,16,357,571,3705,28,9,46,122,2.65,0,0,0,0,0,0,0,4,4,8,46
47,Marques Colston,WR,2010,27,NOR,15,11,0,0,0,0,0,1,1,1.00,0,131,84,1023,12.18,7,0,0,0,19,47
48,LaDainian Tomlinson,RB,2010,31,NYJ,15,13,0,0,0,0,0,219,914,4.17,6,79,52,368,7.08,0,0,3,0,17,48
49,Knowshon Moreno,RB,2010,23,DEN,13,13,0,0,0,0,0,182,779,4.28,5,48,37,372,10.05,3,0,3,2,18,49
50,Mike Tolbert,RB,2010,25,SDG,15,4,0,0,0,0,0,182,735,4.04,11,29,25,216,8.64,0,1,5,3,19,50
51,Frank Gore,RB,2010,27,SFO,11,11,0,0,0,0,0,203,853,4.20,3,72,46,452,9.83,2,0,4,2,20,51
52,Matt Schaub,QB,2010,29,HOU,16,16,365,574,4370,24,12,22,28,1.27,0,0,0,0,0,0,0,9,3,9,52
53,Rob Gronkowski,TE,2010,21,NWE,16,11,0,0,0,0,0,0,0,0,0,59,42,546,13.00,10,0,1,1,5,53
54,Percy Harvin,WR,2010,22,MIN,14,13,0,0,0,0,0,18,107,5.94,1,109,71,868,12.23,5,1,1,1,20,54
55,Fred Jackson,RB,2010,29,BUF,16,13,0,0,0,0,0,222,927,4.18,5,54,31,215,6.94,2,0,5,2,21,55
56,Braylon Edwards,WR,2010,27,NYJ,16,15,0,0,0,0,0,1,4,4.00,0,101,53,904,17.06,7,1,1,1,21,56
57,Kenny Britt,WR,2010,22,TEN,12,7,0,0,0,0,0,0,0,0,0,73,42,775,18.45,9,1,1,1,22,57
58,Eli Manning,QB,2010,29,NYG,16,16,339,539,4002,31,25,32,70,2.19,0,0,0,0,0,0,0,7,6,10,58
59,Wes Welker,WR,2010,29,NWE,15,11,0,0,0,0,0,0,0,0,0,123,86,848,9.86,7,0,1,0,23,59
60,Johnny Knox,WR,2010,24,CHI,16,16,0,0,0,0,0,1,2,2.00,0,100,51,960,18.82,5,0,1,1,24,60
61,Chris Cooley,TE,2010,28,WAS,16,16,0,0,0,0,0,0,0,0,0,126,77,849,11.03,3,1,3,1,6,61
62,Anquan Boldin,WR,2010,30,BAL,16,16,1,1,-6,0,0,2,2,1.00,0,109,64,837,13.08,7,0,1,1,25,62
63,Joe Flacco,QB,2010,25,BAL,16,16,306,489,3622,25,10,43,84,1.95,1,0,0,0,0,0,0,9,4,11,63
64,Lance Moore,WR,2010,27,NOR,16,1,0,0,0,0,0,0,0,0,0,94,66,763,11.56,8,0,2,2,26,64
65,Kellen Winslow,TE,2010,27,TAM,16,11,0,0,0,0,0,0,0,0,0,98,66,730,11.06,5,0,1,0,7,65
66,Tony Gonzalez,TE,2010,34,ATL,16,16,0,0,0,0,0,0,0,0,0,108,70,656,9.37,6,0,0,0,8,66
67,Derrick Mason,WR,2010,36,BAL,16,15,0,0,0,0,0,0,0,0,0,100,61,802,13.15,7,0,0,0,27,67
68,Brandon Jacobs,RB,2010,28,NYG,16,5,0,0,0,0,0,147,823,5.60,9,13,7,59,8.43,0,0,2,2,22,68
69,Dustin Keller,TE,2010,26,NYJ,16,13,0,0,0,0,0,0,0,0,0,100,55,687,12.49,5,0,0,0,9,69
70,Zach Miller,TE,2010,25,OAK,15,15,0,0,0,0,0,0,0,0,0,92,60,685,11.42,5,0,1,0,10,70
71,Brandon Marshall,WR,2010,26,MIA,14,14,0,1,0,0,0,2,3,1.50,0,146,86,1014,11.79,3,0,2,1,28,71
72,Jahvid Best,RB,2010,21,DET,16,9,0,1,0,0,0,171,555,3.25,4,80,58,487,8.40,2,0,1,1,23,72
73,Aaron Hernandez,TE,2010,21,NWE,14,7,0,0,0,0,0,3,47,15.67,0,64,45,563,12.51,6,0,0,0,11,73
74,Deion Branch,WR,2010,31,2TM,15,12,0,0,0,0,0,0,0,0,0,92,61,818,13.41,6,0,1,0,29,74
75,Marquis Johnson,0,2010,22,STL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,75
76,LeGarrette Blount,RB,2010,24,TAM,13,7,0,0,0,0,0,201,1007,5.01,6,7,5,14,2.80,0,0,4,3,24,76
77,J.P. Foschi,0,2010,28,CIN,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77
78,Mike Thomas,WR,2010,23,JAX,16,11,0,0,0,0,0,12,114,9.50,0,102,66,820,12.42,4,0,3,1,30,78
79,Matt Cassel,QB,2010,28,KAN,15,15,262,450,3116,27,7,33,125,3.79,0,0,0,0,0,0,0,3,1,12,0
80,Carson Palmer,QB,2010,31,CIN,16,16,362,586,3970,26,20,32,50,1.56,0,0,0,0,0,0,0,7,3,13,0
81,David Garrard,QB,2010,32,JAX,14,14,236,366,2734,23,15,66,279,4.23,5,0,0,0,0,0,0,11,4,14,0
82,Jay Cutler,QB,2010,27,CHI,15,15,261,432,3274,23,16,50,232,4.64,1,0,0,0,0,0,0,10,6,15,0
83,Kyle Orton,QB,2010,28,DEN,13,13,293,498,3653,20,9,22,98,4.45,0,0,0,0,0,0,0,4,5,16,0
84,Ben Roethlisberger,QB,2010,28,PIT,12,12,240,389,3200,17,5,34,176,5.18,2,0,0,0,0,0,0,6,3,17,0
85,Ryan Fitzpatrick,QB,2010,28,BUF,13,13,255,441,3000,23,15,40,269,6.73,0,0,0,0,0,0,0,8,5,18,0
86,Mark Sanchez,QB,2010,24,NYJ,16,16,278,507,3291,17,13,30,105,3.50,3,0,0,0,0,0,0,9,1,19,0
87,Sam Bradford,QB,2010,23,STL,16,16,354,590,3512,18,15,27,63,2.33,1,0,0,0,0,0,0,7,2,20,0
88,Donovan McNabb,QB,2010,34,WAS,13,13,275,472,3377,14,15,29,151,5.21,0,0,0,0,0,0,0,10,1,21,0
89,Shaun Hill,QB,2010,30,DET,11,10,257,416,2686,16,12,22,123,5.59,0,0,0,0,0,0,0,3,1,22,0
90,Jason Campbell,QB,2010,29,OAK,13,12,194,329,2387,13,8,47,222,4.72,1,0,0,0,0,0,0,9,1,23,0
91,Chad Henne,QB,2010,25,MIA,15,14,301,490,3301,15,19,35,52,1.49,0,0,0,0,0,0,0,5,2,25,0
92,Jon Kitna,QB,2010,38,DAL,10,9,209,318,2365,16,12,31,147,4.74,1,0,0,0,0,0,0,6,1,24,0
93,Matt Hasselbeck,QB,2010,35,SEA,14,14,266,444,3001,12,17,23,60,2.61,3,0,0,0,0,0,0,7,5,26,0
94,Alex Smith,QB,2010,26,SFO,11,10,204,342,2370,14,10,18,60,3.33,0,0,0,0,0,0,0,4,2,27,0
95,Thomas Jones,RB,2010,32,KAN,16,10,0,0,0,0,0,245,896,3.66,6,20,14,122,8.71,0,0,3,1,25,0
96,Felix Jones,RB,2010,23,DAL,16,7,0,0,0,0,0,185,800,4.32,1,52,48,450,9.38,1,0,2,1,26,0
97,Michael Bush,RB,2010,26,OAK,14,3,0,0,0,0,0,158,655,4.15,8,24,18,194,10.78,0,0,0,0,27,0
98,Brandon Jackson,RB,2010,25,GNB,16,13,0,0,0,0,0,190,703,3.70,3,50,43,342,7.95,1,0,1,0,29,0
99,Danny Woodhead,RB,2010,25,2TM,15,3,0,0,0,0,0,97,547,5.64,5,44,34,379,11.15,1,0,1,1,28,0
100,Ronnie Brown,RB,2010,29,MIA,16,16,0,2,0,0,0,200,734,3.67,5,43,33,242,7.33,0,0,3,2,30,0
101,Marshawn Lynch,RB,2010,24,2TM,16,14,0,0,0,0,0,202,737,3.65,6,26,22,145,6.59,0,0,4,4,32,0
102,Ryan Mathews,RB,2010,23,SDG,12,9,0,0,0,0,0,158,678,4.29,7,26,22,145,6.59,0,0,5,3,31,0
103,Ryan Torain,RB,2010,24,WAS,10,8,0,0,0,0,0,164,742,4.52,4,27,18,125,6.94,2,0,2,1,33,0
104,Tim Hightower,RB,2010,24,ARI,16,13,0,0,0,0,0,153,736,4.81,5,42,21,136,6.48,0,0,5,4,34,0
105,Kerry Collins,QB,2010,38,TEN,10,7,160,278,1823,14,8,10,1,0.10,0,0,0,0,0,0,0,5,3,28,0
106,Pierre Garcon,WR,2010,24,IND,14,14,0,0,0,0,0,2,6,3.00,0,119,67,784,11.70,6,0,0,0,31,0
107,Austin Collie,WR,2010,25,IND,9,6,0,0,0,0,0,0,0,0,0,71,58,649,11.19,8,0,1,1,32,0
108,Davone Bess,WR,2010,25,MIA,16,8,0,0,0,0,0,2,-3,-1.50,0,125,79,820,10.38,5,0,3,1,34,0
109,Santonio Holmes,WR,2010,26,NYJ,12,10,0,0,0,0,0,2,17,8.50,0,96,52,746,14.35,6,0,2,2,33,0
110,Michael Crabtree,WR,2010,23,SFO,16,15,0,0,0,0,0,0,0,0,0,101,55,741,13.47,6,0,0,0,35,0
111,Malcom Floyd,WR,2010,29,SDG,11,9,0,0,0,0,0,0,0,0,0,77,37,717,19.38,6,0,1,0,36,0
112,Nate Burleson,WR,2010,29,DET,14,14,0,0,0,0,0,7,81,11.57,0,86,55,625,11.36,6,0,2,2,38,0
113,Brett Favre,QB,2010,41,MIN,13,13,217,358,2509,11,19,17,8,0.47,0,0,0,0,0,0,0,7,5,29,0
114,Chad Johnson,0,2010,32,CIN,14,12,0,1,0,0,0,0,0,0,0,126,67,831,12.40,4,0,0,0,37,0
115,Anthony Armstrong,WR,2010,27,WAS,15,11,0,0,0,0,0,0,0,0,0,86,44,871,19.80,3,0,1,1,40,0
116,Jonathan Stewart,RB,2010,23,CAR,14,7,0,0,0,0,0,178,770,4.33,2,14,8,103,12.88,1,0,4,4,35,0
117,Hines Ward,WR,2010,34,PIT,16,15,0,0,0,0,0,1,-2,-2.00,0,95,59,755,12.80,5,0,1,1,39,0
118,Nate Washington,WR,2010,27,TEN,16,16,0,0,0,0,0,1,-8,-8.00,0,94,42,687,16.36,6,0,0,0,41,0
119,Chris Ivory,RB,2010,22,NOR,12,4,0,0,0,0,0,137,716,5.23,5,1,1,17,17.00,0,0,4,2,36,0
120,Shonn Greene,RB,2010,25,NYJ,15,2,0,0,0,0,0,185,766,4.14,2,24,16,120,7.50,0,0,3,2,37,0
121,Jabar Gaffney,WR,2010,30,DEN,16,11,0,0,0,0,0,0,0,0,0,112,65,875,13.46,2,0,1,0,42,0
122,Tony Romo,QB,2010,30,DAL,6,6,148,213,1605,11,7,6,38,6.33,0,0,0,11,0,0,0,0,0,30,0
123,Tim Tebow,QB,2010,23,DEN,9,3,41,82,654,5,3,43,227,5.28,6,0,0,0,0,0,0,1,0,31,0
124,Ricky Williams,RB,2010,33,MIA,16,0,0,0,0,0,0,159,673,4.23,2,30,19,141,7.42,1,0,4,2,38,0
125,James Jones,WR,2010,26,GNB,16,3,0,0,0,0,0,0,0,0,0,87,50,679,13.58,5,0,3,1,44,0
126,Mike Sims-Walker,WR,2010,26,JAX,14,13,0,0,0,0,0,0,0,0,0,80,43,562,13.07,7,0,1,1,43,0
127,Cadillac Williams,RB,2010,28,TAM,16,9,0,0,0,0,0,125,437,3.50,2,64,46,355,7.72,1,0,1,1,39,0
128,Vince Young,QB,2010,27,TEN,9,8,93,156,1255,10,3,25,125,5.00,0,0,0,0,0,0,0,6,4,32,0
129,Brandon Pettigrew,TE,2010,25,DET,16,16,0,0,0,0,0,0,0,0,0,111,71,722,10.17,4,0,0,0,12,0
130,Danny Amendola,WR,2010,25,STL,16,6,0,0,0,0,0,7,81,11.57,0,123,85,689,8.11,3,0,2,0,46,0
131,Derek Anderson,QB,2010,27,ARI,12,9,169,327,2065,7,10,5,25,5.00,0,0,0,0,0,0,0,6,2,33,0
132,Robert Meachem,WR,2010,26,NOR,16,7,0,0,0,0,0,4,14,3.50,0,66,44,638,14.50,5,0,0,0,45,0
133,Mike Goodson,RB,2010,23,CAR,16,3,0,0,0,0,0,103,452,4.39,3,57,40,310,7.75,0,0,5,3,40,0
134,Ben Watson,TE,2010,30,CLE,16,16,0,0,0,0,0,1,-1,-1.00,0,102,68,763,11.22,3,0,0,0,13,0
135,Jason Snelling,RB,2010,27,ATL,14,0,0,0,0,0,0,87,324,3.72,2,51,44,303,6.89,3,0,2,0,41,0
136,Dez Bryant,WR,2010,22,DAL,12,2,0,0,0,0,0,1,0,0.00,0,73,45,561,12.47,6,0,2,1,48,0
137,Rashad Jennings,RB,2010,25,JAX,13,3,0,0,0,0,0,84,459,5.46,4,35,26,223,8.58,0,0,0,0,42,0
138,Kevin Walter,WR,2010,29,HOU,16,16,0,0,0,0,0,0,0,0,0,80,51,621,12.18,5,0,0,0,47,0
139,Darren Sproles,RB,2010,27,SDG,16,3,0,0,0,0,0,50,267,5.34,0,75,59,520,8.81,2,0,3,4,43,0
140,Justin Forsett,RB,2010,25,SEA,16,5,0,0,0,0,0,118,523,4.43,2,51,33,252,7.64,0,0,0,0,44,0
141,Todd Heap,TE,2010,30,BAL,13,13,0,0,0,0,0,0,0,0,0,64,40,599,14.98,5,0,1,0,14,0
142,Colt McCoy,QB,2010,24,CLE,8,8,135,222,1576,6,9,28,136,4.86,1,1,1,13,13.00,0,0,1,0,34,0
143,Jacoby Ford,WR,2010,23,OAK,16,9,0,0,0,0,0,10,155,15.50,2,54,25,470,18.80,2,0,3,2,51,0
144,Eddie Royal,WR,2010,24,DEN,16,10,0,0,0,0,0,6,61,10.17,0,105,59,627,10.63,3,0,4,2,50,0
145,Jacob Tamme,RB,2010,25,IND,16,8,0,0,0,0,0,0,0,0,0,93,67,631,9.42,4,0,0,0,45,0
146,Keiland Williams,RB,2010,24,WAS,15,3,0,0,0,0,0,65,261,4.02,3,58,39,309,7.92,2,0,1,1,46,0
147,Mike Williams,WR,2010,26,SEA,14,13,0,0,0,0,0,1,0,0.00,0,110,65,751,11.55,2,0,0,0,49,0
148,Joseph Addai,RB,2010,27,IND,8,7,0,0,0,0,0,116,495,4.27,4,26,19,124,6.53,0,0,2,1,47,0
149,Roy Williams,WR,2010,29,DAL,15,9,0,0,0,0,0,0,0,0,0,64,37,530,14.32,5,1,3,2,52,0
150,Josh Morgan,WR,2010,25,SFO,16,11,0,0,0,0,0,2,17,8.50,0,80,44,698,15.86,2,0,2,1,53,0
151,Kevin Boss,TE,2010,26,NYG,15,13,0,0,0,0,0,0,0,0,0,70,35,531,15.17,5,0,1,1,15,0
152,Steve Breaston,WR,2010,27,ARI,13,11,1,2,17,0,0,3,35,11.67,0,87,47,718,15.28,1,0,0,0,54,0
153,Donald Brown,RB,2010,23,IND,13,8,0,0,0,0,0,129,497,3.85,2,28,20,205,10.25,0,0,0,0,48,0
154,Lee Evans,WR,2010,29,BUF,13,13,0,0,0,0,0,0,0,0,0,84,37,578,15.62,4,0,2,1,55,0
155,Donald Driver,WR,2010,35,GNB,15,15,0,0,0,0,0,0,0,0,0,85,51,565,11.08,4,0,1,1,56,0
156,Maurice Morris,RB,2010,31,DET,14,7,0,0,0,0,0,90,336,3.73,5,31,25,170,6.80,0,0,1,0,49,0
157,Willis McGahee,RB,2010,29,BAL,15,2,0,0,0,0,0,100,380,3.80,5,17,14,55,3.93,1,0,2,2,50,0
158,Ben Obomanu,WR,2010,27,SEA,15,6,0,0,0,0,0,2,17,8.50,0,49,30,494,16.47,4,2,0,0,57,0
159,Brian Westbrook,RB,2010,31,SFO,14,5,0,0,0,0,0,77,340,4.42,4,24,16,150,9.38,1,0,0,0,51,0
160,Jordan Shipley,WR,2010,25,CIN,15,4,0,0,0,0,0,0,0,0,0,74,52,600,11.54,3,0,0,0,58,0
161,Anthony Fasano,TE,2010,26,MIA,15,15,0,0,0,0,0,0,0,0,0,60,39,528,13.54,4,0,0,0,16,0
162,Brandon Gibson,WR,2010,23,STL,14,12,0,0,0,0,0,3,28,9.33,0,91,53,620,11.70,2,0,0,0,61,0
163,Jacoby Jones,WR,2010,26,HOU,15,7,0,0,0,0,0,2,7,3.50,0,78,51,562,11.02,3,1,1,0,60,0
164,Louis Murphy,WR,2010,23,OAK,14,9,0,0,0,0,0,1,43,43.00,0,78,41,609,14.85,2,0,2,1,59,0
165,Troy Smith,QB,2010,26,SFO,6,6,73,145,1176,5,4,23,121,5.26,1,0,0,0,0,0,0,6,0,35,0
166,Joel Dreessen,TE,2010,28,HOU,16,10,0,0,0,0,0,0,0,0,0,55,36,518,14.39,4,0,1,1,17,0
167,Earl Bennett,WR,2010,23,CHI,14,3,0,0,0,0,0,2,9,4.50,0,71,46,561,12.20,3,0,1,0,62,0
168,Brent Celek,TE,2010,25,PHI,16,15,0,0,0,0,0,0,0,0,0,79,42,511,12.17,4,0,0,0,18,0
169,Devin Hester,WR,2010,28,CHI,16,13,0,0,0,0,0,7,30,4.29,0,73,40,475,11.88,4,0,0,0,63,0
170,John Kuhn,RB,2010,28,GNB,16,2,0,0,0,0,0,84,281,3.35,4,18,15,97,6.47,2,0,1,0,52,0
171,Tony Moeaki,TE,2010,23,KAN,15,15,0,0,0,0,0,0,0,0,0,73,47,556,11.83,3,0,0,0,19,0
172,Jermaine Gresham,TE,2010,22,CIN,15,10,0,0,0,0,0,0,0,0,0,83,52,471,9.06,4,1,2,1,20,0
173,Steve Smith,WR,2010,25,NYG,9,7,0,0,0,0,0,0,0,0,0,75,48,529,11.02,3,0,0,0,64,0
174,Brian Hartline,WR,2010,24,MIA,12,11,0,0,0,0,0,2,27,13.50,0,73,43,615,14.30,1,0,1,1,66,0
175,Jordy Nelson,WR,2010,25,GNB,16,4,0,0,0,0,0,0,0,0,0,64,45,582,12.93,2,0,3,3,65,0
176,Greg Olsen,TE,2010,25,CHI,16,13,0,0,0,0,0,0,0,0,0,70,41,404,9.85,5,0,2,1,21,0
177,Marcel Reece,RB,2010,25,OAK,16,10,0,0,0,0,0,30,122,4.07,1,43,25,333,13.32,3,0,1,1,53,0
178,David Gettis,WR,2010,23,CAR,15,13,0,0,0,0,0,3,2,0.67,0,67,37,508,13.73,3,0,1,0,68,0
179,Randy Moss,WR,2010,33,3TM,16,11,0,0,0,0,0,0,0,0,0,63,28,393,14.04,5,0,0,0,67,0
180,Kevin Kolb,QB,2010,26,PHI,7,5,115,189,1197,7,7,15,65,4.33,0,0,0,0,0,0,0,6,3,36,0
181,Steve Smith,WR,2010,31,CAR,14,14,0,0,0,0,0,1,9,9.00,0,100,46,554,12.04,2,0,3,2,69,0
182,Brandon Tate,WR,2010,23,NWE,16,10,0,0,0,0,0,5,62,12.40,0,46,24,432,18.00,3,0,1,1,70,0
183,Marion Barber III,RB,2010,27,DAL,13,10,0,1,0,0,0,113,374,3.31,4,16,11,49,4.45,0,0,0,0,54,0
184,Jimmy Graham,TE,2010,24,NOR,15,5,0,0,0,0,0,1,3,3.00,0,44,31,356,11.48,5,0,1,0,22,0
185,Blair White,WR,2010,23,IND,13,4,0,0,0,0,0,0,0,0,0,57,36,355,9.86,5,0,1,0,71,0
186,Jason Avant,WR,2010,27,PHI,16,3,0,0,0,0,0,0,0,0,0,76,51,573,11.24,1,1,0,0,72,0
187,Mohamed Massaquoi,WR,2010,24,CLE,15,14,1,1,29,1,0,1,-3,-3.00,0,73,36,483,13.42,2,0,1,1,73,0
188,Visanthe Shiancoe,TE,2010,30,MIN,16,9,0,0,0,0,0,0,0,0,0,79,47,530,11.28,2,0,0,0,23,0
189,Correll Buckhalter,RB,2010,32,DEN,15,0,0,0,0,0,0,59,147,2.49,2,39,28,240,8.57,2,0,1,1,55,0
190,Deon Butler,WR,2010,24,SEA,13,8,0,0,0,0,0,2,6,3.00,0,70,36,385,10.69,4,0,0,0,74,0
191,Michael Jenkins,WR,2010,28,ATL,11,9,0,0,0,0,0,0,0,0,0,73,41,505,12.32,2,0,0,0,75,0
192,Heath Miller,TE,2010,28,PIT,14,14,0,0,0,0,0,0,0,0,0,67,42,512,12.19,2,0,1,1,24,0
193,Jimmy Clausen,QB,2010,23,CAR,13,10,157,299,1558,3,9,23,57,2.48,0,0,0,0,0,0,0,9,2,37,0
194,Derrick Ward,RB,2010,30,HOU,16,0,0,0,0,0,0,50,315,6.30,4,11,7,61,8.71,0,0,0,0,56,0
195,Rex Grossman,QB,2010,30,WAS,4,3,74,133,884,7,4,3,6,2.00,0,0,0,0,0,0,0,4,4,38,0
196,Owen Daniels,TE,2010,28,HOU,11,10,0,0,0,0,0,0,0,0,0,68,38,471,12.39,2,0,0,0,25,0
197,Brandon LaFell,WR,2010,24,CAR,14,2,0,1,0,0,0,1,60,60.00,0,77,38,468,12.32,1,0,0,0,76,0
198,Jeremy Shockey,TE,2010,30,NOR,13,11,0,0,0,0,0,0,0,0,0,59,41,408,9.95,3,0,0,0,26,0
199,Drew Stanton,QB,2010,26,DET,6,3,69,119,780,4,3,18,113,6.28,1,0,0,0,0,0,0,3,1,39,0
200,Chester Taylor,RB,2010,31,CHI,16,1,0,0,0,0,0,112,267,2.38,3,26,20,139,6.95,0,0,0,0,59,0
201,Pierre Thomas,RB,2010,26,NOR,6,3,0,0,0,0,0,83,269,3.24,2,29,29,201,6.93,0,0,0,0,58,0
