rk,player_name,pos,year,age,tm,games,games_started,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,scoring_2pm,fumbles,fumbles_lost,fantasy_posrank,fantasy_ovrank
100,Damon Huard,QB,2006,33,KAN,10,8,148,244,1878,11,1,9,9,1.00,0,2,2,-6,-3.00,0,0,9,5,26,0
101,Dominic Rhodes,RB,2006,27,IND,16,16,0,0,0,0,0,187,641,3.43,5,47,36,251,6.97,0,0,3,3,32,0
102,Eddie Kennison,WR,2006,33,KAN,16,16,0,0,0,0,0,4,16,4.00,0,101,53,860,16.23,5,0,0,0,30,0
103,Marty Booker,WR,2006,30,MIA,14,13,0,0,0,0,0,3,19,6.33,0,90,55,747,13.58,6,2,0,0,31,0
104,Reuben Droughns,RB,2006,28,CLE,14,12,0,0,0,0,0,220,758,3.45,4,33,27,169,6.26,0,0,5,4,33,0
105,David Garrard,QB,2006,28,JAX,11,10,145,241,1735,10,9,47,250,5.32,0,0,0,0,0,0,0,4,2,27,0
106,Muhsin Muhammad,WR,2006,33,CHI,16,16,0,0,0,0,0,0,0,0,0,117,60,863,14.38,5,0,1,1,32,0
107,Leon Washington,RB,2006,24,NYJ,16,8,0,0,0,0,0,151,650,4.30,4,31,25,270,10.80,0,0,3,1,34,0
108,Chris Henry,WR,2006,23,CIN,13,4,0,0,0,0,0,0,0,0,0,75,36,605,16.81,9,0,0,0,33,0
109,Jake Plummer,QB,2006,32,DEN,16,11,175,317,1994,11,13,36,112,3.11,1,0,0,0,0,0,0,7,2,28,0
110,Bernard Berrian,WR,2006,26,CHI,15,14,0,0,0,0,0,2,5,2.50,0,102,51,775,15.20,6,0,2,1,34,0
111,Joey Harrington,QB,2006,28,MIA,11,11,223,388,2236,12,15,19,24,1.26,0,0,0,0,0,0,0,4,1,29,0
112,Devery Henderson,WR,2006,24,NOR,13,7,0,0,0,0,0,2,14,7.00,1,54,32,745,23.28,5,0,0,0,35,0
113,Brandon Jacobs,RB,2006,24,NYG,15,0,0,0,0,0,0,96,423,4.41,9,14,11,149,13.55,0,0,2,1,36,0
114,Clinton Portis,RB,2006,25,WAS,8,7,0,0,0,0,0,127,523,4.12,7,26,17,170,10.00,0,0,0,0,35,0
115,Keyshawn Johnson,WR,2006,34,CAR,16,16,0,1,0,0,1,1,4,4.00,1,128,70,815,11.64,4,0,1,1,36,0
116,Cedric Benson,RB,2006,24,CHI,15,0,0,0,0,0,0,157,647,4.12,6,10,8,54,6.75,0,0,0,0,37,0
117,Cadillac Williams,RB,2006,24,TAM,14,14,0,0,0,0,0,225,798,3.55,1,44,30,196,6.53,0,0,3,3,38,0
118,Mark Brunell,QB,2006,36,WAS,10,9,162,260,1789,8,4,13,34,2.62,0,0,0,0,0,0,0,5,1,30,0
119,Reche Caldwell,WR,2006,27,NWE,16,14,0,0,0,0,0,1,5,5.00,0,102,61,760,12.46,4,1,2,1,38,0
120,Donte' Stallworth,WR,2006,26,PHI,12,11,0,0,0,0,0,0,0,0,0,70,38,725,19.08,5,0,0,0,37,0
121,Chris Chambers,WR,2006,28,MIA,16,16,0,0,0,0,0,8,95,11.88,0,154,59,677,11.47,4,0,0,0,39,0
122,Bruce Gradkowski,QB,2006,23,TAM,13,11,177,328,1661,9,9,41,161,3.93,0,0,0,0,0,0,0,11,6,31,0
123,Deion Branch,WR,2006,27,SEA,14,13,0,0,0,0,0,4,30,7.50,0,101,53,725,13.68,4,0,0,0,40,0
124,Ron Dayne,RB,2006,28,HOU,11,6,0,0,0,0,0,151,612,4.05,5,18,14,77,5.50,0,1,1,0,39,0
125,Jeff Garcia,QB,2006,36,PHI,8,6,116,188,1309,10,2,25,87,3.48,0,0,0,0,0,0,0,6,2,32,0
126,Bryant Johnson,WR,2006,25,ARI,16,8,0,0,0,0,0,1,-3,-3.00,0,74,40,740,18.50,4,0,1,1,41,0
127,Santonio Holmes,WR,2006,22,PIT,16,4,0,0,0,0,0,1,13,13.00,0,86,49,824,16.82,2,0,5,3,42,0
128,Drew Bennett,WR,2006,28,TEN,16,15,0,0,0,0,0,0,0,0,0,98,46,737,16.02,3,1,2,1,44,0
129,Joe Horn,WR,2006,34,NOR,10,9,0,1,0,0,0,0,0,0,0,61,37,679,18.35,4,1,0,0,43,0
130,Wali Lundy,RB,2006,23,HOU,14,8,0,0,0,0,0,124,476,3.84,4,39,33,204,6.18,0,1,1,1,40,0
131,DeAngelo Williams,RB,2006,23,CAR,13,2,0,0,0,0,0,121,501,4.14,1,36,33,313,9.48,1,0,1,0,41,0
132,Antonio Bryant,WR,2006,25,SFO,14,13,0,0,0,0,0,0,0,0,0,91,40,733,18.33,3,0,0,0,45,0
133,Jason Campbell,QB,2006,25,WAS,7,7,110,207,1297,10,6,24,107,4.46,0,0,0,0,0,0,0,1,0,33,0
134,Arnaz Battle,WR,2006,26,SFO,16,15,0,1,0,0,0,5,25,5.00,0,85,59,686,11.63,3,0,2,1,46,0
135,Reggie Williams,WR,2006,23,JAX,16,14,0,0,0,0,0,7,33,4.71,0,91,52,616,11.85,4,0,1,0,47,0
136,Matt Jones,WR,2006,23,JAX,14,4,0,0,0,0,0,2,-15,-7.50,0,76,41,643,15.68,4,0,1,1,49,0
137,Derrick Mason,WR,2006,32,BAL,16,15,0,0,0,0,0,1,-4,-4.00,0,112,68,750,11.03,2,0,1,0,50,0
138,Nate Washington,WR,2006,23,PIT,16,2,0,0,0,0,0,3,8,2.67,0,69,35,624,17.83,4,0,0,0,48,0
139,Michael Jenkins,WR,2006,24,ATL,16,16,0,0,0,0,0,1,2,2.00,0,83,39,436,11.18,7,0,0,0,51,0
140,Jerious Norwood,RB,2006,23,ATL,14,0,0,1,0,0,0,99,633,6.39,2,15,12,102,8.50,0,0,0,0,42,0
141,D.J. Hackett,WR,2006,25,SEA,14,5,0,0,0,0,0,0,0,0,0,66,45,610,13.56,4,0,0,0,52,0
142,Vincent Jackson,WR,2006,23,SDG,16,7,0,0,0,0,0,3,16,5.33,0,56,27,453,16.78,6,1,0,0,53,0
143,Travis Taylor,WR,2006,28,MIN,16,16,0,0,0,0,0,1,5,5.00,0,87,57,651,11.42,3,0,2,2,54,0
144,Justin Fargas,RB,2006,26,OAK,16,6,0,0,0,0,0,178,659,3.70,1,21,13,91,7.00,0,0,1,0,43,0
145,Greg Jennings,WR,2006,23,GNB,14,11,0,0,0,0,0,0,0,0,0,104,45,632,14.04,3,0,1,0,55,0
146,Byron Leftwich,QB,2006,26,JAX,6,6,108,183,1159,7,5,25,41,1.64,2,0,0,0,0,0,0,2,0,34,0
147,Correll Buckhalter,RB,2006,28,PHI,16,1,0,0,0,0,0,83,345,4.16,2,28,24,256,10.67,1,0,2,1,44,0
148,Ronald Curry,WR,2006,27,OAK,16,4,0,2,0,0,1,1,4,4.00,0,89,62,727,11.73,1,0,0,0,56,0
149,Patrick Crayton,WR,2006,27,DAL,16,7,0,0,0,0,0,0,0,0,0,48,36,516,14.33,4,0,1,0,57,0
150,Kevan Barlow,RB,2006,27,NYJ,12,3,0,0,0,0,0,131,370,2.82,6,10,7,21,3.00,0,0,1,0,45,0
151,Wes Welker,WR,2006,25,MIA,16,2,0,0,0,0,0,0,0,0,0,100,67,687,10.25,1,0,3,1,58,0
152,Drew Bledsoe,QB,2006,34,DAL,6,6,90,169,1164,7,8,8,28,3.50,2,0,0,0,0,0,0,3,1,35,0
153,Randy Moss,WR,2006,29,OAK,13,13,0,0,0,0,0,0,0,0,0,96,42,553,13.17,3,0,0,0,59,0
154,Kevin Curtis,WR,2006,28,STL,16,1,0,0,0,0,0,4,4,1.00,0,57,40,479,11.98,4,0,1,1,61,0
155,Trent Green,QB,2006,36,KAN,8,8,121,198,1342,7,9,19,59,3.11,0,0,0,0,0,0,0,5,3,36,0
156,Cedric Houston,RB,2006,24,NYJ,8,1,0,0,0,0,0,113,374,3.31,5,8,7,43,6.14,0,0,0,0,46,0
157,Antwaan Randle El,WR,2006,27,WAS,16,16,2,3,88,1,0,19,118,6.21,0,63,32,351,10.97,3,0,2,1,60,0
158,Mewelde Moore,RB,2006,24,MIN,16,0,1,1,15,1,0,24,131,5.46,0,62,46,468,10.17,1,0,3,0,48,0
159,Michael Pittman,RB,2006,31,TAM,16,3,0,0,0,0,0,50,245,4.90,1,76,47,405,8.62,0,0,2,1,47,0
160,Heath Miller,TE,2006,24,PIT,16,16,0,0,0,0,0,0,0,0,0,55,34,393,11.56,5,0,0,0,13,0
161,Rod Smith,WR,2006,36,DEN,16,16,0,0,0,0,0,1,-5,-5.00,0,94,52,512,9.85,3,0,2,1,62,0
162,Kurt Warner,QB,2006,35,ARI,6,5,108,168,1377,6,5,13,3,0.23,0,0,0,0,0,0,0,10,3,37,0
163,Jay Cutler,QB,2006,23,DEN,5,5,81,137,1001,9,5,12,18,1.50,0,0,0,0,0,0,0,8,2,38,0
164,Kevin Faulk,RB,2006,30,NWE,15,1,0,0,0,0,0,25,123,4.92,1,56,43,356,8.28,2,0,2,0,49,0
165,Joe Jurevicius,WR,2006,32,CLE,13,8,0,0,0,0,0,0,0,0,0,65,40,495,12.38,3,0,0,0,64,0
166,Eric Parker,WR,2006,27,SDG,15,12,0,0,0,0,0,2,19,9.50,0,70,48,659,13.73,0,0,0,0,63,0
167,Vernand Morency,RB,2006,26,2TM,14,2,0,0,0,0,0,96,434,4.52,2,19,17,118,6.94,0,0,2,1,50,0
168,Michael Turner,RB,2006,24,SDG,13,0,0,0,0,0,0,80,502,6.28,2,3,3,47,15.67,0,0,0,0,51,0
169,Seneca Wallace,QB,2006,26,SEA,8,4,82,141,927,8,7,12,122,10.17,0,0,0,0,0,0,0,5,3,39,0
170,Troy Brown,WR,2006,35,NWE,16,9,0,0,0,0,0,2,18,9.00,0,75,43,384,8.93,4,1,0,0,65,0
171,Owen Daniels,TE,2006,24,HOU,14,12,0,0,0,0,0,0,0,0,0,51,34,352,10.35,5,0,0,0,14,0
172,Maurice Morris,RB,2006,27,SEA,16,8,0,0,0,0,0,161,604,3.75,0,20,11,46,4.18,0,0,1,1,52,0
173,Anthony Thomas,RB,2006,29,BUF,16,2,0,0,0,0,0,107,378,3.53,2,24,22,139,6.32,0,0,1,1,53,0
174,Ernest Wilford,WR,2006,27,JAX,16,12,0,0,0,0,0,0,0,0,0,74,36,524,14.56,2,0,1,1,66,0
175,Brandon Jones,WR,2006,24,TEN,16,10,0,0,0,0,0,1,3,3.00,0,53,27,384,14.22,4,0,0,0,68,0
176,LaMont Jordan,RB,2006,28,OAK,9,8,0,0,0,0,0,114,434,3.81,2,16,10,74,7.40,0,0,1,1,54,0
177,Samie Parker,WR,2006,25,KAN,16,15,0,0,0,0,0,3,7,2.33,0,68,41,561,13.68,1,0,0,0,67,0
178,Sammy Morris,RB,2006,29,MIA,12,4,0,0,0,0,0,92,400,4.35,1,35,21,162,7.71,0,0,4,2,55,0
179,Eric Moulds,WR,2006,33,HOU,16,16,0,0,0,0,0,1,6,6.00,0,78,57,557,9.77,1,0,1,0,69,0
180,Marcus Robinson,WR,2006,31,MIN,10,3,0,0,0,0,0,0,0,0,0,58,29,381,13.14,4,0,2,0,70,0
181,Dallas Clark,TE,2006,27,IND,12,12,0,0,0,0,0,0,0,0,0,57,30,367,12.23,4,0,0,0,15,0
182,Doug Gabriel,WR,2006,26,2TM,15,5,0,0,0,0,0,0,0,0,0,54,30,428,14.27,3,0,1,1,71,0
183,Peerless Price,WR,2006,30,BUF,16,15,0,0,0,0,0,5,18,3.60,0,78,49,402,8.20,3,0,1,1,72,0
184,Cedrick Wilson,WR,2006,28,PIT,15,12,1,1,21,0,0,2,14,7.00,0,69,37,504,13.62,1,0,2,1,73,0
185,Bobby Wade,WR,2006,25,TEN,16,2,0,0,0,0,0,0,0,0,0,58,33,461,13.97,2,0,2,0,74,0
186,Terrance Copper,WR,2006,24,NOR,15,4,0,0,0,0,0,1,8,8.00,0,42,23,385,16.74,3,0,2,2,75,0
187,Hank Baskett,WR,2006,24,PHI,16,5,0,1,0,0,1,0,0,0,0,42,22,464,21.09,2,0,0,0,76,0
188,Drew Carter,WR,2006,25,CAR,14,2,0,0,0,0,0,2,18,9.00,0,51,28,357,12.75,3,0,0,0,77,0
189,Bo Scaife,TE,2006,25,TEN,14,12,0,0,0,0,0,1,13,13.00,1,56,29,370,12.76,2,0,1,1,16,0
190,Andrew Walter,QB,2006,24,OAK,12,8,147,276,1677,3,13,14,30,2.14,0,0,0,0,0,0,0,13,9,40,0
191,Dan Campbell,TE,2006,30,DET,16,11,0,0,0,0,0,0,0,0,0,32,21,308,14.67,4,0,0,0,17,0
192,Chris Baker,TE,2006,27,NYJ,16,14,0,0,0,0,0,0,0,0,0,45,31,300,9.68,4,0,0,0,18,0
193,Noah Herron,RB,2006,24,GNB,16,0,0,0,0,0,0,37,150,4.05,1,35,29,211,7.28,2,0,2,2,56,0
194,Josh Reed,WR,2006,26,BUF,13,1,0,0,0,0,0,4,13,3.25,0,48,34,410,12.06,2,0,0,0,78,0
195,Amani Toomer,WR,2006,32,NYG,8,8,0,0,0,0,0,1,0,0.00,0,43,32,360,11.25,3,0,0,0,79,0
196,Aaron Brooks,QB,2006,30,OAK,8,8,110,192,1105,3,8,22,124,5.64,0,0,0,0,0,0,0,5,3,41,0
197,Najeh Davenport,RB,2006,27,PIT,13,0,0,0,0,0,0,60,221,3.68,1,21,15,193,12.87,1,0,2,0,57,0
198,Tony Scheffler,TE,2006,23,DEN,13,5,0,0,0,0,0,1,3,3.00,0,37,18,286,15.89,4,0,0,0,20,0
199,George Wrighster,TE,2006,25,JAX,16,10,0,0,0,0,0,0,0,0,0,63,39,353,9.05,3,0,0,0,19,0
200,Demetrius Williams,WR,2006,23,BAL,16,0,0,0,0,0,0,0,0,0,0,45,22,396,18.00,2,0,0,0,80,0
201,Justin Griffith,RB,2006,26,ATL,16,11,0,0,0,0,0,19,106,5.58,1,28,23,168,7.30,3,0,3,0,58,0
