rk,player_name,pos,year,age,tm,games,games_started,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,scoring_2pm,fumbles,fumbles_lost,fantasy_posrank,fantasy_ovrank
30,Jim Kelly,QB,1987,27,BUF,12,12,250,419,2798,19,11,29,133,4.59,0,0,1,35,35.00,0,0,6,0,9,30
31,Stump Mitchell,RB,1987,28,STL,12,12,1,3,17,0,0,203,781,3.85,3,0,45,397,8.82,2,0,3,0,9,31
32,Todd Christensen,TE,1987,31,RAI,12,12,0,0,0,0,0,0,0,0,0,0,47,663,14.11,2,0,0,0,3,32
33,Marcus Allen,RB,1987,27,RAI,12,12,1,2,23,0,0,200,754,3.77,5,0,51,410,8.04,0,0,3,0,10,33
34,Mark Clayton,WR,1987,26,MIA,12,12,0,0,0,0,0,2,8,4.00,0,0,46,776,16.87,7,0,0,0,12,34
35,Eric Martin,WR,1987,26,NOR,15,11,0,0,0,0,0,0,0,0,0,0,44,778,17.68,7,0,3,0,13,35
36,James Lofton,WR,1987,31,RAI,12,12,0,0,0,0,0,1,1,1.00,0,0,41,880,21.46,5,0,0,0,14,36
37,Neal Anderson,RB,1987,23,CHI,11,10,0,0,0,0,0,129,586,4.54,3,0,47,467,9.94,3,0,2,0,11,37
38,Dave Krieg,QB,1987,29,SEA,12,12,178,294,2131,23,15,36,155,4.31,2,0,0,0,0,0,0,11,0,10,38
39,Pete Mandley,WR,1987,26,DET,12,12,0,0,0,0,0,1,3,3.00,0,0,58,720,12.41,7,0,0,0,15,39
40,Willie Gault,WR,1987,27,CHI,12,12,0,0,0,0,0,2,16,8.00,0,0,35,705,20.14,7,0,0,0,16,40
41,Kellen Winslow,TE,1987,30,SDG,12,12,0,0,0,0,0,0,0,0,0,0,53,519,9.79,3,0,1,0,4,41
42,Wade Wilson,QB,1987,28,MIN,12,7,140,264,2106,14,13,41,263,6.41,5,0,0,0,0,0,0,3,0,11,42
43,Vance Johnson,WR,1987,24,DEN,11,9,0,1,0,0,0,1,-8,-8.00,0,0,42,684,16.29,7,0,1,0,17,43
44,Mark Duper,WR,1987,28,MIA,11,11,0,0,0,0,0,0,0,0,0,0,33,597,18.09,8,0,0,0,18,44
45,Johnny Hector,RB,1987,27,NYJ,11,6,0,0,0,0,0,111,435,3.92,11,0,32,249,7.78,0,0,2,0,12,45
46,Mike Rozier,RB,1987,26,HOU,11,11,0,0,0,0,0,229,957,4.18,3,0,27,192,7.11,0,0,5,0,13,46
47,Andre Reed,WR,1987,23,BUF,12,12,0,0,0,0,0,1,1,1.00,0,0,57,752,13.19,5,0,0,0,19,47
48,Kevin Mack,RB,1987,25,CLE,12,12,0,0,0,0,0,201,735,3.66,5,0,32,223,6.97,1,0,6,0,14,48
49,Mickey Shuler,TE,1987,31,NYJ,11,10,0,0,0,0,0,0,0,0,0,0,43,434,10.09,3,0,2,0,5,49
50,Steve Jordan,TE,1987,26,MIN,12,12,0,0,0,0,0,0,0,0,0,0,35,490,14.00,2,0,1,0,6,50
51,Dalton Hilliard,RB,1987,23,NOR,12,1,1,1,23,1,0,123,508,4.13,7,0,23,264,11.48,1,0,4,0,15,51
52,Calvin Magee,TE,1987,24,TAM,11,11,0,0,0,0,0,0,0,0,0,0,34,424,12.47,3,0,0,0,7,52
53,Doug Cosbie,TE,1987,31,DAL,12,12,0,0,0,0,0,1,-5,-5.00,0,0,36,421,11.69,3,0,0,0,8,53
54,Rueben Mayes,RB,1987,24,NOR,12,12,0,0,0,0,0,243,917,3.77,5,0,15,68,4.53,0,0,8,0,16,54
55,Chris Burkett,WR,1987,25,BUF,12,12,0,0,0,0,0,0,0,0,0,0,56,765,13.66,4,0,1,0,21,55
56,Roy Green,WR,1987,30,STL,12,12,0,0,0,0,0,2,34,17.00,0,0,43,731,17.00,4,0,1,0,20,56
57,Lionel James,WR,1987,25,SDG,12,11,0,0,0,0,0,27,102,3.78,2,0,41,593,14.46,3,0,6,0,22,57
58,Kelvin Bryant,RB,1987,27,WAS,11,1,0,1,0,0,0,77,406,5.27,1,0,43,490,11.40,5,0,4,0,17,58
59,Henry Ellard,WR,1987,26,RAM,12,12,0,0,0,0,0,1,4,4.00,0,0,51,799,15.67,3,0,3,0,23,59
60,Rodney Holman,TE,1987,27,CIN,12,12,0,0,0,0,0,0,0,0,0,0,28,438,15.64,2,0,0,0,9,60
61,Brian Brennan,WR,1987,25,CLE,13,1,0,0,0,0,0,0,0,0,0,0,43,607,14.12,6,0,1,0,24,61
62,John Tice,TE,1987,27,NOR,12,8,0,0,0,0,0,0,0,0,0,0,16,181,11.31,6,0,0,0,10,62
63,Sammy Winder,RB,1987,28,DEN,12,10,0,0,0,0,0,196,741,3.78,6,0,14,74,5.29,1,0,5,0,18,63
64,Stephone Paige,WR,1987,26,KAN,12,11,0,0,0,0,0,0,0,0,0,0,43,707,16.44,4,0,0,0,25,64
65,Ronnie Harmon,RB,1987,23,BUF,12,10,0,0,0,0,0,116,485,4.18,2,0,56,477,8.52,2,0,2,0,19,65
66,Gerald Riggs,RB,1987,27,ATL,12,12,0,0,0,0,0,203,875,4.31,2,0,25,199,7.96,0,0,4,0,20,66
67,Earl Ferrell,RB,1987,29,STL,11,11,0,0,0,0,0,113,512,4.53,7,0,23,262,11.39,0,0,0,0,21,67
68,Tony Collins,RB,1987,28,NWE,13,11,0,0,0,0,0,147,474,3.22,3,0,44,347,7.89,3,0,6,0,22,68
69,Art Monk,WR,1987,30,WAS,9,9,0,0,0,0,0,6,63,10.50,0,0,38,483,12.71,6,0,0,0,26,69
70,Anthony Toney,RB,1987,25,PHI,11,11,0,1,0,0,0,127,473,3.72,5,0,39,341,8.74,1,0,5,0,23,70
71,John Frank,TE,1987,25,SFO,12,5,0,0,0,0,0,1,2,2.00,0,0,26,296,11.38,3,0,2,0,11,71
72,Mike Renfro,WR,1987,32,DAL,14,11,0,0,0,0,0,0,0,0,0,0,46,662,14.39,4,0,1,0,27,72
73,Bill Brooks,WR,1987,23,IND,12,12,0,0,0,0,0,2,-2,-1.00,0,0,51,722,14.16,3,0,3,0,28,73
74,Floyd Dixon,WR,1987,23,ATL,12,12,0,0,0,0,0,3,-3,-1.00,0,0,36,600,16.67,5,0,0,0,29,74
75,John Spagnola,TE,1987,30,PHI,12,12,0,0,0,0,0,0,0,0,0,0,36,350,9.72,2,0,2,0,12,75
76,Larry Kinnebrew,RB,1987,28,CIN,11,8,0,0,0,0,0,145,570,3.93,8,0,9,114,12.67,0,0,1,0,24,76
77,Ken O'Brien,QB,1987,27,NYJ,12,12,234,393,2696,13,8,30,61,2.03,0,0,0,0,0,0,0,8,0,12,77
78,Lionel Manuel,WR,1987,25,NYG,12,12,0,0,0,0,0,1,-10,-10.00,0,0,30,545,18.17,6,0,1,0,30,78
79,Phil Simms,QB,1987,32,NYG,9,9,163,282,2230,17,9,14,44,3.14,0,0,0,0,0,0,0,4,0,13,0
80,Bobby Hebert,QB,1987,27,NOR,12,12,164,294,2119,15,9,13,95,7.31,0,0,0,0,0,0,0,4,0,14,0
81,Jay Schroeder,QB,1987,26,WAS,11,10,129,267,1878,12,10,26,120,4.62,3,0,0,0,0,0,0,5,0,15,0
82,Bill Kenney,QB,1987,32,KAN,11,8,154,273,2107,15,9,12,-2,-0.17,0,0,0,0,0,0,0,8,0,16,0
83,Danny White,QB,1987,35,DAL,11,9,215,362,2617,12,17,10,14,1.40,1,0,0,0,0,0,0,9,0,17,0
84,Marc Wilson,QB,1987,30,RAI,15,7,152,266,2070,12,8,17,91,5.35,0,0,0,0,0,0,0,1,0,18,0
85,Dan Fouts,QB,1987,36,SDG,11,10,206,364,2517,10,15,12,0,0.00,2,0,0,0,0,0,0,10,0,19,0
86,Jim McMahon,QB,1987,28,CHI,7,6,125,210,1639,12,8,22,88,4.00,2,0,0,0,0,0,0,2,0,20,0
87,Steve DeBerg,QB,1987,33,TAM,12,8,159,275,1891,14,7,8,-8,-1.00,0,0,0,0,0,0,0,7,0,21,0
88,John Williams,RB,1987,23,SEA,12,10,0,0,0,0,0,113,500,4.42,1,0,38,420,11.05,3,0,2,0,25,0
89,Chuck Long,QB,1987,24,DET,12,12,232,416,2598,11,20,22,64,2.91,0,0,0,0,0,0,0,8,0,22,0
90,Jim Everett,QB,1987,24,RAM,11,11,162,302,2064,10,13,18,83,4.61,1,0,0,0,0,0,0,2,0,23,0
91,Scott Campbell,QB,1987,25,ATL,12,9,136,260,1728,11,14,21,102,4.86,2,0,0,0,0,0,0,4,0,24,0
92,Gary Anderson,RB,1987,26,SDG,12,7,0,0,0,0,0,80,260,3.25,3,0,47,503,10.70,2,0,4,0,26,0
93,Bo Jackson,RB,1987,25,RAI,7,5,0,0,0,0,0,81,554,6.84,4,0,16,136,8.50,2,0,2,0,27,0
94,Walter Payton,RB,1987,33,CHI,12,12,0,1,0,0,1,146,533,3.65,4,0,33,217,6.58,1,0,5,0,28,0
95,Christian Okoye,RB,1987,26,KAN,12,12,0,0,0,0,0,157,660,4.20,3,0,24,169,7.04,0,0,5,0,29,0
96,George Rogers,RB,1987,29,WAS,11,9,0,0,0,0,0,163,613,3.76,6,0,4,23,5.75,0,0,2,0,30,0
97,Mark Malone,QB,1987,29,PIT,12,12,156,336,1896,6,19,34,162,4.76,3,0,0,0,0,0,0,10,0,25,0
98,Joe Morris,RB,1987,27,NYG,11,10,0,0,0,0,0,193,658,3.41,3,0,11,114,10.36,0,0,2,0,31,0
99,Gerald Carter,WR,1987,30,TAM,12,12,0,0,0,0,0,0,0,0,0,0,38,586,15.42,5,0,0,0,32,0
100,Darrin Nelson,RB,1987,28,MIN,10,9,0,0,0,0,0,131,642,4.90,2,0,26,129,4.96,0,0,2,0,32,0
101,Walter Stanley,WR,1987,25,GNB,12,12,0,0,0,0,0,4,38,9.50,0,0,38,672,17.68,3,0,5,0,31,0
102,James Wilder,RB,1987,29,TAM,12,12,0,0,0,0,0,106,488,4.60,0,0,40,328,8.20,1,0,3,0,33,0
103,Steve Young,QB,1987,26,SFO,8,3,37,69,570,10,0,26,190,7.31,1,0,0,0,0,0,0,0,0,26,0
104,Doug Williams,QB,1987,32,WAS,5,2,81,143,1156,11,5,7,9,1.29,1,0,0,0,0,0,0,3,0,27,0
105,Steve Grogan,QB,1987,34,NWE,7,6,93,161,1183,10,9,20,37,1.85,2,0,0,0,0,0,0,8,0,28,0
106,Freeman McNeil,RB,1987,28,NYJ,9,8,0,0,0,0,0,121,530,4.38,0,0,24,262,10.92,1,0,1,0,34,0
107,Stanley Morgan,WR,1987,32,NWE,10,9,0,0,0,0,0,0,0,0,0,0,40,672,16.80,3,0,0,0,33,0
108,Keith Byars,RB,1987,24,PHI,10,8,0,0,0,0,0,116,426,3.67,3,0,21,177,8.43,1,0,3,0,35,0
109,Tom Rathman,RB,1987,25,SFO,12,7,0,0,0,0,0,62,257,4.15,1,0,30,329,10.97,3,0,1,0,36,0
110,Kelvin Edwards,WR,1987,23,DAL,13,9,0,0,0,0,0,2,61,30.50,1,0,34,521,15.32,3,0,1,0,34,0
111,Irving Fryar,WR,1987,25,NWE,12,12,0,0,0,0,0,9,52,5.78,0,0,31,467,15.06,5,0,2,0,35,0
112,Matt Bouza,WR,1987,28,IND,12,12,0,0,0,0,0,0,0,0,0,0,42,569,13.55,4,0,2,0,36,0
113,Earnest Jackson,RB,1987,28,PIT,12,9,0,0,0,0,0,180,696,3.87,1,0,7,52,7.43,0,0,2,0,38,0
114,Robb Riddick,RB,1987,30,BUF,6,1,1,1,35,0,0,59,221,3.75,5,0,15,96,6.40,3,0,2,0,37,0
115,Ricky Sanders,WR,1987,27,WAS,12,5,0,0,0,0,0,1,-4,-4.00,0,0,37,630,17.03,3,0,0,0,37,0
116,Walter Abercrombie,RB,1987,28,PIT,12,12,0,0,0,0,0,123,459,3.73,2,0,24,209,8.71,0,0,4,0,40,0
117,Eddie Brown,WR,1987,25,CIN,12,12,0,0,0,0,0,1,0,0.00,0,0,44,608,13.82,3,0,3,0,38,0
118,Frank Pollard,RB,1987,30,PIT,12,7,0,0,0,0,0,128,536,4.19,3,0,14,77,5.50,0,0,3,0,39,0
119,Ray Butler,WR,1987,31,SEA,12,3,0,0,0,0,0,0,0,0,0,0,33,465,14.09,5,0,1,0,39,0
120,D.J. Dozier,RB,1987,22,MIN,9,3,0,0,0,0,0,69,257,3.72,5,0,12,89,7.42,2,0,2,0,42,0
121,Stanford Jennings,RB,1987,25,CIN,12,5,0,0,0,0,0,70,314,4.49,1,0,35,277,7.91,2,0,0,0,41,0
122,Herman Heard,RB,1987,26,KAN,12,6,0,0,0,0,0,82,466,5.68,3,0,14,118,8.43,0,0,5,0,43,0
123,Ricky Nattiel,WR,1987,21,DEN,12,3,0,0,0,0,0,2,13,6.50,0,0,31,630,20.32,2,0,2,0,40,0
124,Jack Trudeau,QB,1987,25,IND,10,8,128,229,1587,6,6,15,7,0.47,0,0,0,0,0,0,0,10,0,29,0
125,Tony Dorsett,RB,1987,33,DAL,12,6,0,0,0,0,0,130,456,3.51,1,0,19,177,9.32,1,0,3,0,44,0
126,Jeff Smith,RB,1987,25,TAM,12,8,0,0,0,0,0,100,309,3.09,2,0,20,197,9.85,2,0,2,0,45,0
127,Mike Wilson,WR,1987,29,SFO,11,8,0,0,0,0,0,0,0,0,0,0,29,450,15.52,5,0,0,0,41,0
128,James Brooks,RB,1987,29,CIN,9,7,0,0,0,0,0,94,290,3.09,1,0,22,272,12.36,2,0,0,0,46,0
129,Wes Chandler,WR,1987,31,SDG,12,11,0,0,0,0,0,0,0,0,0,0,39,617,15.82,2,0,1,0,42,0
130,Garry James,RB,1987,24,DET,8,7,0,0,0,0,0,82,270,3.29,4,0,16,215,13.44,0,0,3,0,47,0
131,Gary Hogeboom,QB,1987,29,IND,6,6,99,168,1145,9,5,3,3,1.00,0,0,0,0,0,0,0,1,0,30,0
132,Aubrey Matthews,WR,1987,25,ATL,12,6,0,0,0,0,0,1,-4,-4.00,0,0,32,537,16.78,3,0,2,0,43,0
133,Kenneth Davis,RB,1987,25,GNB,10,8,0,0,0,0,0,109,413,3.79,3,0,14,110,7.86,0,0,2,0,48,0
134,Randy Wright,QB,1987,26,GNB,9,7,132,247,1507,6,11,13,70,5.38,0,0,0,0,0,0,0,3,0,31,0
135,Kenny Jackson,WR,1987,25,PHI,12,12,0,0,0,0,0,6,27,4.50,0,0,21,471,22.43,3,0,1,0,44,0
136,Gene Lang,RB,1987,25,DEN,12,8,0,1,0,0,0,89,303,3.40,2,0,17,130,7.65,2,0,0,0,49,0
137,Ron Brown,WR,1987,26,RAM,12,11,0,0,0,0,0,2,22,11.00,0,0,26,521,20.04,2,0,2,0,45,0
138,Phil Epps,WR,1987,29,GNB,10,9,0,0,0,0,0,1,0,0.00,0,0,34,516,15.18,2,0,1,0,47,0
139,Timmy Newsome,RB,1987,29,DAL,11,8,0,0,0,0,0,25,121,4.84,2,0,34,274,8.06,2,0,1,0,50,0
140,John Stallworth,WR,1987,35,PIT,12,11,0,0,0,0,0,0,0,0,0,0,41,521,12.71,2,0,1,0,46,0
141,Dokie Williams,WR,1987,27,RAI,11,5,0,0,0,0,0,0,0,0,0,0,21,330,15.71,5,0,0,0,48,0
142,Don Majkowski,QB,1987,23,GNB,7,5,55,127,875,5,3,15,127,8.47,0,0,0,0,0,0,0,5,0,33,0
143,Vinny Testaverde,QB,1987,24,TAM,6,4,71,165,1081,5,6,13,50,3.85,1,0,0,0,0,0,0,7,0,32,0
144,Tom Ramsey,QB,1987,26,NWE,9,3,71,134,898,6,6,13,75,5.77,1,0,0,0,0,0,0,4,0,34,0
145,Mark Carrier,WR,1987,22,TAM,10,5,0,0,0,0,0,0,0,0,0,0,26,423,16.27,3,0,0,0,49,0
146,Mike Jones,WR,1987,27,NOR,12,7,0,0,0,0,0,0,0,0,0,0,27,420,15.56,3,0,1,0,51,0
147,Frankie Neal,WR,1987,22,GNB,12,3,0,1,0,0,0,1,0,0.00,0,0,36,420,11.67,3,0,1,0,50,0
148,Mike Tomczak,QB,1987,25,CHI,12,6,97,178,1220,5,10,18,54,3.00,1,0,0,0,0,0,0,6,0,35,0
149,George Adams,RB,1987,25,NYG,12,7,0,0,0,0,0,61,169,2.77,1,0,35,298,8.51,1,0,3,0,51,0
150,Dwight Clark,WR,1987,30,SFO,13,3,0,0,0,0,0,0,0,0,0,0,24,290,12.08,5,0,1,0,52,0
151,Vince Evans,QB,1987,32,RAI,3,3,39,83,630,5,4,11,144,13.09,1,0,0,0,0,0,0,0,0,36,0
152,James Jones,RB,1987,26,DET,11,11,0,1,0,0,1,96,342,3.56,0,0,34,262,7.71,0,0,2,0,52,0
153,James Pruitt,WR,1987,23,MIA,12,1,0,0,0,0,0,0,0,0,0,0,26,404,15.54,3,0,1,0,53,0
154,Lorenzo Hampton,RB,1987,25,MIA,12,7,0,0,0,0,0,75,289,3.85,1,0,23,223,9.70,0,0,4,0,53,0
155,Cedric Jones,WR,1987,27,NWE,12,4,0,1,0,0,0,0,0,0,0,0,25,388,15.52,3,0,0,0,54,0
156,Mark Jackson,WR,1987,24,DEN,12,11,0,0,0,0,0,0,0,0,0,0,26,436,16.77,2,0,0,0,55,0
157,Paul Ott Carruth,RB,1987,26,GNB,12,5,1,1,3,1,0,64,192,3.00,3,0,10,78,7.80,1,0,0,0,54,0
158,Curtis Duncan,WR,1987,22,HOU,10,0,0,0,0,0,0,0,0,0,0,0,13,237,18.23,5,0,0,0,56,0
159,Steve Pelluer,QB,1987,25,DAL,12,4,55,101,642,3,2,25,142,5.68,1,0,0,0,0,0,0,0,0,37,0
160,Bruce Hill,WR,1987,23,TAM,8,1,0,0,0,0,0,3,3,1.00,0,0,23,403,17.52,2,0,1,0,57,0
161,Anthony Allen,WR,1987,28,WAS,3,3,0,0,0,0,0,0,0,0,0,0,13,337,25.92,3,0,0,0,59,0
162,Walter Murray,WR,1987,25,IND,14,3,0,0,0,0,0,0,0,0,0,0,20,339,16.95,3,0,0,0,58,0
163,Alfred Anderson,RB,1987,26,MIN,10,10,0,0,0,0,0,68,319,4.69,2,0,7,69,9.86,0,0,1,0,55,0
164,Stacey Bailey,WR,1987,27,ATL,7,6,0,0,0,0,0,0,0,0,0,0,20,325,16.25,3,0,1,0,61,0
165,Daryl Turner,WR,1987,26,SEA,12,8,0,0,0,0,0,0,0,0,0,0,14,153,10.93,6,0,0,0,60,0
166,James Brim,WR,1987,24,MIN,3,3,0,0,0,0,0,2,36,18.00,1,0,18,282,15.67,2,0,0,0,62,0
167,Reggie Dupard,RB,1987,24,NWE,8,3,0,0,0,0,0,94,318,3.38,3,0,3,1,0.33,0,0,2,0,56,0
168,Leo Lewis,WR,1987,31,MIN,12,12,0,0,0,0,0,5,-7,-1.40,0,0,24,383,15.96,2,0,1,0,63,0
169,Cris Collinsworth,WR,1987,28,CIN,8,6,0,0,0,0,0,0,0,0,0,0,31,494,15.94,0,0,0,0,64,0
170,Jamie Mueller,RB,1987,23,BUF,12,6,0,0,0,0,0,82,354,4.32,2,0,3,13,4.33,0,0,5,0,57,0
171,Ron Davenport,RB,1987,25,MIA,10,1,0,0,0,0,0,32,114,3.56,1,0,27,249,9.22,1,0,0,0,59,0
172,Gary Ellerson,RB,1987,24,DET,8,2,0,0,0,0,0,47,196,4.17,3,0,5,48,9.60,1,0,0,0,58,0
173,Kyle Mackey,QB,1987,25,MIA,3,3,57,109,604,3,5,17,98,5.76,2,0,0,0,0,0,0,3,0,38,0
174,Rick Massie,WR,1987,27,DEN,9,3,0,0,0,0,0,0,0,0,0,0,13,244,18.77,4,0,0,0,65,0
175,Stephen Starring,WR,1987,26,NWE,11,1,0,0,0,0,0,2,13,6.50,0,0,17,289,17.00,3,0,2,0,66,0
176,Lionel Vital,RB,1987,24,WAS,3,3,0,0,0,0,0,80,346,4.33,2,0,1,13,13.00,0,0,3,0,60,0
177,John Fourcade,QB,1987,27,NOR,3,3,48,89,597,4,3,19,134,7.05,0,0,0,0,0,0,0,1,0,39,0
178,Dennis McKinnon,WR,1987,26,CHI,12,0,0,0,0,0,0,0,0,0,0,0,27,406,15.04,1,0,6,0,67,0
179,Steve Sewell,RB,1987,24,DEN,7,0,0,0,0,0,0,19,83,4.37,2,0,13,209,16.08,1,0,1,0,61,0
180,Tim McGee,WR,1987,23,CIN,11,6,0,0,0,0,0,1,-10,-10.00,0,0,23,408,17.74,1,0,0,0,68,0
181,Allen Rice,RB,1987,25,MIN,12,2,0,0,0,0,0,51,131,2.57,1,0,19,201,10.58,1,0,1,0,62,0
182,Curtis Adams,RB,1987,25,SDG,12,4,0,0,0,0,0,90,343,3.81,1,0,4,38,9.50,0,0,1,0,63,0
183,Troy Johnson,WR,1987,25,STL,14,2,0,0,0,0,0,1,9,9.00,0,0,15,308,20.53,2,0,0,0,70,0
184,Clarence Kay,TE,1987,26,DEN,12,12,0,0,0,0,0,0,0,0,0,0,31,440,14.19,0,0,3,0,13,0
185,Tommy Kramer,QB,1987,32,MIN,6,5,40,81,452,4,3,10,44,4.40,2,0,0,0,0,0,0,2,0,40,0
186,Ron Morris,WR,1987,23,CHI,12,12,0,0,0,0,0,0,0,0,0,0,20,379,18.95,1,0,0,0,69,0
187,Joe Cribbs,RB,1987,29,SFO,11,3,0,0,0,0,0,70,300,4.29,1,0,9,70,7.78,0,0,1,0,64,0
188,Lonzell Hill,WR,1987,22,NOR,10,1,0,0,0,0,0,1,-9,-9.00,0,0,19,322,16.95,2,0,0,0,71,0
189,Jay Novacek,TE,1987,25,STL,7,4,0,0,0,0,0,0,0,0,0,0,20,254,12.70,3,0,1,0,14,0
190,Jeff Rutledge,QB,1987,30,NYG,13,4,79,155,1048,5,11,15,31,2.07,0,0,0,0,0,0,0,7,0,41,0
191,Mosi Tatupu,RB,1987,32,NWE,12,9,1,1,15,1,0,79,248,3.14,0,0,15,136,9.07,0,0,1,0,65,0
192,Roger Vick,RB,1987,23,NYJ,12,10,0,0,0,0,0,77,257,3.34,1,0,13,108,8.31,0,0,3,0,66,0
193,Stephen Baker,WR,1987,23,NYG,12,5,0,0,0,0,0,1,18,18.00,0,0,15,277,18.47,2,0,1,0,72,0
194,Steve Bono,QB,1987,25,PIT,3,3,34,74,438,5,2,8,27,3.38,1,0,1,2,2.00,0,0,5,0,42,0
195,Mike Guman,RB,1987,29,RAM,12,8,0,0,0,0,0,36,98,2.72,1,0,22,263,11.95,0,0,0,0,68,0
196,Derrick McAdoo,RB,1987,22,STL,15,2,0,0,0,0,0,53,230,4.34,3,0,2,12,6.00,0,0,2,0,67,0
197,Jeff Chadwick,WR,1987,27,DET,8,8,0,0,0,0,0,1,-6,-6.00,0,0,30,416,13.87,0,0,0,0,73,0
198,Bruce Hardy,TE,1987,31,MIA,12,12,0,0,0,0,0,0,0,0,0,0,28,292,10.43,2,0,1,0,15,0
199,Larry Mason,RB,1987,26,CLE,3,3,0,0,0,0,0,56,207,3.70,2,0,5,26,5.20,1,0,4,0,69,0
200,Alan Risher,QB,1987,26,GNB,3,3,44,74,564,3,3,11,64,5.82,1,0,0,0,0,0,0,4,0,43,0
201,Karl Bernard,RB,1987,23,DET,8,3,0,0,0,0,0,45,187,4.16,2,0,13,91,7.00,0,0,3,0,70,0
202,Hoby Brenner,TE,1987,28,NOR,12,10,0,0,0,0,0,0,0,0,0,0,20,280,14.00,2,0,0,0,16,0
203,Brent Pease,QB,1987,23,HOU,7,3,56,113,728,3,5,15,33,2.20,1,0,0,0,0,0,0,2,0,44,0
