rk,player_name,pos,year,age,tm,games,games_started,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,scoring_2pm,fumbles,fumbles_lost,fantasy_posrank,fantasy_ovrank
81,Tony Banks,QB,1997,24,STL,16,16,252,487,3254,14,13,47,186,3.96,1,0,0,0,0,0,0,15,7,15,0
82,Trent Dilfer,QB,1997,25,TAM,16,16,217,386,2555,21,11,33,99,3.00,1,0,0,0,0,0,0,9,1,16,0
83,Vinny Testaverde,QB,1997,34,BAL,13,13,271,470,2971,18,15,34,138,4.06,0,1,1,-4,-4.00,0,0,11,3,17,0
84,Neil O'Donnell,QB,1997,31,NYJ,15,14,259,460,2796,17,7,32,36,1.13,1,0,0,0,0,0,0,9,6,18,0
85,Erik Kramer,QB,1997,33,CHI,15,13,275,477,3011,14,14,27,83,3.07,2,0,0,0,0,0,0,11,7,19,0
86,Gus Frerotte,QB,1997,26,WAS,13,13,204,402,2682,17,12,25,65,2.60,2,0,0,0,0,0,0,8,2,20,0
87,Jake Plummer,QB,1997,23,ARI,10,9,157,296,2203,15,15,39,216,5.54,2,1,1,2,2.00,0,1,6,5,21,0
88,Jeff Blake,QB,1997,27,CIN,11,11,184,317,2125,8,7,45,234,5.20,3,0,0,0,0,0,0,7,5,22,0
89,Elvis Grbac,QB,1997,27,KAN,10,10,179,314,1943,11,6,30,168,5.60,1,0,0,0,0,0,0,1,0,24,0
90,Jim Harbaugh,QB,1997,34,IND,12,11,189,309,2060,10,4,36,206,5.72,0,0,0,0,0,0,0,4,3,23,0
91,Marcus Allen,RB,1997,37,KAN,16,0,2,2,15,2,0,124,505,4.07,11,14,11,86,7.82,0,0,4,2,24,0
92,Gary Brown,RB,1997,28,SDG,15,14,0,0,0,0,0,253,945,3.74,4,30,21,137,6.52,0,0,2,1,25,0
93,Charles Way,RB,1997,25,NYG,16,16,0,0,0,0,0,151,698,4.62,4,51,37,304,8.22,1,0,3,0,26,0
94,Fred Lane,RB,1997,22,CAR,13,7,0,0,0,0,0,182,809,4.45,7,13,8,27,3.38,0,0,4,3,27,0
95,Todd Collins,QB,1997,26,BUF,14,13,215,391,2367,12,13,30,77,2.57,0,0,0,0,0,0,0,10,4,25,0
96,Terry Allen,RB,1997,29,WAS,10,10,0,0,0,0,0,210,724,3.45,4,29,20,172,8.60,1,0,2,1,28,0
97,Lawrence Phillips,RB,1997,22,2TM,12,9,0,0,0,0,0,201,677,3.37,8,19,11,39,3.55,0,0,3,2,29,0
98,Bam Morris,RB,1997,25,BAL,11,8,0,0,0,0,0,204,774,3.79,4,38,29,176,6.07,0,0,4,3,30,0
99,Terry Kirby,RB,1997,27,SFO,16,3,0,0,0,0,0,125,418,3.34,6,34,23,279,12.13,1,2,3,1,31,0
100,Isaac Bruce,WR,1997,25,STL,12,12,0,0,0,0,0,0,0,0,0,119,56,815,14.55,5,0,1,0,31,0
101,Amp Lee,RB,1997,26,STL,16,1,0,0,0,0,0,28,104,3.71,0,93,61,825,13.52,3,0,0,0,32,0
102,Darnay Scott,WR,1997,25,CIN,16,15,0,0,0,0,0,1,6,6.00,0,97,54,797,14.76,5,0,0,0,32,0
103,Boomer Esiason,QB,1997,36,CIN,7,5,118,186,1478,13,2,8,11,1.38,0,0,0,0,0,0,0,1,0,26,0
104,Andre Hastings,WR,1997,27,NOR,16,16,0,0,0,0,0,4,35,8.75,0,118,48,722,15.04,5,1,1,1,33,0
105,Tiki Barber,RB,1997,22,NYG,12,6,0,0,0,0,0,136,511,3.76,3,54,34,299,8.79,1,1,3,1,33,0
106,Ed McCaffrey,WR,1997,29,DEN,15,15,0,0,0,0,0,0,0,0,0,85,45,590,13.11,8,0,0,0,34,0
107,Ray Zellars,RB,1997,24,NOR,16,16,0,0,0,0,0,156,552,3.54,4,43,31,263,8.48,0,0,6,4,34,0
108,Bobby Hoying,QB,1997,25,PHI,7,6,128,225,1573,11,6,16,78,4.88,0,0,0,0,0,0,0,7,6,27,0
109,Ki-Jana Carter,RB,1997,24,CIN,15,10,0,1,0,0,0,128,464,3.63,7,31,21,157,7.48,0,0,3,2,35,0
110,Jermaine Lewis,WR,1997,23,BAL,14,7,0,0,0,0,0,3,35,11.67,0,70,42,648,15.43,6,0,3,3,35,0
111,Kerry Collins,QB,1997,25,CAR,13,13,200,381,2124,11,21,26,65,2.50,1,0,0,0,0,0,0,8,4,28,0
112,O.J. McDuffie,WR,1997,28,MIA,16,16,0,0,0,0,0,0,0,0,0,118,76,943,12.41,1,0,0,0,36,0
113,James McKnight,WR,1997,25,SEA,12,6,0,0,0,0,0,0,0,0,0,64,34,637,18.74,6,0,1,1,37,0
114,Carl Pickens,WR,1997,27,CIN,12,12,0,0,0,0,0,1,-6,-6.00,0,95,52,695,13.37,5,0,1,1,38,0
115,Wayne Chrebet,WR,1997,24,NYJ,16,1,0,0,0,0,0,0,0,0,0,102,58,799,13.78,3,0,0,0,39,0
116,Mike Pritchard,WR,1997,28,SEA,16,15,0,0,0,0,0,1,14,14.00,0,115,64,843,13.17,2,0,2,1,40,0
117,Kimble Anders,RB,1997,31,KAN,15,14,0,0,0,0,0,79,397,5.03,0,72,59,453,7.68,2,0,3,0,36,0
118,J.J. Stokes,WR,1997,25,SFO,16,16,0,0,0,0,0,0,0,0,0,80,58,733,12.64,4,0,1,0,41,0
119,Shawn Jefferson,WR,1997,28,NWE,16,14,0,0,0,0,0,0,0,0,0,93,54,841,15.57,2,0,2,1,42,0
120,Danny Kanell,QB,1997,24,NYG,16,10,156,294,1740,11,9,15,2,0.13,0,0,0,0,0,0,0,6,3,29,0
121,Tyrone Wheatley,RB,1997,25,NYG,14,7,0,0,0,0,0,152,583,3.84,4,25,16,140,8.75,0,0,3,0,37,0
122,Troy Brown,WR,1997,26,NWE,16,6,0,0,0,0,0,1,-18,-18.00,0,69,41,607,14.80,6,0,0,0,43,0
123,Charlie Garner,RB,1997,25,PHI,16,2,0,0,0,0,0,116,547,4.72,3,34,24,225,9.38,0,0,1,1,38,0
124,Steve Broussard,RB,1997,30,SEA,16,1,0,0,0,0,0,70,418,5.97,5,30,24,143,5.96,1,0,0,0,39,0
125,Sean Dawkins,WR,1997,26,IND,14,12,0,0,0,0,0,0,0,0,0,111,68,804,11.82,2,0,0,0,44,0
126,Thurman Thomas,RB,1997,31,BUF,16,16,0,0,0,0,0,154,643,4.18,1,43,30,208,6.93,0,0,2,2,40,0
127,Ty Detmer,QB,1997,30,PHI,8,7,134,244,1567,7,6,14,46,3.29,1,0,0,0,0,0,0,6,1,30,0
128,Rich Gannon,QB,1997,32,KAN,9,6,98,175,1144,7,4,33,109,3.30,2,0,0,0,0,0,0,5,3,31,0
129,Randal Hill,WR,1997,28,NOR,15,15,0,0,0,0,0,1,11,11.00,0,95,55,761,13.84,2,0,0,0,45,0
130,Anthony Miller,WR,1997,32,DAL,16,16,0,0,0,0,0,1,6,6.00,0,98,46,645,14.02,4,0,1,1,46,0
131,Leslie Shepherd,WR,1997,28,WAS,11,9,0,0,0,0,0,4,27,6.75,0,68,29,562,19.38,5,0,0,0,47,0
132,Stephen Davis,RB,1997,23,WAS,14,6,0,0,0,0,0,141,567,4.02,3,24,18,134,7.44,0,0,1,1,41,0
133,Willie Davis,WR,1997,30,TEN,16,15,1,1,22,1,0,0,0,0,0,89,43,564,13.12,4,0,0,0,48,0
134,Rae Carruth,WR,1997,23,CAR,15,14,0,0,0,0,0,6,23,3.83,0,81,44,545,12.39,4,0,2,2,49,0
135,Larry Centers,RB,1997,29,ARI,15,14,0,0,0,0,0,101,276,2.73,1,75,54,409,7.57,1,0,1,1,42,0
136,Kent Graham,QB,1997,29,ARI,8,6,130,250,1408,4,5,13,23,1.77,2,0,0,0,0,0,0,5,4,32,0
137,William Floyd,RB,1997,25,SFO,15,15,0,0,0,0,0,78,231,2.96,3,54,37,321,8.68,1,0,2,2,43,0
138,Reidel Anthony,WR,1997,21,TAM,16,13,0,0,0,0,0,5,84,16.80,0,79,35,448,12.80,4,0,0,0,50,0
139,Mario Bates,RB,1997,24,NOR,12,7,1,1,21,1,0,119,440,3.70,4,11,5,42,8.40,0,0,2,2,44,0
140,Chris Penn,WR,1997,26,CHI,14,4,0,0,0,0,0,1,-1,-1.00,0,110,47,576,12.26,3,0,1,1,51,0
141,Courtney Hawkins,WR,1997,28,PIT,15,3,0,0,0,0,0,5,17,3.40,0,69,45,555,12.33,3,0,1,0,52,0
142,Sherman Williams,RB,1997,24,DAL,16,0,0,0,0,0,0,121,468,3.87,2,28,21,159,7.57,0,0,5,3,45,0
143,Larry Bowie,RB,1997,24,WAS,15,12,0,0,0,0,0,28,100,3.57,2,40,34,388,11.41,2,0,2,0,46,0
144,Henry Ellard,WR,1997,36,WAS,16,11,0,0,0,0,0,0,0,0,0,65,32,485,15.16,4,0,0,0,55,0
145,Michael Westbrook,WR,1997,25,WAS,13,9,0,0,0,0,0,3,-11,-3.67,0,92,34,559,16.44,3,0,0,0,54,0
146,Karl Williams,WR,1997,26,TAM,16,7,0,0,0,0,0,1,5,5.00,0,55,33,486,14.73,4,0,5,2,53,0
147,Lamar Smith,RB,1997,27,SEA,12,2,0,0,0,0,0,91,392,4.31,2,28,23,183,7.96,0,1,0,0,48,0
148,Kevin Turner,RB,1997,28,PHI,16,10,0,0,0,0,0,18,96,5.33,0,62,48,443,9.23,3,0,1,1,47,0
149,Stan Humphries,QB,1997,32,SDG,8,8,121,225,1488,5,6,13,24,1.85,0,0,0,0,0,0,0,7,5,33,0
150,Tommy Vardell,RB,1997,28,DET,16,10,0,0,0,0,0,32,122,3.81,6,30,16,218,13.63,0,0,1,1,49,0
151,Charles Johnson,WR,1997,25,PIT,13,11,0,0,0,0,0,0,0,0,0,91,46,568,12.35,2,0,0,0,57,0
152,Eric Metcalf,WR,1997,29,SDG,16,1,0,0,0,0,0,3,-5,-1.67,0,77,40,576,14.40,2,0,4,4,56,0
153,Greg Hill,RB,1997,25,KAN,16,16,0,0,0,0,0,157,550,3.50,0,24,12,126,10.50,0,0,1,0,50,0
154,Chris Sanders,WR,1997,25,TEN,15,14,0,0,0,0,0,1,-8,-8.00,0,64,31,498,16.06,3,0,1,1,58,0
155,Dave Brown,QB,1997,27,NYG,7,6,93,180,1023,5,3,17,29,1.71,1,0,0,0,0,0,0,1,2,35,0
156,Jeff Graham,WR,1997,28,NYJ,16,16,0,0,0,0,0,0,0,0,0,91,42,542,12.90,2,0,0,0,60,0
157,Charles Jordan,WR,1997,28,MIA,14,1,0,0,0,0,0,3,12,4.00,0,55,27,471,17.44,3,0,2,0,59,0
158,Freddie Solomon,WR,1997,25,PHI,15,5,0,0,0,0,0,0,0,0,0,51,29,455,15.69,3,1,3,1,61,0
159,Eric Zeier,QB,1997,25,BAL,5,3,67,116,958,7,1,10,17,1.70,0,0,0,0,0,0,0,3,3,34,0
160,Jerald Moore,RB,1997,23,STL,9,5,0,0,0,0,0,104,380,3.65,3,12,8,69,8.63,0,0,4,2,51,0
161,Steve Beuerlein,QB,1997,32,CAR,7,3,89,153,1032,6,3,4,32,8.00,0,0,0,0,0,0,0,1,1,36,0
162,Craig Whelihan,QB,1997,26,SDG,9,7,118,237,1357,6,10,13,29,2.23,0,0,0,0,0,0,0,7,3,37,0
163,Anthony Johnson,RB,1997,30,CAR,16,7,0,0,0,0,0,97,358,3.69,0,33,21,158,7.52,1,1,2,0,53,0
164,Rodney Thomas,RB,1997,24,TEN,16,1,0,0,0,0,0,67,310,4.63,3,18,14,111,7.93,0,0,1,0,52,0
165,Michael Timpson,WR,1997,30,PHI,15,10,0,0,0,0,0,0,0,0,0,82,42,484,11.52,2,0,1,0,62,0
166,Leeland McElroy,RB,1997,23,ARI,14,8,0,0,0,0,0,135,424,3.14,2,12,7,32,4.57,0,0,3,2,54,0
167,Rocket Ismail,WR,1997,28,CAR,13,2,0,0,0,0,0,4,32,8.00,0,65,36,419,11.64,2,0,0,0,63,0
168,Mark Carrier,WR,1997,32,CAR,9,6,0,0,0,0,0,0,0,0,0,51,33,436,13.21,2,0,1,0,64,0
169,Ken Dilger,TE,1997,26,IND,14,14,0,0,0,0,0,0,0,0,0,36,27,380,14.07,3,0,0,0,13,0
170,Andrew Glover,TE,1997,30,MIN,13,11,0,0,0,0,0,0,0,0,0,55,32,378,11.81,3,0,0,0,14,0
171,Leroy Hoard,RB,1997,29,MIN,12,1,0,0,0,0,0,80,235,2.94,4,15,11,84,7.64,0,0,0,0,55,0
172,Paul Justin,QB,1997,29,IND,8,4,83,140,1046,5,5,6,2,0.33,0,0,0,0,0,0,0,1,2,38,0
173,Curtis Conway,WR,1997,26,CHI,7,7,0,1,0,0,0,3,17,5.67,0,52,30,476,15.87,1,0,0,0,65,0
174,Terry Glenn,WR,1997,23,NWE,9,9,0,0,0,0,0,0,0,0,0,49,27,431,15.96,2,0,1,1,66,0
175,Scott Greene,RB,1997,25,CAR,16,14,0,0,0,0,0,45,157,3.49,1,57,40,277,6.93,1,0,1,1,56,0
176,Torrance Small,WR,1997,27,STL,13,7,0,0,0,0,0,0,0,0,0,64,32,488,15.25,1,0,0,0,67,0
177,Bobby Engram,WR,1997,24,CHI,11,11,0,0,0,0,0,0,0,0,0,76,45,399,8.87,2,1,1,0,68,0
178,William Henderson,RB,1997,26,GNB,16,14,0,0,0,0,0,31,113,3.65,0,48,41,367,8.95,1,0,1,1,57,0
179,Harvey Williams,RB,1997,30,OAK,14,6,0,0,0,0,0,18,70,3.89,3,39,16,147,9.19,2,1,0,0,58,0
180,Jamie Asher,TE,1997,25,WAS,16,13,0,0,0,0,0,0,0,0,0,99,49,474,9.67,1,0,0,0,15,0
181,Randall Cunningham,QB,1997,34,MIN,6,3,44,88,501,6,4,19,127,6.68,0,0,0,0,0,0,0,4,1,39,0
182,David Dunn,WR,1997,25,CIN,14,5,0,0,0,0,0,0,0,0,0,53,27,414,15.33,2,0,1,1,69,0
183,Charlie Jones,WR,1997,25,SDG,16,11,0,0,0,0,0,4,42,10.50,0,80,32,423,13.22,1,0,0,0,70,0
184,Jerris McPhail,RB,1997,25,MIA,14,1,0,0,0,0,0,17,146,8.59,1,48,34,262,7.71,1,0,1,0,59,0
185,Chris Gedney,TE,1997,27,ARI,16,3,0,0,0,0,0,1,15,15.00,0,28,23,261,11.35,4,0,1,1,17,0
186,Lamar Thomas,WR,1997,27,MIA,12,6,0,0,0,0,0,0,0,0,0,52,28,402,14.36,2,0,1,0,71,0
187,Ryan Wetnight,TE,1997,27,CHI,16,3,0,0,0,0,0,0,0,0,0,65,46,464,10.09,1,0,1,0,16,0
188,Tony Gonzalez,TE,1997,21,KAN,16,0,0,0,0,0,0,0,0,0,0,54,33,368,11.15,2,1,0,0,18,0
189,Harold Green,RB,1997,29,ATL,16,1,0,0,0,0,0,36,78,2.17,1,36,29,360,12.41,0,0,0,0,60,0
190,Brent Jones,TE,1997,34,SFO,13,12,0,0,0,0,0,0,0,0,0,47,29,383,13.21,2,0,1,1,19,0
191,Horace Copeland,WR,1997,26,TAM,13,11,0,0,0,0,0,0,0,0,0,61,33,431,13.06,1,0,3,2,72,0
192,Billy Joe Hobert,QB,1997,26,2TM,7,4,78,161,1024,6,10,14,43,3.07,0,0,0,0,0,0,0,3,0,40,0
193,Mark Bruener,TE,1997,25,PIT,16,16,0,0,0,0,0,0,0,0,0,30,18,117,6.50,6,0,1,1,20,0
194,Zack Crockett,RB,1997,25,IND,16,11,0,0,0,0,0,95,300,3.16,1,24,15,112,7.47,0,0,3,0,61,0
195,Jay Graham,RB,1997,22,BAL,13,3,0,0,0,0,0,81,299,3.69,2,14,12,51,4.25,0,0,2,1,62,0
196,Lonnie Johnson,TE,1997,26,BUF,16,16,0,0,0,0,0,1,6,6.00,0,63,41,340,8.29,2,0,2,1,21,0
197,Darnell Autry,RB,1997,21,CHI,13,3,0,0,0,0,0,112,319,2.85,1,14,9,59,6.56,0,1,2,2,64,0
198,Fred Baxter,TE,1997,26,NYJ,16,9,0,0,0,0,0,0,0,0,0,34,27,276,10.22,3,0,1,0,24,0
199,Eric Bjornson,TE,1997,26,DAL,14,14,0,0,0,0,0,0,0,0,0,68,47,442,9.40,0,1,2,1,22,0
200,Earnest Byner,RB,1997,35,BAL,16,5,0,0,0,0,0,84,313,3.73,0,31,21,128,6.10,0,1,2,1,63,0
201,Dave Moore,TE,1997,28,TAM,16,7,0,0,0,0,0,0,0,0,0,26,19,217,11.42,4,0,0,0,23,0
202,Rodney Peete,QB,1997,31,PHI,5,3,68,118,869,4,4,8,37,4.63,0,0,0,0,0,0,0,5,2,41,0
