rk,player_name,pos,year,age,tm,games,games_started,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,scoring_2pm,fumbles,fumbles_lost,fantasy_posrank,fantasy_ovrank
52,Bilal Powell,WR,2016,28,NYJ,16,4,0,0,0,0,0,131,722,5.51,3,74,58,388,6.69,2,0,1,1,15,52
53,Terrelle Pryor,WR,2016,27,CLE,16,15,5,9,41,0,0,8,21,2.63,1,140,77,1007,13.08,4,1,1,0,16,53
54,Tyreek Hill,WR,2016,22,KAN,16,1,0,0,0,0,0,24,267,11.13,3,83,61,593,9.72,6,0,4,1,17,54
55,Jarvis Landry,WR,2016,24,MIA,16,16,0,1,0,0,0,5,17,3.40,0,131,94,1136,12.09,4,1,2,2,18,55
56,Larry Fitzgerald,WR,2016,33,ARI,16,16,0,1,0,0,0,2,5,2.50,0,150,107,1023,9.56,6,0,2,1,19,56
57,Demaryius Thomas,WR,2016,29,DEN,16,16,0,0,0,0,0,0,0,0,0,144,90,1083,12.03,5,0,2,2,20,57
58,Kelvin Benjamin,WR,2016,25,CAR,16,13,0,0,0,0,0,0,0,0,0,118,63,941,14.94,7,0,1,1,21,58
59,Dez Bryant,WR,2016,28,DAL,13,13,1,1,10,1,0,0,0,0,0,96,50,796,15.92,8,0,1,1,22,59
60,Emmanuel Sanders ,WR,2016,29,DEN,16,16,0,0,0,0,0,1,4,4.00,0,137,79,1032,13.06,5,0,1,0,23,60
61,Jonathan Stewart,RB,2016,29,CAR,13,13,0,0,0,0,0,218,824,3.78,9,21,8,60,7.50,0,0,3,2,22,61
62,Hunter Henry,TE,2016,22,SDG,15,10,0,0,0,0,0,0,0,0,0,53,36,478,13.28,8,0,1,1,10,62
63,Julian Edelman,WR,2016,30,NWE,16,13,0,0,0,0,0,12,57,4.75,0,159,98,1106,11.29,3,1,3,2,24,63
64,Golden Tate,WR,2016,28,DET,16,16,0,0,0,0,0,10,4,0.40,0,135,91,1077,11.84,4,1,2,1,25,64
65,Antonio Gates,TE,2016,36,SDG,14,9,0,0,0,0,0,0,0,0,0,93,53,548,10.34,7,0,1,1,11,65
66,Terrance West,RB,2016,25,BAL,16,13,0,0,0,0,0,193,774,4.01,5,45,34,236,6.94,1,0,2,0,23,66
67,Mike Wallace,WR,2016,30,BAL,16,16,0,0,0,0,0,5,31,6.20,0,116,72,1017,14.13,4,1,1,0,26,67
68,Tyrod Taylor,QB,2016,27,BUF,15,15,269,436,3023,17,6,95,580,6.11,6,0,0,0,0,0,1,4,2,8,68
69,Derek Carr,QB,2016,25,OAK,15,15,357,560,3937,28,6,39,70,1.79,0,0,0,0,0,0,0,5,3,9,69
70,Blake Bortles,QB,2016,24,JAX,16,16,368,625,3905,23,16,58,359,6.19,3,1,1,20,20.00,1,1,8,6,10,70
71,Russell Wilson,QB,2016,28,SEA,16,16,353,546,4219,21,11,72,259,3.60,1,2,2,14,7.00,1,0,8,2,11,71
72,Kenny Britt,WR,2016,28,LAR,15,15,0,0,0,0,0,0,0,0,0,111,68,1002,14.74,5,0,2,1,27,72
73,Kenny Stills,WR,2016,24,MIA,16,16,0,0,0,0,0,0,0,0,0,81,42,726,17.29,9,0,0,0,28,73
74,Allen Robinson,WR,2016,23,JAX,16,16,0,0,0,0,0,0,0,0,0,151,73,883,12.10,6,1,1,0,29,74
75,Coby Fleener,TE,2016,28,NOR,16,8,0,0,0,0,0,1,2,2.00,1,81,50,631,12.62,3,0,2,0,12,75
76,Adam Thielen,WR,2016,26,MIN,16,10,0,0,0,0,0,2,15,7.50,0,92,69,967,14.01,5,0,2,1,30,76
77,Ryan Mathews,RB,2016,29,PHI,13,8,0,0,0,0,0,155,661,4.26,8,14,13,115,8.85,1,2,3,2,24,77
78,Marcus Mariota,QB,2016,23,TEN,15,15,276,451,3426,26,9,60,349,5.82,2,1,0,0,0,0,0,9,5,12,78
79,Ben Roethlisberger,QB,2016,34,PIT,14,14,328,509,3819,29,13,16,14,0.88,1,0,0,0,0,0,0,8,2,13,0
80,Philip Rivers,QB,2016,35,SDG,16,16,349,578,4386,33,21,14,35,2.50,0,0,0,0,0,0,0,9,5,14,0
81,Jameis Winston,QB,2016,22,TAM,16,16,345,567,4090,28,18,53,165,3.11,1,0,0,0,0,0,0,10,6,15,0
82,Tom Brady ,QB,2016,39,NWE,12,12,291,432,3554,28,2,28,64,2.29,0,0,0,0,0,0,0,5,0,17,0
83,Andy Dalton,QB,2016,29,CIN,16,16,364,563,4206,18,8,46,184,4.00,4,0,0,0,0,0,0,9,3,16,0
84,Cam Newton,QB,2016,27,CAR,15,14,270,510,3509,19,14,90,359,3.99,5,0,0,0,0,0,1,3,2,18,0
85,Carson Palmer,QB,2016,37,ARI,15,15,364,597,4233,26,14,14,38,2.71,0,0,0,0,0,0,0,14,4,19,0
86,Joe Flacco,QB,2016,31,BAL,16,16,436,672,4317,20,15,21,58,2.76,2,0,0,0,0,0,0,5,3,20,0
87,Eli Manning,QB,2016,35,NYG,16,16,377,598,4027,26,16,21,-9,-0.43,0,0,0,0,0,0,0,7,4,21,0
88,Alex Smith,QB,2016,32,KAN,15,15,328,489,3502,15,8,48,134,2.79,5,1,1,3,3.00,0,0,7,4,22,0
89,Sam Bradford,QB,2016,29,MIN,15,15,395,552,3877,20,5,20,53,2.65,0,1,1,5,5.00,0,0,10,5,23,0
90,Carson Wentz,QB,2016,24,PHI,16,16,379,607,3782,16,14,46,150,3.26,2,1,1,7,7.00,0,1,14,3,24,0
91,Colin Kaepernick,QB,2016,29,SFO,12,11,196,331,2241,16,4,69,468,6.78,2,0,0,0,0,0,1,9,3,25,0
92,Trevor Siemian,QB,2016,25,DEN,14,14,289,486,3401,18,10,28,57,2.04,0,0,0,0,0,0,1,4,2,26,0
93,Ryan Tannehill,QB,2016,28,MIA,13,13,261,389,2995,19,12,39,164,4.21,1,0,0,0,0,0,0,9,3,27,0
94,Brock Osweiler,QB,2016,26,HOU,15,14,301,510,2957,15,16,30,131,4.37,2,1,1,-14,-14.00,0,0,5,1,28,0
95,Ryan Fitzpatrick,QB,2016,34,NYJ,14,11,228,403,2710,12,17,33,130,3.94,0,0,0,0,0,0,0,9,1,29,0
96,Jamison Crowder,WR,2016,23,WAS,16,9,0,0,0,0,0,2,-2,-1.00,0,99,67,847,12.64,7,0,2,1,32,0
97,DeSean Jackson,WR,2016,30,WAS,15,15,0,0,0,0,0,0,0,0,0,100,56,1005,17.95,4,0,0,0,31,0
98,Pierre Garcon,WR,2016,30,WAS,16,16,0,0,0,0,0,0,0,0,0,114,79,1041,13.18,3,0,0,0,33,0
99,Brandon LaFell,WR,2016,30,CIN,16,14,0,0,0,0,0,1,-2,-2.00,0,107,64,862,13.47,6,0,0,0,34,0
100,Robert Kelley,RB,2016,24,WAS,15,9,0,0,0,0,0,168,704,4.19,6,18,12,82,6.83,1,0,0,0,25,0
101,A.J. Green,WR,2016,28,CIN,10,10,0,0,0,0,0,0,0,0,0,100,66,964,14.61,4,0,0,0,35,0
102,Willie Snead,WR,2016,24,NOR,15,4,1,1,50,1,0,0,0,0,0,104,72,895,12.43,4,0,2,0,36,0
103,DeAndre Hopkins,WR,2016,24,HOU,16,16,0,0,0,0,0,0,0,0,0,151,78,954,12.23,4,0,0,0,38,0
104,Sterling Shepard,WR,2016,23,NYG,16,16,0,0,0,0,0,3,31,10.33,0,105,65,683,10.51,8,0,0,0,37,0
105,Mike Gillislee,RB,2016,26,BUF,15,1,0,0,0,0,0,101,577,5.71,8,11,9,50,5.56,1,0,1,0,27,0
106,Marvin Jones,WR,2016,26,DET,15,15,0,0,0,0,0,1,3,3.00,0,103,55,930,16.91,4,0,0,0,39,0
107,Christine Michael,RB,2016,26,2TM,15,7,0,0,0,0,0,148,583,3.94,7,29,22,107,4.86,1,0,2,1,26,0
108,Steve Smith,WR,2016,37,BAL,14,14,0,0,0,0,0,0,0,0,0,101,70,799,11.41,5,2,0,0,40,0
109,Cole Beasley,WR,2016,27,DAL,16,6,0,1,0,0,0,1,7,7.00,0,98,75,833,11.11,5,0,0,0,41,0
110,Case Keenum,QB,2016,28,LAR,10,9,196,322,2201,9,11,20,51,2.55,1,0,0,0,0,0,0,5,1,30,0
111,Cameron Meredith,WR,2016,24,CHI,14,10,1,1,2,1,0,1,6,6.00,0,97,66,888,13.45,4,0,3,2,42,0
112,Devontae Booker,RB,2016,24,DEN,16,6,0,0,0,0,0,174,612,3.52,4,45,31,265,8.55,1,0,4,3,28,0
113,Quincy Enunwa,WR,2016,24,NYJ,16,13,0,0,0,0,0,1,12,12.00,0,105,58,857,14.78,4,0,0,0,43,0
114,Darren Sproles,RB,2016,33,PHI,15,5,0,0,0,0,0,94,438,4.66,2,71,52,427,8.21,2,0,1,0,29,0
115,Stefon Diggs,WR,2016,23,MIN,13,11,0,0,0,0,0,3,10,3.33,0,112,84,903,10.75,3,0,0,0,45,0
116,Marqise Lee,WR,2016,25,JAX,16,6,1,1,20,1,0,6,35,5.83,0,105,63,851,13.51,3,0,1,1,44,0
117,Theo Riddick,RB,2016,25,DET,10,8,0,0,0,0,0,92,357,3.88,1,67,53,371,7.00,5,0,0,0,30,0
118,Tim Hightower,RB,2016,30,NOR,16,1,0,0,0,0,0,133,548,4.12,4,26,22,200,9.09,1,0,0,0,32,0
119,Jerick McKinnon,RB,2016,24,MIN,15,7,0,1,0,0,0,159,539,3.39,2,53,43,255,5.93,2,1,0,0,31,0
120,JJ Nelson,WR,2016,24,ARI,15,6,0,0,0,0,0,4,83,20.75,1,74,34,568,16.71,6,0,1,1,46,0
121,Anquan Boldin,WR,2016,36,DET,16,16,0,0,0,0,0,0,0,0,0,95,67,584,8.72,8,0,0,0,47,0
122,Taylor Gabriel,WR,2016,25,ATL,13,3,0,0,0,0,0,4,51,12.75,1,50,35,579,16.54,6,0,0,0,50,0
123,Ted Ginn Jr.,WR,2016,31,CAR,16,8,0,0,0,0,0,14,98,7.00,0,95,54,752,13.93,4,0,3,2,48,0
124,Dontrelle Inman,WR,2016,27,SDG,16,16,0,0,0,0,0,0,0,0,0,97,58,810,13.97,4,0,0,0,49,0
125,James White,RB,2016,24,NWE,16,4,0,0,0,0,0,39,166,4.26,0,86,60,551,9.18,5,0,0,0,33,0
126,Rashad Jennings,RB,2016,31,NYG,13,12,0,0,0,0,0,181,593,3.28,3,42,35,201,5.74,1,0,1,0,34,0
127,Jordan Matthews,WR,2016,24,PHI,14,13,0,0,0,0,0,0,0,0,0,117,73,804,11.01,3,0,1,0,52,0
128,DeVante Parker,WR,2016,23,MIA,15,8,0,0,0,0,0,0,0,0,0,87,56,744,13.29,4,0,0,0,51,0
129,Matt Asiata,RB,2016,29,MIN,16,6,0,0,0,0,0,121,402,3.32,6,38,32,263,8.22,0,0,1,1,36,0
130,Chris Thompson,RB,2016,26,WAS,16,0,0,0,0,0,0,68,356,5.24,3,62,49,349,7.12,2,0,2,1,35,0
131,Brandon Marshall,WR,2016,32,NYJ,15,15,0,0,0,0,0,0,0,0,0,128,59,788,13.36,3,0,0,0,53,0
132,Ty Montgomery,RB,2016,23,GNB,15,6,0,0,0,0,0,77,457,5.94,3,56,44,348,7.91,0,0,2,1,37,0
133,Alshon Jeffery,WR,2016,26,CHI,12,12,0,0,0,0,0,0,0,0,0,94,52,821,15.79,2,0,0,0,54,0
134,Derrick Henry,RB,2016,22,TEN,15,2,0,0,0,0,0,110,490,4.45,5,15,13,137,10.54,0,0,0,0,38,0
135,Chris Hogan,WR,2016,29,NWE,15,14,0,0,0,0,0,3,9,3.00,0,58,38,680,17.89,4,0,1,1,55,0
136,Duke Johnson,RB,2016,23,CLE,16,1,0,1,0,0,0,73,358,4.90,1,74,53,514,9.70,0,0,2,1,39,0
137,Mohamed Sanu,WR,2016,27,ATL,15,15,0,0,0,0,0,1,5,5.00,0,81,59,653,11.07,4,1,1,1,56,0
138,Tavon Austin,WR,2016,26,LAR,15,15,0,0,0,0,0,28,159,5.68,1,106,58,509,8.78,3,0,5,1,57,0
139,Randall Cobb,WR,2016,26,GNB,13,10,0,0,0,0,0,10,33,3.30,0,84,60,610,10.17,4,0,1,0,58,0
140,T.J. Yeldon,RB,2016,23,JAX,15,13,0,0,0,0,0,130,465,3.58,1,68,50,312,6.24,1,0,2,1,40,0
141,C.J. Anderson,RB,2016,25,DEN,7,7,0,0,0,0,0,110,437,3.97,4,24,16,128,8.00,1,0,0,0,41,0
142,Jalen Richard,RB,2016,23,OAK,16,0,0,0,0,0,0,83,491,5.92,1,39,29,194,6.69,2,0,0,0,42,0
143,Jack Doyle,TE,2016,26,IND,16,14,0,0,0,0,0,0,0,0,0,75,59,584,9.90,5,0,1,1,13,0
144,Travis Benjamin,WR,2016,27,SDG,14,8,0,1,0,0,0,2,-3,-1.50,0,75,47,677,14.40,4,0,5,3,59,0
145,DeAngelo Williams,RB,2016,33,PIT,9,4,0,0,0,0,0,98,343,3.50,4,27,18,118,6.56,2,0,0,0,43,0
146,Giovani Bernard,RB,2016,25,CIN,10,2,0,0,0,0,0,91,337,3.70,2,51,39,336,8.62,1,0,1,1,44,0
147,Eric Ebron,TE,2016,23,DET,13,13,0,0,0,0,0,1,1,1.00,1,85,61,711,11.66,1,0,0,0,15,0
148,Jeremy Kerley,WR,2016,28,SFO,16,13,0,0,0,0,0,0,0,0,0,115,64,667,10.42,3,0,4,1,61,0
149,Tyler Lockett,WR,2016,24,SEA,15,9,0,0,0,0,0,6,114,19.00,1,66,41,597,14.56,1,0,0,0,60,0
150,Dennis Pitta,TE,2016,31,BAL,16,12,0,0,0,0,0,0,0,0,0,121,86,729,8.48,2,0,1,1,16,0
151,Jason Witten,TE,2016,34,DAL,16,16,0,0,0,0,0,0,0,0,0,95,69,673,9.75,3,0,1,1,14,0
152,Robert Turbin,RB,2016,27,IND,15,0,0,0,0,0,0,47,164,3.49,7,35,26,179,6.88,1,0,0,0,45,0
153,Michael Floyd,WR,2016,27,2TM,15,8,0,0,0,0,0,0,0,0,0,76,37,488,13.19,5,0,0,0,63,0
154,Terrance Williams,WR,2016,27,DAL,16,15,0,0,0,0,0,0,0,0,0,61,44,594,13.50,4,0,1,1,62,0
155,Shaun Draughn,RB,2016,29,SFO,16,1,0,0,0,0,0,74,196,2.65,4,39,29,263,9.07,2,0,1,1,46,0
156,C.J. Fiedorowicz,TE,2016,25,HOU,15,15,0,0,0,0,0,0,0,0,0,89,54,559,10.35,4,0,1,0,17,0
157,Brian Hoyer,QB,2016,31,CHI,6,5,134,200,1445,6,0,7,-2,-0.29,0,0,0,0,0,0,0,3,1,31,0
158,Dwayne Allen,TE,2016,26,IND,14,14,0,0,0,0,0,0,0,0,0,52,35,406,11.60,6,1,1,0,19,0
159,Charles Clay,TE,2016,27,BUF,15,15,0,0,0,0,0,0,0,0,0,87,57,552,9.68,4,0,0,0,18,0
160,Cody Kessler,QB,2016,23,CLE,9,8,128,195,1380,6,2,11,18,1.64,0,0,0,0,0,0,0,4,1,32,0
161,Adam Humphries,WR,2016,23,TAM,15,4,0,0,0,0,0,5,18,3.60,0,83,55,622,11.31,2,1,3,0,64,0
162,Jacquizz Rodgers,RB,2016,26,TAM,10,5,0,0,0,0,0,129,560,4.34,2,16,13,98,7.54,0,0,0,0,47,0
163,Eli Rogers,WR,2016,24,PIT,13,8,0,0,0,0,0,1,6,6.00,0,66,48,594,12.38,3,0,2,0,65,0
164,Gary Barnidge,TE,2016,31,CLE,16,16,0,0,0,0,0,0,0,0,0,82,55,612,11.13,2,1,0,0,20,0
165,Will Fuller,WR,2016,22,HOU,14,13,0,0,0,0,0,1,-3,-3.00,0,92,47,635,13.51,2,0,2,0,66,0
166,Chris Ivory,RB,2016,28,JAX,11,1,0,0,0,0,0,117,439,3.75,3,28,20,186,9.30,0,0,5,3,49,0
167,Zach Zenner,RB,2016,25,DET,14,4,0,0,0,0,0,88,334,3.80,4,23,18,196,10.89,0,0,1,1,48,0
168,Brian Quick,WR,2016,27,LAR,16,8,0,0,0,0,0,0,0,0,0,77,41,564,13.76,3,0,0,0,67,0
169,Seth Roberts,WR,2016,25,OAK,16,6,0,0,0,0,0,0,0,0,0,77,38,397,10.45,5,2,0,0,68,0
170,Robby Anderson,WR,2016,23,NYJ,16,8,0,0,0,0,0,3,42,14.00,0,78,42,587,13.98,2,0,1,1,69,0
171,Blaine Gabbert,QB,2016,27,SFO,6,5,91,160,925,5,6,40,173,4.33,2,1,1,-16,-16.00,0,0,0,0,33,0
172,Zach Miller,TE,2016,32,CHI,10,8,0,0,0,0,0,0,0,0,0,64,47,486,10.34,4,0,0,0,21,0
173,Donte Moncrief,WR,2016,23,IND,9,7,0,0,0,0,0,1,-1,-1.00,0,56,30,307,10.23,7,0,0,0,70,0
174,Kenneth Dixon,RB,2016,22,BAL,12,0,0,0,0,0,0,88,382,4.34,2,41,30,162,5.40,1,0,1,0,50,0
175,Rob Gronkowski,TE,2016,27,NWE,8,6,0,0,0,0,0,0,0,0,0,38,25,540,21.60,3,0,0,0,22,0
176,Doug Martin,RB,2016,27,TAM,8,8,0,0,0,0,0,144,421,2.92,3,16,14,134,9.57,0,0,1,1,51,0
177,Matt Barkley,QB,2016,26,CHI,7,6,129,216,1611,8,14,7,2,0.29,0,1,1,2,2.00,1,0,4,2,34,0
178,Tyler Boyd,WR,2016,22,CIN,16,2,0,0,0,0,0,4,58,14.50,0,81,54,603,11.17,1,0,1,1,72,0
179,Vernon Davis,WR,2016,32,WAS,16,14,0,0,0,0,0,0,0,0,0,59,44,583,13.25,2,0,0,0,71,0
180,Damien Williams,RB,2016,24,MIA,15,0,0,0,0,0,0,35,115,3.29,3,32,23,249,10.83,3,0,1,1,52,0
181,Tyler Eifert,TE,2016,26,CIN,8,2,0,0,0,0,0,0,0,0,0,47,29,394,13.59,5,0,0,0,23,0
182,Jeremy Maclin,WR,2016,28,KAN,12,12,0,1,0,0,0,1,-1,-1.00,0,76,44,536,12.18,2,0,0,0,75,0
183,Breshad Perriman,WR,2016,23,BAL,16,1,0,0,0,0,0,1,2,2.00,0,66,33,499,15.12,3,0,0,0,73,0
184,DeAndre Washington,RB,2016,23,OAK,14,2,0,0,0,0,0,87,467,5.37,2,23,17,115,6.76,0,0,1,1,53,0
185,Robert Woods,WR,2016,24,BUF,13,10,0,0,0,0,0,1,6,6.00,0,76,51,613,12.02,1,0,0,0,74,0
186,Matt Jones,RB,2016,23,WAS,7,7,0,0,0,0,0,99,460,4.65,3,8,8,73,9.13,0,0,3,2,54,0
187,Phillip Dorsett,WR,2016,23,IND,15,7,0,0,0,0,0,2,10,5.00,0,59,33,528,16.00,2,0,1,0,76,0
188,Robert Griffin III,QB,2016,26,CLE,5,5,87,147,886,2,3,31,190,6.13,2,0,0,0,0,0,0,4,1,35,0
189,Allen Hurns,WR,2016,25,JAX,11,11,0,0,0,0,0,0,0,0,0,76,35,477,13.63,3,0,1,0,77,0
190,Charcandrick West,RB,2016,25,KAN,15,2,0,0,0,0,0,88,293,3.33,1,34,28,188,6.71,2,0,0,0,55,0
191,John Brown,WR,2016,26,ARI,15,6,0,0,0,0,0,1,10,10.00,0,73,39,517,13.26,2,0,1,0,78,0
192,Malcolm Mitchell,RB,2016,24,NWE,14,6,0,0,0,0,0,0,0,0,0,48,32,401,12.53,4,0,0,0,56,0
193,Tajae Sharpe,WR,2016,22,TEN,16,10,0,0,0,0,0,1,1,1.00,0,83,41,522,12.73,2,0,0,0,79,0
194,Victor Cruz,WR,2016,30,NYG,15,12,0,0,0,0,0,0,0,0,0,72,39,586,15.03,1,0,1,1,81,0
195,Devin Funchess,WR,2016,22,CAR,15,7,0,0,0,0,0,0,0,0,0,58,23,371,16.13,4,1,0,0,80,0
196,Vance McDonald,TE,2016,26,SFO,11,11,0,0,0,0,0,0,0,0,0,45,24,391,16.29,4,0,0,0,24,0
197,Thomas Rawls,RB,2016,23,SEA,9,7,0,0,0,0,0,109,349,3.20,3,17,13,96,7.38,0,0,0,0,57,0
198,Cordarrelle Patterson,WR,2016,25,MIN,16,8,0,0,0,0,0,7,43,6.14,0,70,52,453,8.71,2,0,2,0,82,0
199,Paul Perkins,RB,2016,22,NYG,14,1,0,0,0,0,0,112,456,4.07,0,24,15,162,10.80,0,0,1,0,58,0
200,Marquise Goodwin,WR,2016,26,BUF,15,9,0,0,0,0,0,0,0,0,0,68,29,431,14.86,3,0,0,0,84,0
