rk,player_name,pos,year,age,tm,games,games_started,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,scoring_2pm,fumbles,fumbles_lost,fantasy_posrank,fantasy_ovrank
21,Michael Vick,QB,2002,22,ATL,15,15,231,421,2936,16,8,113,777,6.88,8,1,0,16,0,0,0,9,5,2,21
22,Duce Staley,RB,2002,27,PHI,16,16,0,0,0,0,0,269,1029,3.83,5,69,51,541,10.61,3,1,3,0,15,22
23,Todd Heap,TE,2002,22,BAL,16,16,0,1,0,0,0,4,38,9.50,0,122,68,836,12.29,6,1,0,0,1,23
24,Amani Toomer,WR,2002,28,NYG,16,16,0,0,0,0,0,1,2,2.00,0,134,82,1343,16.38,8,0,0,0,6,24
25,Daunte Culpepper,QB,2002,25,MIN,16,16,333,549,3853,18,23,106,609,5.75,10,0,0,0,0,0,1,23,9,3,25
26,Corey Dillon,RB,2002,28,CIN,16,16,0,0,0,0,0,314,1311,4.18,7,61,43,298,6.93,0,0,5,2,16,26
27,Michael Bennett,RB,2002,24,MIN,16,16,0,0,0,0,0,255,1296,5.08,5,41,37,351,9.49,1,0,4,3,17,27
28,Tony Gonzalez,TE,2002,26,KAN,16,16,0,0,0,0,0,0,0,0,0,99,63,773,12.27,7,0,0,0,2,28
29,Peerless Price,WR,2002,26,BUF,16,16,0,0,0,0,0,3,-13,-4.33,0,148,94,1252,13.32,9,0,2,1,7,29
30,Marcel Shipp,WR,2002,24,ARI,15,6,0,0,0,0,0,188,834,4.44,6,49,38,413,10.87,3,0,4,4,8,30
31,Plaxico Burress,WR,2002,25,PIT,16,15,0,0,0,0,0,0,0,0,0,144,78,1325,16.99,7,1,2,1,9,31
32,Joe Horn,WR,2002,30,NOR,16,16,0,0,0,0,0,1,2,2.00,0,149,88,1312,14.91,7,1,1,0,10,32
33,Curtis Martin,RB,2002,29,NYJ,16,16,0,0,0,0,0,261,1094,4.19,7,56,49,362,7.39,0,1,0,0,18,33
34,Donald Driver,WR,2002,27,GNB,16,16,0,0,0,0,0,8,70,8.75,0,113,70,1064,15.20,9,0,1,1,11,34
35,Peyton Manning,QB,2002,26,IND,16,16,392,591,4200,27,19,38,148,3.89,2,0,0,0,0,0,0,6,2,4,35
36,Jerry Rice ,WR,2002,40,OAK,16,16,0,0,0,0,0,3,20,6.67,0,150,92,1211,13.16,7,0,1,1,12,36
37,Garrison Hearst,RB,2002,31,SFO,16,16,0,0,0,0,0,215,972,4.52,8,69,48,317,6.60,1,1,4,3,19,37
38,Laveranues Coles,WR,2002,25,NYJ,16,16,0,0,0,0,0,6,39,6.50,0,134,89,1264,14.20,5,1,1,0,13,38
39,Warrick Dunn,RB,2002,27,ATL,15,14,0,0,0,0,0,230,927,4.03,7,66,50,377,7.54,2,0,4,3,20,39
40,Marty Booker,WR,2002,26,CHI,16,16,1,5,44,1,0,0,0,0,0,168,97,1189,12.26,6,0,0,0,14,40
41,Jeff Garcia,QB,2002,32,SFO,16,16,328,528,3344,21,10,73,353,4.84,3,0,0,0,0,0,1,2,2,5,41
42,Koren Robinson,WR,2002,22,SEA,16,16,0,0,0,0,0,8,56,7.00,0,141,78,1240,15.90,5,0,2,0,15,42
43,Jeremy Shockey,TE,2002,22,NYG,15,14,0,0,0,0,0,0,0,0,0,128,74,894,12.08,2,0,3,2,3,43
44,Trent Green,QB,2002,32,KAN,16,16,287,470,3690,26,13,31,225,7.26,1,0,0,0,0,0,1,1,0,6,44
45,Torry Holt,WR,2002,26,STL,16,11,0,0,0,0,0,2,18,9.00,0,160,91,1302,14.31,4,0,1,1,16,45
46,Aaron Brooks,QB,2002,26,NOR,16,16,283,528,3572,27,15,62,253,4.08,2,0,0,0,0,0,2,11,5,7,46
47,James Stewart,RB,2002,31,DET,14,9,0,1,0,0,0,231,1021,4.42,4,70,46,333,7.24,2,0,0,0,21,47
48,Antowain Smith,RB,2002,30,NWE,16,15,0,0,0,0,0,252,982,3.90,6,42,31,243,7.84,2,1,2,1,22,48
49,Bubba Franks,TE,2002,24,GNB,16,15,1,1,31,1,0,0,0,0,0,71,54,442,8.19,7,0,0,0,4,49
50,Drew Bledsoe,QB,2002,30,BUF,16,16,375,610,4359,24,15,27,67,2.48,2,0,0,0,0,0,0,11,4,8,50
51,Isaac Bruce,WR,2002,30,STL,16,16,0,0,0,0,0,3,18,6.00,0,130,79,1075,13.61,7,0,2,2,17,51
52,Steve McNair,QB,2002,29,TEN,16,16,301,492,3387,22,15,82,440,5.37,3,0,0,0,0,0,2,9,2,9,52
53,Rod Gardner,WR,2002,25,WAS,16,15,0,1,0,0,0,1,1,1.00,0,141,71,1006,14.17,8,0,1,0,18,53
54,Jimmy Smith,WR,2002,33,JAX,16,16,0,0,0,0,0,1,2,2.00,0,137,80,1027,12.84,7,1,0,0,19,54
55,Chad Johnson,WR,2002,24,CIN,16,14,0,0,0,0,0,0,0,0,0,137,69,1166,16.90,5,0,0,0,20,55
56,Tom Brady,QB,2002,25,NWE,16,16,373,601,3764,28,14,42,110,2.62,1,0,0,0,0,0,0,11,5,10,56
57,Shannon Sharpe,TE,2002,34,DEN,13,13,0,0,0,0,0,0,0,0,0,88,61,686,11.25,3,0,0,0,5,57
58,Marcus Pollard,TE,2002,30,IND,15,15,0,0,0,0,0,0,0,0,0,69,43,478,11.12,6,1,1,1,6,58
59,Keyshawn Johnson,WR,2002,30,TAM,16,16,0,0,0,0,0,0,0,0,0,142,76,1088,14.32,5,2,0,0,21,59
60,Billy Miller,TE,2002,25,HOU,16,7,0,0,0,0,0,0,0,0,0,80,51,613,12.02,3,0,0,0,7,60
61,Quincy Morgan,WR,2002,25,CLE,16,16,0,0,0,0,0,3,7,2.33,0,97,56,964,17.21,7,1,2,2,22,61
62,Alge Crumpler,TE,2002,25,ATL,16,9,0,0,0,0,0,0,0,0,0,58,36,455,12.64,5,0,0,0,8,62
63,Travis Taylor,WR,2002,24,BAL,16,15,0,0,0,0,0,11,105,9.55,0,118,61,869,14.25,6,0,0,0,23,63
64,Rod Smith,WR,2002,32,DEN,16,16,0,1,0,0,0,6,9,1.50,0,147,89,1027,11.54,5,0,1,1,24,64
65,Curtis Conway,WR,2002,31,SDG,13,13,0,0,0,0,0,7,53,7.57,2,94,57,852,14.95,5,0,2,2,25,65
66,Randy McMichael,TE,2002,23,MIA,16,16,0,0,0,0,0,1,8,8.00,0,68,39,485,12.44,4,0,1,1,9,66
67,Edgerrin James,RB,2002,24,IND,14,14,0,0,0,0,0,277,989,3.57,2,80,61,354,5.80,1,1,4,2,23,67
68,Derrick Mason,WR,2002,28,TEN,14,14,0,0,0,0,0,0,0,0,0,125,79,1012,12.81,5,0,2,1,26,68
69,Donovan McNabb,QB,2002,26,PHI,10,10,211,361,2289,17,6,63,460,7.30,6,1,0,0,0,0,0,6,5,11,69
70,Kyle Brady,TE,2002,30,JAX,16,16,0,0,0,0,0,0,0,0,0,67,43,461,10.72,4,0,0,0,10,70
71,Joey Galloway,WR,2002,31,DAL,16,16,0,0,0,0,0,4,31,7.75,0,120,61,908,14.89,6,0,2,1,27,71
72,Christian Fauria,TE,2002,31,NWE,16,13,0,0,0,0,0,0,0,0,0,40,27,253,9.37,7,1,0,0,11,72
73,Jerry Porter,WR,2002,24,OAK,16,14,0,0,0,0,0,4,6,1.50,0,70,51,688,13.49,9,2,0,0,28,73
74,James Thrash,WR,2002,27,PHI,16,16,0,0,0,0,0,18,126,7.00,2,107,52,635,12.21,6,0,1,1,29,74
75,Wayne Chrebet,WR,2002,29,NYJ,15,15,0,1,0,0,0,0,0,0,0,80,51,691,13.55,9,0,2,2,30,75
76,Stephen Davis,RB,2002,28,WAS,12,12,0,0,0,0,0,207,820,3.96,7,33,23,142,6.17,1,0,4,4,24,76
77,Tony Carter,0,2002,30,GNB,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,77
78,Harold Morrow,0,2002,29,MIN,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78
79,Brett Favre ,QB,2002,33,GNB,16,16,341,551,3658,27,16,25,73,2.92,0,0,0,0,0,0,0,10,4,12,0
80,Chad Pennington,QB,2002,26,NYJ,15,12,275,399,3120,22,6,29,49,1.69,2,0,0,0,0,0,0,2,1,13,0
81,Kerry Collins,QB,2002,30,NYG,16,16,335,545,4073,19,14,44,-3,-0.07,0,0,0,0,0,0,0,8,1,14,0
82,Brad Johnson ,QB,2002,34,TAM,13,13,281,451,3049,22,6,13,30,2.31,0,0,0,0,0,0,0,8,2,15,0
83,Drew Brees,QB,2002,23,SDG,16,16,320,526,3284,17,16,38,130,3.42,1,0,0,0,0,0,0,2,0,16,0
84,Mark Brunell,QB,2002,32,JAX,15,15,245,416,2788,17,7,43,207,4.81,0,0,0,0,0,0,0,5,1,17,0
85,Matt Hasselbeck,QB,2002,27,SEA,16,10,267,419,3075,15,10,40,202,5.05,1,0,0,0,0,0,1,5,4,18,0
86,Jake Plummer,QB,2002,28,ARI,16,16,284,530,2972,18,20,46,283,6.15,2,1,1,2,2.00,0,0,13,6,19,0
87,Jon Kitna,QB,2002,30,CIN,14,12,294,473,3178,16,16,24,57,2.38,4,0,0,0,0,0,0,10,6,20,0
88,Brian Griese,QB,2002,27,DEN,13,13,291,436,3214,15,15,37,107,2.89,1,0,0,0,0,0,0,2,0,21,0
89,Tommy Maddox,QB,2002,31,PIT,15,11,234,377,2836,20,16,19,43,2.26,0,2,0,0,0,0,0,8,3,22,0
90,Tim Couch,QB,2002,25,CLE,14,14,273,443,2842,18,18,23,77,3.35,0,0,0,0,0,0,0,6,2,23,0
91,Jay Fiedler,QB,2002,31,MIA,11,10,179,292,2024,14,9,28,99,3.54,3,0,0,0,0,0,0,3,1,24,0
92,David Carr,QB,2002,23,HOU,16,16,233,444,2592,9,15,59,282,4.78,3,0,0,0,0,0,0,21,7,25,0
93,Emmitt Smith,RB,2002,33,DAL,16,16,0,0,0,0,0,254,975,3.84,5,24,16,89,5.56,0,0,3,1,25,0
94,William Green,RB,2002,23,CLE,16,10,0,0,0,0,0,243,887,3.65,6,27,16,113,7.06,0,0,4,2,27,0
95,Moe Williams,RB,2002,28,MIN,16,0,0,0,0,0,0,84,414,4.93,11,43,27,251,9.30,0,0,1,0,28,0
96,Amos Zereoue,RB,2002,26,PIT,16,5,0,0,0,0,0,193,762,3.95,4,53,42,341,8.12,0,0,2,2,26,0
97,Lamar Smith,RB,2002,32,CAR,11,11,0,0,0,0,0,209,737,3.53,7,26,20,167,8.35,0,0,2,2,29,0
98,Rodney Peete,QB,2002,36,CAR,14,14,223,381,2630,15,14,22,14,0.64,0,0,0,0,0,0,0,10,7,26,0
99,Jerome Bettis,RB,2002,30,PIT,13,11,0,0,0,0,0,187,666,3.56,9,9,7,57,8.14,0,0,1,1,30,0
100,Jeff Blake,QB,2002,32,BAL,11,10,165,295,2084,13,11,39,106,2.72,1,0,0,0,0,0,0,8,5,27,0
101,Michael Pittman,RB,2002,27,TAM,16,15,0,0,0,0,0,204,718,3.52,1,86,59,477,8.08,0,0,3,1,31,0
102,Marc Bulger,QB,2002,25,STL,7,7,138,214,1826,14,6,12,-13,-1.08,1,1,1,3,3.00,0,0,2,1,28,0
103,Dennis Northcutt,WR,2002,25,CLE,13,0,0,0,0,0,0,8,104,13.00,1,50,38,601,15.82,5,1,2,1,31,0
104,Anthony Thomas,RB,2002,25,CHI,12,12,0,0,0,0,0,214,721,3.37,6,41,24,163,6.79,0,0,5,3,32,0
105,Brian Finneran,WR,2002,26,ATL,16,16,0,0,0,0,0,0,0,0,0,102,56,838,14.96,6,0,2,1,33,0
106,Todd Pinkston,WR,2002,25,PHI,15,15,0,0,0,0,0,1,-15,-15.00,0,113,60,798,13.30,7,0,2,0,32,0
107,Mike Alstott ,RB,2002,29,TAM,16,9,0,0,0,0,0,146,548,3.75,5,48,35,242,6.91,2,0,4,2,33,0
108,David Patten,WR,2002,28,NWE,16,14,0,1,0,0,0,2,6,3.00,0,120,61,824,13.51,5,0,0,0,34,0
109,Steve Smith,WR,2002,23,CAR,15,13,0,0,0,0,0,1,-4,-4.00,0,98,54,872,16.15,3,0,5,1,35,0
110,Antonio Bryant,WR,2002,21,DAL,16,15,0,0,0,0,0,6,40,6.67,0,93,44,733,16.66,6,0,3,2,36,0
111,Jamel White,RB,2002,25,CLE,14,6,0,0,0,0,0,106,470,4.43,3,86,63,452,7.17,0,0,0,0,34,0
112,Kevan Barlow,RB,2002,23,SFO,14,0,0,0,0,0,0,145,675,4.66,4,21,14,136,9.71,1,0,2,1,35,0
113,Darrell Jackson,WR,2002,24,SEA,13,13,0,0,0,0,0,3,3,1.00,0,112,62,877,14.15,4,0,3,2,37,0
114,Eddie Kennison,WR,2002,29,KAN,16,14,0,0,0,0,0,7,58,8.29,0,92,53,906,17.09,2,0,0,0,38,0
115,Donte' Stallworth,WR,2002,22,NOR,13,7,0,0,0,0,0,2,2,1.00,0,69,42,594,14.14,8,0,0,0,39,0
116,Jim Miller,QB,2002,31,CHI,10,8,180,314,1944,13,9,13,11,0.85,0,0,0,0,0,0,0,6,3,29,0
117,Derrius Thompson,WR,2002,25,WAS,16,14,0,0,0,0,0,10,77,7.70,0,93,53,773,14.58,4,0,2,2,40,0
118,Troy Brown,WR,2002,31,NWE,14,13,0,0,0,0,0,3,14,4.67,0,141,97,890,9.18,3,1,4,1,41,0
119,Kevin Faulk,RB,2002,26,NWE,15,0,0,1,0,0,0,52,271,5.21,2,53,37,379,10.24,3,0,1,1,36,0
120,Joey Harrington,QB,2002,24,DET,14,12,215,429,2294,12,16,7,4,0.57,0,0,0,0,0,0,0,2,1,30,0
121,Stacey Mack,RB,2002,27,JAX,16,0,0,0,0,0,0,98,436,4.45,9,13,11,79,7.18,0,0,0,0,37,0
122,Corey Bradford,WR,2002,27,HOU,16,16,0,0,0,0,0,2,-11,-5.50,0,106,45,697,15.49,6,0,0,0,42,0
123,Tai Streets,WR,2002,25,SFO,16,14,0,0,0,0,0,0,0,0,0,109,72,756,10.50,5,0,1,0,43,0
124,Tim Brown,WR,2002,36,OAK,16,16,0,0,0,0,0,6,19,3.17,0,127,81,930,11.48,2,0,3,0,45,0
125,Ed McCaffrey,WR,2002,34,DEN,16,16,0,0,0,0,0,2,22,11.00,0,103,69,903,13.09,2,0,1,1,46,0
126,Muhsin Muhammad,WR,2002,29,CAR,14,14,0,0,0,0,0,3,40,13.33,0,108,63,823,13.06,3,0,0,0,44,0
127,Keenan McCardell,WR,2002,32,TAM,14,14,0,0,0,0,0,1,3,3.00,0,101,61,670,10.98,6,0,1,1,47,0
128,Kevin Johnson,WR,2002,26,CLE,16,15,1,2,33,1,0,0,0,0,0,120,67,703,10.49,4,0,0,0,48,0
129,Chris Chambers,WR,2002,24,MIA,15,15,0,0,0,0,0,6,78,13.00,0,100,52,734,14.12,3,0,1,0,49,0
130,Peter Warrick,WR,2002,25,CIN,15,10,0,0,0,0,0,8,22,2.75,0,81,53,606,11.43,6,0,2,1,50,0
131,Reggie Wayne,WR,2002,24,IND,16,7,0,0,0,0,0,0,0,0,0,72,49,716,14.61,4,0,2,1,51,0
132,Terry Glenn,WR,2002,28,GNB,15,14,0,0,0,0,0,0,0,0,0,106,56,817,14.59,2,0,1,1,52,0
133,Bill Schroeder,WR,2002,31,DET,14,13,0,0,0,0,0,0,0,0,0,77,36,595,16.53,5,1,0,0,53,0
134,D'Wayne Bates,WR,2002,27,MIN,14,11,0,0,0,0,0,0,0,0,0,80,50,689,13.78,4,0,2,1,54,0
135,Kenny Watson,RB,2002,24,WAS,16,4,0,0,0,0,0,116,534,4.60,1,43,32,253,7.91,1,0,0,1,38,0
136,Marc Boerigter,WR,2002,24,KAN,16,2,0,0,0,0,0,0,0,0,0,38,20,420,21.00,8,0,0,0,56,0
137,Tim Dwight,WR,2002,27,SDG,16,14,0,0,0,0,0,12,108,9.00,1,93,50,623,12.46,2,0,1,0,55,0
138,Dez White,WR,2002,23,CHI,16,14,0,0,0,0,0,3,11,3.67,0,94,51,656,12.86,4,0,1,1,57,0
139,James Allen,RB,2002,27,HOU,16,5,1,2,5,1,0,155,519,3.35,0,57,47,302,6.43,0,1,1,1,39,0
140,James Mungro,RB,2002,24,IND,9,1,0,0,0,0,0,97,336,3.46,8,16,13,81,6.23,0,0,3,2,40,0
141,Kordell Stewart,QB,2002,30,PIT,7,5,109,166,1155,6,6,43,191,4.44,2,1,0,0,0,0,0,4,2,31,0
142,Andre' Davis,WR,2002,23,CLE,16,4,0,0,0,0,0,3,7,2.33,0,72,37,420,11.35,6,0,1,0,59,0
143,Antonio Freeman,WR,2002,30,PHI,16,1,0,0,0,0,0,0,0,0,0,80,46,600,13.04,4,0,0,0,58,0
144,Shane Matthews,QB,2002,32,WAS,8,7,124,237,1251,11,6,12,31,2.58,0,1,1,-13,-13.00,0,0,1,0,32,0
145,Santana Moss,WR,2002,23,NYJ,15,3,0,0,0,0,0,7,48,6.86,0,52,30,433,14.43,4,0,2,0,60,0
146,Antwaan Randle El,WR,2002,23,PIT,16,0,7,8,45,0,0,19,134,7.05,0,65,47,489,10.40,2,0,4,2,61,0
147,T.J. Duckett,RB,2002,21,ATL,12,3,0,0,0,0,0,130,507,3.90,4,11,9,61,6.78,0,0,0,0,41,0
148,Patrick Ramsey,QB,2002,23,WAS,9,5,117,227,1539,9,8,13,-1,-0.08,1,0,0,0,0,0,0,9,5,33,0
149,Az-Zahir Hakim,WR,2002,25,DET,10,10,0,0,0,0,0,4,3,0.75,0,82,37,541,14.62,3,0,0,0,62,0
150,Mike Anderson,RB,2002,29,DEN,15,12,0,0,0,0,0,84,386,4.60,2,24,18,167,9.28,2,0,2,1,42,0
151,Jerome Pathon,WR,2002,27,NOR,14,13,0,0,0,0,0,0,0,0,0,80,43,523,12.16,4,0,0,0,63,0
152,Quincy Carter,QB,2002,25,DAL,7,7,125,221,1465,7,8,27,91,3.37,0,0,0,0,0,0,0,5,3,34,0
153,Jonathan Wells,RB,2002,23,HOU,16,11,0,0,0,0,0,197,529,2.69,3,12,9,48,5.33,0,0,3,1,43,0
154,Dante Hall ,WR,2002,24,KAN,16,0,0,0,0,0,0,11,54,4.91,0,35,20,322,16.10,3,0,3,0,65,0
155,Thomas Jones,RB,2002,24,ARI,9,9,0,0,0,0,0,138,511,3.70,2,30,20,113,5.65,0,0,3,2,44,0
156,Mike McMahon,QB,2002,23,DET,8,4,62,147,874,7,9,14,96,6.86,3,1,1,7,7.00,0,0,4,1,35,0
157,Ricky Proehl,WR,2002,34,STL,16,2,0,1,0,0,0,0,0,0,0,70,43,466,10.84,4,0,0,0,64,0
158,Chad Hutchinson,QB,2002,25,DAL,9,9,127,250,1555,7,8,18,74,4.11,0,0,0,0,0,0,0,12,8,36,0
159,Dee Brown,RB,2002,24,CAR,14,3,0,1,0,0,1,102,360,3.53,4,33,17,86,5.06,1,0,4,4,45,0
160,Kevin Dyson,WR,2002,27,TEN,11,11,0,0,0,0,0,2,-4,-2.00,0,69,41,460,11.22,4,0,1,1,66,0
161,Ashley Lelie,WR,2002,22,DEN,16,1,0,0,0,0,0,4,40,10.00,0,53,35,525,15.00,2,0,0,0,68,0
162,James McKnight,WR,2002,30,MIA,15,9,0,0,0,0,0,7,58,8.29,0,47,29,528,18.21,2,0,2,2,67,0
163,Bobby Engram,WR,2002,29,SEA,15,6,0,0,0,0,0,0,0,0,0,72,50,619,12.38,0,0,2,1,69,0
164,Ron Dayne,RB,2002,24,NYG,16,1,0,0,0,0,0,125,428,3.42,3,12,11,49,4.45,0,0,1,1,46,0
165,Lamar Gordon,RB,2002,22,STL,13,5,0,0,0,0,0,65,228,3.51,1,38,30,278,9.27,2,0,4,3,47,0
166,Joe Jurevicius,WR,2002,28,TAM,15,3,0,0,0,0,0,0,0,0,0,52,37,423,11.43,4,0,1,0,70,0
167,Dorsey Levens,RB,2002,32,PHI,16,0,0,2,0,0,0,75,411,5.48,1,28,19,124,6.53,1,0,1,1,48,0
168,Qadry Ismail,WR,2002,32,IND,14,14,0,0,0,0,0,0,0,0,0,84,44,462,10.50,3,0,0,0,71,0
169,Bobby Shaw,WR,2002,27,JAX,16,10,0,0,0,0,0,0,0,0,0,74,44,525,11.93,1,0,1,0,72,0
170,Ernie Conwell,TE,2002,30,STL,16,11,0,0,0,0,0,6,30,5.00,1,48,34,419,12.32,2,0,0,0,12,0
171,LaMont Jordan,RB,2002,24,NYJ,14,0,0,0,0,0,0,84,316,3.76,3,23,17,160,9.41,0,0,4,2,49,0
172,Ray Lucas,QB,2002,30,MIA,7,6,92,160,1045,4,6,36,126,3.50,2,0,0,0,0,0,0,8,4,37,0
173,Itula Mili,TE,2002,29,SEA,16,12,0,0,0,0,0,0,0,0,0,64,43,508,11.81,2,0,1,0,13,0
174,Josh Reed,WR,2002,22,BUF,16,2,0,0,0,0,0,0,0,0,0,59,37,509,13.76,2,0,1,1,73,0
175,Jabar Gaffney,WR,2002,22,HOU,16,14,1,1,39,1,0,0,0,0,0,81,41,483,11.78,1,1,1,1,74,0
176,Drew Bennett,WR,2002,24,TEN,16,7,0,0,0,0,0,0,0,0,0,64,33,478,14.48,2,0,0,0,77,0
177,David Boston,WR,2002,24,ARI,8,8,0,0,0,0,0,2,29,14.50,0,75,32,512,16.00,1,0,0,0,75,0
178,Deion Branch,WR,2002,23,NWE,13,7,0,0,0,0,0,2,0,0.00,0,68,43,489,11.37,2,0,1,0,76,0
179,Zack Crockett,RB,2002,30,OAK,16,0,0,0,0,0,0,40,118,2.95,8,0,0,0,0,0,0,0,0,51,0
180,Chad Lewis,TE,2002,31,PHI,16,16,0,0,0,0,0,0,0,0,0,67,42,398,9.48,3,2,2,2,14,0
181,Tyrone Wheatley,RB,2002,30,OAK,14,0,0,0,0,0,0,108,419,3.88,2,20,12,71,5.92,0,0,1,0,50,0
182,Chris Redman,QB,2002,25,BAL,6,6,97,182,1034,7,3,10,8,0.80,0,0,0,0,0,0,0,5,2,38,0
183,Johnnie Morton,WR,2002,31,KAN,14,14,0,0,0,0,0,10,124,12.40,0,64,29,397,13.69,1,0,0,0,78,0
184,Trevor Gaylor,WR,2002,25,ATL,13,2,0,0,0,0,0,0,0,0,0,54,25,385,15.40,3,0,0,0,79,0
185,Stephen Alexander,TE,2002,27,SDG,14,14,0,0,0,0,0,0,0,0,0,76,45,510,11.33,1,0,1,0,16,0
186,Anthony Becht,TE,2002,25,NYJ,16,15,0,0,0,0,0,0,0,0,0,44,28,243,8.68,5,1,0,0,15,0
187,Larry Centers,RB,2002,34,BUF,16,7,0,0,0,0,0,11,56,5.09,2,63,43,388,9.02,0,0,0,0,52,0
188,Kelly Holcomb,QB,2002,29,CLE,4,2,64,106,790,8,4,8,9,1.13,0,0,0,0,0,0,0,1,1,39,0
189,Jamie Martin,QB,2002,32,STL,5,2,124,195,1216,7,10,5,6,1.20,0,0,0,0,0,0,0,2,2,40,0
190,Steve Beuerlein,QB,2002,37,DEN,8,3,68,117,925,6,5,5,9,1.80,1,0,0,0,0,0,0,4,1,41,0
191,Frank Sanders,WR,2002,29,ARI,12,12,0,0,0,0,0,3,2,0.67,0,58,34,400,11.76,2,1,0,0,80,0
192,A.J. Feeley,QB,2002,25,PHI,6,5,86,154,1011,6,5,12,6,0.50,0,0,0,0,0,0,0,2,1,42,0
193,Doug Jolley,TE,2002,23,OAK,16,3,0,0,0,0,0,0,0,0,0,37,32,409,12.78,2,0,0,0,17,0
194,Jake Reed,WR,2002,35,NOR,14,2,0,0,0,0,0,0,0,0,0,47,21,360,17.14,3,0,1,1,81,0
195,Aveion Cason,RB,2002,23,DET,10,3,0,0,0,0,0,26,107,4.12,0,32,19,288,15.16,2,0,0,0,53,0
196,Trent Dilfer,QB,2002,30,SEA,6,6,94,168,1182,4,6,10,27,2.70,0,0,0,0,0,0,0,2,1,43,0
197,T.J. Houshmandzadeh,WR,2002,25,CIN,16,5,0,0,0,0,0,0,0,0,0,69,41,492,12.00,1,0,3,1,82,0
198,Mikhael Ricks,TE,2002,28,DET,14,12,0,0,0,0,0,0,0,0,0,68,27,339,12.56,3,0,0,0,18,0
199,Ike Hilliard,WR,2002,26,NYG,7,7,0,0,0,0,0,1,7,7.00,0,47,27,386,14.30,2,0,0,0,83,0
200,Ladell Betts,RB,2002,23,WAS,11,0,0,0,0,0,0,65,307,4.72,1,17,12,154,12.83,0,0,2,0,55,0
201,Cory Schlesinger,RB,2002,30,DET,16,14,0,0,0,0,0,49,139,2.84,2,54,35,263,7.51,0,0,2,2,54,0
