rk,player_name,pos,year,age,tm,games,games_started,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,scoring_2pm,fumbles,fumbles_lost,fantasy_posrank,fantasy_ovrank
34,Jerry Rice,WR,2001,39,OAK,16,15,0,0,0,0,0,0,0,0,0,125,83,1139,13.72,9,0,1,0,11,34
35,Curtis Conway,WR,2001,30,SDG,16,16,0,0,0,0,0,7,116,16.57,1,126,71,1125,15.85,6,0,1,1,12,35
36,Kevin Johnson,WR,2001,25,CLE,16,16,0,0,0,0,0,0,0,0,0,129,84,1097,13.06,9,0,2,0,13,36
37,Lamar Smith,RB,2001,31,MIA,16,16,0,0,0,0,0,313,968,3.09,6,35,30,234,7.80,2,0,6,5,14,37
38,Tiki Barber,RB,2001,26,NYG,14,9,0,0,0,0,0,166,865,5.21,4,98,72,577,8.01,0,1,8,2,15,38
39,Marty Booker,WR,2001,25,CHI,16,16,1,2,34,1,0,4,8,2.00,0,157,100,1071,10.71,8,0,2,1,14,39
40,Kordell Stewart,QB,2001,29,PIT,16,16,266,442,3109,14,11,96,537,5.59,5,0,0,0,0,0,0,11,3,9,40
41,Troy Brown,WR,2001,30,NWE,16,13,0,0,0,0,0,11,91,8.27,0,142,101,1199,11.87,5,0,2,1,15,41
42,Stacey Mack,RB,2001,26,JAX,16,11,0,0,0,0,0,213,877,4.12,9,34,23,165,7.17,1,0,3,1,16,42
43,Darrell Jackson,WR,2001,23,SEA,16,16,0,0,0,0,0,1,9,9.00,0,132,70,1081,15.44,8,0,0,0,16,43
44,Charlie Garner,RB,2001,29,OAK,16,16,0,0,0,0,0,211,839,3.98,1,91,72,578,8.03,2,0,2,2,17,44
45,Mike Alstott ,RB,2001,28,TAM,16,16,0,0,0,0,0,165,680,4.12,10,50,35,231,6.60,1,2,2,2,18,45
46,Qadry Ismail,WR,2001,31,BAL,16,15,0,0,0,0,0,0,0,0,0,134,74,1059,14.31,7,1,1,1,17,46
47,Keenan McCardell,WR,2001,31,JAX,16,16,0,0,0,0,0,0,0,0,0,145,93,1110,11.94,6,1,1,1,18,47
48,Isaac Bruce,WR,2001,29,STL,16,16,0,0,0,0,0,4,23,5.75,0,103,64,1106,17.28,6,0,4,2,19,48
49,Jay Fiedler,QB,2001,30,MIA,16,16,273,450,3290,20,19,73,321,4.40,4,0,0,0,0,0,0,6,4,10,49
50,Shannon Sharpe,TE,2001,33,BAL,16,15,0,0,0,0,0,0,0,0,0,114,73,811,11.11,2,0,1,1,3,50
51,Desmond Clark,0,2001,24,DEN,16,4,0,0,0,0,0,0,0,0,0,76,51,566,11.10,6,0,3,0,4,51
52,Bill Schroeder,WR,2001,30,GNB,14,14,0,0,0,0,0,1,6,6.00,0,93,53,918,17.32,9,0,1,0,20,52
53,Frank Wycheck,TE,2001,30,TEN,16,16,1,1,21,0,0,1,1,1.00,0,84,60,672,11.20,4,0,0,0,5,53
54,Eddie George,RB,2001,28,TEN,16,16,0,0,0,0,0,315,939,2.98,5,51,37,279,7.54,0,0,8,6,19,54
55,Duce Staley,RB,2001,26,PHI,13,10,0,0,0,0,0,166,604,3.64,2,91,63,626,9.94,2,0,3,1,20,55
56,Peerless Price,WR,2001,25,BUF,16,16,0,0,0,0,0,6,97,16.17,0,111,55,895,16.27,7,0,2,1,21,56
57,Bubba Franks,TE,2001,23,GNB,16,14,0,0,0,0,0,0,0,0,0,49,36,322,8.94,9,0,0,0,6,57
58,Johnnie Morton,WR,2001,30,DET,16,16,0,0,0,0,0,1,6,6.00,0,144,77,1154,14.99,4,0,1,1,22,58
59,Laveranues Coles,WR,2001,24,NYJ,16,16,0,0,0,0,0,10,108,10.80,0,102,59,868,14.71,7,0,1,0,23,59
60,Byron Chamberlain,TE,2001,30,MIN,16,15,0,0,0,0,0,0,0,0,0,81,57,666,11.68,3,0,1,1,7,60
61,Tony Carter,0,2001,29,DEN,16,6,0,0,0,0,0,1,4,4.00,0,14,11,83,7.55,0,0,1,1,1,61
62,James Thrash,WR,2001,26,PHI,15,15,0,0,0,0,0,6,57,9.50,0,108,63,833,13.22,8,0,1,1,24,62
63,David Sloan,TE,2001,29,DET,15,15,0,0,0,0,0,0,0,0,0,69,37,409,11.05,7,0,0,0,8,63
64,Plaxico Burress,WR,2001,24,PIT,16,16,0,0,0,0,0,0,0,0,0,120,66,1008,15.27,6,0,1,0,25,64
65,Willie Jackson,WR,2001,30,NOR,16,16,0,0,0,0,0,0,0,0,0,135,81,1046,12.91,5,1,0,0,26,65
66,Amani Toomer,WR,2001,27,NYG,16,14,0,0,0,0,0,3,8,2.67,0,141,72,1054,14.64,5,0,2,0,27,66
67,Jerome Bettis,RB,2001,29,PIT,11,11,1,2,32,1,0,225,1072,4.76,4,10,8,48,6.00,0,0,3,0,21,67
68,Michael Pittman,RB,2001,26,ARI,15,14,0,0,0,0,0,241,846,3.51,5,66,42,264,6.29,0,0,5,2,22,68
69,Keyshawn Johnson,WR,2001,29,TAM,15,15,0,0,0,0,0,0,0,0,0,180,106,1266,11.94,1,0,2,1,28,69
70,Hines Ward ,WR,2001,25,PIT,16,16,0,1,0,0,0,10,83,8.30,0,145,94,1003,10.67,4,0,1,1,29,70
71,Chad Lewis,TE,2001,30,PHI,15,15,0,0,0,0,0,0,0,0,0,68,41,422,10.29,6,0,2,0,9,71
72,Mark Brunell,QB,2001,31,JAX,15,15,289,473,3309,19,13,39,224,5.74,1,0,0,0,0,0,0,8,3,11,72
73,Jay Riemersma,TE,2001,28,BUF,16,15,0,0,0,0,0,0,0,0,0,78,53,590,11.13,3,0,0,0,10,73
74,Warrick Dunn,RB,2001,26,TAM,13,12,0,0,0,0,0,158,447,2.83,3,97,68,557,8.19,3,0,2,2,23,74
75,Ernie Conwell,TE,2001,29,STL,16,14,0,0,0,0,0,7,28,4.00,1,52,38,431,11.34,4,0,2,2,11,75
76,Deon Dyer,0,2001,24,MIA,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,76
77,Maurice Smith,RB,2001,25,ATL,16,12,0,0,0,0,0,237,760,3.21,5,27,19,230,12.11,1,0,1,1,24,77
78,Chris Chambers,WR,2001,23,MIA,16,7,0,0,0,0,0,1,-11,-11.00,0,90,48,883,18.40,7,0,2,0,30,78
79,Daunte Culpepper,QB,2001,24,MIN,11,11,235,366,2612,14,13,71,416,5.86,5,1,1,0,0.00,0,3,16,6,12,0
80,Jake Plummer,QB,2001,27,ARI,16,16,304,525,3653,18,14,35,163,4.66,0,0,0,0,0,0,1,8,3,13,0
81,Kerry Collins,QB,2001,29,NYG,16,16,327,568,3764,19,16,39,73,1.87,0,1,1,-2,-2.00,0,0,23,6,14,0
82,Brad Johnson,QB,2001,33,TAM,16,16,340,559,3406,13,11,39,120,3.08,3,0,0,0,0,0,0,4,2,15,0
83,Brian Griese,QB,2001,26,DEN,15,15,275,451,2827,23,19,50,173,3.46,1,1,1,-6,-6.00,0,0,7,1,16,0
84,Trent Green,QB,2001,31,KAN,16,16,296,523,3783,17,24,35,158,4.51,0,1,1,1,1.00,0,1,11,4,17,0
85,Doug Flutie,QB,2001,39,SDG,16,16,294,521,3464,15,18,53,192,3.62,1,0,0,0,0,0,0,7,2,18,0
86,Chris Weinke,QB,2001,29,CAR,15,15,293,540,2931,11,19,37,128,3.46,6,0,0,0,0,0,0,11,2,19,0
87,Tom Brady ,QB,2001,24,NWE,15,14,264,413,2843,18,12,36,43,1.19,0,1,1,23,23.00,0,0,12,3,20,0
88,Chris Chandler,QB,2001,36,ATL,14,14,223,365,2847,16,14,25,84,3.36,0,0,0,0,0,0,0,8,1,21,0
89,Tim Couch,QB,2001,24,CLE,16,16,272,454,3040,17,21,38,128,3.37,0,1,1,-10,-10.00,0,0,9,3,22,0
90,Elvis Grbac,QB,2001,31,BAL,14,14,265,467,3033,15,18,21,18,0.86,1,0,0,0,0,0,0,9,5,23,0
91,Jon Kitna,QB,2001,29,CIN,16,15,313,581,3216,12,22,27,73,2.70,1,0,0,0,0,0,0,13,4,24,0
92,Tony Banks,QB,2001,28,WAS,15,14,198,370,2386,10,10,47,152,3.23,2,0,0,0,0,0,0,10,4,25,0
93,Vinny Testaverde,QB,2001,38,NYJ,16,16,260,441,2752,15,14,31,25,0.81,0,0,0,0,0,0,0,12,2,26,0
94,Emmitt Smith,RB,2001,32,DAL,14,14,0,0,0,0,0,261,1021,3.91,3,21,17,116,6.82,0,0,1,1,25,0
95,Kevin Dyson,WR,2001,26,TEN,16,16,0,0,0,0,0,0,0,0,0,112,54,825,15.28,7,1,0,0,31,0
96,Charlie Batch,QB,2001,27,DET,10,9,198,341,2392,12,12,12,45,3.75,0,0,0,0,0,0,0,6,4,27,0
97,Cris Carter,WR,2001,36,MIN,16,16,0,0,0,0,0,1,4,4.00,0,130,73,871,11.93,6,0,2,2,32,0
98,Jamel White,RB,2001,24,CLE,16,7,0,0,0,0,0,126,443,3.52,5,60,44,418,9.50,1,1,1,1,26,0
99,Eric Moulds,WR,2001,28,BUF,16,16,0,0,0,0,0,3,3,1.00,0,135,67,904,13.49,5,1,1,1,33,0
100,Jim Miller,QB,2001,30,CHI,14,13,228,395,2299,13,10,29,-19,-0.66,0,0,0,0,0,0,0,7,3,28,0
101,Ron Dayne,RB,2001,23,NYG,16,7,0,0,0,0,0,180,690,3.83,7,11,8,67,8.38,0,1,2,1,27,0
102,Antonio Freeman,WR,2001,29,GNB,16,16,0,0,0,0,0,1,-5,-5.00,0,108,52,818,15.73,6,1,1,0,34,0
103,David Patten,WR,2001,27,NWE,16,14,1,2,60,1,1,5,67,13.40,1,94,51,749,14.69,4,0,1,0,35,0
104,Travis Henry,RB,2001,23,BUF,13,12,0,0,0,0,0,213,729,3.42,4,27,22,179,8.14,0,0,5,2,28,0
105,Alex Van Pelt,QB,2001,31,BUF,12,8,178,307,2056,12,11,12,33,2.75,0,0,0,0,0,0,0,5,1,29,0
106,Jeff Graham,WR,2001,32,SDG,14,11,0,0,0,0,0,0,0,0,0,110,52,811,15.60,5,0,1,1,36,0
107,Michael Bennett,RB,2001,23,MIN,13,13,0,0,0,0,0,172,682,3.97,2,38,29,226,7.79,1,0,0,0,29,0
108,Matt Hasselbeck,QB,2001,26,SEA,13,12,176,321,2023,7,8,40,141,3.53,0,0,0,0,0,0,0,6,2,30,0
109,Kevan Barlow,RB,2001,22,SFO,15,0,0,0,0,0,0,125,512,4.10,4,28,22,247,11.23,1,0,1,0,30,0
110,Edgerrin James,RB,2001,23,IND,6,6,0,0,0,0,0,151,662,4.38,3,29,24,193,8.04,0,1,3,2,31,0
111,James Stewart,RB,2001,30,DET,11,10,0,0,0,0,0,143,685,4.79,1,26,23,242,10.52,1,0,0,0,32,0
112,Ike Hilliard,WR,2001,25,NYG,14,10,0,0,0,0,0,1,21,21.00,0,88,52,659,12.67,6,0,0,0,37,0
113,Larry Centers,RB,2001,33,BUF,16,13,0,0,0,0,0,34,160,4.71,2,105,80,620,7.75,2,0,2,1,33,0
114,J.J. Stokes,WR,2001,29,SFO,16,16,0,0,0,0,0,0,0,0,0,90,54,585,10.83,7,0,0,0,38,0
115,Rod Gardner,WR,2001,24,WAS,16,16,0,0,0,0,0,1,16,16.00,0,101,46,741,16.11,4,0,1,1,39,0
116,Rocket Ismail,WR,2001,32,DAL,14,13,0,0,0,0,0,8,31,3.88,0,93,53,834,15.74,2,0,0,0,40,0
117,Mike Anderson,RB,2001,28,DEN,16,7,0,0,0,0,0,175,678,3.87,4,12,8,46,5.75,0,1,1,1,34,0
118,Trung Canidate,RB,2001,24,STL,16,2,0,0,0,0,0,78,441,5.65,6,23,17,154,9.06,0,0,3,3,35,0
119,Richard Huntley,RB,2001,29,CAR,14,9,0,1,0,0,0,165,665,4.03,2,32,21,101,4.81,1,0,3,2,36,0
120,Rob Johnson,QB,2001,28,BUF,8,8,134,216,1465,5,7,36,241,6.69,1,0,0,0,0,0,0,6,4,31,0
121,Darnay Scott,WR,2001,29,CIN,16,15,0,0,0,0,0,0,0,0,0,103,57,819,14.37,2,0,0,0,41,0
122,Bob Christian,RB,2001,33,ATL,16,8,0,0,0,0,0,44,284,6.45,2,60,45,392,8.71,2,0,0,0,37,0
123,Terry Allen,RB,2001,33,BAL,11,8,0,0,0,0,0,168,658,3.92,3,20,17,68,4.00,0,0,1,1,38,0
124,Joey Galloway,WR,2001,30,DAL,16,16,1,1,-1,0,0,3,32,10.67,0,112,52,699,13.44,3,0,1,0,43,0
125,Michael Westbrook,WR,2001,29,WAS,16,16,0,0,0,0,0,2,8,4.00,0,91,57,664,11.65,4,0,0,0,42,0
126,Jason Brookins,RB,2001,25,BAL,12,3,0,0,0,0,0,151,551,3.65,5,9,6,45,7.50,0,0,3,1,39,0
127,James McKnight,WR,2001,29,MIA,16,15,0,0,0,0,0,6,39,6.50,0,90,55,684,12.44,3,1,3,3,44,0
128,Joe Jurevicius,WR,2001,27,NYG,14,9,0,0,0,0,0,0,0,0,0,92,51,706,13.84,3,0,0,0,46,0
129,Ricky Proehl,WR,2001,33,STL,16,2,0,0,0,0,0,1,5,5.00,0,55,40,563,14.08,5,1,0,0,45,0
130,Tony Richardson,RB,2001,30,KAN,14,8,0,0,0,0,0,66,191,2.89,7,40,30,265,8.83,0,0,0,0,40,0
131,Oronde Gadsden,WR,2001,30,MIA,14,14,0,0,0,0,0,0,0,0,0,93,55,674,12.25,3,0,1,0,47,0
132,Correll Buckhalter,RB,2001,23,PHI,15,6,0,0,0,0,0,129,586,4.54,2,21,13,130,10.00,0,0,2,2,41,0
133,Thomas Jones,RB,2001,23,ARI,16,2,0,0,0,0,0,112,380,3.39,5,24,21,151,7.19,0,0,2,1,42,0
134,Todd Pinkston,WR,2001,24,PHI,15,15,0,0,0,0,0,1,5,5.00,0,84,42,586,13.95,4,0,0,0,48,0
135,Chris Fuamatu-Ma'afala,RB,2001,24,PIT,16,5,0,0,0,0,0,120,453,3.78,3,20,16,127,7.94,1,0,0,0,43,0
136,Wayne Chrebet,WR,2001,28,NYJ,15,15,0,0,0,0,0,0,0,0,0,92,56,750,13.39,1,0,0,0,49,0
137,Cory Schlesinger,RB,2001,29,DET,16,13,0,0,0,0,0,47,154,3.28,3,85,60,466,7.77,0,0,1,1,44,0
138,James Allen,RB,2001,26,CHI,16,7,0,0,0,0,0,135,469,3.47,1,43,30,203,6.77,1,0,1,0,45,0
139,Travis Taylor,WR,2001,23,BAL,16,13,0,0,0,0,0,5,46,9.20,0,90,42,560,13.33,3,0,0,0,50,0
140,Terrell Davis,RB,2001,29,DEN,8,8,0,0,0,0,0,167,701,4.20,0,21,12,69,5.75,0,0,2,0,46,0
141,Lamont Warren,RB,2001,28,DET,16,3,0,2,0,0,1,61,191,3.13,3,60,40,336,8.40,1,1,1,0,47,0
142,Troy Hambrick,RB,2001,25,DAL,16,11,0,0,0,0,0,113,579,5.12,2,12,4,62,15.50,0,0,1,1,48,0
143,Wesley Walls,TE,2001,35,CAR,14,14,0,0,0,0,0,0,0,0,0,73,43,452,10.51,5,0,0,0,12,0
144,Frank Sanders,WR,2001,28,ARI,15,13,0,1,0,0,0,0,0,0,0,76,41,618,15.07,2,0,1,1,52,0
145,Peter Warrick,WR,2001,24,CIN,16,14,0,0,0,0,0,8,14,1.75,0,137,70,667,9.53,1,0,3,2,51,0
146,James Jackson,RB,2001,25,CLE,11,10,0,0,0,0,0,195,554,2.84,2,10,7,56,8.00,0,0,1,1,49,0
147,Tony Martin,WR,2001,36,ATL,11,9,0,0,0,0,0,0,0,0,0,77,37,548,14.81,3,0,0,0,53,0
148,Donald Hayes,WR,2001,26,CAR,16,15,0,0,0,0,0,0,0,0,0,105,52,597,11.48,2,0,1,0,54,0
149,Travis Minor,RB,2001,22,MIA,16,0,0,0,0,0,0,59,281,4.76,2,37,29,263,9.07,1,0,0,0,50,0
150,Amos Zereoue,RB,2001,25,PIT,14,0,0,0,0,0,0,85,441,5.19,1,14,13,154,11.85,1,0,3,2,51,0
151,Quincy Carter,QB,2001,24,DAL,8,8,90,176,1072,5,7,45,150,3.33,1,0,0,0,0,0,0,5,1,32,0
152,MarTay Jenkins,WR,2001,26,ARI,13,3,0,0,0,0,0,3,4,1.33,0,54,32,518,16.19,3,0,5,3,55,0
153,Tyrone Wheatley,RB,2001,29,OAK,11,2,0,0,0,0,0,88,276,3.14,5,16,12,61,5.08,1,0,3,1,52,0
154,Shawn Jefferson,WR,2001,32,ATL,16,6,0,0,0,0,0,0,0,0,0,65,37,539,14.57,2,1,0,0,57,0
155,Terance Mathis,WR,2001,34,ATL,16,16,0,0,0,0,0,0,0,0,0,105,51,564,11.06,2,0,0,0,56,0
156,Michael Vick,QB,2001,21,ATL,8,2,50,113,785,2,3,31,289,9.32,1,0,0,0,0,0,0,6,5,33,0
157,Derrick Alexander,WR,2001,30,KAN,13,11,0,0,0,0,0,2,16,8.00,0,68,27,470,17.41,3,0,0,0,59,0
158,Brian Finneran,WR,2001,25,ATL,16,1,0,0,0,0,0,0,0,0,0,41,23,491,21.35,3,0,0,0,58,0
159,Az-Zahir Hakim,WR,2001,24,STL,16,1,1,1,51,1,0,11,50,4.55,0,53,39,374,9.59,3,0,8,2,60,0
160,David Terrell,WR,2001,22,CHI,16,6,0,0,0,0,0,0,0,0,0,63,34,415,12.21,4,0,0,0,61,0
161,Corey Bradford,WR,2001,26,GNB,16,6,0,0,0,0,0,0,0,0,0,58,31,526,16.97,2,0,1,0,62,0
162,Muhsin Muhammad,WR,2001,28,CAR,11,11,0,0,0,0,0,0,0,0,0,93,50,585,11.70,1,0,2,1,63,0
163,Trent Dilfer,QB,2001,29,SEA,6,4,73,122,1014,7,4,11,17,1.55,0,1,1,-5,-5.00,0,0,3,0,34,0
164,Freddie Jones,TE,2001,27,SDG,14,9,0,0,0,0,0,0,0,0,0,60,35,388,11.09,4,0,0,0,13,0
165,Anthony Becht,TE,2001,24,NYJ,16,15,0,0,0,0,0,0,0,0,0,53,36,321,8.92,5,0,0,0,14,0
166,Todd Bouman,QB,2001,29,MIN,5,3,51,89,795,8,4,9,61,6.78,0,0,0,0,0,0,0,1,0,35,0
167,Koren Robinson,WR,2001,21,SEA,16,13,0,0,0,0,0,4,13,3.25,0,78,39,536,13.74,1,0,2,0,64,0
168,Elvis Joseph,RB,2001,23,JAX,14,3,0,0,0,0,0,68,294,4.32,0,24,18,183,10.17,2,0,2,1,53,0
169,Eddie Kennison,WR,2001,28,2TM,13,7,0,0,0,0,0,5,22,4.40,0,50,31,491,15.84,1,1,1,0,65,0
170,Quincy Morgan,WR,2001,24,CLE,16,9,0,0,0,0,0,2,27,13.50,0,72,30,432,14.40,2,0,3,1,66,0
171,Ki-Jana Carter,RB,2001,28,WAS,14,0,0,0,0,0,0,63,308,4.89,3,21,13,83,6.38,0,0,1,1,54,0
172,Mike McMahon,QB,2001,22,DET,8,3,53,115,671,3,1,27,145,5.37,1,0,0,0,0,0,1,5,4,36,0
173,Snoop Minnis,WR,2001,24,KAN,13,11,0,0,0,0,0,0,0,0,0,67,33,511,15.48,1,0,0,0,67,0
174,Dwayne Carswell,TE,2001,29,DEN,16,16,0,0,0,0,0,0,0,0,0,56,34,299,8.79,4,1,0,0,16,0
175,Eric Johnson,TE,2001,22,SFO,16,14,0,0,0,0,0,0,0,0,0,64,40,362,9.05,3,1,1,1,15,0
176,Isaac Byrd,WR,2001,27,CAR,15,5,0,0,0,0,0,1,-2,-2.00,0,71,37,492,13.30,1,0,0,0,68,0
177,Kevin Faulk,RB,2001,25,NWE,15,1,1,1,23,0,0,41,169,4.12,1,36,30,189,6.30,2,0,2,1,55,0
178,Dave Moore,TE,2001,32,TAM,16,16,0,0,0,0,0,0,0,0,0,53,35,285,8.14,4,0,0,0,17,0
179,Bobby Shaw,WR,2001,26,PIT,16,0,0,0,0,0,0,0,0,0,0,44,24,409,17.04,2,0,1,1,69,0
180,Shawn Bryson,RB,2001,25,BUF,15,3,0,0,0,0,0,80,341,4.26,2,11,9,59,6.56,0,0,0,0,56,0
181,Zack Crockett,RB,2001,29,OAK,16,0,0,0,0,0,0,57,145,2.54,6,3,2,10,5.00,0,0,1,1,57,0
182,Kyle Brady,TE,2001,29,JAX,16,16,0,0,0,0,0,0,0,0,0,63,36,386,10.72,2,0,0,0,18,0
183,Alge Crumpler,RB,2001,24,ATL,16,12,0,0,0,0,0,0,0,0,0,41,25,330,13.20,3,0,1,1,58,0
184,Moe Williams,RB,2001,27,BAL,15,2,0,0,0,0,0,65,291,4.48,0,35,23,210,9.13,0,0,1,1,59,0
185,Tim Dwight,WR,2001,26,SDG,10,2,0,0,0,0,0,2,24,12.00,1,50,25,406,16.24,0,0,1,0,70,0
186,Marc Edwards,WR,2001,27,NWE,16,13,0,0,0,0,0,51,141,2.76,1,39,25,166,6.64,2,0,3,3,71,0
187,Ricky Watters,RB,2001,32,SEA,5,4,0,0,0,0,0,72,318,4.42,1,22,11,107,9.73,0,0,1,0,60,0
188,Ken Dilger,TE,2001,30,IND,16,16,1,1,39,1,0,0,0,0,0,54,32,343,10.72,1,1,2,2,19,0
189,Roland Williams,TE,2001,26,OAK,16,15,0,0,0,0,0,0,0,0,0,53,33,298,9.03,3,0,0,0,20,0
190,Richie Anderson,RB,2001,30,NYJ,16,15,0,0,0,0,0,26,102,3.92,0,57,40,252,6.30,2,0,1,1,61,0
191,Brandon Stokley,WR,2001,25,BAL,16,5,0,0,0,0,0,1,1,1.00,0,46,24,344,14.33,2,0,1,0,72,0
192,Jacquez Green,WR,2001,25,TAM,12,10,0,0,0,0,0,0,0,0,0,59,36,402,11.17,1,0,0,0,73,0
193,LaMont Jordan,RB,2001,23,NYJ,16,0,0,1,0,0,0,39,292,7.49,1,10,7,44,6.29,1,0,0,0,62,0
194,Jerome Pathon,WR,2001,26,IND,4,3,0,0,0,0,0,1,-8,-8.00,0,32,24,330,13.75,2,0,0,0,74,0
195,Randall Cunningham,QB,2001,38,BAL,6,2,54,89,573,3,2,14,40,2.86,1,0,0,0,0,0,0,4,0,37,0
196,Tai Streets,WR,2001,24,SFO,16,3,0,0,0,0,0,0,0,0,0,52,28,345,12.32,1,0,0,0,76,0
197,Dez White,WR,2001,22,CHI,14,6,0,0,0,0,0,0,0,0,0,82,45,428,9.51,0,0,0,0,75,0
198,Jamal Anderson,RB,2001,29,ATL,3,3,0,0,0,0,0,55,190,3.45,1,4,3,111,37.00,1,0,1,1,65,0
199,Germane Crowell,WR,2001,25,DET,5,4,0,0,0,0,0,1,6,6.00,0,38,22,289,13.14,2,0,1,0,77,0
200,Skip Hicks,RB,2001,27,TEN,9,0,0,0,0,0,0,56,341,6.09,1,6,5,22,4.40,0,0,0,0,63,0
201,Deuce McAllister,RB,2001,23,NOR,16,4,1,2,12,1,0,16,91,5.69,1,20,15,166,11.07,1,0,1,0,64,0
