rk,player_name,pos,year,age,tm,games,games_started,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,scoring_2pm,fumbles,fumbles_lost,fantasy_posrank,fantasy_ovrank
13,Dallas Clark,TE,2009,30,IND,16,16,0,0,0,0,0,2,11,5.50,0,133,100,1106,11.06,10,0,1,0,2,13
14,Larry Fitzgerald,WR,2009,26,ARI,16,16,0,0,0,0,0,0,0,0,0,153,97,1092,11.26,13,0,0,0,5,14
15,Drew Brees,QB,2009,30,NOR,15,15,363,514,4388,34,11,22,33,1.50,2,1,1,-4,-4.00,0,0,10,6,2,15
16,Ricky Williams,RB,2009,32,MIA,16,7,0,1,0,0,1,241,1121,4.65,11,53,35,264,7.54,2,1,5,2,7,16
17,Reggie Wayne,WR,2009,31,IND,16,16,0,1,0,0,1,0,0,0,0,149,100,1264,12.64,10,0,0,0,6,17
18,Roddy White,WR,2009,28,ATL,16,16,0,0,0,0,0,1,2,2.00,0,165,85,1153,13.56,11,0,1,0,7,18
19,Antonio Gates,TE,2009,29,SDG,16,16,0,0,0,0,0,0,0,0,0,114,79,1157,14.65,8,0,1,0,3,19
20,Ryan Grant,RB,2009,27,GNB,16,16,0,0,0,0,0,282,1253,4.44,11,30,25,197,7.88,0,0,1,1,8,20
21,Sidney Rice,WR,2009,23,MIN,16,14,0,1,0,0,0,0,0,0,0,121,83,1312,15.81,8,0,1,1,8,21
22,Brandon Marshall,WR,2009,25,DEN,15,13,0,0,0,0,0,7,39,5.57,0,154,101,1120,11.09,10,0,0,0,9,22
23,Fred Jackson,WR,2009,28,BUF,16,11,1,1,27,1,0,237,1062,4.48,2,61,46,371,8.07,2,0,4,2,10,23
24,Vincent Jackson,WR,2009,26,SDG,15,15,0,0,0,0,0,3,11,3.67,0,108,68,1167,17.16,9,0,0,0,11,24
25,Joseph Addai,RB,2009,26,IND,15,15,1,1,22,1,0,219,828,3.78,10,63,51,336,6.59,3,0,1,1,9,25
26,Steven Jackson,RB,2009,26,STL,15,15,0,0,0,0,0,324,1416,4.37,4,75,51,322,6.31,0,0,2,2,10,26
27,Brett Favre ,QB,2009,40,MIN,16,16,363,531,4202,33,7,9,7,0.78,0,1,1,-2,-2.00,0,0,2,3,3,27
28,Matt Schaub,QB,2009,28,HOU,16,16,396,583,4770,29,15,48,57,1.19,0,0,0,0,0,0,0,3,2,4,28
29,Steve Smith,WR,2009,24,NYG,16,15,0,0,0,0,0,0,0,0,0,157,107,1220,11.40,7,0,0,0,12,29
30,Wes Welker,WR,2009,28,NWE,14,13,0,0,0,0,0,5,36,7.20,0,162,123,1348,10.96,4,0,2,0,13,30
31,Brent Celek,TE,2009,24,PHI,16,15,0,0,0,0,0,0,0,0,0,112,76,971,12.78,8,0,0,0,4,31
32,Jonathan Stewart,RB,2009,22,CAR,16,3,0,0,0,0,0,221,1133,5.13,10,26,18,139,7.72,1,0,3,2,11,32
33,Marques Colston,WR,2009,26,NOR,16,14,0,0,0,0,0,1,6,6.00,0,107,70,1074,15.34,9,0,2,1,14,33
34,Chad Johnson ,0,2009,31,CIN,16,15,0,0,0,0,0,3,32,10.67,0,128,72,1047,14.54,9,0,2,2,15,34
35,Tony Romo ,QB,2009,29,DAL,16,16,347,550,4483,26,9,35,105,3.00,1,0,0,0,0,0,0,6,4,5,35
36,Jamaal Charles,RB,2009,23,KAN,15,10,0,0,0,0,0,190,1120,5.89,7,55,40,297,7.43,1,1,4,3,12,36
37,Peyton Manning,QB,2009,33,IND,16,16,393,571,4500,33,16,19,-13,-0.68,0,0,0,0,0,0,0,2,0,6,37
38,Santonio Holmes,WR,2009,25,PIT,16,16,0,1,0,0,0,3,6,2.00,0,138,79,1248,15.80,5,0,0,0,16,38
39,Philip Rivers,QB,2009,28,SDG,16,16,317,486,4254,28,9,26,50,1.92,1,0,0,0,0,0,0,6,3,7,39
40,Tom Brady ,QB,2009,32,NWE,16,16,371,565,4398,28,13,29,44,1.52,1,0,0,0,0,0,0,4,2,8,40
41,Rashard Mendenhall,RB,2009,22,PIT,16,12,0,0,0,0,0,242,1108,4.58,7,32,25,261,10.44,1,0,3,3,13,41
42,Ben Roethlisberger,QB,2009,27,PIT,15,15,337,506,4328,26,12,40,82,2.05,2,0,0,0,0,0,0,7,3,9,42
43,Hines Ward,WR,2009,33,PIT,16,16,0,0,0,0,0,0,0,0,0,137,95,1167,12.28,6,0,2,1,17,43
44,DeAngelo Williams,RB,2009,26,CAR,13,13,0,0,0,0,0,216,1117,5.17,7,41,29,252,8.69,0,1,3,3,14,44
45,Derrick Mason,WR,2009,35,BAL,16,16,0,0,0,0,0,1,2,2.00,0,134,73,1028,14.08,7,0,0,0,18,45
46,Steve Smith,WR,2009,30,CAR,15,15,0,0,0,0,0,5,22,4.40,0,129,65,982,15.11,7,1,1,0,19,46
47,Donald Driver,WR,2009,34,GNB,16,16,0,0,0,0,0,1,13,13.00,0,113,70,1061,15.16,6,0,2,1,20,47
48,Cedric Benson,RB,2009,27,CIN,13,13,0,0,0,0,0,301,1251,4.16,6,24,17,111,6.53,0,0,1,0,15,48
49,Tony Gonzalez,TE,2009,33,ATL,16,16,0,0,0,0,0,0,0,0,0,134,83,867,10.45,6,0,0,0,5,49
50,Visanthe Shiancoe,TE,2009,29,MIN,16,13,0,0,0,0,0,0,0,0,0,79,56,566,10.11,11,0,0,0,6,50
51,Greg Jennings,WR,2009,26,GNB,16,13,0,0,0,0,0,0,0,0,0,119,68,1113,16.37,4,2,0,0,21,51
52,Knowshon Moreno,RB,2009,22,DEN,16,9,0,0,0,0,0,247,947,3.83,7,41,28,213,7.61,2,0,4,4,16,52
53,Kellen Winslow,TE,2009,26,TAM,16,14,0,0,0,0,0,1,7,7.00,0,127,77,884,11.48,5,0,0,0,7,53
54,Calvin Johnson,WR,2009,24,DET,14,14,0,0,0,0,0,7,73,10.43,0,137,67,984,14.69,5,0,3,2,22,54
55,Matt Forte,RB,2009,24,CHI,16,16,0,0,0,0,0,258,929,3.60,4,72,57,471,8.26,0,1,6,3,17,55
56,Robert Meachem,WR,2009,25,NOR,16,7,0,0,0,0,0,6,82,13.67,0,64,45,722,16.04,9,0,2,1,23,56
57,Anquan Boldin,WR,2009,29,ARI,15,15,0,0,0,0,0,3,12,4.00,1,127,84,1024,12.19,4,0,3,2,24,57
58,Jason Witten,TE,2009,27,DAL,16,16,0,0,0,0,0,0,0,0,0,124,94,1030,10.96,2,0,0,0,8,58
59,Heath Miller,TE,2009,27,PIT,16,16,0,0,0,0,0,0,0,0,0,98,76,789,10.38,6,0,2,0,9,59
60,LaDainian Tomlinson,RB,2009,30,SDG,14,14,0,1,0,0,0,223,730,3.27,12,30,20,154,7.70,0,0,2,2,18,60
61,Mike Sims-Walker,WR,2009,25,JAX,15,14,0,0,0,0,0,0,0,0,0,111,63,869,13.79,7,0,2,1,25,61
62,Percy Harvin,WR,2009,21,MIN,15,8,0,0,0,0,0,15,135,9.00,0,91,60,790,13.17,6,0,1,0,26,62
63,Eli Manning,QB,2009,28,NYG,16,16,317,509,4021,27,14,17,65,3.82,0,0,0,0,0,0,0,13,8,10,63
64,Greg Olsen,TE,2009,24,CHI,16,15,0,0,0,0,0,0,0,0,0,108,60,612,10.20,8,0,0,0,10,64
65,Pierre Thomas,RB,2009,25,NOR,14,6,0,0,0,0,0,147,793,5.39,6,45,39,302,7.74,2,0,2,1,19,65
66,Marion Barber III,RB,2009,26,DAL,15,15,0,0,0,0,0,214,932,4.36,7,36,26,221,8.50,0,0,2,2,20,66
67,Terrell Owens,WR,2009,36,BUF,16,16,0,0,0,0,0,6,54,9.00,1,109,55,829,15.07,5,0,1,0,27,67
68,Reggie Bush,WR,2009,24,NOR,14,8,0,0,0,0,0,70,390,5.57,5,68,47,335,7.13,3,0,4,2,28,68
69,Donovan McNabb,QB,2009,33,PHI,14,14,267,443,3553,22,10,37,140,3.78,2,1,1,1,1.00,0,0,10,2,11,69
70,Michael Turner,RB,2009,27,ATL,11,11,0,0,0,0,0,178,871,4.89,10,7,5,35,7.00,0,0,4,2,21,70
71,Tim Hightower,RB,2009,23,ARI,16,16,0,0,0,0,0,143,598,4.18,8,80,63,428,6.79,0,0,5,4,22,71
72,Jerome Harrison,RB,2009,26,CLE,14,7,0,0,0,0,0,194,862,4.44,5,50,34,220,6.47,2,0,2,2,23,72
73,John Carlson,TE,2009,25,SEA,16,16,0,0,0,0,0,0,0,0,0,83,51,574,11.25,7,0,0,0,11,73
74,Mike Wallace,WR,2009,23,PIT,16,4,0,0,0,0,0,5,48,9.60,0,72,39,756,19.38,6,0,1,1,29,74
75,Zach Miller,TE,2009,24,OAK,15,15,0,0,0,0,0,0,0,0,0,99,66,805,12.20,3,0,0,0,12,75
76,David Garrard,QB,2009,31,JAX,16,16,314,516,3597,15,10,77,323,4.19,3,0,0,0,0,0,1,14,8,12,76
77,Hakeem Nicks,WR,2009,21,NYG,14,6,0,0,0,0,0,2,8,4.00,0,74,47,790,16.81,6,0,2,0,30,77
78,Willis McGahee,RB,2009,28,BAL,16,1,0,0,0,0,0,109,544,4.99,12,22,15,85,5.67,2,0,1,1,24,78
79,Jay Cutler,QB,2009,26,CHI,16,16,336,555,3666,27,26,40,173,4.33,1,0,0,0,0,0,0,9,1,13,0
80,Kurt Warner,QB,2009,38,ARI,15,15,339,513,3753,26,14,21,10,0.48,0,0,0,0,0,0,0,11,6,14,0
81,Jason Campbell,QB,2009,28,WAS,16,16,327,507,3618,20,15,46,236,5.13,1,0,0,0,0,0,0,13,4,15,0
82,Kyle Orton,QB,2009,27,DEN,16,15,336,541,3802,21,12,24,71,2.96,0,0,0,0,0,0,0,4,2,16,0
83,Carson Palmer,QB,2009,30,CIN,16,16,282,466,3094,21,13,39,93,2.38,3,0,0,0,0,0,1,6,1,17,0
84,Joe Flacco,QB,2009,24,BAL,16,16,315,499,3613,21,12,35,56,1.60,0,0,0,0,0,0,0,8,2,18,0
85,Matt Ryan,QB,2009,24,ATL,14,14,263,451,2916,22,14,30,49,1.63,1,0,0,0,0,0,0,5,2,19,0
86,Matt Cassel,QB,2009,27,KAN,15,15,271,493,2924,16,16,50,189,3.78,0,1,0,0,0,0,0,14,4,20,0
87,Matt Hasselbeck,QB,2009,34,SEA,14,14,293,488,3029,17,17,26,119,4.58,0,0,0,0,0,0,0,11,3,21,0
88,Alex Smith,QB,2009,25,SFO,11,10,225,372,2350,18,12,24,51,2.13,0,1,1,-6,-6.00,0,0,3,1,22,0
89,Kevin Smith,RB,2009,23,DET,13,13,0,0,0,0,0,217,747,3.44,4,57,41,415,10.12,1,0,3,2,25,0
90,Cadillac Williams,RB,2009,27,TAM,16,15,0,0,0,0,0,211,823,3.90,4,39,28,217,7.75,3,0,1,0,26,0
91,Chad Henne,QB,2009,24,MIA,14,13,274,451,2878,12,14,16,32,2.00,1,0,0,0,0,0,0,4,0,23,0
92,Ahmad Bradshaw,RB,2009,23,NYG,15,1,0,0,0,0,0,163,778,4.77,7,30,21,207,9.86,0,0,3,2,27,0
93,Vince Young,QB,2009,26,TEN,12,10,152,259,1879,10,7,55,281,5.11,2,0,0,0,0,0,0,8,2,24,0
94,Laurence Maroney,RB,2009,24,NWE,15,5,0,0,0,0,0,194,757,3.90,9,18,14,99,7.07,0,0,4,3,28,0
95,Brandon Jacobs,RB,2009,27,NYG,15,15,0,0,0,0,0,224,835,3.73,5,31,18,184,10.22,1,0,2,1,29,0
96,Mark Sanchez,QB,2009,23,NYJ,15,15,196,364,2444,12,20,36,106,2.94,3,0,0,0,0,0,0,10,3,25,0
97,Beanie Wells,RB,2009,21,ARI,16,0,0,0,0,0,0,176,793,4.51,7,16,12,143,11.92,0,0,4,2,30,0
98,Ronnie Brown,RB,2009,28,MIA,9,9,2,6,22,1,0,147,648,4.41,8,20,14,98,7.00,0,0,1,1,31,0
99,Justin Forsett,RB,2009,24,SEA,16,2,0,0,0,0,0,114,619,5.43,4,57,41,350,8.54,1,0,4,1,33,0
100,Steve Slaton,RB,2009,23,HOU,11,10,0,0,0,0,0,131,437,3.34,3,55,44,417,9.48,4,0,7,5,32,0
101,Matthew Stafford,QB,2009,21,DET,10,10,201,377,2267,13,20,20,108,5.40,2,0,0,0,0,0,0,4,1,26,0
102,Darren Sproles,RB,2009,26,SDG,16,2,0,0,0,0,0,93,343,3.69,3,57,45,497,11.04,4,0,3,0,34,0
103,LeSean McCoy,RB,2009,21,PHI,16,4,0,0,0,0,0,155,637,4.11,4,55,40,308,7.70,0,1,2,1,35,0
104,Jason Snelling,RB,2009,26,ATL,14,2,0,0,0,0,0,142,613,4.32,4,39,30,259,8.63,1,0,2,1,36,0
105,Julius Jones,RB,2009,28,SEA,14,14,0,0,0,0,0,177,663,3.75,2,43,35,232,6.63,2,0,0,0,37,0
106,Mario Manningham,WR,2009,23,NYG,14,10,0,0,0,0,0,0,0,0,0,99,57,822,14.42,5,0,1,1,31,0
107,Austin Collie,WR,2009,24,IND,16,5,0,0,0,0,0,2,1,0.50,0,89,60,676,11.27,7,0,0,0,32,0
108,T.J. Houshmandzadeh,WR,2009,32,SEA,16,16,0,0,0,0,0,0,0,0,0,135,79,911,11.53,3,0,2,1,33,0
109,Santana Moss,WR,2009,30,WAS,16,16,0,0,0,0,0,2,8,4.00,0,120,70,902,12.89,3,0,2,1,34,0
110,Jerricho Cotchery,WR,2009,27,NYJ,14,12,0,0,0,0,0,2,7,3.50,1,96,57,821,14.40,3,0,1,0,35,0
111,Chris Chambers,WR,2009,31,2TM,16,14,0,0,0,0,0,0,0,0,0,92,45,730,16.22,5,0,0,0,37,0
112,Lee Evans,WR,2009,28,BUF,16,16,0,0,0,0,0,0,0,0,0,96,44,612,13.91,7,0,0,0,36,0
113,Pierre Garcon,WR,2009,23,IND,14,13,0,0,0,0,0,2,10,5.00,0,92,47,765,16.28,4,0,1,0,39,0
114,Roy Williams,WR,2009,28,DAL,15,13,0,0,0,0,0,0,0,0,0,86,38,596,15.68,7,0,1,1,38,0
115,Jeremy Maclin,WR,2009,21,PHI,15,13,0,0,0,0,0,2,-7,-3.50,0,91,56,773,13.80,4,0,0,0,40,0
116,Nate Burleson,WR,2009,28,SEA,13,12,0,0,0,0,0,2,4,2.00,0,103,63,812,12.89,3,0,3,2,41,0
117,Josh Freeman,QB,2009,21,TAM,10,9,158,290,1855,10,18,30,161,5.37,0,1,0,1,0,0,1,10,1,27,0
118,Jermichael Finley,TE,2009,22,GNB,13,10,0,0,0,0,0,0,0,0,0,72,55,676,12.29,5,0,1,1,13,0
119,Felix Jones,RB,2009,22,DAL,14,1,0,0,0,0,0,116,685,5.91,3,22,19,119,6.26,0,0,3,2,38,0
120,Mike Bell,RB,2009,26,NOR,13,3,0,0,0,0,0,172,654,3.80,5,4,4,12,3.00,0,0,2,2,39,0
121,Todd Heap,TE,2009,29,BAL,16,16,0,0,0,0,0,1,2,2.00,0,75,53,593,11.19,6,0,1,0,14,0
122,Patrick Crayton,WR,2009,30,DAL,16,6,0,0,0,0,0,4,28,7.00,0,67,37,622,16.81,5,0,4,1,42,0
123,Steve Breaston,WR,2009,26,ARI,15,6,0,0,0,0,0,2,44,22.00,0,82,55,712,12.95,3,0,2,1,47,0
124,Correll Buckhalter,RB,2009,31,DEN,14,7,0,0,0,0,0,120,642,5.35,1,38,31,240,7.74,0,0,3,2,40,0
125,Braylon Edwards,WR,2009,26,2TM,16,15,0,1,0,0,0,0,0,0,0,95,45,680,15.11,4,1,1,1,44,0
126,Devery Henderson,WR,2009,27,NOR,16,11,0,0,0,0,0,4,13,3.25,0,83,51,804,15.76,2,0,0,0,45,0
127,Devin Hester,WR,2009,27,CHI,13,12,0,0,0,0,0,6,-1,-0.17,0,91,57,757,13.28,3,0,3,1,46,0
128,Nate Washington,WR,2009,26,TEN,16,15,0,0,0,0,0,2,15,7.50,0,95,47,569,12.11,6,0,1,0,43,0
129,Ryan Fitzpatrick,QB,2009,27,BUF,10,8,127,227,1422,9,10,31,141,4.55,1,0,0,0,0,0,0,3,2,28,0
130,Donnie Avery,WR,2009,25,STL,16,16,0,0,0,0,0,4,30,7.50,0,97,47,589,12.53,5,0,2,2,48,0
131,Davone Bess,WR,2009,24,MIA,16,2,0,0,0,0,0,2,11,5.50,0,113,76,758,9.97,2,0,6,3,49,0
132,Brady Quinn,QB,2009,25,CLE,10,9,136,256,1339,8,7,20,98,4.90,1,1,1,18,18.00,0,0,4,3,29,0
133,Kevin Boss,TE,2009,25,NYG,15,15,0,0,0,0,0,1,16,16.00,0,69,42,567,13.50,5,0,0,0,15,0
134,Kenny Britt,WR,2009,21,TEN,16,6,0,0,0,0,0,0,0,0,0,75,42,701,16.69,3,0,1,1,50,0
135,Michael Bush,RB,2009,25,OAK,16,7,0,1,0,0,0,123,589,4.79,3,19,17,105,6.18,0,0,2,2,41,0
136,Fred Davis,TE,2009,23,WAS,16,10,0,0,0,0,0,0,0,0,0,76,48,509,10.60,6,0,0,0,16,0
137,Earl Bennett,WR,2009,22,CHI,16,15,0,0,0,0,0,0,0,0,0,88,54,717,13.28,2,1,2,0,52,0
138,Bernard Berrian,WR,2009,29,MIN,16,15,0,0,0,0,0,0,0,0,0,92,55,618,11.24,4,0,0,0,51,0
139,Jake Delhomme,QB,2009,34,CAR,11,11,178,321,2015,8,18,17,60,3.53,0,0,0,0,0,0,0,6,3,30,0
140,Jabar Gaffney,WR,2009,29,DEN,16,7,0,0,0,0,0,0,0,0,0,87,54,732,13.56,2,0,0,0,53,0
141,Chester Taylor,RB,2009,30,MIN,16,0,0,0,0,0,0,94,338,3.60,1,59,44,389,8.84,1,0,2,0,42,0
142,Antonio Bryant,WR,2009,28,TAM,13,11,0,0,0,0,0,0,0,0,0,86,39,600,15.38,4,0,0,0,54,0
143,Malcom Floyd,WR,2009,28,SDG,16,9,0,0,0,0,0,0,0,0,0,76,45,776,17.24,1,0,0,0,55,0
144,Dwayne Bowe,WR,2009,25,KAN,11,9,0,0,0,0,0,0,0,0,0,87,47,589,12.53,4,0,1,0,56,0
145,Johnny Knox,WR,2009,23,CHI,15,0,0,0,0,0,0,0,0,0,0,80,45,527,11.71,5,0,3,2,57,0
146,Laveranues Coles,WR,2009,32,CIN,16,13,0,0,0,0,0,2,10,5.00,0,77,43,514,11.95,5,0,0,0,58,0
147,Owen Daniels,TE,2009,27,HOU,8,8,0,0,0,0,0,0,0,0,0,58,40,519,12.98,5,0,1,0,17,0
148,Kevin Faulk,RB,2009,33,NWE,15,7,0,0,0,0,0,62,335,5.40,2,53,37,301,8.14,1,0,1,1,43,0
149,Jacoby Jones,WR,2009,25,HOU,14,1,0,0,0,0,0,3,22,7.33,0,40,27,437,16.19,6,0,2,0,59,0
150,Mohamed Massaquoi,WR,2009,23,CLE,16,11,0,0,0,0,0,1,-3,-3.00,0,95,34,624,18.35,3,0,1,1,60,0
151,Ryan Moats,RB,2009,27,HOU,14,2,0,0,0,0,0,101,390,3.86,4,15,13,106,8.15,1,0,3,1,44,0
152,Jason Avant,WR,2009,26,PHI,16,9,0,0,0,0,0,0,0,0,0,58,41,587,14.32,3,1,1,0,62,0
153,Louis Murphy,WR,2009,22,OAK,16,9,0,0,0,0,0,6,31,5.17,0,96,34,521,15.32,4,0,0,0,61,0
154,Justin Fargas,RB,2009,29,OAK,12,4,0,0,0,0,0,129,491,3.81,3,21,17,113,6.65,0,0,1,0,45,0
155,Brian Hartline,WR,2009,23,MIA,16,2,0,0,0,0,0,4,29,7.25,1,56,31,506,16.32,3,0,0,0,63,0
156,Josh Morgan,WR,2009,24,SFO,16,15,0,0,0,0,0,5,61,12.20,0,80,52,527,10.13,3,0,0,0,64,0
157,Kevin Walter,WR,2009,28,HOU,14,14,0,0,0,0,0,4,26,6.50,0,70,53,611,11.53,2,0,0,0,65,0
158,Michael Crabtree,WR,2009,22,SFO,11,11,0,0,0,0,0,0,0,0,0,86,48,625,13.02,2,0,1,1,66,0
159,Marshawn Lynch,RB,2009,23,BUF,13,6,0,0,0,0,0,120,450,3.75,2,37,28,179,6.39,0,0,3,1,46,0
160,Jeremy Shockey,TE,2009,29,NOR,13,12,0,0,0,0,0,0,0,0,0,67,48,569,11.85,3,0,0,0,18,0
161,James Jones,WR,2009,25,GNB,16,3,0,0,0,0,0,0,0,0,0,62,32,440,13.75,5,0,0,0,67,0
162,Derrick Ward,RB,2009,29,TAM,14,1,0,0,0,0,0,114,409,3.59,1,24,20,150,7.50,2,0,0,0,47,0
163,Maurice Morris,RB,2009,30,DET,14,3,0,0,0,0,0,93,384,4.13,2,38,26,210,8.08,0,1,1,0,48,0
164,Torry Holt,WR,2009,33,JAX,15,12,0,0,0,0,0,0,0,0,0,103,51,722,14.16,0,0,1,1,68,0
165,Michael Jenkins,WR,2009,27,ATL,15,9,0,0,0,0,0,0,0,0,0,90,50,635,12.70,1,0,0,0,69,0
166,Matt Moore,QB,2009,25,CAR,7,5,85,138,1053,8,2,12,-3,-0.25,0,0,0,0,0,0,0,2,0,31,0
167,Ben Watson,TE,2009,29,NWE,16,7,0,0,0,0,0,0,0,0,0,41,29,404,13.93,5,0,0,0,19,0
168,Leonard Weaver,RB,2009,27,PHI,16,8,0,0,0,0,0,70,323,4.61,2,26,15,140,9.33,2,0,0,0,49,0
169,Marc Bulger,QB,2009,32,STL,9,8,140,247,1469,5,6,8,22,2.75,0,0,0,0,0,0,0,6,1,33,0
170,Bruce Gradkowski,QB,2009,26,OAK,7,4,82,150,1007,6,3,18,108,6.00,0,0,0,0,0,0,0,5,2,32,0
171,Tashard Choice,RB,2009,25,DAL,16,0,0,0,0,0,0,64,349,5.45,3,22,15,132,8.80,0,1,0,0,50,0
172,Trent Edwards,QB,2009,26,BUF,8,7,110,183,1169,6,7,14,106,7.57,0,0,0,0,0,0,0,1,0,34,0
173,Dustin Keller,TE,2009,25,NYJ,16,12,0,0,0,0,0,1,7,7.00,0,82,45,522,11.60,2,1,1,1,20,0
174,Clinton Portis,RB,2009,28,WAS,8,8,0,1,0,0,0,124,494,3.98,1,12,9,57,6.33,1,0,1,1,51,0
175,Shonn Greene,RB,2009,24,NYJ,14,0,0,0,0,0,0,108,540,5.00,2,5,0,0,0,0,0,3,3,54,0
176,Larry Johnson,RB,2009,30,2TM,14,7,0,0,0,0,0,178,581,3.26,0,21,15,80,5.33,0,0,2,1,53,0
177,Darren McFadden,RB,2009,22,OAK,12,7,0,0,0,0,0,104,357,3.43,1,36,21,245,11.67,0,0,5,3,52,0
178,Kerry Collins,QB,2009,37,TEN,7,6,119,216,1225,6,8,11,15,1.36,1,0,0,0,0,0,0,3,2,35,0
179,Marcedes Lewis,TE,2009,25,JAX,15,15,0,0,0,0,0,0,0,0,0,59,32,518,16.19,2,0,1,0,21,0
180,Muhsin Muhammad,WR,2009,36,CAR,14,13,0,0,0,0,0,0,0,0,0,89,53,581,10.96,1,0,0,0,70,0
181,Donald Brown,RB,2009,22,IND,11,1,0,0,0,0,0,78,281,3.60,3,14,11,169,15.36,0,0,1,0,55,0
182,Andre Caldwell,WR,2009,24,CIN,16,3,0,0,0,0,0,3,22,7.33,0,80,51,432,8.47,3,0,4,2,71,0
183,Mark Clayton,WR,2009,27,BAL,14,12,1,1,0,0,0,4,28,7.00,0,74,34,480,14.12,2,0,1,1,72,0
184,Josh Cribbs,WR,2009,26,CLE,16,12,1,4,18,0,1,55,381,6.93,1,37,20,135,6.75,1,0,6,2,73,0
185,Sammy Morris,RB,2009,32,NWE,12,5,0,0,0,0,0,73,319,4.37,2,27,19,180,9.47,0,0,2,1,56,0
186,Shaun Hill,QB,2009,29,SFO,6,6,87,155,943,5,2,8,70,8.75,0,0,0,0,0,0,0,3,1,36,0
187,Jamal Lewis,RB,2009,30,CLE,9,8,0,0,0,0,0,143,500,3.50,0,11,8,88,11.00,0,1,0,0,57,0
188,Bryant Johnson,WR,2009,28,DET,16,16,0,0,0,0,0,0,0,0,0,87,35,417,11.91,3,0,0,0,75,0
189,Mike Thomas,WR,2009,22,JAX,14,4,0,0,0,0,0,12,86,7.17,0,62,48,453,9.44,1,0,1,1,74,0
190,Mike Tolbert,RB,2009,24,SDG,16,3,0,0,0,0,0,25,148,5.92,1,22,17,192,11.29,3,0,1,0,58,0
191,Brian Westbrook,RB,2009,30,PHI,8,7,0,1,0,0,0,61,274,4.49,1,34,25,181,7.24,1,0,0,0,59,0
192,Brandon Stokley,WR,2009,33,DEN,16,2,0,0,0,0,0,0,0,0,0,33,19,327,17.21,4,0,0,0,76,0
193,Justin Gage,WR,2009,28,TEN,12,10,0,0,0,0,0,0,0,0,0,67,28,383,13.68,3,0,0,0,77,0
194,Ted Ginn Jr.,WR,2009,24,MIA,16,12,0,0,0,0,0,7,48,6.86,0,78,38,454,11.95,1,0,2,0,78,0
195,Deion Branch,WR,2009,30,SEA,14,5,0,0,0,0,0,1,-8,-8.00,0,79,45,437,9.71,2,0,0,0,81,0
196,Greg Camarillo,WR,2009,27,MIA,16,16,0,0,0,0,0,0,0,0,0,72,50,552,11.04,0,0,0,0,79,0
197,Kelley Washington,WR,2009,30,BAL,15,2,0,0,0,0,0,1,1,1.00,0,48,34,431,12.68,2,0,0,0,80,0
198,Devin Aromashodu,WR,2009,25,CHI,10,2,0,0,0,0,0,0,0,0,0,43,24,298,12.42,4,0,0,0,82,0
199,Tony Scheffler,TE,2009,26,DEN,15,9,0,0,0,0,0,0,0,0,0,50,31,416,13.42,2,0,0,0,22,0
200,Rock Cartwright,RB,2009,30,WAS,16,2,0,0,0,0,0,64,228,3.56,0,32,27,242,8.96,1,0,0,0,61,0
201,Arian Foster,RB,2009,23,HOU,6,1,0,0,0,0,0,54,257,4.76,3,9,8,93,11.63,0,0,1,1,60,0
