rk,player_name,pos,year,age,tm,games,games_started,passing_cmp,passing_att,passing_yds,passing_td,passing_int,rushing_att,rushing_yds,rushing_y/a,rushing_td,receiving_tgt,receiving_rec,receiving_yds,receiving_y/r,receiving_td,scoring_2pm,fumbles,fumbles_lost,fantasy_posrank,fantasy_ovrank
28,Errict Rhett,RB,1995,25,TAM,16,16,0,0,0,0,0,332,1207,3.64,11,29,14,110,7.86,0,0,2,1,11,28
29,Terrell Davis,RB,1995,23,DEN,14,14,0,0,0,0,0,237,1117,4.71,7,82,49,367,7.49,1,0,5,2,12,29
30,John Elway,QB,1995,35,DEN,16,16,316,542,3970,26,14,41,176,4.29,1,0,0,0,0,0,1,9,6,5,30
31,Rodney Hampton,RB,1995,26,NYG,16,15,0,0,0,0,0,306,1182,3.86,10,28,24,142,5.92,0,1,5,4,13,31
32,Erik Kramer,QB,1995,31,CHI,16,16,315,522,3838,29,10,35,39,1.11,1,0,0,0,0,0,0,6,4,6,32
33,Craig Heyward,RB,1995,29,ATL,16,16,0,0,0,0,0,236,1083,4.59,6,46,37,350,9.46,2,0,3,0,14,33
34,Jake Reed,WR,1995,28,MIN,16,16,0,0,0,0,0,0,0,0,0,142,72,1167,16.21,9,0,1,1,13,34
35,Joey Galloway,WR,1995,24,SEA,16,16,0,0,0,0,0,11,154,14.00,1,133,67,1039,15.51,7,0,1,1,14,35
36,Terance Mathis,WR,1995,28,ATL,14,12,0,0,0,0,0,0,0,0,0,118,78,1039,13.32,9,3,1,0,15,36
37,Bernie Parmalee,RB,1995,28,MIA,16,12,0,0,0,0,0,236,878,3.72,9,46,39,345,8.85,1,0,5,4,15,37
38,Mark Chmura ,TE,1995,26,GNB,16,15,0,0,0,0,0,0,0,0,0,75,54,679,12.57,7,1,0,0,2,38
39,Yancey Thigpen,WR,1995,26,PIT,16,16,0,0,0,0,0,1,1,1.00,0,151,85,1307,15.38,5,0,1,1,16,39
40,Jeff George,QB,1995,28,ATL,16,16,336,557,4143,24,11,27,17,0.63,0,0,0,0,0,0,0,6,3,7,40
41,Tony Martin,WR,1995,30,SDG,16,16,0,1,0,0,0,0,0,0,0,165,90,1224,13.60,6,0,3,3,17,41
42,Quinn Early,WR,1995,30,NOR,16,15,0,0,0,0,0,2,-3,-1.50,0,134,81,1087,13.42,8,0,1,0,18,42
43,Jeff Graham,WR,1995,26,CHI,16,16,0,0,0,0,0,0,0,0,0,138,82,1301,15.87,4,0,3,2,19,43
44,Jim Everett,QB,1995,32,NOR,16,16,345,567,3970,26,14,24,42,1.75,0,0,0,0,0,0,0,6,4,8,44
45,Rashaan Salaam,RB,1995,21,CHI,16,11,0,0,0,0,0,296,1074,3.63,10,13,7,56,8.00,0,0,9,7,16,45
46,Jay Novacek,TE,1995,33,DAL,15,15,0,0,0,0,0,0,0,0,0,90,62,705,11.37,5,1,1,1,3,46
47,Thurman Thomas,RB,1995,29,BUF,14,14,0,0,0,0,0,267,1005,3.76,6,41,26,220,8.46,2,0,6,1,17,47
48,Shannon Sharpe,TE,1995,27,DEN,13,12,0,0,0,0,0,0,0,0,0,94,63,756,12.00,4,0,1,0,4,48
49,Tony McGee,TE,1995,24,CIN,16,16,0,0,0,0,0,0,0,0,0,92,55,754,13.71,4,0,2,2,5,49
50,Wesley Walls,TE,1995,29,NOR,16,12,0,0,0,0,0,0,0,0,0,92,57,694,12.18,4,1,1,1,6,50
51,Steve Bono,QB,1995,33,KAN,16,16,293,520,3121,21,10,28,113,4.04,5,0,0,0,0,0,0,10,7,9,51
52,Bill Brooks,WR,1995,31,BUF,15,10,0,0,0,0,0,3,7,2.33,0,88,53,763,14.40,11,0,0,0,20,52
53,Steve Young,QB,1995,34,SFO,11,11,299,447,3200,20,11,50,250,5.00,3,0,0,0,0,0,0,3,3,10,53
54,Irving Fryar,WR,1995,33,MIA,16,16,0,0,0,0,0,0,0,0,0,109,62,910,14.68,8,0,0,0,21,54
55,Rodney Thomas,RB,1995,22,HOU,16,10,0,0,0,0,0,251,947,3.77,5,59,39,204,5.23,2,1,8,7,18,55
56,Ken Dilger,TE,1995,24,IND,16,13,0,0,0,0,0,0,0,0,0,55,42,635,15.12,4,0,0,0,7,56
57,O.J. McDuffie,WR,1995,26,MIA,16,16,0,0,0,0,0,3,6,2.00,0,92,62,819,13.21,8,1,4,0,22,57
58,Chris Sanders,WR,1995,23,HOU,16,11,0,0,0,0,0,2,-19,-9.50,0,87,35,823,23.51,9,0,0,0,23,58
59,Bert Emanuel,WR,1995,25,ATL,16,16,0,0,0,0,0,1,0,0.00,0,137,74,1039,14.04,5,0,2,2,24,59
60,Dan Marino,QB,1995,34,MIA,14,14,309,482,3668,24,15,11,14,1.27,0,1,1,-6,-6.00,0,0,7,2,11,60
61,Jackie Harris,TE,1995,27,TAM,16,16,0,0,0,0,0,0,0,0,0,99,62,751,12.11,1,0,2,2,8,61
62,Henry Ellard,WR,1995,34,WAS,15,15,0,0,0,0,0,0,0,0,0,113,56,1005,17.95,5,0,1,1,25,62
63,Terry Kirby,RB,1995,25,MIA,16,4,1,1,31,1,0,108,414,3.83,4,83,66,618,9.36,3,0,2,1,19,63
64,Johnny Mitchell,TE,1995,24,NYJ,12,11,0,0,0,0,0,0,0,0,0,80,45,497,11.04,5,0,2,3,9,64
65,Mario Bates,RB,1995,22,NOR,16,16,0,0,0,0,0,244,951,3.90,7,21,18,114,6.33,0,0,2,0,20,65
66,Brent Jones,TE,1995,32,SFO,16,16,0,0,0,0,0,0,0,0,0,101,60,595,9.92,3,0,3,1,10,66
67,Brian Blades,WR,1995,30,SEA,16,16,0,0,0,0,0,2,4,2.00,0,132,77,1001,13.00,4,0,0,0,26,67
68,Willie Green,WR,1995,29,CAR,16,7,0,0,0,0,0,0,0,0,0,93,47,882,18.77,6,0,1,1,27,68
69,Adrian Murrell,RB,1995,25,NYJ,15,9,0,0,0,0,0,192,795,4.14,1,100,71,465,6.55,2,0,2,1,21,69
70,Garrison Hearst,RB,1995,24,ARI,16,15,1,2,16,0,0,284,1070,3.77,1,47,29,243,8.38,1,0,12,8,22,70
71,Michael Jackson,WR,1995,26,CLE,13,10,0,1,0,0,1,0,0,0,0,81,44,714,16.23,9,0,1,1,28,71
72,Larry Centers,RB,1995,27,ARI,16,10,0,1,0,0,1,78,254,3.26,2,119,101,962,9.52,2,0,2,1,23,72
73,Rob Moore,WR,1995,27,ARI,15,15,1,2,33,0,1,0,0,0,0,116,63,907,14.40,5,1,0,0,29,73
74,Eric Green,TE,1995,28,MIA,14,14,0,0,0,0,0,0,0,0,0,64,43,499,11.60,3,1,0,0,11,74
75,Marcus Allen,RB,1995,35,KAN,16,15,0,0,0,0,0,207,890,4.30,5,42,27,210,7.78,0,0,2,1,24,75
76,Troy Drayton,TE,1995,25,STL,16,16,0,0,0,0,0,0,0,0,0,68,47,458,9.74,4,0,2,1,12,76
77,Mark Brunell,QB,1995,25,JAX,13,10,201,346,2168,15,7,67,480,7.16,4,0,0,0,0,0,0,5,2,12,77
78,Clif Groce,0,1995,23,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78
79,Jim Harbaugh ,QB,1995,32,IND,15,12,200,314,2575,17,5,52,235,4.52,2,1,1,-9,-9.00,0,0,4,2,13,0
80,Troy Aikman,QB,1995,29,DAL,16,16,280,432,3304,16,7,21,32,1.52,1,0,0,0,0,0,0,5,2,14,0
81,Jim Kelly,QB,1995,35,BUF,15,15,255,458,3130,22,13,17,20,1.18,0,1,0,0,0,0,0,7,6,15,0
82,Stan Humphries,QB,1995,30,SDG,15,15,282,478,3381,17,14,33,53,1.61,1,1,1,-4,-4.00,0,0,9,1,16,0
83,Dave Brown,QB,1995,25,NYG,16,16,254,456,2814,11,10,45,228,5.07,4,0,0,0,0,0,0,10,4,17,0
84,Vinny Testaverde,QB,1995,32,CLE,13,12,241,392,2883,17,10,18,62,3.44,2,1,1,7,7.00,0,0,4,1,18,0
85,Dave Krieg,QB,1995,37,ARI,16,16,304,521,3554,16,21,19,29,1.53,0,0,0,0,0,0,0,16,6,20,0
86,Neil O'Donnell,QB,1995,29,PIT,12,12,246,416,2970,17,7,24,45,1.88,0,0,0,0,0,0,0,2,0,19,0
87,Drew Bledsoe,QB,1995,23,NWE,15,15,323,636,3507,13,16,20,28,1.40,0,1,1,-9,-9.00,0,0,11,7,22,0
88,Chris Chandler,QB,1995,30,HOU,13,13,225,356,2460,17,10,28,58,2.07,2,0,0,0,0,0,1,12,11,21,0
89,Kerry Collins,QB,1995,23,CAR,15,13,214,433,2717,14,19,42,74,1.76,3,0,0,0,0,0,0,13,7,23,0
90,Chris Miller,QB,1995,30,STL,13,13,232,405,2623,18,15,22,67,3.05,0,0,0,0,0,0,0,4,2,24,0
91,Gus Frerotte,QB,1995,24,WAS,16,11,199,396,2751,13,13,22,16,0.73,1,0,0,0,0,0,0,7,2,25,0
92,Rick Mirer,QB,1995,25,SEA,15,13,209,391,2564,13,20,43,193,4.49,1,0,0,0,0,0,0,5,2,26,0
93,Erric Pegram,RB,1995,26,PIT,15,11,0,0,0,0,0,213,813,3.82,5,35,26,206,7.92,1,1,9,4,25,0
94,Boomer Esiason,QB,1995,34,NYJ,12,12,221,389,2275,16,15,19,14,0.74,0,0,0,0,0,0,0,12,2,27,0
95,Ronnie Harmon,RB,1995,31,SDG,16,1,0,0,0,0,0,51,187,3.67,1,88,63,673,10.68,5,0,1,0,26,0
96,Jeff Hostetler,QB,1995,34,OAK,11,11,172,286,1998,12,9,31,119,3.84,0,0,0,0,0,0,0,5,1,28,0
97,Rodney Peete,QB,1995,29,PHI,15,12,215,375,2326,8,14,32,147,4.59,1,0,0,0,0,0,0,13,6,29,0
98,Ernie Mills,WR,1995,27,PIT,16,6,0,0,0,0,0,5,39,7.80,0,69,39,679,17.41,8,0,2,2,30,0
99,Mark Carrier,WR,1995,30,CAR,16,14,0,0,0,0,0,3,-4,-1.33,0,141,66,1002,15.18,3,0,0,0,31,0
100,Earnest Byner,RB,1995,33,CLE,16,2,0,0,0,0,0,115,432,3.76,2,84,61,494,8.10,2,0,1,0,27,0
101,Haywood Jeffires,WR,1995,31,HOU,16,16,0,0,0,0,0,0,0,0,0,96,61,684,11.21,8,0,0,0,32,0
102,Vincent Brisby,WR,1995,24,NWE,16,16,0,0,0,0,0,0,0,0,0,159,66,974,14.76,3,0,0,0,33,0
103,Darick Holmes,RB,1995,24,BUF,16,2,0,0,0,0,0,172,698,4.06,4,34,24,214,8.92,0,0,4,4,28,0
104,Trent Dilfer,QB,1995,23,TAM,16,16,224,415,2774,4,18,23,115,5.00,2,0,0,0,0,0,0,13,6,30,0
105,Bam Morris,RB,1995,23,PIT,13,4,0,0,0,0,0,148,559,3.78,9,10,8,36,4.50,0,0,3,1,29,0
106,Darnay Scott,WR,1995,23,CIN,16,16,0,0,0,0,0,5,11,2.20,0,109,52,821,15.79,5,0,0,0,34,0
107,Amp Lee,RB,1995,24,MIN,16,3,0,0,0,0,0,69,371,5.38,2,95,71,558,7.86,1,0,3,3,30,0
108,Johnnie Morton,WR,1995,24,DET,16,13,0,0,0,0,0,3,33,11.00,0,80,44,590,13.41,8,0,1,1,35,0
109,Natrone Means,RB,1995,23,SDG,10,9,0,0,0,0,0,186,730,3.92,5,9,7,46,6.57,0,0,2,2,31,0
110,Aaron Craver,RB,1995,27,DEN,16,10,0,0,0,0,0,73,333,4.56,5,57,43,369,8.58,1,0,1,1,32,0
111,Frank Sanders,WR,1995,22,ARI,16,15,0,0,0,0,0,1,1,1.00,0,109,52,883,16.98,2,2,0,0,36,0
112,Harold Green,RB,1995,27,CIN,15,15,0,0,0,0,0,171,661,3.87,2,41,27,182,6.74,1,0,2,1,33,0
113,Charlie Garner,RB,1995,23,PHI,15,3,0,0,0,0,0,108,588,5.44,6,15,10,61,6.10,0,0,2,1,34,0
114,Robert Green,RB,1995,25,CHI,12,3,0,0,0,0,0,107,570,5.33,3,38,28,246,8.79,0,0,2,1,35,0
115,Eric Bieniemy,RB,1995,26,CIN,16,1,0,2,0,0,0,98,381,3.89,3,60,43,424,9.86,0,0,1,1,38,0
116,Derrick Moore,RB,1995,28,CAR,13,10,0,0,0,0,0,195,740,3.79,4,8,4,12,3.00,0,0,4,4,36,0
117,Robert Smith,RB,1995,23,MIN,9,7,0,0,0,0,0,139,632,4.55,5,11,7,35,5.00,0,1,1,1,37,0
118,Elvis Grbac,QB,1995,25,SFO,16,5,127,183,1469,8,5,20,33,1.65,2,0,0,0,0,0,0,2,0,31,0
119,Chris Calloway,WR,1995,27,NYG,16,15,0,0,0,0,0,2,-9,-4.50,0,104,56,796,14.21,3,0,0,0,37,0
120,Wayne Chrebet,WR,1995,22,NYJ,16,16,0,0,0,0,0,1,1,1.00,0,123,66,726,11.00,4,0,1,1,38,0
121,Dorsey Levens,RB,1995,25,GNB,15,12,0,0,0,0,0,36,120,3.33,3,57,48,434,9.04,4,0,0,0,39,0
122,Sean Dawkins,WR,1995,24,IND,16,13,0,0,0,0,0,0,0,0,0,84,52,784,15.08,3,0,1,0,39,0
123,Keenan McCardell,WR,1995,25,CLE,16,5,0,0,0,0,0,0,0,0,0,89,56,709,12.66,4,0,0,0,40,0
124,Kimble Anders,RB,1995,29,KAN,16,13,0,0,0,0,0,58,398,6.86,2,82,55,349,6.35,1,0,1,1,40,0
125,Jerome Bettis,RB,1995,23,STL,15,13,0,0,0,0,0,183,637,3.48,3,23,18,106,5.89,0,0,4,2,41,0
126,Fred Barnett,WR,1995,29,PHI,14,14,0,0,0,0,0,0,0,0,0,76,48,585,12.19,5,1,0,0,43,0
127,Willie Jackson,WR,1995,24,JAX,14,10,0,0,0,0,0,0,0,0,0,91,53,589,11.11,5,1,2,2,41,0
128,Calvin Williams,WR,1995,28,PHI,16,15,0,0,0,0,0,1,-2,-2.00,0,111,63,768,12.19,2,1,2,2,42,0
129,Torrance Small,WR,1995,25,NOR,16,1,0,0,0,0,0,6,75,12.50,1,69,38,461,12.13,5,0,0,0,44,0
130,James Stewart,RB,1995,24,JAX,14,8,0,0,0,0,0,137,525,3.83,2,27,21,190,9.05,1,0,1,1,42,0
131,Andre Rison,WR,1995,28,CLE,16,14,0,0,0,0,0,2,0,0.00,0,103,47,701,14.91,3,0,1,0,45,0
132,Michael Haynes,WR,1995,30,NOR,16,15,0,0,0,0,0,0,0,0,0,95,41,597,14.56,4,0,0,0,46,0
133,Willie Davis,WR,1995,28,KAN,16,16,0,0,0,0,0,0,0,0,0,76,33,527,15.97,5,0,0,0,47,0
134,Mike Sherrard,WR,1995,32,NYG,13,13,0,0,0,0,0,0,0,0,0,86,44,577,13.11,4,0,2,1,48,0
135,Mark Rypien,QB,1995,33,STL,11,3,129,217,1448,9,8,9,10,1.11,0,0,0,0,0,0,0,1,1,32,0
136,Lake Dawson,WR,1995,23,KAN,16,9,0,0,0,0,0,1,-9,-9.00,0,75,40,513,12.83,5,0,0,0,49,0
137,Daryl Hobbs,WR,1995,27,OAK,16,3,0,1,0,0,0,0,0,0,0,80,38,612,16.11,3,0,0,0,50,0
138,Kevin Williams,WR,1995,24,DAL,16,16,0,0,0,0,0,10,53,5.30,0,67,38,613,16.13,2,0,3,1,51,0
139,William Floyd,RB,1995,23,SFO,8,8,0,0,0,0,0,64,237,3.70,2,62,47,348,7.40,1,0,1,0,44,0
140,Greg Hill,RB,1995,23,KAN,16,1,0,0,0,0,0,155,667,4.30,1,14,7,45,6.43,0,0,2,1,43,0
141,J.J. Stokes,WR,1995,23,SFO,12,2,0,0,0,0,0,0,0,0,0,52,38,517,13.61,4,0,0,0,52,0
142,Michael Westbrook,WR,1995,23,WAS,11,9,0,0,0,0,0,6,114,19.00,1,88,34,522,15.35,1,0,0,0,53,0
143,Alvin Harper,WR,1995,27,TAM,13,12,0,0,0,0,0,0,0,0,0,103,46,633,13.76,2,0,0,0,55,0
144,Webster Slaughter,WR,1995,31,KAN,16,7,0,0,0,0,0,0,0,0,0,75,34,514,15.12,4,0,0,0,54,0
145,Shawn Jefferson,WR,1995,26,SDG,16,15,0,0,0,0,0,2,1,0.50,0,101,48,621,12.94,2,0,0,0,56,0
146,Mark Seay,WR,1995,28,SDG,16,0,0,0,0,0,0,0,0,0,0,70,45,537,11.93,3,1,0,0,57,0
147,Horace Copeland,WR,1995,24,TAM,15,7,0,0,0,0,0,0,0,0,0,63,35,605,17.29,2,0,0,0,59,0
148,Leslie Shepherd,WR,1995,26,WAS,14,4,0,0,0,0,0,7,63,9.00,1,61,29,486,16.76,2,0,0,0,58,0
149,Charles Wilson,WR,1995,27,NYJ,15,11,0,0,0,0,0,0,0,0,0,91,41,484,11.80,4,0,1,0,60,0
150,Russell Copeland,WR,1995,24,BUF,16,15,0,0,0,0,0,1,-1,-1.00,0,95,42,646,15.38,1,0,1,1,62,0
151,Floyd Turner,WR,1995,29,IND,14,12,0,0,0,0,0,0,0,0,0,64,35,431,12.31,4,2,0,0,61,0
152,Aaron Hayden,RB,1995,22,SDG,6,4,0,0,0,0,0,128,470,3.67,3,5,5,53,10.60,0,0,0,0,45,0
153,Rocket Ismail,WR,1995,26,OAK,16,15,0,0,0,0,0,6,29,4.83,0,57,28,491,17.54,3,0,4,0,63,0
154,Todd McNair,RB,1995,30,HOU,15,7,0,0,0,0,0,19,136,7.16,0,84,60,501,8.35,1,0,1,2,46,0
155,Todd Kinchen,WR,1995,26,STL,16,1,0,1,0,0,0,4,16,4.00,0,55,36,419,11.64,4,0,8,7,64,0
156,Irv Smith,TE,1995,24,NOR,16,16,0,0,0,0,0,0,0,0,0,55,45,466,10.36,3,1,1,1,13,0
157,Gary Clark,WR,1995,33,MIA,16,0,0,0,0,0,0,0,0,0,0,64,37,525,14.19,2,0,0,0,66,0
158,Leroy Hoard,RB,1995,27,CLE,12,12,0,0,0,0,0,136,547,4.02,0,16,13,103,7.92,0,0,5,3,47,0
159,Mark Ingram,WR,1995,30,GNB,16,9,0,0,0,0,0,1,-3,-3.00,0,77,39,469,12.03,3,0,1,1,65,0
160,Pete Mitchell,TE,1995,24,JAX,16,5,0,0,0,0,0,0,0,0,0,64,41,527,12.85,2,0,0,0,14,0
161,Mike Pritchard,WR,1995,26,DEN,15,13,0,0,0,0,0,6,17,2.83,0,69,33,441,13.36,3,0,1,1,67,0
162,Ed McCaffrey,WR,1995,27,DEN,16,5,0,0,0,0,0,1,-1,-1.00,0,63,39,477,12.23,2,1,1,1,68,0
163,Vince Evans,QB,1995,40,OAK,9,3,100,175,1236,6,8,14,36,2.57,0,0,0,0,0,0,0,5,5,33,0
164,Napoleon Kaufman,RB,1995,22,OAK,16,1,0,0,0,0,0,108,490,4.54,1,16,9,62,6.89,0,0,0,0,48,0
165,Roosevelt Potts,RB,1995,24,IND,15,15,0,0,0,0,0,65,309,4.75,0,33,21,228,10.86,1,0,0,0,49,0
166,Johnny Bailey,RB,1995,28,STL,12,1,0,0,0,0,0,36,182,5.06,2,55,38,265,6.97,0,1,1,0,50,0
167,Keith Byars,RB,1995,32,MIA,16,16,0,0,0,0,0,15,44,2.93,1,70,51,362,7.10,2,0,0,0,51,0
168,Frank Wycheck,TE,1995,24,HOU,16,10,0,0,0,0,0,1,1,1.00,1,51,40,471,11.78,1,0,0,0,15,0
169,Andre Hastings,WR,1995,25,PIT,16,0,0,0,0,0,0,1,14,14.00,0,67,48,502,10.46,1,0,1,0,71,0
170,Jessie Hester,WR,1995,32,STL,12,7,0,0,0,0,0,0,0,0,0,54,30,399,13.30,3,0,0,0,70,0
171,Keith Jennings,TE,1995,29,CHI,16,16,0,0,0,0,0,0,0,0,0,39,25,217,8.68,6,0,0,0,16,0
172,Anthony Morgan,WR,1995,28,GNB,16,8,0,0,0,0,0,0,0,0,0,53,31,344,11.10,4,0,0,0,69,0
173,Jerry Ellison,RB,1995,24,TAM,16,3,0,0,0,0,0,26,218,8.38,5,13,7,44,6.29,0,0,0,0,52,0
174,Scottie Graham,RB,1995,26,MIN,16,6,0,0,0,0,0,110,406,3.69,2,5,4,30,7.50,0,0,0,0,53,0
175,Lonnie Johnson,TE,1995,24,BUF,16,16,0,0,0,0,0,0,0,0,0,81,49,504,10.29,1,0,0,0,17,0
176,Will Moore,WR,1995,25,NWE,14,13,0,0,0,0,0,0,0,0,0,79,43,502,11.67,1,0,0,0,72,0
177,Derek Brown,RB,1995,24,NOR,16,0,0,0,0,0,0,49,159,3.24,1,49,35,266,7.60,1,0,0,0,54,0
178,Cedric Tillman,WR,1995,25,JAX,13,2,0,0,0,0,0,0,0,0,0,49,30,368,12.27,3,0,1,0,73,0
179,Anthony Edwards,WR,1995,29,ARI,15,0,0,0,0,0,0,0,0,0,0,48,29,417,14.38,2,0,0,0,75,0
180,Derrick Fenner,RB,1995,28,OAK,16,10,0,0,0,0,0,39,110,2.82,0,45,35,252,7.20,3,0,2,0,55,0
181,Daryl Johnston,RB,1995,29,DAL,16,16,0,0,0,0,0,25,111,4.44,2,46,30,248,8.27,1,0,1,0,56,0
182,Andre Reed,WR,1995,31,BUF,6,6,0,0,0,0,0,7,48,6.86,0,43,24,312,13.00,3,0,2,2,74,0
183,Marc Logan,RB,1995,30,WAS,16,8,0,0,0,0,0,23,72,3.13,1,39,25,276,11.04,2,0,1,0,57,0
184,Brad Baxter,RB,1995,28,NYJ,15,13,0,0,0,0,0,85,296,3.48,1,39,26,160,6.15,0,0,0,0,58,0
185,John Taylor,WR,1995,33,SFO,12,12,1,1,21,0,0,0,0,0,0,49,29,387,13.34,2,0,2,2,76,0
186,Kordell Stewart,QB,1995,23,PIT,10,2,5,7,60,1,0,15,86,5.73,1,20,14,235,16.79,1,0,0,0,34,0
187,Steve Tasker,WR,1995,33,BUF,13,3,0,0,0,0,0,8,74,9.25,0,35,20,255,12.75,3,0,0,0,77,0
188,Alexander Wright,WR,1995,28,STL,8,6,0,0,0,0,0,1,17,17.00,0,51,23,368,16.00,2,0,0,0,78,0
189,John Friesz,QB,1995,28,SEA,6,3,64,120,795,6,3,11,0,0.00,0,0,0,0,0,0,0,2,1,35,0
190,Eric Guliford,WR,1995,26,CAR,14,9,1,2,46,0,1,2,2,1.00,0,70,29,444,15.31,1,0,1,0,79,0
191,Courtney Hawkins,WR,1995,26,TAM,16,3,0,0,0,0,0,4,5,1.25,0,64,41,493,12.02,0,0,1,1,80,0
192,Michael Timpson,WR,1995,28,CHI,16,1,0,0,0,0,0,3,28,9.33,1,45,24,289,12.04,2,0,1,1,81,0
193,Bob Christian,RB,1995,27,CAR,14,12,0,0,0,0,0,41,158,3.85,0,35,29,255,8.79,1,1,1,1,59,0
194,Vaughn Dunbar,RB,1995,27,2TM,15,6,0,0,0,0,0,110,361,3.28,2,4,2,11,5.50,0,0,0,0,60,0
195,Justin Armour,WR,1995,22,BUF,15,9,0,1,0,0,0,4,-5,-1.25,0,41,26,300,11.54,3,0,1,0,82,0
196,Keith Cash,TE,1995,26,KAN,14,14,0,0,0,0,0,0,0,0,0,61,42,419,9.98,1,0,0,0,18,0
197,Jimmy Smith,WR,1995,26,JAX,16,4,0,0,0,0,0,0,0,0,0,42,22,288,13.09,3,0,2,1,83,0
198,Ernest Givins,WR,1995,31,JAX,9,9,0,0,0,0,0,0,0,0,0,56,29,280,9.66,3,0,1,0,84,0
199,Tyrone Wheatley,RB,1995,23,NYG,13,1,0,0,0,0,0,78,245,3.14,3,5,5,27,5.40,0,0,2,1,61,0
200,Marion Butts,RB,1995,29,HOU,12,2,0,0,0,0,0,71,185,2.61,4,2,2,10,5.00,0,0,0,0,62,0
201,Steve Beuerlein,QB,1995,30,JAX,7,6,71,142,952,4,7,5,32,6.40,0,0,0,0,0,0,0,3,2,36,0
202,Eric Zeier,QB,1995,23,CLE,7,4,82,161,864,4,9,15,80,5.33,0,0,0,0,0,0,1,3,1,37,0
